subject,session,block,runsheet,trial,exposure,valence,action,robot,stimulus,rune,rune_set,correct,choice,rt,accuracy,sham,outcome,total_keys
dg58euc52ltsfp866il0jlml,2,2,3a,216,4,win,no-go,NGW,9.0,X,bacs2,0,1,0.739,0,0.0,+1,1
dg58euc52ltsfp866il0jlml,2,2,3a,217,7,win,go,GW,8.0,Z,bacs2,1,1,0.471,1,0.0,+10,1
dg58euc52ltsfp866il0jlml,2,2,3a,218,3,win,no-go,NGW,11.0,J,bacs2,0,0,,1,0.0,+10,0
dg58euc52ltsfp866il0jlml,2,2,3a,219,5,win,no-go,NGW,9.0,X,bacs2,0,0,,1,0.0,+10,0
dg58euc52ltsfp866il0jlml,2,2,3a,220,5,lose,go,GAL,10.0,W,bacs2,1,1,0.46,1,0.0,-1,1
dg58euc52ltsfp866il0jlml,2,2,3a,221,4,win,no-go,NGW,11.0,J,bacs2,0,0,,1,0.0,+10,1
dg58euc52ltsfp866il0jlml,2,2,3a,222,6,lose,go,GAL,10.0,W,bacs2,1,1,0.466,1,0.0,-1,1
dg58euc52ltsfp866il0jlml,2,2,3a,223,8,win,go,GW,8.0,Z,bacs2,1,1,0.49,1,0.0,+10,1
dg58euc52ltsfp866il0jlml,2,2,3a,224,6,win,no-go,NGW,9.0,X,bacs2,0,0,,1,0.0,+10,0
dg58euc52ltsfp866il0jlml,2,2,3a,225,7,lose,go,GAL,10.0,W,bacs2,1,1,0.418,1,0.0,-1,1
dg58euc52ltsfp866il0jlml,2,2,3a,226,9,win,go,GW,8.0,Z,bacs2,1,1,0.477,1,0.0,+10,1
dg58euc52ltsfp866il0jlml,2,2,3a,227,5,win,no-go,NGW,11.0,J,bacs2,0,0,,1,0.0,+10,0
dg58euc52ltsfp866il0jlml,2,2,3a,228,7,win,no-go,NGW,9.0,X,bacs2,0,0,,1,1.0,+1,0
dg58euc52ltsfp866il0jlml,2,2,3a,229,8,lose,go,GAL,10.0,W,bacs2,1,1,0.422,1,1.0,-10,1
dg58euc52ltsfp866il0jlml,2,2,3a,230,10,win,go,GW,8.0,Z,bacs2,1,1,0.436,1,0.0,+10,1
dg58euc52ltsfp866il0jlml,2,2,3a,231,8,win,no-go,NGW,9.0,X,bacs2,0,1,0.572,0,0.0,+1,1
dg58euc52ltsfp866il0jlml,2,2,3a,232,6,win,no-go,NGW,11.0,J,bacs2,0,0,,1,0.0,+10,0
dg58euc52ltsfp866il0jlml,2,2,3a,233,11,win,go,GW,8.0,Z,bacs2,1,1,0.429,1,0.0,+10,1
dg58euc52ltsfp866il0jlml,2,2,3a,234,9,lose,go,GAL,10.0,W,bacs2,1,1,0.538,1,0.0,-1,1
dg58euc52ltsfp866il0jlml,2,2,3a,235,7,win,no-go,NGW,11.0,J,bacs2,0,0,,1,0.0,+10,0
dg58euc52ltsfp866il0jlml,2,2,3a,236,9,win,no-go,NGW,9.0,X,bacs2,0,0,,1,1.0,+1,0
dg58euc52ltsfp866il0jlml,2,2,3a,237,10,win,no-go,NGW,9.0,X,bacs2,0,0,,1,1.0,+1,0
dg58euc52ltsfp866il0jlml,2,2,3a,238,8,win,no-go,NGW,11.0,J,bacs2,0,0,,1,0.0,+10,0
dg58euc52ltsfp866il0jlml,2,2,3a,239,10,lose,go,GAL,10.0,W,bacs2,1,1,0.524,1,0.0,-1,1
dg58euc52ltsfp866il0jlml,2,2,3a,240,12,win,go,GW,8.0,Z,bacs2,1,1,0.469,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,1,1,lose,go,GAL,1.0,W,bacs2,1,1,0.709,1,0.0,-1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,2,1,lose,no-go,NGAL,0.0,J,bacs2,0,1,0.619,0,0.0,-10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,3,1,win,go,GW,3.0,Z,bacs2,1,1,0.809,1,1.0,+1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,4,1,lose,go,GAL,2.0,X,bacs2,1,1,0.747,1,0.0,-1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,5,2,lose,go,GAL,1.0,W,bacs2,1,1,0.923,1,0.0,-1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,6,2,win,go,GW,3.0,Z,bacs2,1,0,,0,1.0,+10,0
docukifcaouwsykbg5hxgt9o,2,1,3a,7,2,lose,go,GAL,2.0,X,bacs2,1,0,,0,0.0,-10,0
docukifcaouwsykbg5hxgt9o,2,1,3a,8,2,lose,no-go,NGAL,0.0,J,bacs2,0,1,1.219,0,0.0,-10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,9,3,lose,go,GAL,2.0,X,bacs2,1,1,1.02,1,0.0,-1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,10,3,lose,no-go,NGAL,0.0,J,bacs2,0,0,,1,0.0,-1,0
docukifcaouwsykbg5hxgt9o,2,1,3a,11,3,lose,go,GAL,1.0,W,bacs2,1,1,1.185,1,0.0,-1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,12,3,win,go,GW,3.0,Z,bacs2,1,0,,0,0.0,+1,0
docukifcaouwsykbg5hxgt9o,2,1,3a,13,4,lose,go,GAL,2.0,X,bacs2,1,1,0.976,1,1.0,-10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,14,4,lose,go,GAL,1.0,W,bacs2,1,0,,0,0.0,-10,0
docukifcaouwsykbg5hxgt9o,2,1,3a,15,4,win,go,GW,3.0,Z,bacs2,1,1,0.659,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,16,4,lose,no-go,NGAL,0.0,J,bacs2,0,1,1.034,0,0.0,-10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,17,5,lose,go,GAL,1.0,W,bacs2,1,0,,0,0.0,-10,0
docukifcaouwsykbg5hxgt9o,2,1,3a,18,5,lose,go,GAL,2.0,X,bacs2,1,1,1.008,1,0.0,-1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,19,5,win,go,GW,3.0,Z,bacs2,1,1,0.698,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,20,5,lose,no-go,NGAL,0.0,J,bacs2,0,0,,1,0.0,-1,0
docukifcaouwsykbg5hxgt9o,2,1,3a,21,6,lose,go,GAL,1.0,W,bacs2,1,1,0.721,1,0.0,-1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,22,6,win,go,GW,3.0,Z,bacs2,1,1,0.635,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,23,6,lose,no-go,NGAL,0.0,J,bacs2,0,0,,1,0.0,-1,0
docukifcaouwsykbg5hxgt9o,2,1,3a,24,6,lose,go,GAL,2.0,X,bacs2,1,1,0.72,1,0.0,-1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,25,7,lose,go,GAL,1.0,W,bacs2,1,1,1.019,1,0.0,-1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,26,7,win,go,GW,3.0,Z,bacs2,1,1,0.46,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,27,7,lose,no-go,NGAL,0.0,J,bacs2,0,0,,1,0.0,-1,0
docukifcaouwsykbg5hxgt9o,2,1,3a,28,7,lose,go,GAL,2.0,X,bacs2,1,1,0.947,1,1.0,-10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,29,8,lose,no-go,NGAL,0.0,J,bacs2,0,0,,1,1.0,-10,0
docukifcaouwsykbg5hxgt9o,2,1,3a,30,8,lose,go,GAL,1.0,W,bacs2,1,1,0.609,1,0.0,-1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,31,8,lose,go,GAL,2.0,X,bacs2,1,0,,0,1.0,-1,0
docukifcaouwsykbg5hxgt9o,2,1,3a,32,8,win,go,GW,3.0,Z,bacs2,1,1,0.561,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,33,9,lose,go,GAL,1.0,W,bacs2,1,1,0.842,1,1.0,-10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,34,9,win,go,GW,3.0,Z,bacs2,1,1,0.571,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,35,9,lose,no-go,NGAL,0.0,J,bacs2,0,0,,1,0.0,-1,0
docukifcaouwsykbg5hxgt9o,2,1,3a,36,1,lose,no-go,NGAL,4.0,G,bacs2,0,1,0.783,0,0.0,-10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,37,10,lose,no-go,NGAL,0.0,J,bacs2,0,0,,1,0.0,-1,0
docukifcaouwsykbg5hxgt9o,2,1,3a,38,2,lose,no-go,NGAL,4.0,G,bacs2,0,0,,1,1.0,-10,0
docukifcaouwsykbg5hxgt9o,2,1,3a,39,10,win,go,GW,3.0,Z,bacs2,1,1,0.553,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,40,10,lose,go,GAL,1.0,W,bacs2,1,1,0.841,1,0.0,-1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,41,11,lose,go,GAL,1.0,W,bacs2,1,1,0.507,1,0.0,-1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,42,11,lose,no-go,NGAL,0.0,J,bacs2,0,0,,1,0.0,-1,0
docukifcaouwsykbg5hxgt9o,2,1,3a,43,3,lose,no-go,NGAL,4.0,G,bacs2,0,0,,1,0.0,-1,0
docukifcaouwsykbg5hxgt9o,2,1,3a,44,1,win,no-go,NGW,5.0,O,bacs2,0,1,0.681,0,0.0,+1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,45,12,lose,go,GAL,1.0,W,bacs2,1,1,1.098,1,0.0,-1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,46,4,lose,no-go,NGAL,4.0,G,bacs2,0,0,,1,1.0,-10,0
docukifcaouwsykbg5hxgt9o,2,1,3a,47,2,win,no-go,NGW,5.0,O,bacs2,0,1,0.69,0,0.0,+1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,48,12,lose,no-go,NGAL,0.0,J,bacs2,0,0,,1,0.0,-1,0
docukifcaouwsykbg5hxgt9o,2,1,3a,49,3,win,no-go,NGW,5.0,O,bacs2,0,0,,1,0.0,+10,0
docukifcaouwsykbg5hxgt9o,2,1,3a,50,1,lose,no-go,NGAL,6.0,C,bacs2,0,1,0.871,0,0.0,-10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,51,5,lose,no-go,NGAL,4.0,G,bacs2,0,0,,1,0.0,-1,0
docukifcaouwsykbg5hxgt9o,2,1,3a,52,1,win,go,GW,7.0,E,bacs2,1,1,0.977,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,53,2,lose,no-go,NGAL,6.0,C,bacs2,0,0,,1,1.0,-10,0
docukifcaouwsykbg5hxgt9o,2,1,3a,54,2,win,go,GW,7.0,E,bacs2,1,1,0.767,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,55,4,win,no-go,NGW,5.0,O,bacs2,0,0,,1,1.0,+1,0
docukifcaouwsykbg5hxgt9o,2,1,3a,56,6,lose,no-go,NGAL,4.0,G,bacs2,0,0,,1,1.0,-10,0
docukifcaouwsykbg5hxgt9o,2,1,3a,57,3,lose,no-go,NGAL,6.0,C,bacs2,0,1,1.191,0,0.0,-10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,58,7,lose,no-go,NGAL,4.0,G,bacs2,0,1,1.002,0,0.0,-10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,59,3,win,go,GW,7.0,E,bacs2,1,1,0.7,1,1.0,+1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,60,5,win,no-go,NGW,5.0,O,bacs2,0,0,,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,61,8,lose,no-go,NGAL,4.0,G,bacs2,0,0,,1,0.0,-1,0
docukifcaouwsykbg5hxgt9o,2,1,3a,62,4,win,go,GW,7.0,E,bacs2,1,1,0.712,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,63,6,win,no-go,NGW,5.0,O,bacs2,0,1,0.764,0,0.0,+1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,64,4,lose,no-go,NGAL,6.0,C,bacs2,0,1,1.195,0,1.0,-1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,65,7,win,no-go,NGW,5.0,O,bacs2,0,0,,1,0.0,+10,0
docukifcaouwsykbg5hxgt9o,2,1,3a,66,5,lose,no-go,NGAL,6.0,C,bacs2,0,1,0.96,0,0.0,-10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,67,5,win,go,GW,7.0,E,bacs2,1,1,0.716,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,68,9,lose,no-go,NGAL,4.0,G,bacs2,0,0,,1,0.0,-1,0
docukifcaouwsykbg5hxgt9o,2,1,3a,69,8,win,no-go,NGW,5.0,O,bacs2,0,0,,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,70,10,lose,no-go,NGAL,4.0,G,bacs2,0,0,,1,0.0,-1,0
docukifcaouwsykbg5hxgt9o,2,1,3a,71,6,win,go,GW,7.0,E,bacs2,1,1,0.705,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,72,6,lose,no-go,NGAL,6.0,C,bacs2,0,0,,1,0.0,-1,0
docukifcaouwsykbg5hxgt9o,2,1,3a,73,7,win,go,GW,7.0,E,bacs2,1,1,0.434,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,74,7,lose,no-go,NGAL,6.0,C,bacs2,0,0,,1,0.0,-1,0
docukifcaouwsykbg5hxgt9o,2,1,3a,75,9,win,no-go,NGW,5.0,O,bacs2,0,1,0.337,0,0.0,+1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,76,1,win,go,GW,8.0,H,bacs2,1,1,0.828,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,77,8,lose,no-go,NGAL,6.0,C,bacs2,0,0,,1,0.0,-1,0
docukifcaouwsykbg5hxgt9o,2,1,3a,78,10,win,no-go,NGW,5.0,O,bacs2,0,0,,1,0.0,+10,0
docukifcaouwsykbg5hxgt9o,2,1,3a,79,8,win,go,GW,7.0,E,bacs2,1,1,0.617,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,80,2,win,go,GW,8.0,H,bacs2,1,0,,0,0.0,+1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,81,1,lose,go,GAL,10.0,T,bacs2,1,0,,0,1.0,-1,0
docukifcaouwsykbg5hxgt9o,2,1,3a,82,1,win,no-go,NGW,9.0,Q,bacs2,0,1,0.777,0,1.0,+10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,83,11,win,no-go,NGW,5.0,O,bacs2,0,0,,1,0.0,+10,0
docukifcaouwsykbg5hxgt9o,2,1,3a,84,3,win,go,GW,8.0,H,bacs2,1,1,0.944,1,1.0,+1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,85,2,lose,go,GAL,10.0,T,bacs2,1,0,,0,0.0,-10,0
docukifcaouwsykbg5hxgt9o,2,1,3a,86,2,win,no-go,NGW,9.0,Q,bacs2,0,1,0.992,0,1.0,+10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,87,4,win,go,GW,8.0,H,bacs2,1,0,,0,1.0,+10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,88,12,win,no-go,NGW,5.0,O,bacs2,0,0,,1,0.0,+10,0
docukifcaouwsykbg5hxgt9o,2,1,3a,89,3,win,no-go,NGW,9.0,Q,bacs2,0,1,1.241,0,0.0,+1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,90,5,win,go,GW,8.0,H,bacs2,1,0,,0,0.0,+1,0
docukifcaouwsykbg5hxgt9o,2,1,3a,91,1,win,no-go,NGW,11.0,Y,bacs2,0,1,0.832,0,0.0,+1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,92,3,lose,go,GAL,10.0,T,bacs2,1,0,,0,0.0,-10,0
docukifcaouwsykbg5hxgt9o,2,1,3a,93,4,win,no-go,NGW,9.0,Q,bacs2,0,0,,1,0.0,+10,0
docukifcaouwsykbg5hxgt9o,2,1,3a,94,4,lose,go,GAL,10.0,T,bacs2,1,1,0.791,1,0.0,-1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,95,2,win,no-go,NGW,11.0,Y,bacs2,0,0,,1,0.0,+10,0
docukifcaouwsykbg5hxgt9o,2,1,3a,96,6,win,go,GW,8.0,H,bacs2,1,0,,0,0.0,+1,0
docukifcaouwsykbg5hxgt9o,2,1,3a,97,5,lose,go,GAL,10.0,T,bacs2,1,1,0.727,1,0.0,-1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,98,7,win,go,GW,8.0,H,bacs2,1,1,1.146,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,99,3,win,no-go,NGW,11.0,Y,bacs2,0,0,,1,0.0,+10,0
docukifcaouwsykbg5hxgt9o,2,1,3a,100,5,win,no-go,NGW,9.0,Q,bacs2,0,0,,1,1.0,+1,0
docukifcaouwsykbg5hxgt9o,2,1,3a,101,6,win,no-go,NGW,9.0,Q,bacs2,0,1,0.728,0,0.0,+1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,102,8,win,go,GW,8.0,H,bacs2,1,0,,0,0.0,+1,0
docukifcaouwsykbg5hxgt9o,2,1,3a,103,4,win,no-go,NGW,11.0,Y,bacs2,0,0,,1,0.0,+10,0
docukifcaouwsykbg5hxgt9o,2,1,3a,104,6,lose,go,GAL,10.0,T,bacs2,1,1,0.918,1,0.0,-1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,105,7,win,no-go,NGW,9.0,Q,bacs2,0,0,,1,0.0,+10,0
docukifcaouwsykbg5hxgt9o,2,1,3a,106,7,lose,go,GAL,10.0,T,bacs2,1,1,0.547,1,0.0,-1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,107,5,win,no-go,NGW,11.0,Y,bacs2,0,0,,1,0.0,+10,0
docukifcaouwsykbg5hxgt9o,2,1,3a,108,9,win,go,GW,8.0,H,bacs2,1,1,0.834,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,109,8,lose,go,GAL,10.0,T,bacs2,1,1,0.651,1,1.0,-10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,110,10,win,go,GW,8.0,H,bacs2,1,1,0.572,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,111,8,win,no-go,NGW,9.0,Q,bacs2,0,1,0.604,0,0.0,+1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,112,6,win,no-go,NGW,11.0,Y,bacs2,0,0,,1,1.0,+1,0
docukifcaouwsykbg5hxgt9o,2,1,3a,113,11,win,go,GW,8.0,H,bacs2,1,1,0.575,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,114,7,win,no-go,NGW,11.0,Y,bacs2,0,0,,1,0.0,+10,0
docukifcaouwsykbg5hxgt9o,2,1,3a,115,9,win,no-go,NGW,9.0,Q,bacs2,0,0,,1,0.0,+10,0
docukifcaouwsykbg5hxgt9o,2,1,3a,116,9,lose,go,GAL,10.0,T,bacs2,1,1,0.582,1,0.0,-1,1
docukifcaouwsykbg5hxgt9o,2,1,3a,117,8,win,no-go,NGW,11.0,Y,bacs2,0,0,,1,0.0,+10,0
docukifcaouwsykbg5hxgt9o,2,1,3a,118,12,win,go,GW,8.0,H,bacs2,1,1,0.562,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,1,3a,119,10,win,no-go,NGW,9.0,Q,bacs2,0,0,,1,0.0,+10,0
docukifcaouwsykbg5hxgt9o,2,1,3a,120,10,lose,go,GAL,10.0,T,bacs2,1,1,0.656,1,0.0,-1,1
docukifcaouwsykbg5hxgt9o,2,2,3a,121,1,win,no-go,NGW,3.0,V,bacs2,0,1,0.455,0,0.0,+1,1
docukifcaouwsykbg5hxgt9o,2,2,3a,122,1,lose,no-go,NGAL,2.0,K,bacs2,0,1,0.828,0,0.0,-10,1
docukifcaouwsykbg5hxgt9o,2,2,3a,123,1,win,go,GW,0.0,M,bacs2,1,1,0.923,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,2,3a,124,1,lose,go,GAL,1.0,B,bacs2,1,0,,0,0.0,-10,0
docukifcaouwsykbg5hxgt9o,2,2,3a,125,2,win,no-go,NGW,3.0,V,bacs2,0,0,,1,0.0,+10,0
docukifcaouwsykbg5hxgt9o,2,2,3a,126,2,lose,no-go,NGAL,2.0,K,bacs2,0,0,,1,0.0,-1,0
docukifcaouwsykbg5hxgt9o,2,2,3a,127,2,lose,go,GAL,1.0,B,bacs2,1,1,1.216,1,0.0,-1,1
docukifcaouwsykbg5hxgt9o,2,2,3a,128,2,win,go,GW,0.0,M,bacs2,1,1,0.666,1,1.0,+1,1
docukifcaouwsykbg5hxgt9o,2,2,3a,129,3,lose,go,GAL,1.0,B,bacs2,1,0,,0,0.0,-10,0
docukifcaouwsykbg5hxgt9o,2,2,3a,130,3,win,no-go,NGW,3.0,V,bacs2,0,0,,1,0.0,+10,0
docukifcaouwsykbg5hxgt9o,2,2,3a,131,3,win,go,GW,0.0,M,bacs2,1,1,1.016,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,2,3a,132,3,lose,no-go,NGAL,2.0,K,bacs2,0,0,,1,0.0,-1,0
docukifcaouwsykbg5hxgt9o,2,2,3a,133,4,lose,no-go,NGAL,2.0,K,bacs2,0,0,,1,0.0,-1,0
docukifcaouwsykbg5hxgt9o,2,2,3a,134,4,win,go,GW,0.0,M,bacs2,1,1,0.951,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,2,3a,135,4,lose,go,GAL,1.0,B,bacs2,1,1,0.876,1,1.0,-10,1
docukifcaouwsykbg5hxgt9o,2,2,3a,136,4,win,no-go,NGW,3.0,V,bacs2,0,0,,1,0.0,+10,0
docukifcaouwsykbg5hxgt9o,2,2,3a,137,5,win,go,GW,0.0,M,bacs2,1,1,0.673,1,1.0,+1,1
docukifcaouwsykbg5hxgt9o,2,2,3a,138,5,lose,go,GAL,1.0,B,bacs2,1,1,0.779,1,0.0,-1,1
docukifcaouwsykbg5hxgt9o,2,2,3a,139,5,lose,no-go,NGAL,2.0,K,bacs2,0,0,,1,0.0,-1,0
docukifcaouwsykbg5hxgt9o,2,2,3a,140,5,win,no-go,NGW,3.0,V,bacs2,0,0,,1,0.0,+10,0
docukifcaouwsykbg5hxgt9o,2,2,3a,141,6,lose,go,GAL,1.0,B,bacs2,1,1,0.741,1,1.0,-10,1
docukifcaouwsykbg5hxgt9o,2,2,3a,142,6,win,no-go,NGW,3.0,V,bacs2,0,0,,1,0.0,+10,0
docukifcaouwsykbg5hxgt9o,2,2,3a,143,6,win,go,GW,0.0,M,bacs2,1,1,0.753,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,2,3a,144,6,lose,no-go,NGAL,2.0,K,bacs2,0,0,,1,1.0,-10,0
docukifcaouwsykbg5hxgt9o,2,2,3a,145,7,lose,no-go,NGAL,2.0,K,bacs2,0,0,,1,0.0,-1,0
docukifcaouwsykbg5hxgt9o,2,2,3a,146,7,win,go,GW,0.0,M,bacs2,1,1,0.997,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,2,3a,147,7,lose,go,GAL,1.0,B,bacs2,1,0,,0,0.0,-10,0
docukifcaouwsykbg5hxgt9o,2,2,3a,148,7,win,no-go,NGW,3.0,V,bacs2,0,0,,1,0.0,+10,0
docukifcaouwsykbg5hxgt9o,2,2,3a,149,8,win,go,GW,0.0,M,bacs2,1,1,0.76,1,1.0,+1,1
docukifcaouwsykbg5hxgt9o,2,2,3a,150,8,win,no-go,NGW,3.0,V,bacs2,0,0,,1,0.0,+10,0
docukifcaouwsykbg5hxgt9o,2,2,3a,151,8,lose,go,GAL,1.0,B,bacs2,1,1,0.61,1,1.0,-10,1
docukifcaouwsykbg5hxgt9o,2,2,3a,152,8,lose,no-go,NGAL,2.0,K,bacs2,0,0,,1,0.0,-1,0
docukifcaouwsykbg5hxgt9o,2,2,3a,153,9,win,no-go,NGW,3.0,V,bacs2,0,0,,1,0.0,+10,0
docukifcaouwsykbg5hxgt9o,2,2,3a,154,1,lose,no-go,NGAL,4.0,R,bacs2,0,1,0.967,0,0.0,-10,1
docukifcaouwsykbg5hxgt9o,2,2,3a,155,9,win,go,GW,0.0,M,bacs2,1,1,0.715,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,2,3a,156,9,lose,go,GAL,1.0,B,bacs2,1,0,,0,0.0,-10,0
docukifcaouwsykbg5hxgt9o,2,2,3a,157,10,lose,go,GAL,1.0,B,bacs2,1,0,,0,0.0,-10,0
docukifcaouwsykbg5hxgt9o,2,2,3a,158,2,lose,no-go,NGAL,4.0,R,bacs2,0,0,,1,0.0,-1,0
docukifcaouwsykbg5hxgt9o,2,2,3a,159,10,win,no-go,NGW,3.0,V,bacs2,0,0,,1,0.0,+10,0
docukifcaouwsykbg5hxgt9o,2,2,3a,160,10,win,go,GW,0.0,M,bacs2,1,1,0.789,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,2,3a,161,3,lose,no-go,NGAL,4.0,R,bacs2,0,0,,1,0.0,-1,0
docukifcaouwsykbg5hxgt9o,2,2,3a,162,1,lose,go,GAL,5.0,P,bacs2,1,1,0.881,1,0.0,-1,1
docukifcaouwsykbg5hxgt9o,2,2,3a,163,11,win,go,GW,0.0,M,bacs2,1,1,0.65,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,2,3a,164,11,win,no-go,NGW,3.0,V,bacs2,0,0,,1,0.0,+10,0
docukifcaouwsykbg5hxgt9o,2,2,3a,165,12,win,go,GW,0.0,M,bacs2,1,1,0.657,1,0.0,+10,1
docukifcaouwsykbg5hxgt9o,2,2,3a,166,4,lose,no-go,NGAL,4.0,R,bacs2,0,0,,1,0.0,-1,0
docukifcaouwsykbg5hxgt9o,2,2,3a,167,2,lose,go,GAL,5.0,P,bacs2,1,1,0.963,1,0.0,-1,1
docukifcaouwsykbg5hxgt9o,2,2,3a,168,12,win,no-go,NGW,3.0,V,bacs2,0,0,,1,0.0,+10,0
docukifcaouwsykbg5hxgt9o,2,2,3a,169,1,win,no-go,NGW,7.0,S,bacs2,0,1,1.011,0,0.0,+1,1
docukifcaouwsykbg5hxgt9o,2,2,3a,170,1,win,no-go,NGW,6.0,L,bacs2,0,1,1.212,0,0.0,+1,1
docukifcaouwsykbg5hxgt9o,2,2,3a,171,5,lose,no-go,NGAL,4.0,R,bacs2,0,0,,1,0.0,-1,0
docukifcaouwsykbg5hxgt9o,2,2,3a,172,3,lose,go,GAL,5.0,P,bacs2,1,1,1.12,1,0.0,-1,1
docukifcaouwsykbg5hxgt9o,2,2,3a,173,2,win,no-go,NGW,7.0,S,bacs2,0,0,,1,0.0,+10,0
docukifcaouwsykbg5hxgt9o,2,2,3a,174,4,lose,go,GAL,5.0,P,bacs2,1,1,0.947,1,1.0,-10,1
docukifcaouwsykbg5hxgt9o,2,2,3a,175,2,win,no-go,NGW,6.0,L,bacs2,0,0,,1,1.0,+1,0
docukifcaouwsykbg5hxgt9o,2,2,3a,176,6,lose,no-go,NGAL,4.0,R,bacs2,0,0,,1,0.0,-1,0
docukifcaouwsykbg5hxgt9o,2,2,3a,177,3,win,no-go,NGW,6.0,L,bacs2,0,1,0.793,0,0.0,+1,1
docukifcaouwsykbg5hxgt9o,2,2,3a,178,5,lose,go,GAL,5.0,P,bacs2,1,1,0.842,1,1.0,-10,1
docukifcaouwsykbg5hxgt9o,2,2,3a,179,7,lose,no-go,NGAL,4.0,R,bacs2,0,0,,1,0.0,-1,0
