name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
beta_c_pr[4,39]	0.88	0.00975	0.627	-0.144	0.86	1.93	4136.0	2.69	1.0
beta_c_pr[4,40]	0.214	0.00709	0.586	-0.737	0.217	1.21	6828.0	4.44	0.999
beta_c_pr[4,41]	1.44	0.00971	0.707	0.295	1.42	2.6	5302.0	3.44	0.999
beta_c_pr[4,42]	0.686	0.00829	0.653	-0.37	0.679	1.76	6218.0	4.04	0.999
beta_c_pr[4,43]	-1.26	0.00765	0.558	-2.2	-1.25	-0.366	5334.0	3.46	0.999
beta_c_pr[4,44]	-0.00256	0.00761	0.611	-1.0	-0.00251	0.973	6444.0	4.19	0.999
beta_c_pr[4,45]	-0.528	0.0087	0.571	-1.48	-0.523	0.407	4312.0	2.8	0.999
beta_c_pr[4,46]	-0.641	0.0077	0.558	-1.55	-0.636	0.296	5238.0	3.4	0.999
beta_c_pr[4,47]	-0.72	0.00719	0.548	-1.61	-0.718	0.173	5817.0	3.78	1.0
beta_c_pr[4,48]	0.358	0.0082	0.635	-0.712	0.358	1.39	5993.0	3.89	1.0
beta_c_pr[4,49]	0.488	0.00732	0.553	-0.403	0.485	1.44	5704.0	3.7	0.999
beta_c_pr[4,50]	-1.75	0.00977	0.613	-2.78	-1.76	-0.749	3932.0	2.55	1.0
beta_c_pr[4,51]	1.29	0.00921	0.692	0.167	1.28	2.47	5647.0	3.67	0.999
beta_c_pr[4,52]	-0.543	0.00754	0.558	-1.41	-0.568	0.385	5477.0	3.56	0.999
beta_c_pr[4,53]	0.207	0.00769	0.58	-0.73	0.195	1.18	5681.0	3.69	1.0
beta_c_pr[4,54]	-0.0635	0.00851	0.624	-1.07	-0.0572	0.968	5389.0	3.5	1.0
beta_c_pr[4,55]	1.13	0.00918	0.64	0.106	1.12	2.22	4858.0	3.16	0.999
beta_c_pr[4,56]	1.04	0.00833	0.591	0.0866	1.04	2.04	5035.0	3.27	1.0
beta_c_pr[4,57]	-0.977	0.00708	0.538	-1.86	-0.969	-0.09	5777.0	3.75	1.0
beta_c_pr[4,58]	-0.124	0.00792	0.562	-1.05	-0.116	0.798	5039.0	3.27	1.0
beta_c_pr[4,59]	-0.0562	0.00895	0.639	-1.12	-0.0557	1.02	5105.0	3.32	1.0
beta_c_pr[4,60]	0.404	0.0076	0.589	-0.558	0.396	1.4	6019.0	3.91	0.999
beta_c_pr[4,61]	0.53	0.00889	0.596	-0.433	0.532	1.52	4504.0	2.93	1.0
beta_c_pr[4,62]	-0.481	0.00778	0.561	-1.41	-0.474	0.407	5190.0	3.37	1.0
beta_c_pr[4,63]	-1.2	0.00683	0.509	-2.05	-1.22	-0.397	5567.0	3.62	1.0
beta_c_pr[4,64]	0.357	0.00989	0.647	-0.718	0.346	1.46	4281.0	2.78	1.0
beta_c_pr[4,65]	-0.754	0.00824	0.583	-1.72	-0.753	0.199	5017.0	3.26	0.999
beta_c_pr[4,66]	-0.646	0.00933	0.624	-1.66	-0.637	0.391	4480.0	2.91	1.0
beta_c_pr[4,67]	-0.373	0.00787	0.535	-1.26	-0.365	0.508	4618.0	3.0	1.0
beta_c_pr[4,68]	-0.194	0.00857	0.617	-1.19	-0.189	0.801	5190.0	3.37	1.0
beta_c_pr[4,69]	0.584	0.00869	0.606	-0.394	0.576	1.57	4859.0	3.16	1.0
beta_c_pr[4,70]	0.586	0.00835	0.637	-0.467	0.588	1.63	5821.0	3.78	0.999
beta_c_pr[4,71]	-0.537	0.00953	0.57	-1.45	-0.549	0.441	3571.0	2.32	1.0
beta_c_pr[4,72]	1.46	0.011	0.821	0.115	1.47	2.82	5596.0	3.64	0.999
beta_c_pr[4,73]	-0.415	0.00851	0.621	-1.43	-0.409	0.603	5319.0	3.45	1.0
beta_c_pr[4,74]	-0.642	0.00751	0.584	-1.6	-0.641	0.306	6047.0	3.93	1.0
beta_c_pr[4,75]	0.665	0.00748	0.585	-0.28	0.648	1.63	6123.0	3.98	1.0
beta_c_pr[4,76]	0.349	0.00779	0.579	-0.582	0.346	1.28	5522.0	3.59	0.999
beta_c_pr[4,77]	-1.06	0.00801	0.567	-1.99	-1.07	-0.114	5008.0	3.25	1.0
beta_c_pr[4,78]	-1.19	0.00711	0.554	-2.11	-1.19	-0.309	6075.0	3.95	0.999
beta_c_pr[4,79]	-0.975	0.0078	0.557	-1.92	-0.974	-0.0547	5101.0	3.31	0.999
beta_c_pr[4,80]	1.48	0.00914	0.676	0.38	1.47	2.61	5463.0	3.55	1.0
beta_c_pr[4,81]	-1.3	0.00778	0.59	-2.31	-1.29	-0.352	5757.0	3.74	1.0
beta_c_pr[4,82]	0.55	0.00964	0.622	-0.473	0.541	1.57	4169.0	2.71	1.0
beta_c_pr[4,83]	1.27	0.00819	0.595	0.319	1.26	2.25	5282.0	3.43	1.0
beta_c_pr[4,84]	-0.0327	0.00951	0.609	-1.01	-0.0379	0.966	4097.0	2.66	1.0
beta_c_pr[4,85]	0.165	0.00834	0.565	-0.747	0.16	1.12	4591.0	2.98	1.0
beta_c_pr[4,86]	0.13	0.00826	0.611	-0.859	0.136	1.13	5480.0	3.56	1.0
beta_c_pr[4,87]	0.194	0.00775	0.554	-0.716	0.2	1.09	5109.0	3.32	1.0
beta_c_pr[4,88]	0.0278	0.0086	0.574	-0.9	0.0296	0.989	4459.0	2.9	1.0
beta_c_pr[4,89]	1.11	0.00808	0.609	0.101	1.11	2.11	5677.0	3.69	1.0
beta_c_pr[4,90]	-0.942	0.00712	0.537	-1.82	-0.942	-0.0426	5689.0	3.7	1.0
beta_c_pr[4,91]	0.345	0.00848	0.615	-0.669	0.35	1.34	5257.0	3.41	0.999
beta_c_pr[4,92]	0.855	0.00756	0.602	-0.114	0.855	1.88	6342.0	4.12	1.0
beta_c_pr[4,93]	0.322	0.00742	0.563	-0.584	0.313	1.27	5760.0	3.74	0.999
beta_c_pr[4,94]	0.224	0.00856	0.606	-0.732	0.216	1.23	5008.0	3.25	1.0
beta_c_pr[4,95]	-0.223	0.00721	0.581	-1.18	-0.228	0.747	6492.0	4.22	0.999
beta_c_pr[4,96]	-1.2	0.00841	0.581	-2.16	-1.2	-0.253	4784.0	3.11	1.0
beta_c_pr[4,97]	0.566	0.0092	0.706	-0.599	0.563	1.73	5896.0	3.83	1.0
beta_d_pr[1,1]	-0.369	0.00772	0.614	-1.41	-0.376	0.618	6334.0	4.11	1.0
beta_d_pr[1,2]	0.115	0.00755	0.574	-0.826	0.108	1.06	5780.0	3.75	1.0
beta_d_pr[1,3]	1.63	0.00928	0.658	0.566	1.63	2.74	5027.0	3.27	1.0
beta_d_pr[1,4]	0.883	0.0107	0.711	-0.293	0.884	2.05	4399.0	2.86	1.0
