subject,session,block,trial,exposure,stimulus,valence,action,robot,rune,color,correct,choice,rt,accuracy,sham,outcome,totalkeys
nzeb0oa79n7lannb0f6c8mgr,1,1,58,15,1,win,no-go,ngw,rune_01_ingwaz,yellow,0,1,0.535,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,1,59,15,3,lose,go,gal,rune_01_ger,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,1,60,15,2,lose,no-go,ngal,rune_01_yr,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,1,61,16,3,lose,go,gal,rune_01_ger,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,1,62,16,1,win,no-go,ngw,rune_01_ingwaz,yellow,0,1,0.391,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,1,63,16,2,lose,no-go,ngal,rune_01_yr,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,1,64,16,4,win,go,gw,rune_01_ear,yellow,1,1,0.445,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,1,65,17,3,lose,go,gal,rune_01_ger,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,1,66,17,4,win,go,gw,rune_01_ear,yellow,1,1,0.499,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,1,67,17,2,lose,no-go,ngal,rune_01_yr,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,1,68,17,1,win,no-go,ngw,rune_01_ingwaz,yellow,0,1,0.465,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,1,69,18,3,lose,go,gal,rune_01_ger,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,1,70,18,4,win,go,gw,rune_01_ear,yellow,1,1,0.429,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,1,71,18,1,win,no-go,ngw,rune_01_ingwaz,yellow,0,1,0.515,0,1.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,1,72,18,2,lose,no-go,ngal,rune_01_yr,blue,0,0,,1,1.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,1,73,19,3,lose,go,gal,rune_01_ger,blue,1,0,,0,1.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,1,74,19,4,win,go,gw,rune_01_ear,yellow,1,1,0.402,1,1.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,1,75,19,1,win,no-go,ngw,rune_01_ingwaz,yellow,0,1,0.745,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,1,76,19,2,lose,no-go,ngal,rune_01_yr,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,1,77,20,3,lose,go,gal,rune_01_ger,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,1,78,20,4,win,go,gw,rune_01_ear,yellow,1,1,0.465,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,1,79,20,2,lose,no-go,ngal,rune_01_yr,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,1,80,20,1,win,no-go,ngw,rune_01_ingwaz,yellow,0,1,0.438,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,1,81,21,3,lose,go,gal,rune_01_ger,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,1,82,21,4,win,go,gw,rune_01_ear,yellow,1,1,0.455,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,1,83,21,2,lose,no-go,ngal,rune_01_yr,blue,0,0,,1,1.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,1,84,21,1,win,no-go,ngw,rune_01_ingwaz,yellow,0,1,0.501,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,1,85,22,2,lose,no-go,ngal,rune_01_yr,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,1,86,22,1,win,no-go,ngw,rune_01_ingwaz,yellow,0,1,0.457,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,1,87,22,4,win,go,gw,rune_01_ear,yellow,1,1,0.586,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,1,88,22,3,lose,go,gal,rune_01_ger,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,1,89,23,2,lose,no-go,ngal,rune_01_yr,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,1,90,23,4,win,go,gw,rune_01_ear,yellow,1,1,0.399,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,1,91,23,1,win,no-go,ngw,rune_01_ingwaz,yellow,0,1,0.576,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,1,92,23,3,lose,go,gal,rune_01_ger,blue,1,0,,0,1.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,1,93,24,1,win,no-go,ngw,rune_01_ingwaz,yellow,0,1,0.943,0,1.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,1,94,24,3,lose,go,gal,rune_01_ger,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,1,95,24,4,win,go,gw,rune_01_ear,yellow,1,1,0.506,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,1,96,24,2,lose,no-go,ngal,rune_01_yr,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,1,97,25,1,win,no-go,ngw,rune_01_ingwaz,yellow,0,1,0.862,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,1,98,25,4,win,go,gw,rune_01_ear,yellow,1,1,0.922,1,1.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,1,99,25,2,lose,no-go,ngal,rune_01_yr,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,1,100,25,3,lose,go,gal,rune_01_ger,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,1,101,26,1,win,no-go,ngw,rune_01_ingwaz,yellow,0,1,0.978,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,1,102,26,2,lose,no-go,ngal,rune_01_yr,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,1,103,26,4,win,go,gw,rune_01_ear,yellow,1,1,0.888,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,1,104,26,3,lose,go,gal,rune_01_ger,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,1,105,27,2,lose,no-go,ngal,rune_01_yr,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,1,106,27,4,win,go,gw,rune_01_ear,yellow,1,1,0.552,1,1.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,1,107,27,3,lose,go,gal,rune_01_ger,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,1,108,27,1,win,no-go,ngw,rune_01_ingwaz,yellow,0,1,0.687,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,1,109,28,4,win,go,gw,rune_01_ear,yellow,1,1,0.645,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,1,110,28,2,lose,no-go,ngal,rune_01_yr,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,1,111,28,1,win,no-go,ngw,rune_01_ingwaz,yellow,0,1,0.579,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,1,112,28,3,lose,go,gal,rune_01_ger,blue,1,0,,0,1.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,1,113,29,4,win,go,gw,rune_01_ear,yellow,1,1,0.618,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,1,114,29,1,win,no-go,ngw,rune_01_ingwaz,yellow,0,1,0.96,0,1.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,1,115,29,3,lose,go,gal,rune_01_ger,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,1,116,29,2,lose,no-go,ngal,rune_01_yr,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,1,117,30,2,lose,no-go,ngal,rune_01_yr,blue,0,0,,1,1.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,1,118,30,4,win,go,gw,rune_01_ear,yellow,1,1,0.485,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,1,119,30,3,lose,go,gal,rune_01_ger,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,1,120,30,1,win,no-go,ngw,rune_01_ingwaz,yellow,0,1,0.453,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,121,1,5,lose,no-go,ngal,rune_02_os,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,122,1,6,win,go,gw,rune_02_cen,yellow,1,1,0.855,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,2,123,1,7,lose,go,gal,rune_02_raido,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,124,1,8,win,no-go,ngw,rune_02_haglaz,yellow,0,1,0.403,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,125,2,8,win,no-go,ngw,rune_02_haglaz,yellow,0,1,0.476,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,126,2,6,win,go,gw,rune_02_cen,yellow,1,1,0.488,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,2,127,2,7,lose,go,gal,rune_02_raido,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,128,2,5,lose,no-go,ngal,rune_02_os,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,129,3,6,win,go,gw,rune_02_cen,yellow,1,1,0.35,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,2,130,3,5,lose,no-go,ngal,rune_02_os,blue,0,0,,1,1.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,131,3,7,lose,go,gal,rune_02_raido,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,132,3,8,win,no-go,ngw,rune_02_haglaz,yellow,0,1,0.406,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,133,4,8,win,no-go,ngw,rune_02_haglaz,yellow,0,1,0.633,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,134,4,5,lose,no-go,ngal,rune_02_os,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,135,4,6,win,go,gw,rune_02_cen,yellow,1,1,0.368,1,1.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,136,4,7,lose,go,gal,rune_02_raido,blue,1,0,,0,1.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,137,5,6,win,go,gw,rune_02_cen,yellow,1,1,0.409,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,2,138,5,5,lose,no-go,ngal,rune_02_os,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,139,5,7,lose,go,gal,rune_02_raido,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,140,5,8,win,no-go,ngw,rune_02_haglaz,yellow,0,1,0.834,0,1.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,2,141,6,8,win,no-go,ngw,rune_02_haglaz,yellow,0,1,0.838,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,142,6,5,lose,no-go,ngal,rune_02_os,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,143,6,7,lose,go,gal,rune_02_raido,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,144,6,6,win,go,gw,rune_02_cen,yellow,1,1,0.401,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,2,145,7,5,lose,no-go,ngal,rune_02_os,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,146,7,7,lose,go,gal,rune_02_raido,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,147,7,8,win,no-go,ngw,rune_02_haglaz,yellow,0,1,0.351,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,148,7,6,win,go,gw,rune_02_cen,yellow,1,1,0.582,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,2,149,8,8,win,no-go,ngw,rune_02_haglaz,yellow,0,1,0.52,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,150,8,7,lose,go,gal,rune_02_raido,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,151,8,5,lose,no-go,ngal,rune_02_os,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,152,8,6,win,go,gw,rune_02_cen,yellow,1,1,0.408,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,2,153,9,8,win,no-go,ngw,rune_02_haglaz,yellow,0,1,0.565,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,154,9,7,lose,go,gal,rune_02_raido,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,155,9,6,win,go,gw,rune_02_cen,yellow,1,1,0.346,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,2,156,9,5,lose,no-go,ngal,rune_02_os,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,157,10,5,lose,no-go,ngal,rune_02_os,blue,0,0,,1,1.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,158,10,6,win,go,gw,rune_02_cen,yellow,1,1,0.383,1,1.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,159,10,8,win,no-go,ngw,rune_02_haglaz,yellow,0,1,0.635,0,1.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,2,160,10,7,lose,go,gal,rune_02_raido,blue,1,0,,0,1.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,161,11,5,lose,no-go,ngal,rune_02_os,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,162,11,7,lose,go,gal,rune_02_raido,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,163,11,6,win,go,gw,rune_02_cen,yellow,1,1,0.848,1,1.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,164,11,8,win,no-go,ngw,rune_02_haglaz,yellow,0,1,0.475,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,165,12,7,lose,go,gal,rune_02_raido,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,166,12,5,lose,no-go,ngal,rune_02_os,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,167,12,8,win,no-go,ngw,rune_02_haglaz,yellow,0,1,0.401,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,168,12,6,win,go,gw,rune_02_cen,yellow,1,1,0.578,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,2,169,13,7,lose,go,gal,rune_02_raido,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,170,13,8,win,no-go,ngw,rune_02_haglaz,yellow,0,1,0.652,0,1.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,2,171,13,5,lose,no-go,ngal,rune_02_os,blue,0,0,,1,1.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,172,13,6,win,go,gw,rune_02_cen,yellow,1,1,0.46,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,2,173,14,6,win,go,gw,rune_02_cen,yellow,1,0,,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,174,14,5,lose,no-go,ngal,rune_02_os,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,175,14,7,lose,go,gal,rune_02_raido,blue,1,0,,0,1.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,176,14,8,win,no-go,ngw,rune_02_haglaz,yellow,0,1,1.016,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,177,15,7,lose,go,gal,rune_02_raido,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,178,15,8,win,no-go,ngw,rune_02_haglaz,yellow,0,1,0.531,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,179,15,6,win,go,gw,rune_02_cen,yellow,1,1,0.463,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,2,180,15,5,lose,no-go,ngal,rune_02_os,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,181,16,7,lose,go,gal,rune_02_raido,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,182,16,5,lose,no-go,ngal,rune_02_os,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,183,16,8,win,no-go,ngw,rune_02_haglaz,yellow,0,1,0.483,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,184,16,6,win,go,gw,rune_02_cen,yellow,1,1,1.193,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,2,185,17,5,lose,no-go,ngal,rune_02_os,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,186,17,8,win,no-go,ngw,rune_02_haglaz,yellow,0,1,0.674,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,187,17,6,win,go,gw,rune_02_cen,yellow,1,1,0.556,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,2,188,17,7,lose,go,gal,rune_02_raido,blue,1,1,0.459,1,0.0,-1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,189,18,5,lose,no-go,ngal,rune_02_os,blue,0,1,0.537,0,1.0,-1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,190,18,6,win,go,gw,rune_02_cen,yellow,1,1,0.314,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,2,191,18,7,lose,go,gal,rune_02_raido,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,192,18,8,win,no-go,ngw,rune_02_haglaz,yellow,0,0,,1,1.0,+1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,193,19,6,win,go,gw,rune_02_cen,yellow,1,0,,0,1.0,+10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,194,19,5,lose,no-go,ngal,rune_02_os,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,195,19,7,lose,go,gal,rune_02_raido,blue,1,0,,0,1.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,196,19,8,win,no-go,ngw,rune_02_haglaz,yellow,0,0,,1,0.0,+10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,197,20,8,win,no-go,ngw,rune_02_haglaz,yellow,0,1,1.177,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,198,20,6,win,go,gw,rune_02_cen,yellow,1,1,0.879,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,2,199,20,7,lose,go,gal,rune_02_raido,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,200,20,5,lose,no-go,ngal,rune_02_os,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,201,21,6,win,go,gw,rune_02_cen,yellow,1,1,0.394,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,2,202,21,7,lose,go,gal,rune_02_raido,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,203,21,5,lose,no-go,ngal,rune_02_os,blue,0,0,,1,1.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,204,21,8,win,no-go,ngw,rune_02_haglaz,yellow,0,1,0.394,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,205,22,7,lose,go,gal,rune_02_raido,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,206,22,5,lose,no-go,ngal,rune_02_os,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,207,22,8,win,no-go,ngw,rune_02_haglaz,yellow,0,1,0.357,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,208,22,6,win,go,gw,rune_02_cen,yellow,1,1,0.423,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,2,209,23,8,win,no-go,ngw,rune_02_haglaz,yellow,0,1,0.432,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,210,23,6,win,go,gw,rune_02_cen,yellow,1,1,0.422,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,2,211,23,7,lose,go,gal,rune_02_raido,blue,1,0,,0,1.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,212,23,5,lose,no-go,ngal,rune_02_os,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,213,24,5,lose,no-go,ngal,rune_02_os,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,214,24,8,win,no-go,ngw,rune_02_haglaz,yellow,0,1,1.026,0,1.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,2,215,24,7,lose,go,gal,rune_02_raido,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,216,24,6,win,go,gw,rune_02_cen,yellow,1,1,0.448,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,2,217,25,7,lose,go,gal,rune_02_raido,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,218,25,6,win,go,gw,rune_02_cen,yellow,1,1,0.33,1,1.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,219,25,5,lose,no-go,ngal,rune_02_os,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,220,25,8,win,no-go,ngw,rune_02_haglaz,yellow,0,1,0.772,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,221,26,5,lose,no-go,ngal,rune_02_os,blue,0,1,0.756,0,0.0,-10,1
nzeb0oa79n7lannb0f6c8mgr,1,2,222,26,7,lose,go,gal,rune_02_raido,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,223,26,8,win,no-go,ngw,rune_02_haglaz,yellow,0,1,0.566,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,224,26,6,win,go,gw,rune_02_cen,yellow,1,1,1.287,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,2,225,27,8,win,no-go,ngw,rune_02_haglaz,yellow,0,1,0.461,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,226,27,7,lose,go,gal,rune_02_raido,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,227,27,6,win,go,gw,rune_02_cen,yellow,1,1,0.428,1,1.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,228,27,5,lose,no-go,ngal,rune_02_os,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,229,28,6,win,go,gw,rune_02_cen,yellow,1,1,0.563,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,2,230,28,8,win,no-go,ngw,rune_02_haglaz,yellow,0,1,0.663,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,231,28,5,lose,no-go,ngal,rune_02_os,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,232,28,7,lose,go,gal,rune_02_raido,blue,1,0,,0,1.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,233,29,7,lose,go,gal,rune_02_raido,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,234,29,5,lose,no-go,ngal,rune_02_os,blue,0,0,,1,0.0,-1,0
nzeb0oa79n7lannb0f6c8mgr,1,2,235,29,6,win,go,gw,rune_02_cen,yellow,1,1,0.412,1,0.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,2,236,29,8,win,no-go,ngw,rune_02_haglaz,yellow,0,1,0.546,0,1.0,+10,1
nzeb0oa79n7lannb0f6c8mgr,1,2,237,30,7,lose,go,gal,rune_02_raido,blue,1,0,,0,0.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,238,30,5,lose,no-go,ngal,rune_02_os,blue,0,0,,1,1.0,-10,0
nzeb0oa79n7lannb0f6c8mgr,1,2,239,30,8,win,no-go,ngw,rune_02_haglaz,yellow,0,1,0.418,0,0.0,+1,1
nzeb0oa79n7lannb0f6c8mgr,1,2,240,30,6,win,go,gw,rune_02_cen,yellow,1,1,0.455,1,0.0,+10,1
odbc1avwxhy09ukmn5ymmefe,1,1,1,1,1,win,no-go,ngw,rune_02_os,blue,0,1,0.979,0,0.0,+1,1
odbc1avwxhy09ukmn5ymmefe,1,1,2,1,2,lose,no-go,ngal,rune_02_haglaz,yellow,0,1,0.754,0,0.0,-10,1
odbc1avwxhy09ukmn5ymmefe,1,1,3,1,3,win,go,gw,rune_02_cen,blue,1,1,0.665,1,0.0,+10,1
odbc1avwxhy09ukmn5ymmefe,1,1,4,1,4,lose,go,gal,rune_02_raido,yellow,1,0,,0,0.0,-10,0
odbc1avwxhy09ukmn5ymmefe,1,1,5,2,4,lose,go,gal,rune_02_raido,yellow,1,1,1.035,1,0.0,-1,1
odbc1avwxhy09ukmn5ymmefe,1,1,6,2,2,lose,no-go,ngal,rune_02_haglaz,yellow,0,0,,1,0.0,-1,0
odbc1avwxhy09ukmn5ymmefe,1,1,7,2,1,win,no-go,ngw,rune_02_os,blue,0,1,0.55,0,1.0,+10,1
odbc1avwxhy09ukmn5ymmefe,1,1,8,2,3,win,go,gw,rune_02_cen,blue,1,1,0.523,1,1.0,+1,1
odbc1avwxhy09ukmn5ymmefe,1,1,9,3,3,win,go,gw,rune_02_cen,blue,1,1,0.912,1,0.0,+10,1
odbc1avwxhy09ukmn5ymmefe,1,1,10,3,2,lose,no-go,ngal,rune_02_haglaz,yellow,0,0,,1,0.0,-1,0
odbc1avwxhy09ukmn5ymmefe,1,1,11,3,4,lose,go,gal,rune_02_raido,yellow,1,1,0.84,1,1.0,-10,1
odbc1avwxhy09ukmn5ymmefe,1,1,12,3,1,win,no-go,ngw,rune_02_os,blue,0,1,0.528,0,0.0,+1,1
odbc1avwxhy09ukmn5ymmefe,1,1,13,4,1,win,no-go,ngw,rune_02_os,blue,0,0,,1,0.0,+10,0
odbc1avwxhy09ukmn5ymmefe,1,1,14,4,4,lose,go,gal,rune_02_raido,yellow,1,0,,0,0.0,-10,0
odbc1avwxhy09ukmn5ymmefe,1,1,15,4,2,lose,no-go,ngal,rune_02_haglaz,yellow,0,0,,1,0.0,-1,0
