subject,session,block,runsheet,trial,exposure,stimulus,valence,action,robot,rune,rune_set,correct,choice,rt,accuracy,sham,outcome,total_keys
giubdn02n4iwd973mqiixdg3,1,2,1b,178,5,19,lose,go,gal,S,bacs1,1,1,0.848,1,0.0,-1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,179,5,24,lose,no-go,ngal,K,bacs1,0,1,0.544,0,1.0,-1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,180,3,17,win,no-go,ngw,D,bacs1,0,1,0.661,0,0.0,+1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,181,6,24,lose,no-go,ngal,K,bacs1,0,1,0.551,0,0.0,-10,1
giubdn02n4iwd973mqiixdg3,1,2,1b,182,4,17,win,no-go,ngw,D,bacs1,0,1,0.468,0,0.0,+1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,183,8,15,win,go,gw,U,bacs1,1,0,,0,0.0,+1,0
giubdn02n4iwd973mqiixdg3,1,2,1b,184,6,19,lose,go,gal,S,bacs1,1,1,0.496,1,0.0,-1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,185,9,15,win,go,gw,U,bacs1,1,1,0.356,1,0.0,+10,1
giubdn02n4iwd973mqiixdg3,1,2,1b,186,7,19,lose,go,gal,S,bacs1,1,1,0.539,1,0.0,-1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,187,7,24,lose,no-go,ngal,K,bacs1,0,1,0.413,0,1.0,-1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,188,5,17,win,no-go,ngw,D,bacs1,0,1,0.532,0,0.0,+1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,189,6,17,win,no-go,ngw,D,bacs1,0,0,,1,0.0,+10,0
giubdn02n4iwd973mqiixdg3,1,2,1b,190,8,19,lose,go,gal,S,bacs1,1,1,0.533,1,0.0,-1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,191,8,24,lose,no-go,ngal,K,bacs1,0,1,0.474,0,0.0,-10,1
giubdn02n4iwd973mqiixdg3,1,2,1b,192,10,15,win,go,gw,U,bacs1,1,0,,0,0.0,+1,0
giubdn02n4iwd973mqiixdg3,1,2,1b,193,7,17,win,no-go,ngw,D,bacs1,0,1,0.775,0,1.0,+10,1
giubdn02n4iwd973mqiixdg3,1,2,1b,194,1,21,lose,go,gal,O,bacs1,1,1,0.731,1,0.0,-1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,195,9,24,lose,no-go,ngal,K,bacs1,0,1,0.58,0,0.0,-10,1
giubdn02n4iwd973mqiixdg3,1,2,1b,196,11,15,win,go,gw,U,bacs1,1,0,,0,0.0,+1,0
giubdn02n4iwd973mqiixdg3,1,2,1b,197,8,17,win,no-go,ngw,D,bacs1,0,1,0.489,0,0.0,+1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,198,2,21,lose,go,gal,O,bacs1,1,1,0.589,1,0.0,-1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,199,10,24,lose,no-go,ngal,K,bacs1,0,1,0.619,0,0.0,-10,1
giubdn02n4iwd973mqiixdg3,1,2,1b,200,12,15,win,go,gw,U,bacs1,1,0,,0,0.0,+1,0
giubdn02n4iwd973mqiixdg3,1,2,1b,201,11,24,lose,no-go,ngal,K,bacs1,0,1,0.566,0,0.0,-10,1
giubdn02n4iwd973mqiixdg3,1,2,1b,202,3,21,lose,go,gal,O,bacs1,1,0,,0,0.0,-10,0
giubdn02n4iwd973mqiixdg3,1,2,1b,203,9,17,win,no-go,ngw,D,bacs1,0,1,0.441,0,0.0,+1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,204,1,20,lose,go,gal,I,bacs1,1,1,0.554,1,0.0,-1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,205,12,24,lose,no-go,ngal,K,bacs1,0,0,,1,1.0,-10,0
giubdn02n4iwd973mqiixdg3,1,2,1b,206,4,21,lose,go,gal,O,bacs1,1,1,0.338,1,0.0,-1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,207,2,20,lose,go,gal,I,bacs1,1,1,0.251,1,0.0,-1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,208,10,17,win,no-go,ngw,D,bacs1,0,1,0.351,0,0.0,+1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,209,1,22,lose,no-go,ngal,G,bacs1,0,1,0.392,0,1.0,-1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,210,5,21,lose,go,gal,O,bacs1,1,1,0.407,1,0.0,-1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,211,1,16,win,no-go,ngw,N,bacs1,0,1,0.718,0,0.0,+1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,212,3,20,lose,go,gal,I,bacs1,1,1,0.616,1,0.0,-1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,213,2,22,lose,no-go,ngal,G,bacs1,0,0,,1,0.0,-1,0
giubdn02n4iwd973mqiixdg3,1,2,1b,214,6,21,lose,go,gal,O,bacs1,1,1,0.497,1,0.0,-1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,215,2,16,win,no-go,ngw,N,bacs1,0,1,0.674,0,0.0,+1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,216,4,20,lose,go,gal,I,bacs1,1,1,0.524,1,0.0,-1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,217,3,22,lose,no-go,ngal,G,bacs1,0,1,0.687,0,0.0,-10,1
giubdn02n4iwd973mqiixdg3,1,2,1b,218,3,16,win,no-go,ngw,N,bacs1,0,0,,1,1.0,+1,0
giubdn02n4iwd973mqiixdg3,1,2,1b,219,7,21,lose,go,gal,O,bacs1,1,1,0.551,1,0.0,-1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,220,5,20,lose,go,gal,I,bacs1,1,1,0.519,1,0.0,-1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,221,4,22,lose,no-go,ngal,G,bacs1,0,1,0.599,0,0.0,-10,1
giubdn02n4iwd973mqiixdg3,1,2,1b,222,8,21,lose,go,gal,O,bacs1,1,1,0.582,1,0.0,-1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,223,6,20,lose,go,gal,I,bacs1,1,1,0.441,1,0.0,-1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,224,4,16,win,no-go,ngw,N,bacs1,0,0,,1,1.0,+1,0
giubdn02n4iwd973mqiixdg3,1,2,1b,225,7,20,lose,go,gal,I,bacs1,1,1,0.475,1,0.0,-1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,226,9,21,lose,go,gal,O,bacs1,1,1,0.337,1,0.0,-1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,227,5,22,lose,no-go,ngal,G,bacs1,0,1,0.261,0,1.0,-1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,228,5,16,win,no-go,ngw,N,bacs1,0,1,0.281,0,0.0,+1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,229,8,20,lose,go,gal,I,bacs1,1,1,0.312,1,1.0,-10,3
giubdn02n4iwd973mqiixdg3,1,2,1b,230,6,22,lose,no-go,ngal,G,bacs1,0,1,0.011,0,1.0,-1,17
giubdn02n4iwd973mqiixdg3,1,2,1b,231,10,21,lose,go,gal,O,bacs1,1,1,0.007,1,0.0,-1,16
giubdn02n4iwd973mqiixdg3,1,2,1b,232,6,16,win,no-go,ngw,N,bacs1,0,1,0.003,0,1.0,+10,15
giubdn02n4iwd973mqiixdg3,1,2,1b,233,7,16,win,no-go,ngw,N,bacs1,0,1,0.119,0,0.0,+1,18
giubdn02n4iwd973mqiixdg3,1,2,1b,234,7,22,lose,no-go,ngal,G,bacs1,0,1,0.099,0,0.0,-10,16
giubdn02n4iwd973mqiixdg3,1,2,1b,235,9,20,lose,go,gal,I,bacs1,1,1,0.563,1,0.0,-1,2
giubdn02n4iwd973mqiixdg3,1,2,1b,236,11,21,lose,go,gal,O,bacs1,1,1,0.357,1,1.0,-10,1
giubdn02n4iwd973mqiixdg3,1,2,1b,237,8,16,win,no-go,ngw,N,bacs1,0,1,0.352,0,0.0,+1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,238,10,20,lose,go,gal,I,bacs1,1,1,0.325,1,0.0,-1,1
giubdn02n4iwd973mqiixdg3,1,2,1b,239,8,22,lose,no-go,ngal,G,bacs1,0,1,0.247,0,0.0,-10,1
giubdn02n4iwd973mqiixdg3,1,2,1b,240,12,21,lose,go,gal,O,bacs1,1,1,0.215,1,0.0,-1,1
h20euab13zkelweeeswmkfoh,1,1,1a,1,1,12,lose,no-go,ngal,Q,bacs1,0,1,0.477,0,0.0,-10,1
h20euab13zkelweeeswmkfoh,1,1,1a,2,1,10,lose,no-go,ngal,L,bacs1,0,1,0.546,0,1.0,-1,1
h20euab13zkelweeeswmkfoh,1,1,1a,3,1,2,win,go,gw,C,bacs1,1,1,0.464,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,1,1a,4,1,5,win,no-go,ngw,A,bacs1,0,1,0.61,0,0.0,+1,1
h20euab13zkelweeeswmkfoh,1,1,1a,5,2,2,win,go,gw,C,bacs1,1,1,0.521,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,1,1a,6,2,5,win,no-go,ngw,A,bacs1,0,0,,1,0.0,+10,0
h20euab13zkelweeeswmkfoh,1,1,1a,7,2,12,lose,no-go,ngal,Q,bacs1,0,0,,1,0.0,-1,0
h20euab13zkelweeeswmkfoh,1,1,1a,8,2,10,lose,no-go,ngal,L,bacs1,0,1,0.755,0,0.0,-10,1
h20euab13zkelweeeswmkfoh,1,1,1a,9,3,12,lose,no-go,ngal,Q,bacs1,0,0,,1,0.0,-1,0
h20euab13zkelweeeswmkfoh,1,1,1a,10,3,10,lose,no-go,ngal,L,bacs1,0,0,,1,1.0,-10,0
h20euab13zkelweeeswmkfoh,1,1,1a,11,3,2,win,go,gw,C,bacs1,1,1,0.53,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,1,1a,12,3,5,win,no-go,ngw,A,bacs1,0,0,,1,0.0,+10,0
h20euab13zkelweeeswmkfoh,1,1,1a,13,4,10,lose,no-go,ngal,L,bacs1,0,1,1.069,0,0.0,-10,1
h20euab13zkelweeeswmkfoh,1,1,1a,14,4,2,win,go,gw,C,bacs1,1,1,0.745,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,1,1a,15,4,12,lose,no-go,ngal,Q,bacs1,0,0,,1,0.0,-1,0
h20euab13zkelweeeswmkfoh,1,1,1a,16,4,5,win,no-go,ngw,A,bacs1,0,0,,1,1.0,+1,0
h20euab13zkelweeeswmkfoh,1,1,1a,17,5,12,lose,no-go,ngal,Q,bacs1,0,0,,1,0.0,-1,0
h20euab13zkelweeeswmkfoh,1,1,1a,18,5,2,win,go,gw,C,bacs1,1,1,0.439,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,1,1a,19,5,10,lose,no-go,ngal,L,bacs1,0,1,0.761,0,0.0,-10,1
h20euab13zkelweeeswmkfoh,1,1,1a,20,5,5,win,no-go,ngw,A,bacs1,0,1,0.729,0,1.0,+10,1
h20euab13zkelweeeswmkfoh,1,1,1a,21,6,5,win,no-go,ngw,A,bacs1,0,1,0.593,0,1.0,+10,1
h20euab13zkelweeeswmkfoh,1,1,1a,22,6,2,win,go,gw,C,bacs1,1,1,0.569,1,1.0,+1,1
h20euab13zkelweeeswmkfoh,1,1,1a,23,6,10,lose,no-go,ngal,L,bacs1,0,0,,1,1.0,-10,0
h20euab13zkelweeeswmkfoh,1,1,1a,24,6,12,lose,no-go,ngal,Q,bacs1,0,0,,1,0.0,-1,0
h20euab13zkelweeeswmkfoh,1,1,1a,25,7,12,lose,no-go,ngal,Q,bacs1,0,0,,1,0.0,-1,0
h20euab13zkelweeeswmkfoh,1,1,1a,26,7,5,win,no-go,ngw,A,bacs1,0,1,0.736,0,1.0,+10,1
h20euab13zkelweeeswmkfoh,1,1,1a,27,7,10,lose,no-go,ngal,L,bacs1,0,1,0.992,0,1.0,-1,1
h20euab13zkelweeeswmkfoh,1,1,1a,28,7,2,win,go,gw,C,bacs1,1,1,0.441,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,1,1a,29,8,2,win,go,gw,C,bacs1,1,1,0.537,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,1,1a,30,8,12,lose,no-go,ngal,Q,bacs1,0,0,,1,0.0,-1,0
h20euab13zkelweeeswmkfoh,1,1,1a,31,8,10,lose,no-go,ngal,L,bacs1,0,0,,1,0.0,-1,0
h20euab13zkelweeeswmkfoh,1,1,1a,32,8,5,win,no-go,ngw,A,bacs1,0,1,0.562,0,0.0,+1,1
h20euab13zkelweeeswmkfoh,1,1,1a,33,9,12,lose,no-go,ngal,Q,bacs1,0,0,,1,0.0,-1,0
h20euab13zkelweeeswmkfoh,1,1,1a,34,9,5,win,no-go,ngw,A,bacs1,0,0,,1,0.0,+10,0
h20euab13zkelweeeswmkfoh,1,1,1a,35,9,2,win,go,gw,C,bacs1,1,1,0.363,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,1,1a,36,1,8,lose,go,gal,F,bacs1,1,0,,0,0.0,-10,0
h20euab13zkelweeeswmkfoh,1,1,1a,37,10,2,win,go,gw,C,bacs1,1,1,0.462,1,1.0,+1,1
h20euab13zkelweeeswmkfoh,1,1,1a,38,10,12,lose,no-go,ngal,Q,bacs1,0,0,,1,0.0,-1,0
h20euab13zkelweeeswmkfoh,1,1,1a,39,10,5,win,no-go,ngw,A,bacs1,0,1,0.91,0,0.0,+1,1
h20euab13zkelweeeswmkfoh,1,1,1a,40,2,8,lose,go,gal,F,bacs1,1,1,0.553,1,0.0,-1,1
h20euab13zkelweeeswmkfoh,1,1,1a,41,11,12,lose,no-go,ngal,Q,bacs1,0,0,,1,0.0,-1,0
h20euab13zkelweeeswmkfoh,1,1,1a,42,3,8,lose,go,gal,F,bacs1,1,1,0.59,1,0.0,-1,1
h20euab13zkelweeeswmkfoh,1,1,1a,43,1,1,win,go,gw,E,bacs1,1,1,0.954,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,1,1a,44,1,6,win,no-go,ngw,T,bacs1,0,0,,1,0.0,+10,0
h20euab13zkelweeeswmkfoh,1,1,1a,45,2,1,win,go,gw,E,bacs1,1,1,0.581,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,1,1a,46,2,6,win,no-go,ngw,T,bacs1,0,0,,1,0.0,+10,0
h20euab13zkelweeeswmkfoh,1,1,1a,47,4,8,lose,go,gal,F,bacs1,1,1,0.662,1,0.0,-1,1
h20euab13zkelweeeswmkfoh,1,1,1a,48,12,12,lose,no-go,ngal,Q,bacs1,0,0,,1,1.0,-10,0
h20euab13zkelweeeswmkfoh,1,1,1a,49,3,6,win,no-go,ngw,T,bacs1,0,0,,1,0.0,+10,0
h20euab13zkelweeeswmkfoh,1,1,1a,50,3,1,win,go,gw,E,bacs1,1,1,0.586,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,1,1a,51,1,11,lose,no-go,ngal,V,bacs1,0,1,0.92,0,0.0,-10,1
h20euab13zkelweeeswmkfoh,1,1,1a,52,5,8,lose,go,gal,F,bacs1,1,1,0.85,1,0.0,-1,1
h20euab13zkelweeeswmkfoh,1,1,1a,53,4,1,win,go,gw,E,bacs1,1,1,0.481,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,1,1a,54,4,6,win,no-go,ngw,T,bacs1,0,0,,1,1.0,+1,0
h20euab13zkelweeeswmkfoh,1,1,1a,55,2,11,lose,no-go,ngal,V,bacs1,0,0,,1,0.0,-1,0
h20euab13zkelweeeswmkfoh,1,1,1a,56,6,8,lose,go,gal,F,bacs1,1,1,0.603,1,0.0,-1,1
h20euab13zkelweeeswmkfoh,1,1,1a,57,3,11,lose,no-go,ngal,V,bacs1,0,0,,1,0.0,-1,0
h20euab13zkelweeeswmkfoh,1,1,1a,58,5,6,win,no-go,ngw,T,bacs1,0,0,,1,0.0,+10,0
h20euab13zkelweeeswmkfoh,1,1,1a,59,5,1,win,go,gw,E,bacs1,1,1,0.475,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,1,1a,60,7,8,lose,go,gal,F,bacs1,1,1,0.744,1,0.0,-1,1
h20euab13zkelweeeswmkfoh,1,1,1a,61,8,8,lose,go,gal,F,bacs1,1,1,0.448,1,1.0,-10,1
h20euab13zkelweeeswmkfoh,1,1,1a,62,6,1,win,go,gw,E,bacs1,1,1,0.481,1,1.0,+1,1
h20euab13zkelweeeswmkfoh,1,1,1a,63,6,6,win,no-go,ngw,T,bacs1,0,1,0.736,0,0.0,+1,1
h20euab13zkelweeeswmkfoh,1,1,1a,64,4,11,lose,no-go,ngal,V,bacs1,0,1,1.057,0,0.0,-10,1
h20euab13zkelweeeswmkfoh,1,1,1a,65,9,8,lose,go,gal,F,bacs1,1,1,0.697,1,1.0,-10,1
h20euab13zkelweeeswmkfoh,1,1,1a,66,7,1,win,go,gw,E,bacs1,1,1,0.618,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,1,1a,67,7,6,win,no-go,ngw,T,bacs1,0,1,0.777,0,0.0,+1,1
h20euab13zkelweeeswmkfoh,1,1,1a,68,5,11,lose,no-go,ngal,V,bacs1,0,0,,1,0.0,-1,0
h20euab13zkelweeeswmkfoh,1,1,1a,69,8,1,win,go,gw,E,bacs1,1,1,0.549,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,1,1a,70,6,11,lose,no-go,ngal,V,bacs1,0,0,,1,0.0,-1,0
h20euab13zkelweeeswmkfoh,1,1,1a,71,10,8,lose,go,gal,F,bacs1,1,1,0.518,1,0.0,-1,1
h20euab13zkelweeeswmkfoh,1,1,1a,72,8,6,win,no-go,ngw,T,bacs1,0,1,0.842,0,0.0,+1,1
h20euab13zkelweeeswmkfoh,1,1,1a,73,9,6,win,no-go,ngw,T,bacs1,0,1,1.065,0,0.0,+1,1
h20euab13zkelweeeswmkfoh,1,1,1a,74,1,9,lose,go,gal,J,bacs1,1,1,0.865,1,1.0,-10,1
h20euab13zkelweeeswmkfoh,1,1,1a,75,1,3,win,go,gw,R,bacs1,1,1,0.761,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,1,1a,76,7,11,lose,no-go,ngal,V,bacs1,0,0,,1,0.0,-1,0
h20euab13zkelweeeswmkfoh,1,1,1a,77,10,6,win,no-go,ngw,T,bacs1,0,0,,1,0.0,+10,0
h20euab13zkelweeeswmkfoh,1,1,1a,78,8,11,lose,no-go,ngal,V,bacs1,0,0,,1,0.0,-1,0
h20euab13zkelweeeswmkfoh,1,1,1a,79,2,3,win,go,gw,R,bacs1,1,1,0.656,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,1,1a,80,2,9,lose,go,gal,J,bacs1,1,0,,0,1.0,-1,0
h20euab13zkelweeeswmkfoh,1,1,1a,81,3,9,lose,go,gal,J,bacs1,1,0,,0,0.0,-10,0
h20euab13zkelweeeswmkfoh,1,1,1a,82,9,11,lose,no-go,ngal,V,bacs1,0,0,,1,0.0,-1,0
h20euab13zkelweeeswmkfoh,1,1,1a,83,3,3,win,go,gw,R,bacs1,1,1,0.695,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,1,1a,84,11,6,win,no-go,ngw,T,bacs1,0,0,,1,1.0,+1,0
h20euab13zkelweeeswmkfoh,1,1,1a,85,10,11,lose,no-go,ngal,V,bacs1,0,0,,1,0.0,-1,0
h20euab13zkelweeeswmkfoh,1,1,1a,86,4,3,win,go,gw,R,bacs1,1,1,0.483,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,1,1a,87,4,9,lose,go,gal,J,bacs1,1,0,,0,0.0,-10,0
h20euab13zkelweeeswmkfoh,1,1,1a,88,12,6,win,no-go,ngw,T,bacs1,0,0,,1,0.0,+10,0
h20euab13zkelweeeswmkfoh,1,1,1a,89,5,3,win,go,gw,R,bacs1,1,1,0.554,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,1,1a,90,5,9,lose,go,gal,J,bacs1,1,1,0.416,1,0.0,-1,1
h20euab13zkelweeeswmkfoh,1,1,1a,91,1,7,lose,go,gal,Z,bacs1,1,0,,0,0.0,-10,0
h20euab13zkelweeeswmkfoh,1,1,1a,92,1,4,win,no-go,ngw,B,bacs1,0,1,0.975,0,1.0,+10,1
h20euab13zkelweeeswmkfoh,1,1,1a,93,6,3,win,go,gw,R,bacs1,1,1,0.553,1,1.0,+1,1
h20euab13zkelweeeswmkfoh,1,1,1a,94,2,7,lose,go,gal,Z,bacs1,1,1,0.785,1,0.0,-1,1
h20euab13zkelweeeswmkfoh,1,1,1a,95,2,4,win,no-go,ngw,B,bacs1,0,1,0.657,0,0.0,+1,1
h20euab13zkelweeeswmkfoh,1,1,1a,96,6,9,lose,go,gal,J,bacs1,1,1,0.616,1,0.0,-1,1
h20euab13zkelweeeswmkfoh,1,1,1a,97,3,4,win,no-go,ngw,B,bacs1,0,0,,1,0.0,+10,0
h20euab13zkelweeeswmkfoh,1,1,1a,98,7,3,win,go,gw,R,bacs1,1,1,0.734,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,1,1a,99,7,9,lose,go,gal,J,bacs1,1,1,0.97,1,1.0,-10,1
h20euab13zkelweeeswmkfoh,1,1,1a,100,3,7,lose,go,gal,Z,bacs1,1,1,0.712,1,0.0,-1,1
h20euab13zkelweeeswmkfoh,1,1,1a,101,4,4,win,no-go,ngw,B,bacs1,0,0,,1,0.0,+10,0
h20euab13zkelweeeswmkfoh,1,1,1a,102,8,3,win,go,gw,R,bacs1,1,1,0.695,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,1,1a,103,8,9,lose,go,gal,J,bacs1,1,1,0.785,1,0.0,-1,1
h20euab13zkelweeeswmkfoh,1,1,1a,104,4,7,lose,go,gal,Z,bacs1,1,1,0.658,1,0.0,-1,1
h20euab13zkelweeeswmkfoh,1,1,1a,105,9,3,win,go,gw,R,bacs1,1,1,0.593,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,1,1a,106,5,4,win,no-go,ngw,B,bacs1,0,0,,1,1.0,+1,0
h20euab13zkelweeeswmkfoh,1,1,1a,107,9,9,lose,go,gal,J,bacs1,1,1,0.621,1,1.0,-10,1
h20euab13zkelweeeswmkfoh,1,1,1a,108,5,7,lose,go,gal,Z,bacs1,1,1,0.545,1,0.0,-1,1
h20euab13zkelweeeswmkfoh,1,1,1a,109,6,4,win,no-go,ngw,B,bacs1,0,0,,1,0.0,+10,0
h20euab13zkelweeeswmkfoh,1,1,1a,110,10,3,win,go,gw,R,bacs1,1,1,0.445,1,1.0,+1,1
h20euab13zkelweeeswmkfoh,1,1,1a,111,10,9,lose,go,gal,J,bacs1,1,0,,0,0.0,-10,0
h20euab13zkelweeeswmkfoh,1,1,1a,112,6,7,lose,go,gal,Z,bacs1,1,1,0.518,1,0.0,-1,1
h20euab13zkelweeeswmkfoh,1,1,1a,113,7,7,lose,go,gal,Z,bacs1,1,1,0.416,1,0.0,-1,1
h20euab13zkelweeeswmkfoh,1,1,1a,114,11,3,win,go,gw,R,bacs1,1,1,0.569,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,1,1a,115,11,9,lose,go,gal,J,bacs1,1,0,,0,0.0,-10,0
h20euab13zkelweeeswmkfoh,1,1,1a,116,7,4,win,no-go,ngw,B,bacs1,0,0,,1,0.0,+10,0
h20euab13zkelweeeswmkfoh,1,1,1a,117,8,4,win,no-go,ngw,B,bacs1,0,0,,1,0.0,+10,0
h20euab13zkelweeeswmkfoh,1,1,1a,118,8,7,lose,go,gal,Z,bacs1,1,1,0.448,1,1.0,-10,1
h20euab13zkelweeeswmkfoh,1,1,1a,119,12,9,lose,go,gal,J,bacs1,1,1,0.584,1,0.0,-1,1
h20euab13zkelweeeswmkfoh,1,1,1a,120,12,3,win,go,gw,R,bacs1,1,1,0.456,1,1.0,+1,1
h20euab13zkelweeeswmkfoh,1,2,1b,121,1,14,win,go,gw,O,bacs1,1,1,0.749,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,2,1b,122,1,13,win,go,gw,G,bacs1,1,0,,0,0.0,+1,0
h20euab13zkelweeeswmkfoh,1,2,1b,123,1,23,lose,no-go,ngal,I,bacs1,0,0,,1,0.0,-1,0
h20euab13zkelweeeswmkfoh,1,2,1b,124,1,18,win,no-go,ngw,N,bacs1,0,1,0.898,0,0.0,+1,1
h20euab13zkelweeeswmkfoh,1,2,1b,125,2,23,lose,no-go,ngal,I,bacs1,0,0,,1,0.0,-1,0
h20euab13zkelweeeswmkfoh,1,2,1b,126,2,14,win,go,gw,O,bacs1,1,1,0.654,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,2,1b,127,2,13,win,go,gw,G,bacs1,1,1,0.946,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,2,1b,128,2,18,win,no-go,ngw,N,bacs1,0,1,0.64,0,0.0,+1,1
h20euab13zkelweeeswmkfoh,1,2,1b,129,3,14,win,go,gw,O,bacs1,1,1,0.53,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,2,1b,130,3,23,lose,no-go,ngal,I,bacs1,0,0,,1,0.0,-1,0
h20euab13zkelweeeswmkfoh,1,2,1b,131,3,18,win,no-go,ngw,N,bacs1,0,0,,1,0.0,+10,0
h20euab13zkelweeeswmkfoh,1,2,1b,132,3,13,win,go,gw,G,bacs1,1,1,0.842,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,2,1b,133,4,14,win,go,gw,O,bacs1,1,1,0.464,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,2,1b,134,4,23,lose,no-go,ngal,I,bacs1,0,0,,1,1.0,-10,0
h20euab13zkelweeeswmkfoh,1,2,1b,135,4,13,win,go,gw,G,bacs1,1,1,0.702,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,2,1b,136,4,18,win,no-go,ngw,N,bacs1,0,0,,1,0.0,+10,0
h20euab13zkelweeeswmkfoh,1,2,1b,137,5,14,win,go,gw,O,bacs1,1,1,0.478,1,1.0,+1,1
h20euab13zkelweeeswmkfoh,1,2,1b,138,5,18,win,no-go,ngw,N,bacs1,0,0,,1,0.0,+10,0
h20euab13zkelweeeswmkfoh,1,2,1b,139,5,23,lose,no-go,ngal,I,bacs1,0,0,,1,0.0,-1,0
h20euab13zkelweeeswmkfoh,1,2,1b,140,5,13,win,go,gw,G,bacs1,1,1,0.547,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,2,1b,141,6,23,lose,no-go,ngal,I,bacs1,0,0,,1,0.0,-1,0
h20euab13zkelweeeswmkfoh,1,2,1b,142,6,14,win,go,gw,O,bacs1,1,1,0.453,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,2,1b,143,6,18,win,no-go,ngw,N,bacs1,0,0,,1,0.0,+10,0
h20euab13zkelweeeswmkfoh,1,2,1b,144,6,13,win,go,gw,G,bacs1,1,1,0.526,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,2,1b,145,7,23,lose,no-go,ngal,I,bacs1,0,0,,1,0.0,-1,0
h20euab13zkelweeeswmkfoh,1,2,1b,146,7,13,win,go,gw,G,bacs1,1,1,0.565,1,1.0,+1,1
h20euab13zkelweeeswmkfoh,1,2,1b,147,7,18,win,no-go,ngw,N,bacs1,0,0,,1,1.0,+1,0
h20euab13zkelweeeswmkfoh,1,2,1b,148,7,14,win,go,gw,O,bacs1,1,1,0.685,1,0.0,+10,1
h20euab13zkelweeeswmkfoh,1,2,1b,149,8,18,win,no-go,ngw,N,bacs1,0,0,,1,0.0,+10,0
h20euab13zkelweeeswmkfoh,1,2,1b,150,8,13,win,go,gw,G,bacs1,1,1,0.628,1,0.0,+10,1
