name	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
theta_c_pr[3,59]	0.162	0.0164	0.626	-1.09	0.154	1.36	1462.0	0.148	1.0
theta_c_pr[3,60]	0.228	0.0213	0.581	-0.883	0.23	1.32	744.0	0.0752	1.01
theta_c_pr[3,61]	1.36	0.00669	0.437	0.466	1.36	2.2	4277.0	0.432	1.0
theta_c_pr[3,62]	-0.0427	0.0118	0.505	-1.08	-0.041	0.888	1846.0	0.187	1.0
theta_c_pr[3,63]	-0.971	0.0368	0.42	-1.99	-0.938	-0.252	130.0	0.0131	1.04
theta_c_pr[3,64]	-0.133	0.00824	0.513	-1.19	-0.126	0.832	3881.0	0.392	1.0
theta_c_pr[3,65]	0.429	0.00551	0.38	-0.315	0.415	1.18	4751.0	0.48	1.0
theta_c_pr[3,66]	3.6	0.027	0.55	2.55	3.58	4.64	416.0	0.0421	1.01
theta_c_pr[3,67]	-0.2	0.00782	0.502	-1.23	-0.207	0.775	4115.0	0.416	1.0
theta_c_pr[3,68]	-0.146	0.00666	0.388	-0.941	-0.139	0.585	3386.0	0.342	1.0
theta_c_pr[3,69]	-1.08	0.0232	0.505	-2.04	-1.06	-0.135	476.0	0.0481	1.01
theta_c_pr[3,70]	1.38	0.00949	0.422	0.537	1.37	2.16	1976.0	0.2	1.01
theta_c_pr[3,71]	-1.41	0.0118	0.568	-2.61	-1.39	-0.365	2322.0	0.235	1.0
theta_c_pr[3,72]	-0.996	0.0291	0.576	-2.14	-0.994	0.0816	391.0	0.0396	1.01
theta_c_pr[3,73]	-0.385	0.0101	0.458	-1.33	-0.383	0.474	2058.0	0.208	1.01
theta_c_pr[3,74]	-0.881	0.00857	0.452	-1.81	-0.895	-0.024	2784.0	0.282	1.0
theta_c_pr[3,75]	-0.186	0.00943	0.472	-1.14	-0.203	0.72	2503.0	0.253	1.0
theta_c_pr[3,76]	0.312	0.00902	0.488	-0.67	0.293	1.26	2929.0	0.296	1.0
theta_c_pr[3,77]	-0.11	0.0399	0.614	-1.36	-0.0978	1.04	236.0	0.0239	1.02
theta_c_pr[3,78]	-1.3	0.00699	0.464	-2.27	-1.29	-0.446	4404.0	0.445	1.0
theta_c_pr[3,79]	-0.237	0.0217	0.56	-1.38	-0.253	0.818	669.0	0.0677	1.01
theta_c_pr[3,80]	0.333	0.00507	0.312	-0.296	0.325	0.937	3783.0	0.383	1.0
theta_c_pr[3,81]	0.618	0.00944	0.575	-0.504	0.589	1.76	3719.0	0.376	1.0
theta_c_pr[3,82]	-0.763	0.0129	0.511	-1.77	-0.766	0.208	1562.0	0.158	1.0
theta_c_pr[3,83]	-0.474	0.00638	0.453	-1.41	-0.492	0.389	5045.0	0.51	1.0
theta_c_pr[3,84]	-0.0781	0.0165	0.613	-1.34	-0.0756	1.07	1380.0	0.14	1.01
theta_c_pr[3,85]	0.019	0.0197	0.53	-1.0	0.00887	1.06	725.0	0.0734	1.01
theta_c_pr[3,86]	0.595	0.00984	0.604	-0.628	0.577	1.77	3771.0	0.381	1.0
theta_c_pr[3,87]	0.149	0.0088	0.503	-0.878	0.157	1.11	3262.0	0.33	1.0
theta_c_pr[3,88]	0.59	0.00728	0.538	-0.474	0.591	1.6	5461.0	0.552	1.0
theta_c_pr[3,89]	-0.58	0.00922	0.328	-1.24	-0.582	0.044	1270.0	0.128	1.0
theta_c_pr[3,90]	0.375	0.0101	0.446	-0.566	0.387	1.19	1940.0	0.196	1.0
theta_c_pr[3,91]	0.249	0.013	0.453	-0.651	0.243	1.12	1219.0	0.123	1.0
theta_c_pr[3,92]	-0.00224	0.00696	0.373	-0.766	-0.00836	0.722	2868.0	0.29	1.0
theta_c_pr[3,93]	0.117	0.0147	0.492	-0.903	0.12	1.01	1122.0	0.113	1.0
theta_c_pr[3,94]	-0.0967	0.0184	0.346	-0.823	-0.102	0.533	353.0	0.0357	1.01
theta_c_pr[3,95]	-0.571	0.00688	0.442	-1.48	-0.562	0.249	4124.0	0.417	1.0
theta_c_pr[3,96]	-1.6	0.00741	0.484	-2.62	-1.61	-0.689	4261.0	0.431	1.0
theta_c_pr[4,1]	0.833	0.0104	0.423	-0.086	0.841	1.61	1638.0	0.166	1.01
theta_c_pr[4,2]	-1.62	0.00948	0.499	-2.66	-1.62	-0.645	2765.0	0.28	1.0
theta_c_pr[4,3]	-0.25	0.0331	0.517	-1.29	-0.277	0.717	245.0	0.0247	1.02
theta_c_pr[4,4]	0.403	0.0225	0.435	-0.439	0.406	1.21	374.0	0.0379	1.02
theta_c_pr[4,5]	0.465	0.00738	0.437	-0.434	0.453	1.31	3510.0	0.355	1.0
theta_c_pr[4,6]	-0.105	0.0065	0.375	-0.873	-0.112	0.609	3330.0	0.337	1.0
theta_c_pr[4,7]	0.806	0.00923	0.554	-0.379	0.818	1.82	3606.0	0.365	1.0
theta_c_pr[4,8]	-0.348	0.0401	0.692	-1.67	-0.396	0.957	298.0	0.0302	1.02
theta_c_pr[4,9]	0.413	0.0129	0.403	-0.431	0.423	1.12	976.0	0.0987	1.01
theta_c_pr[4,10]	-0.218	0.0158	0.546	-1.28	-0.231	0.846	1194.0	0.121	1.01
theta_c_pr[4,11]	-0.673	0.0146	0.408	-1.53	-0.652	0.0371	781.0	0.0789	1.01
theta_c_pr[4,12]	0.134	0.00802	0.388	-0.671	0.143	0.853	2343.0	0.237	1.0
theta_c_pr[4,13]	-1.25	0.0513	0.74	-2.77	-1.23	0.105	208.0	0.0211	1.02
theta_c_pr[4,14]	-0.13	0.00845	0.484	-1.12	-0.132	0.787	3279.0	0.332	1.0
theta_c_pr[4,15]	-0.773	0.00865	0.508	-1.92	-0.749	0.145	3451.0	0.349	1.0
theta_c_pr[4,16]	0.862	0.00737	0.436	-0.00234	0.86	1.73	3501.0	0.354	1.0
theta_c_pr[4,17]	0.0252	0.00983	0.479	-0.983	0.0369	0.916	2377.0	0.24	1.0
theta_c_pr[4,18]	1.27	0.00744	0.445	0.377	1.26	2.13	3582.0	0.362	1.0
theta_c_pr[4,19]	-0.396	0.0107	0.458	-1.29	-0.418	0.495	1850.0	0.187	1.01
theta_c_pr[4,20]	0.316	0.0157	0.478	-0.697	0.341	1.17	924.0	0.0934	1.01
theta_c_pr[4,21]	1.36	0.0258	0.548	0.28	1.35	2.37	451.0	0.0456	1.01
theta_c_pr[4,22]	1.14	0.00787	0.458	0.172	1.14	2.0	3390.0	0.343	1.0
theta_c_pr[4,23]	-1.8	0.0117	0.503	-2.89	-1.81	-0.888	1858.0	0.188	1.0
theta_c_pr[4,24]	0.537	0.0211	0.379	-0.241	0.545	1.25	324.0	0.0328	1.01
theta_c_pr[4,25]	-0.745	0.0108	0.534	-1.79	-0.749	0.291	2448.0	0.248	1.0
theta_c_pr[4,26]	1.13	0.00901	0.525	0.0908	1.09	2.17	3393.0	0.343	1.0
theta_c_pr[4,27]	0.716	0.0173	0.462	-0.2	0.715	1.58	711.0	0.0719	1.01
theta_c_pr[4,28]	0.397	0.0292	0.463	-0.534	0.407	1.26	251.0	0.0254	1.01
theta_c_pr[4,29]	0.139	0.0263	0.482	-0.898	0.147	0.985	335.0	0.0339	1.01
theta_c_pr[4,30]	-0.914	0.018	0.643	-2.26	-0.909	0.29	1283.0	0.13	1.01
theta_c_pr[4,31]	-1.1	0.0102	0.395	-1.91	-1.1	-0.376	1502.0	0.152	1.01
theta_c_pr[4,32]	-0.136	0.00844	0.44	-0.994	-0.143	0.721	2721.0	0.275	1.0
theta_c_pr[4,33]	0.444	0.00959	0.46	-0.456	0.428	1.32	2302.0	0.233	1.0
theta_c_pr[4,34]	0.102	0.0203	0.396	-0.747	0.107	0.782	379.0	0.0383	1.01
theta_c_pr[4,35]	0.257	0.00985	0.446	-0.641	0.237	1.13	2050.0	0.207	1.0
theta_c_pr[4,36]	-0.954	0.0209	0.493	-1.97	-0.947	-0.0572	555.0	0.0561	1.01
theta_c_pr[4,37]	-0.165	0.0265	0.686	-1.55	-0.173	1.1	672.0	0.0679	1.01
theta_c_pr[4,38]	-0.806	0.00841	0.428	-1.71	-0.809	-0.0286	2593.0	0.262	1.0
theta_c_pr[4,39]	-0.892	0.0337	0.636	-2.2	-0.901	0.275	355.0	0.0359	1.02
theta_c_pr[4,40]	-0.655	0.0133	0.643	-1.98	-0.664	0.581	2343.0	0.237	1.0
theta_c_pr[4,41]	0.296	0.00848	0.459	-0.608	0.294	1.2	2924.0	0.296	1.0
theta_c_pr[4,42]	0.248	0.0179	0.711	-1.35	0.304	1.51	1573.0	0.159	1.0
theta_c_pr[4,43]	0.38	0.00672	0.383	-0.404	0.374	1.09	3239.0	0.327	1.0
theta_c_pr[4,44]	-0.626	0.0078	0.534	-1.83	-0.596	0.324	4684.0	0.474	1.0
theta_c_pr[4,45]	0.184	0.0163	0.408	-0.644	0.19	0.948	623.0	0.063	1.01
theta_c_pr[4,46]	-0.0566	0.0217	0.392	-0.87	-0.0409	0.652	326.0	0.033	1.02
theta_c_pr[4,47]	-0.0803	0.00894	0.469	-1.02	-0.0847	0.791	2760.0	0.279	1.0
theta_c_pr[4,48]	0.249	0.0071	0.414	-0.633	0.234	1.03	3395.0	0.343	1.0
theta_c_pr[4,49]	-0.867	0.00774	0.399	-1.69	-0.874	-0.0936	2660.0	0.269	1.0
theta_c_pr[4,50]	-1.36	0.00825	0.499	-2.46	-1.35	-0.433	3660.0	0.37	1.0
theta_c_pr[4,51]	-0.547	0.0223	0.561	-1.76	-0.542	0.447	632.0	0.0639	1.01
theta_c_pr[4,52]	0.276	0.00847	0.419	-0.594	0.284	1.06	2452.0	0.248	1.0
theta_c_pr[4,53]	1.25	0.00675	0.451	0.325	1.24	2.11	4465.0	0.451	1.0
theta_c_pr[4,54]	-1.84	0.0127	0.451	-2.86	-1.82	-1.06	1260.0	0.127	1.0
theta_c_pr[4,55]	1.09	0.00861	0.46	0.103	1.09	1.94	2859.0	0.289	1.0
theta_c_pr[4,56]	-0.566	0.0208	0.569	-1.72	-0.571	0.483	750.0	0.0759	1.01
theta_c_pr[4,57]	1.04	0.00848	0.448	0.11	1.05	1.87	2791.0	0.282	1.0
theta_c_pr[4,58]	-1.05	0.0241	0.536	-2.16	-1.05	-0.0862	493.0	0.0498	1.01
theta_c_pr[4,59]	1.15	0.00853	0.475	0.181	1.16	2.08	3109.0	0.314	1.0
theta_c_pr[4,60]	0.649	0.00807	0.421	-0.208	0.65	1.45	2725.0	0.276	1.0
theta_c_pr[4,61]	-0.693	0.0146	0.593	-1.94	-0.717	0.439	1653.0	0.167	1.0
theta_c_pr[4,62]	-0.143	0.00821	0.49	-1.18	-0.123	0.757	3562.0	0.36	1.0
theta_c_pr[4,63]	-1.5	0.027	0.451	-2.42	-1.48	-0.659	279.0	0.0282	1.02
theta_c_pr[4,64]	0.461	0.0082	0.394	-0.399	0.458	1.17	2300.0	0.233	1.0
theta_c_pr[4,65]	0.484	0.015	0.646	-0.863	0.478	1.7	1863.0	0.188	1.0
theta_c_pr[4,66]	-2.31	0.0288	0.726	-3.85	-2.31	-0.99	633.0	0.064	1.01
theta_c_pr[4,67]	0.731	0.00741	0.383	-0.0525	0.717	1.47	2677.0	0.271	1.0
theta_c_pr[4,68]	0.555	0.0161	0.41	-0.305	0.563	1.27	648.0	0.0655	1.01
theta_c_pr[4,69]	0.671	0.00922	0.454	-0.286	0.674	1.52	2418.0	0.245	1.0
theta_c_pr[4,70]	-2.35	0.011	0.58	-3.57	-2.36	-1.28	2760.0	0.279	1.0
theta_c_pr[4,71]	0.707	0.014	0.514	-0.368	0.696	1.68	1341.0	0.136	1.0
theta_c_pr[4,72]	0.769	0.00744	0.399	-0.0864	0.775	1.49	2875.0	0.291	1.0
theta_c_pr[4,73]	-0.627	0.0101	0.431	-1.5	-0.621	0.192	1834.0	0.185	1.0
theta_c_pr[4,74]	-0.214	0.00615	0.371	-1.01	-0.2	0.458	3650.0	0.369	1.0
theta_c_pr[4,75]	0.576	0.00653	0.384	-0.215	0.57	1.3	3457.0	0.35	1.0
theta_c_pr[4,76]	0.629	0.0152	0.633	-0.751	0.66	1.73	1741.0	0.176	1.0
theta_c_pr[4,77]	1.38	0.00862	0.451	0.442	1.38	2.24	2741.0	0.277	1.0
theta_c_pr[4,78]	0.194	0.00778	0.437	-0.694	0.19	1.02	3152.0	0.319	1.0
theta_c_pr[4,79]	1.17	0.00638	0.4	0.325	1.16	1.94	3933.0	0.398	1.0
theta_c_pr[4,80]	-0.808	0.0237	0.534	-1.94	-0.814	0.144	506.0	0.0511	1.01
theta_c_pr[4,81]	0.971	0.0228	0.469	0.0561	0.967	1.86	423.0	0.0427	1.01
theta_c_pr[4,82]	0.331	0.0081	0.404	-0.534	0.351	1.04	2490.0	0.252	1.0
theta_c_pr[4,83]	-0.0821	0.00884	0.451	-1.01	-0.0749	0.776	2605.0	0.263	1.0
theta_c_pr[4,84]	1.47	0.00748	0.448	0.552	1.44	2.35	3582.0	0.362	1.0
theta_c_pr[4,85]	0.695	0.00834	0.443	-0.258	0.688	1.55	2828.0	0.286	1.0
theta_c_pr[4,86]	1.48	0.00983	0.517	0.448	1.46	2.49	2763.0	0.279	1.0
theta_c_pr[4,87]	0.409	0.00943	0.407	-0.437	0.419	1.15	1862.0	0.188	1.0
theta_c_pr[4,88]	0.596	0.00858	0.466	-0.34	0.595	1.49	2947.0	0.298	1.0
theta_c_pr[4,89]	-0.184	0.0665	0.76	-1.61	-0.243	1.5	131.0	0.0132	1.04
theta_c_pr[4,90]	-0.465	0.00953	0.411	-1.31	-0.464	0.319	1858.0	0.188	1.0
theta_c_pr[4,91]	-0.833	0.00778	0.445	-1.74	-0.845	0.0271	3277.0	0.331	0.999
theta_c_pr[4,92]	-1.22	0.0108	0.577	-2.37	-1.23	-0.0535	2881.0	0.291	1.0
theta_c_pr[4,93]	-0.475	0.0197	0.376	-1.24	-0.483	0.193	365.0	0.0369	1.01
theta_c_pr[4,94]	-1.1	0.0141	0.538	-2.14	-1.11	-0.0354	1467.0	0.148	1.0
theta_c_pr[4,95]	0.209	0.0113	0.388	-0.564	0.195	0.955	1171.0	0.118	1.01
theta_c_pr[4,96]	0.607	0.0566	0.531	-0.71	0.635	1.55	87.9	0.00889	1.04
theta_c_pr[5,1]	0.86	0.0227	0.418	0.081	0.855	1.67	340.0	0.0344	1.01
theta_c_pr[5,2]	-1.28	0.0215	0.519	-2.36	-1.28	-0.367	582.0	0.0589	1.01
theta_c_pr[5,3]	-1.88	0.0157	0.368	-2.67	-1.87	-1.19	550.0	0.0556	1.01
theta_c_pr[5,4]	0.525	0.00626	0.35	-0.16	0.512	1.21	3125.0	0.316	1.0
theta_c_pr[5,5]	0.323	0.00752	0.388	-0.49	0.324	1.06	2659.0	0.269	1.0
theta_c_pr[5,6]	0.653	0.0125	0.335	-0.0748	0.665	1.24	720.0	0.0728	1.01
theta_c_pr[5,7]	0.257	0.00644	0.381	-0.501	0.25	1.0	3506.0	0.354	1.0
theta_c_pr[5,8]	-0.906	0.0237	0.46	-1.85	-0.906	-0.0801	377.0	0.0381	1.01
theta_c_pr[5,9]	0.616	0.0184	0.414	-0.21	0.606	1.4	508.0	0.0514	1.01
theta_c_pr[5,10]	-1.56	0.0118	0.401	-2.4	-1.56	-0.819	1148.0	0.116	1.01
theta_c_pr[5,11]	-1.3	0.00738	0.334	-1.99	-1.31	-0.661	2045.0	0.207	1.0
theta_c_pr[5,12]	-0.403	0.00691	0.378	-1.15	-0.408	0.34	2989.0	0.302	1.0
theta_c_pr[5,13]	-0.815	0.0135	0.467	-1.8	-0.811	0.0446	1200.0	0.121	1.01
theta_c_pr[5,14]	-0.204	0.00767	0.381	-0.984	-0.213	0.539	2464.0	0.249	1.0
theta_c_pr[5,15]	-0.499	0.00921	0.44	-1.39	-0.502	0.363	2283.0	0.231	1.0
theta_c_pr[5,16]	1.11	0.00771	0.429	0.236	1.09	1.96	3093.0	0.313	1.0
theta_c_pr[5,17]	0.978	0.00922	0.338	0.281	0.977	1.6	1345.0	0.136	1.01
theta_c_pr[5,18]	1.36	0.0275	0.476	0.448	1.36	2.29	300.0	0.0303	1.02
theta_c_pr[5,19]	-0.787	0.0108	0.34	-1.5	-0.79	-0.145	989.0	0.1	1.01
theta_c_pr[5,20]	-0.431	0.00565	0.297	-1.06	-0.44	0.133	2762.0	0.279	1.0
theta_c_pr[5,21]	1.7	0.0134	0.465	0.744	1.7	2.56	1202.0	0.122	1.0
theta_c_pr[5,22]	0.561	0.00658	0.34	-0.134	0.558	1.21	2672.0	0.27	1.0
theta_c_pr[5,23]	0.0195	0.00841	0.462	-0.916	0.00436	0.926	3021.0	0.306	1.0
theta_c_pr[5,24]	0.0416	0.00929	0.434	-0.804	0.0269	0.9	2176.0	0.22	1.0
theta_c_pr[5,25]	-0.63	0.0229	0.412	-1.46	-0.644	0.137	323.0	0.0327	1.01
theta_c_pr[5,26]	0.505	0.0163	0.38	-0.275	0.498	1.17	547.0	0.0553	1.01
theta_c_pr[5,27]	1.01	0.0131	0.397	0.242	1.0	1.76	913.0	0.0924	1.01
theta_c_pr[5,28]	1.08	0.0124	0.357	0.324	1.09	1.73	834.0	0.0843	1.01
theta_c_pr[5,29]	1.28	0.00759	0.396	0.479	1.29	2.02	2718.0	0.275	1.0
theta_c_pr[5,30]	-1.57	0.0138	0.61	-2.83	-1.57	-0.418	1938.0	0.196	1.0
theta_c_pr[5,31]	0.687	0.029	0.43	-0.171	0.683	1.49	219.0	0.0222	1.02
theta_c_pr[5,32]	0.204	0.0117	0.449	-0.745	0.213	1.02	1473.0	0.149	1.0
theta_c_pr[5,33]	0.245	0.00675	0.321	-0.39	0.234	0.875	2259.0	0.228	1.0
theta_c_pr[5,34]	0.169	0.00964	0.375	-0.585	0.17	0.868	1513.0	0.153	1.01
theta_c_pr[5,35]	0.384	0.00817	0.403	-0.417	0.366	1.18	2430.0	0.246	1.0
theta_c_pr[5,36]	-0.0824	0.0188	0.438	-0.973	-0.0959	0.736	541.0	0.0548	1.01
theta_c_pr[5,37]	-0.851	0.0118	0.5	-1.83	-0.865	0.137	1783.0	0.18	1.0
theta_c_pr[5,38]	-0.533	0.0282	0.413	-1.38	-0.53	0.235	214.0	0.0217	1.02
theta_c_pr[5,39]	-1.2	0.0143	0.547	-2.36	-1.19	-0.213	1462.0	0.148	1.0
theta_c_pr[5,40]	-1.56	0.0183	0.651	-2.88	-1.55	-0.33	1267.0	0.128	1.0
theta_c_pr[5,41]	1.62	0.008	0.476	0.674	1.63	2.52	3541.0	0.358	1.0
theta_c_pr[5,42]	-0.889	0.00795	0.424	-1.75	-0.89	-0.073	2836.0	0.287	1.0
theta_c_pr[5,43]	-1.16	0.00629	0.299	-1.77	-1.16	-0.58	2261.0	0.229	1.0
theta_c_pr[5,44]	-0.77	0.00684	0.383	-1.53	-0.776	-0.0451	3132.0	0.317	1.0
theta_c_pr[5,45]	0.62	0.0154	0.416	-0.224	0.625	1.37	733.0	0.0741	1.01
theta_c_pr[5,46]	0.8	0.0101	0.366	0.0372	0.807	1.47	1324.0	0.134	1.0
theta_c_pr[5,47]	0.363	0.0144	0.365	-0.394	0.363	1.03	644.0	0.0651	1.01
theta_c_pr[5,48]	-2.27	0.00868	0.346	-3.03	-2.26	-1.63	1592.0	0.161	1.0
theta_c_pr[5,49]	0.89	0.0092	0.347	0.187	0.886	1.54	1425.0	0.144	1.0
theta_c_pr[5,50]	-1.31	0.00775	0.368	-2.09	-1.3	-0.643	2258.0	0.228	1.0
theta_c_pr[5,51]	-0.465	0.0151	0.508	-1.44	-0.486	0.56	1131.0	0.114	1.01
theta_c_pr[5,52]	1.03	0.00646	0.346	0.293	1.04	1.68	2863.0	0.29	1.0
theta_c_pr[5,53]	1.15	0.00788	0.38	0.399	1.13	1.9	2331.0	0.236	1.0
theta_c_pr[5,54]	-0.819	0.00728	0.375	-1.61	-0.811	-0.109	2651.0	0.268	1.0
theta_c_pr[5,55]	-1.56	0.0105	0.379	-2.33	-1.56	-0.879	1294.0	0.131	1.01
theta_c_pr[5,56]	-1.0	0.00831	0.393	-1.82	-1.0	-0.248	2232.0	0.226	1.0
theta_c_pr[5,57]	-0.0672	0.00795	0.372	-0.806	-0.0731	0.648	2194.0	0.222	1.01
theta_c_pr[5,58]	-1.38	0.011	0.423	-2.26	-1.37	-0.607	1488.0	0.15	1.0
theta_c_pr[5,59]	1.19	0.00708	0.396	0.362	1.2	1.94	3118.0	0.315	1.0
theta_c_pr[5,60]	1.44	0.0264	0.372	0.683	1.43	2.15	198.0	0.02	1.02
theta_c_pr[5,61]	-0.125	0.00906	0.394	-0.929	-0.126	0.611	1887.0	0.191	1.0
theta_c_pr[5,62]	0.834	0.00673	0.367	0.0364	0.834	1.51	2981.0	0.301	1.0
theta_c_pr[5,63]	-0.601	0.014	0.374	-1.35	-0.601	0.111	717.0	0.0726	1.01
theta_c_pr[5,64]	0.383	0.0215	0.426	-0.438	0.382	1.18	391.0	0.0395	1.01
theta_c_pr[5,65]	-0.592	0.0116	0.43	-1.47	-0.597	0.232	1372.0	0.139	1.0
theta_c_pr[5,66]	0.0647	0.0162	0.41	-0.801	0.0735	0.798	643.0	0.065	1.01
theta_c_pr[5,67]	-0.397	0.0102	0.354	-1.09	-0.398	0.268	1204.0	0.122	1.0
theta_c_pr[5,68]	-0.7	0.00779	0.388	-1.46	-0.713	0.0587	2473.0	0.25	1.0
theta_c_pr[5,69]	0.916	0.00999	0.372	0.182	0.902	1.65	1383.0	0.14	1.01
theta_c_pr[5,70]	-0.126	0.0137	0.522	-1.07	-0.169	1.01	1453.0	0.147	1.0
theta_c_pr[5,71]	1.3	0.00901	0.421	0.397	1.32	2.08	2184.0	0.221	1.0
theta_c_pr[5,72]	0.62	0.00721	0.385	-0.156	0.624	1.35	2860.0	0.289	1.0
theta_c_pr[5,73]	-0.0113	0.0457	0.424	-0.84	-0.0396	0.963	86.0	0.0087	1.04
theta_c_pr[5,74]	0.233	0.0194	0.385	-0.496	0.222	0.976	394.0	0.0399	1.02
theta_c_pr[5,75]	0.557	0.00718	0.373	-0.189	0.549	1.27	2698.0	0.273	1.0
theta_c_pr[5,76]	-0.0452	0.0194	0.355	-0.749	-0.0555	0.622	333.0	0.0337	1.02
theta_c_pr[5,77]	1.12	0.0165	0.422	0.288	1.13	1.93	657.0	0.0665	1.01
theta_c_pr[5,78]	-0.36	0.00942	0.399	-1.2	-0.35	0.402	1793.0	0.181	1.0
theta_c_pr[5,79]	0.932	0.00822	0.404	0.12	0.933	1.69	2421.0	0.245	1.0
theta_c_pr[5,80]	-2.3	0.00876	0.437	-3.27	-2.28	-1.52	2490.0	0.252	1.0
theta_c_pr[5,81]	0.133	0.00885	0.351	-0.584	0.128	0.802	1576.0	0.159	1.0
theta_c_pr[5,82]	0.504	0.0155	0.461	-0.41	0.504	1.37	882.0	0.0892	1.01
theta_c_pr[5,83]	0.258	0.00742	0.356	-0.436	0.248	0.951	2305.0	0.233	1.0
theta_c_pr[5,84]	0.0711	0.00652	0.354	-0.625	0.0461	0.776	2949.0	0.298	1.0
theta_c_pr[5,85]	0.067	0.00964	0.405	-0.692	0.0314	0.877	1762.0	0.178	1.0
theta_c_pr[5,86]	1.28	0.0137	0.414	0.446	1.27	2.04	908.0	0.0918	1.01
theta_c_pr[5,87]	-0.0406	0.0085	0.359	-0.752	-0.0346	0.662	1789.0	0.181	1.0
theta_c_pr[5,88]	0.263	0.0132	0.465	-0.705	0.27	1.1	1237.0	0.125	1.0
theta_c_pr[5,89]	0.173	0.0123	0.617	-1.0	0.164	1.43	2527.0	0.256	1.0
theta_c_pr[5,90]	-0.354	0.0067	0.328	-1.02	-0.364	0.265	2400.0	0.243	1.0
theta_c_pr[5,91]	-0.413	0.0148	0.376	-1.19	-0.405	0.31	646.0	0.0653	1.01
theta_c_pr[5,92]	-0.989	0.00869	0.462	-2.0	-0.977	-0.161	2831.0	0.286	1.0
theta_c_pr[5,93]	0.764	0.0231	0.411	-0.0734	0.772	1.52	315.0	0.0318	1.01
theta_c_pr[5,94]	-0.547	0.0142	0.517	-1.55	-0.576	0.477	1333.0	0.135	1.0
theta_c_pr[5,95]	0.92	0.0129	0.425	0.0707	0.914	1.71	1077.0	0.109	1.01
theta_c_pr[5,96]	0.608	0.0155	0.384	-0.16	0.609	1.3	617.0	0.0624	1.01
theta_d_pr[1,1]	0.101	0.0156	0.957	-1.83	0.104	1.92	3752.0	0.379	1.0
theta_d_pr[1,2]	0.00414	0.0875	1.06	-2.07	-0.0448	2.19	148.0	0.0149	1.03
theta_d_pr[1,3]	-0.162	0.0235	0.988	-2.13	-0.169	1.75	1765.0	0.179	1.0
theta_d_pr[1,4]	-0.0454	0.0766	1.04	-2.13	-0.0219	1.89	184.0	0.0186	1.02
theta_d_pr[1,5]	0.23	0.0166	0.959	-1.8	0.232	2.07	3354.0	0.339	1.0
theta_d_pr[1,6]	0.164	0.0479	1.01	-1.9	0.168	2.04	446.0	0.0451	1.01
theta_d_pr[1,7]	-0.167	0.016	0.982	-2.19	-0.166	1.68	3780.0	0.382	1.0
theta_d_pr[1,8]	-0.0999	0.0405	1.03	-2.14	-0.105	1.81	648.0	0.0655	1.01
theta_d_pr[1,9]	0.02	0.0311	1.0	-1.97	0.021	1.93	1038.0	0.105	1.0
theta_d_pr[1,10]	-0.177	0.0193	0.984	-2.17	-0.19	1.74	2592.0	0.262	1.0
theta_d_pr[1,11]	-0.00509	0.0145	0.981	-1.96	-0.00958	1.81	4583.0	0.464	1.0
theta_d_pr[1,12]	-0.0428	0.0299	0.992	-1.96	-0.0565	1.86	1102.0	0.111	1.01
theta_d_pr[1,13]	-0.151	0.0153	0.921	-2.06	-0.153	1.61	3643.0	0.368	1.0
theta_d_pr[1,14]	0.139	0.0498	0.975	-1.81	0.147	1.98	384.0	0.0388	1.01
theta_d_pr[1,15]	-0.105	0.0353	1.01	-2.19	-0.0921	1.78	816.0	0.0825	1.01
theta_d_pr[1,16]	0.00993	0.0703	1.07	-2.26	0.0309	1.97	233.0	0.0236	1.02
theta_d_pr[1,17]	-0.0218	0.0124	0.963	-2.06	-0.0488	1.8	6049.0	0.612	1.0
theta_d_pr[1,18]	-0.00303	0.0238	0.959	-2.01	0.00659	1.78	1631.0	0.165	1.0
theta_d_pr[1,19]	-0.00159	0.0245	0.982	-2.03	-0.00473	1.76	1601.0	0.162	1.01
theta_d_pr[1,20]	0.0979	0.063	1.03	-2.0	0.102	1.97	267.0	0.027	1.02
theta_d_pr[1,21]	0.0119	0.0128	0.956	-2.0	0.0478	1.78	5623.0	0.569	1.0
theta_d_pr[1,22]	0.137	0.0147	0.964	-1.8	0.109	2.0	4283.0	0.433	1.0
theta_d_pr[1,23]	-0.0785	0.0248	0.997	-2.1	-0.0874	1.87	1618.0	0.164	1.0
theta_d_pr[1,24]	0.0812	0.0397	0.985	-1.91	0.113	1.9	617.0	0.0624	1.01
theta_d_pr[1,25]	-0.168	0.0273	0.974	-2.13	-0.174	1.67	1271.0	0.129	1.01
theta_d_pr[1,26]	-0.0617	0.0556	1.02	-2.25	-0.0429	1.82	334.0	0.0337	1.01
theta_d_pr[1,27]	0.14	0.0202	0.976	-1.88	0.13	1.96	2344.0	0.237	1.0
theta_d_pr[1,28]	0.135	0.0153	0.964	-1.87	0.136	1.94	3955.0	0.4	1.0
theta_d_pr[1,29]	0.0682	0.0137	0.958	-1.89	0.0353	1.92	4884.0	0.494	1.0
theta_d_pr[1,30]	-0.182	0.0534	1.06	-2.34	-0.161	1.72	392.0	0.0396	1.01
theta_d_pr[1,31]	0.00385	0.0139	0.972	-2.02	0.0162	1.81	4862.0	0.492	1.0
theta_d_pr[1,32]	-0.0228	0.0194	0.97	-2.04	-0.0232	1.75	2507.0	0.253	1.0
