name	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
a1[2,78]	0.167	0.000814	0.0469	0.083	0.164	0.26	3326.0	0.462	1.0
a1[2,79]	0.176	0.000941	0.0514	0.0893	0.171	0.286	2982.0	0.414	1.0
a1[2,80]	0.164	0.000834	0.0433	0.0859	0.161	0.252	2694.0	0.374	1.0
a1[2,81]	0.198	0.000848	0.0485	0.106	0.197	0.293	3272.0	0.454	1.0
a1[2,82]	0.133	0.000776	0.0408	0.0662	0.128	0.221	2758.0	0.383	1.0
a1[2,83]	0.22	0.000864	0.0481	0.129	0.218	0.314	3091.0	0.429	1.0
a1[2,84]	0.14	0.00114	0.0595	0.0514	0.13	0.278	2714.0	0.377	1.0
a1[2,85]	0.162	0.000588	0.0353	0.0957	0.159	0.232	3606.0	0.501	1.0
a1[2,86]	0.162	0.000791	0.0444	0.0876	0.158	0.26	3150.0	0.437	1.0
a1[2,87]	0.13	0.000824	0.047	0.0563	0.123	0.23	3249.0	0.451	1.0
a1[2,88]	0.137	0.000531	0.0323	0.0825	0.133	0.204	3696.0	0.513	1.0
a1[2,89]	0.147	0.00127	0.0656	0.0453	0.138	0.293	2665.0	0.37	1.0
a1[2,90]	0.172	0.000848	0.0454	0.0929	0.169	0.269	2870.0	0.399	1.0
a1[2,91]	0.206	0.000761	0.0461	0.119	0.204	0.298	3661.0	0.508	1.0
a1[2,92]	0.132	0.000595	0.0343	0.0741	0.129	0.205	3326.0	0.462	1.0
a1[2,93]	0.0643	0.00039	0.0204	0.0321	0.0614	0.11	2741.0	0.381	1.0
a1[2,94]	0.25	0.00179	0.0796	0.0952	0.249	0.403	1973.0	0.274	1.0
a1[2,95]	0.119	0.000857	0.0384	0.0569	0.114	0.204	2007.0	0.279	1.0
a1[2,96]	0.106	0.000938	0.045	0.0414	0.0982	0.213	2300.0	0.319	1.0
a1[2,97]	0.264	0.00218	0.0991	0.0937	0.256	0.469	2068.0	0.287	1.0
a1[2,98]	0.113	0.00054	0.0308	0.0621	0.109	0.179	3252.0	0.452	1.0
a1[2,99]	0.127	0.001	0.0446	0.0552	0.121	0.223	1979.0	0.275	1.0
a1[2,100]	0.237	0.00136	0.0756	0.11	0.229	0.396	3071.0	0.426	1.0
a1[2,101]	0.198	0.000744	0.0482	0.112	0.195	0.294	4199.0	0.583	1.0
a1[2,102]	0.159	0.000601	0.0363	0.0905	0.157	0.231	3649.0	0.507	1.0
a1[2,103]	0.182	0.00122	0.0674	0.0713	0.173	0.326	3076.0	0.427	1.0
a2[1,1]	0.00671	2.31e-05	0.00176	0.00375	0.00651	0.0105	5792.0	0.804	1.0
a2[1,2]	0.000277	1.6e-06	0.000117	7.61e-05	0.000268	0.000518	5360.0	0.744	1.0
a2[1,3]	0.000891	3e-06	0.000201	0.000508	0.000884	0.0013	4479.0	0.622	1.0
a2[1,4]	0.00438	1.38e-05	0.000937	0.00277	0.00429	0.00639	4637.0	0.644	1.0
a2[1,5]	0.00267	8.06e-06	0.0005	0.0018	0.00263	0.00373	3859.0	0.536	1.0
a2[1,6]	0.00292	7.51e-06	0.000548	0.00194	0.00287	0.00406	5338.0	0.741	1.0
a2[1,7]	0.00191	4.92e-06	0.000335	0.00129	0.00189	0.00259	4641.0	0.644	1.0
a2[1,8]	0.00848	3.7e-05	0.00243	0.00467	0.00812	0.0138	4330.0	0.601	1.0
a2[1,9]	0.000606	2.37e-06	0.000168	0.000279	0.000599	0.000943	5028.0	0.698	1.0
a2[1,10]	0.00372	1.19e-05	0.00079	0.00235	0.00365	0.00538	4424.0	0.614	1.0
a2[1,11]	0.000934	2.92e-06	0.000208	0.000518	0.000927	0.00134	5056.0	0.702	1.0
a2[1,12]	0.00186	4.72e-06	0.000332	0.00125	0.00184	0.00252	4930.0	0.685	1.0
a2[1,13]	0.00208	5.18e-06	0.000372	0.0014	0.00205	0.00283	5143.0	0.714	1.0
a2[1,14]	0.000459	2.31e-06	0.000162	0.000146	0.000454	0.000784	4916.0	0.683	1.0
a2[1,15]	0.000935	2.73e-06	0.000195	0.000562	0.000928	0.00132	5135.0	0.713	1.0
a2[1,16]	0.0061	1.86e-05	0.00146	0.00367	0.00594	0.00918	6140.0	0.853	0.999
a2[1,17]	0.00404	1.15e-05	0.000825	0.0026	0.00394	0.0058	5116.0	0.71	1.0
a2[1,18]	0.00794	3.09e-05	0.00213	0.00446	0.00763	0.0125	4762.0	0.661	1.0
a2[1,19]	0.00122	3.64e-06	0.000237	0.000769	0.00121	0.00168	4253.0	0.591	1.0
a2[1,20]	0.00234	5.82e-06	0.000407	0.00161	0.00231	0.00317	4890.0	0.679	1.0
a2[1,21]	0.00799	2.95e-05	0.00221	0.00444	0.00771	0.0128	5573.0	0.774	1.0
a2[1,22]	0.00259	6.53e-06	0.000472	0.00171	0.00256	0.00353	5235.0	0.727	1.0
a2[1,23]	0.000853	2.75e-06	0.000198	0.000465	0.000846	0.00125	5173.0	0.718	1.0
a2[1,24]	0.00375	1.06e-05	0.000764	0.00242	0.00368	0.00533	5206.0	0.723	1.0
a2[1,25]	0.000843	2.85e-06	0.000196	0.000474	0.000835	0.00123	4703.0	0.653	1.0
a2[1,26]	0.00363	9.74e-06	0.000718	0.00236	0.00356	0.00514	5425.0	0.753	1.0
a2[1,27]	0.000516	2.42e-06	0.000156	0.000214	0.000511	0.000822	4134.0	0.574	1.0
a2[1,28]	0.00428	1.31e-05	0.000926	0.00269	0.00416	0.0062	4997.0	0.694	1.0
a2[1,29]	0.00572	1.78e-05	0.00139	0.00337	0.00555	0.00877	6101.0	0.847	1.0
a2[1,30]	0.00398	1.23e-05	0.000811	0.00254	0.00391	0.00569	4368.0	0.607	1.0
a2[1,31]	0.000381	2.32e-06	0.000149	0.000103	0.000372	0.000679	4142.0	0.575	1.0
a2[1,32]	0.00311	8.77e-06	0.0006	0.00202	0.00307	0.00432	4686.0	0.651	1.0
a2[1,33]	0.000828	2.66e-06	0.000184	0.000469	0.000821	0.00119	4787.0	0.665	1.0
a2[1,34]	0.00296	8.11e-06	0.000572	0.00195	0.00291	0.00414	4984.0	0.692	1.0
a2[1,35]	0.00294	7.91e-06	0.00052	0.002	0.0029	0.00402	4315.0	0.599	0.999
a2[1,36]	0.00374	1.17e-05	0.000789	0.00236	0.00366	0.00541	4572.0	0.635	0.999
a2[1,37]	0.00067	2.59e-06	0.000174	0.000341	0.000665	0.00102	4536.0	0.63	1.0
a2[1,38]	0.0009	3.11e-06	0.000207	0.000506	0.000887	0.00132	4425.0	0.614	0.999
a2[1,39]	0.000743	2.4e-06	0.00017	0.000413	0.00074	0.00107	5055.0	0.702	0.999
a2[1,40]	0.000534	2.19e-06	0.00017	0.000202	0.000527	0.000865	6064.0	0.842	1.0
a2[1,41]	0.000303	1.73e-06	0.000127	8e-05	0.000294	0.000556	5394.0	0.749	1.0
a2[1,42]	0.0056	1.77e-05	0.00132	0.00339	0.00544	0.00848	5599.0	0.778	1.0
a2[1,43]	0.00224	5.76e-06	0.000399	0.00151	0.00222	0.00308	4790.0	0.665	1.0
a2[1,44]	0.000729	2.65e-06	0.000182	0.000375	0.000723	0.00109	4712.0	0.654	1.0
a2[1,45]	0.00168	4.28e-06	0.000297	0.00113	0.00166	0.00229	4817.0	0.669	0.999
a2[1,46]	0.00433	1.24e-05	0.000908	0.00273	0.00424	0.00625	5321.0	0.739	1.0
a2[1,47]	0.00217	5.44e-06	0.000387	0.00147	0.00214	0.00295	5067.0	0.704	1.0
a2[1,48]	0.00352	1.12e-05	0.000735	0.00226	0.00343	0.00508	4305.0	0.598	1.0
a2[1,49]	0.00299	8.73e-06	0.000587	0.00199	0.00294	0.00425	4512.0	0.627	1.0
a2[1,50]	0.000522	2.34e-06	0.000162	0.000213	0.000517	0.000851	4817.0	0.669	1.0
a2[1,51]	0.000891	2.99e-06	0.000202	0.000501	0.000888	0.00129	4572.0	0.635	1.0
a2[1,52]	0.00397	1.28e-05	0.000841	0.00255	0.00387	0.00575	4291.0	0.596	1.0
a2[1,53]	0.000539	2.24e-06	0.000157	0.000243	0.000537	0.000851	4897.0	0.68	1.0
a2[1,54]	0.00146	4.08e-06	0.00028	0.000947	0.00144	0.00203	4721.0	0.656	0.999
a2[1,55]	0.00491	1.61e-05	0.00115	0.003	0.00479	0.00735	5114.0	0.71	1.0
a2[1,56]	0.0042	1.33e-05	0.000848	0.00271	0.00413	0.00595	4083.0	0.567	1.0
a2[1,57]	0.000958	3.11e-06	0.000201	0.000575	0.00095	0.00135	4183.0	0.581	1.0
a2[1,58]	0.00164	4.33e-06	0.000294	0.00111	0.00162	0.00224	4601.0	0.639	1.0
a2[1,59]	0.00066	2.8e-06	0.000184	0.000297	0.00066	0.00102	4346.0	0.604	1.0
a2[1,60]	0.000944	3.03e-06	0.000207	0.000552	0.000935	0.00134	4680.0	0.65	1.0
a2[1,61]	0.00287	8.02e-06	0.000539	0.00192	0.00283	0.00398	4519.0	0.628	1.0
a2[1,62]	0.00055	2.47e-06	0.000163	0.000233	0.000544	0.00087	4350.0	0.604	1.0
a2[1,63]	0.00527	1.68e-05	0.00122	0.00322	0.00513	0.00791	5242.0	0.728	1.0
a2[1,64]	0.00536	1.77e-05	0.00133	0.00318	0.00521	0.00822	5627.0	0.781	1.0
a2[1,65]	0.00157	3.94e-06	0.000275	0.00106	0.00155	0.00214	4876.0	0.677	1.0
a2[1,66]	0.00307	8.63e-06	0.000584	0.00207	0.00302	0.00425	4577.0	0.636	1.0
a2[1,67]	0.00122	3.3e-06	0.000236	0.000768	0.00121	0.00169	5133.0	0.713	1.0
a2[1,68]	0.00262	7.02e-06	0.000477	0.00175	0.00258	0.00362	4630.0	0.643	1.0
a2[1,69]	0.000734	2.61e-06	0.000182	0.000381	0.000727	0.0011	4901.0	0.681	1.0
a2[1,70]	0.00134	3.74e-06	0.000258	0.000851	0.00133	0.00185	4759.0	0.661	1.0
a2[1,71]	0.00281	7.46e-06	0.000518	0.00188	0.00277	0.00389	4830.0	0.671	0.999
a2[1,72]	0.00109	3.04e-06	0.000212	0.000692	0.00108	0.00151	4846.0	0.673	1.0
a2[1,73]	0.00402	1.2e-05	0.00083	0.00257	0.00395	0.00576	4766.0	0.662	1.0
a2[1,74]	0.00191	4.85e-06	0.000342	0.00129	0.00189	0.00261	4962.0	0.689	1.0
a2[1,75]	0.00504	1.75e-05	0.00113	0.0031	0.0049	0.00748	4173.0	0.58	1.0
a2[1,76]	0.00292	7.93e-06	0.000557	0.00195	0.00286	0.00406	4931.0	0.685	1.0
a2[1,77]	0.000991	3.43e-06	0.000211	0.000578	0.000985	0.0014	3770.0	0.524	1.0
a2[1,78]	0.00293	7.91e-06	0.000561	0.00193	0.00288	0.0041	5039.0	0.7	1.0
a2[1,79]	0.00266	7.7e-06	0.000497	0.00178	0.00263	0.00368	4169.0	0.579	1.0
a2[1,80]	0.00151	3.99e-06	0.000272	0.000994	0.0015	0.00207	4652.0	0.646	1.0
a2[1,81]	0.00846	3.34e-05	0.00239	0.0045	0.00813	0.0136	5093.0	0.707	1.0
a2[1,82]	0.00151	3.83e-06	0.000269	0.00101	0.00149	0.00206	4948.0	0.687	1.0
a2[1,83]	0.00597	2.12e-05	0.00153	0.00346	0.00579	0.00938	5254.0	0.73	1.0
a2[1,84]	0.000642	2.59e-06	0.000178	0.000295	0.000635	0.000997	4730.0	0.657	1.0
a2[1,85]	0.00426	1.23e-05	0.000918	0.00267	0.00418	0.0062	5595.0	0.777	0.999
a2[1,86]	0.00261	7.11e-06	0.000484	0.00173	0.00257	0.00359	4633.0	0.643	1.0
a2[1,87]	0.00574	2.09e-05	0.00139	0.00345	0.00558	0.00884	4444.0	0.617	1.0
a2[1,88]	0.00434	1.45e-05	0.000916	0.00275	0.00424	0.00621	4009.0	0.557	1.0
a2[1,89]	0.00202	5.37e-06	0.00036	0.00135	0.002	0.00274	4500.0	0.625	1.0
a2[1,90]	0.00276	7.39e-06	0.000507	0.00184	0.00272	0.0038	4705.0	0.653	1.0
a2[1,91]	0.00618	1.96e-05	0.00155	0.00359	0.00597	0.00948	6245.0	0.867	1.0
a2[1,92]	0.00211	5.91e-06	0.000382	0.00144	0.00208	0.0029	4184.0	0.581	1.0
a2[1,93]	0.00186	5.07e-06	0.000338	0.00126	0.00183	0.00254	4431.0	0.615	1.0
a2[1,94]	0.000807	2.7e-06	0.000199	0.000428	0.0008	0.00119	5408.0	0.751	0.999
a2[1,95]	0.00185	4.95e-06	0.000339	0.00122	0.00183	0.00255	4688.0	0.651	1.0
a2[1,96]	0.000904	3e-06	0.000202	0.000528	0.000893	0.00131	4525.0	0.628	1.0
a2[1,97]	0.000292	1.92e-06	0.000138	6.14e-05	0.000279	0.000587	5159.0	0.716	1.0
a2[1,98]	0.00351	9.16e-06	0.000686	0.00233	0.00344	0.00493	5604.0	0.778	1.0
a2[1,99]	0.00311	8.85e-06	0.000595	0.00204	0.00306	0.00434	4516.0	0.627	1.0
a2[1,100]	0.000753	2.91e-06	0.000191	0.000388	0.000744	0.00112	4292.0	0.596	1.0
a2[1,101]	0.00442	1.33e-05	0.000943	0.00276	0.00433	0.00642	5016.0	0.697	1.0
a2[1,102]	0.00273	7.54e-06	0.000501	0.00184	0.00269	0.00379	4419.0	0.614	1.0
a2[1,103]	0.000496	2.51e-06	0.000161	0.000181	0.000488	0.000819	4132.0	0.574	1.0
a2[2,1]	0.13	0.000635	0.0354	0.0715	0.126	0.205	3112.0	0.432	1.0
a2[2,2]	0.167	0.000695	0.044	0.0836	0.167	0.252	4015.0	0.558	1.0
a2[2,3]	0.13	0.0012	0.059	0.0401	0.121	0.257	2427.0	0.337	1.0
a2[2,4]	0.125	0.000785	0.041	0.0566	0.12	0.213	2726.0	0.379	1.0
a2[2,5]	0.0969	0.000767	0.0348	0.0437	0.0905	0.174	2061.0	0.286	1.0
a2[2,6]	0.141	0.00055	0.0321	0.0802	0.139	0.206	3409.0	0.473	1.0
a2[2,7]	0.142	0.00134	0.0604	0.0591	0.131	0.283	2032.0	0.282	1.0
a2[2,8]	0.172	0.00124	0.0712	0.0581	0.163	0.328	3281.0	0.456	1.0
a2[2,9]	0.12	0.000487	0.0299	0.0669	0.118	0.183	3752.0	0.521	1.0
a2[2,10]	0.154	0.00108	0.0645	0.0516	0.146	0.297	3561.0	0.495	1.0
a2[2,11]	0.0268	0.000184	0.00981	0.012	0.0252	0.0498	2834.0	0.394	1.0
a2[2,12]	0.0448	0.000473	0.02	0.0176	0.0409	0.0898	1787.0	0.248	1.0
a2[2,13]	0.142	0.000762	0.0443	0.069	0.137	0.238	3379.0	0.469	1.0
a2[2,14]	0.0811	0.000722	0.0334	0.0346	0.0752	0.156	2144.0	0.298	1.0
a2[2,15]	0.11	0.000482	0.0289	0.0603	0.107	0.17	3601.0	0.5	1.0
a2[2,16]	0.104	0.00062	0.0299	0.0554	0.1	0.169	2331.0	0.324	1.0
a2[2,17]	0.188	0.000679	0.0461	0.105	0.184	0.281	4603.0	0.639	1.0
a2[2,18]	0.195	0.000716	0.0451	0.113	0.192	0.288	3969.0	0.551	1.0
a2[2,19]	0.181	0.00101	0.0572	0.0868	0.174	0.302	3183.0	0.442	1.0
a2[2,20]	0.111	0.000738	0.0346	0.054	0.107	0.187	2193.0	0.305	1.0
a2[2,21]	0.231	0.000857	0.0518	0.138	0.228	0.338	3660.0	0.508	1.0
a2[2,22]	0.132	0.000452	0.0282	0.0795	0.131	0.188	3874.0	0.538	1.0
a2[2,23]	0.129	0.00131	0.0478	0.0581	0.121	0.239	1328.0	0.184	1.0
a2[2,24]	0.179	0.000768	0.0461	0.0951	0.177	0.269	3610.0	0.501	1.0
a2[2,25]	0.121	0.000762	0.0389	0.0598	0.115	0.209	2604.0	0.362	1.0
a2[2,26]	0.12	0.000631	0.0328	0.0641	0.116	0.192	2702.0	0.375	1.0
a2[2,27]	0.122	0.00107	0.0586	0.0353	0.113	0.258	3023.0	0.42	1.0
a2[2,28]	0.184	0.000786	0.0479	0.0974	0.181	0.28	3713.0	0.516	1.0
a2[2,29]	0.162	0.000697	0.0399	0.0934	0.158	0.247	3267.0	0.454	1.0
a2[2,30]	0.205	0.000951	0.0506	0.114	0.202	0.309	2828.0	0.393	1.0
a2[2,31]	0.077	0.000711	0.033	0.0299	0.0713	0.153	2154.0	0.299	1.0
a2[2,32]	0.179	0.000915	0.0505	0.0944	0.173	0.285	3041.0	0.422	1.0
a2[2,33]	0.31	0.0016	0.0799	0.161	0.307	0.47	2490.0	0.346	1.0
a2[2,34]	0.15	0.00128	0.0645	0.0513	0.141	0.29	2528.0	0.351	1.0
a2[2,35]	0.107	0.000882	0.0349	0.0539	0.102	0.186	1567.0	0.218	1.0
a2[2,36]	0.129	0.000874	0.0419	0.0642	0.122	0.222	2304.0	0.32	1.0
a2[2,37]	0.0711	0.000459	0.0248	0.0337	0.0671	0.128	2916.0	0.405	1.0
a2[2,38]	0.0614	0.000595	0.0261	0.0253	0.0563	0.122	1918.0	0.266	1.0
a2[2,39]	0.162	0.000779	0.047	0.0811	0.158	0.258	3638.0	0.505	1.0
a2[2,40]	0.0971	0.000691	0.0338	0.0438	0.0927	0.171	2403.0	0.334	1.0
a2[2,41]	0.114	0.00101	0.0564	0.032	0.104	0.246	3100.0	0.431	1.0
a2[2,42]	0.193	0.000849	0.0494	0.105	0.188	0.294	3388.0	0.471	1.0
a2[2,43]	0.112	0.000726	0.0368	0.0532	0.107	0.192	2576.0	0.358	1.0
a2[2,44]	0.126	0.000968	0.0576	0.0395	0.117	0.254	3535.0	0.491	1.0
a2[2,45]	0.14	0.000669	0.0352	0.0763	0.137	0.213	2769.0	0.384	1.0
a2[2,46]	0.133	0.000451	0.028	0.0801	0.13	0.189	3857.0	0.536	1.0
a2[2,47]	0.162	0.000749	0.0421	0.089	0.158	0.249	3156.0	0.438	1.0
a2[2,48]	0.149	0.000666	0.0385	0.0811	0.147	0.229	3334.0	0.463	1.0
a2[2,49]	0.0821	0.00056	0.0275	0.0386	0.0781	0.144	2410.0	0.335	1.0
a2[2,50]	0.122	0.00111	0.0577	0.0353	0.112	0.255	2680.0	0.372	1.0
a2[2,51]	0.202	0.00175	0.0855	0.0688	0.189	0.384	2387.0	0.332	1.0
a2[2,52]	0.156	0.00119	0.0665	0.0508	0.146	0.303	3137.0	0.436	1.0
a2[2,53]	0.192	0.0012	0.0573	0.0916	0.186	0.312	2278.0	0.316	1.0
a2[2,54]	0.188	0.00119	0.0658	0.0821	0.179	0.328	3049.0	0.423	1.0
a2[2,55]	0.181	0.000707	0.0426	0.1	0.18	0.264	3636.0	0.505	1.0
a2[2,56]	0.106	0.000628	0.0334	0.0516	0.102	0.179	2827.0	0.393	1.0
a2[2,57]	0.162	0.00102	0.0489	0.08	0.156	0.264	2313.0	0.321	1.0
a2[2,58]	0.14	0.0011	0.0605	0.0445	0.132	0.272	3035.0	0.421	1.0
a2[2,59]	0.118	0.000952	0.0559	0.0352	0.109	0.242	3457.0	0.48	0.999
a2[2,60]	0.0783	0.000587	0.0268	0.0374	0.0742	0.14	2089.0	0.29	1.0
a2[2,61]	0.181	0.00079	0.0482	0.0904	0.18	0.277	3724.0	0.517	1.0
a2[2,62]	0.119	0.000786	0.0401	0.0583	0.112	0.21	2606.0	0.362	1.0
a2[2,63]	0.204	0.000776	0.0503	0.114	0.199	0.306	4199.0	0.583	1.0
a2[2,64]	0.207	0.000661	0.0418	0.126	0.206	0.287	3990.0	0.554	1.0
a2[2,65]	0.269	0.00137	0.0752	0.128	0.266	0.413	3018.0	0.419	1.0
a2[2,66]	0.172	0.001	0.051	0.0795	0.168	0.277	2597.0	0.361	1.0
a2[2,67]	0.0917	0.000582	0.0281	0.0467	0.0878	0.155	2329.0	0.323	1.0
a2[2,68]	0.166	0.000866	0.0495	0.0754	0.162	0.268	3266.0	0.454	1.0
a2[2,69]	0.183	0.000943	0.0537	0.0919	0.178	0.295	3241.0	0.45	1.0
a2[2,70]	0.0943	0.000847	0.04	0.0346	0.0871	0.185	2229.0	0.309	1.0
a2[2,71]	0.212	0.001	0.0524	0.116	0.21	0.317	2729.0	0.379	1.0
a2[2,72]	0.155	0.000767	0.0435	0.0778	0.151	0.245	3220.0	0.447	1.0
a2[2,73]	0.111	0.000578	0.0314	0.0603	0.107	0.18	2960.0	0.411	1.0
a2[2,74]	0.144	0.000883	0.0471	0.0672	0.137	0.247	2844.0	0.395	1.0
a2[2,75]	0.2	0.000722	0.0429	0.121	0.198	0.284	3534.0	0.491	1.0
a2[2,76]	0.18	0.000615	0.0365	0.107	0.179	0.249	3524.0	0.489	1.0
a2[2,77]	0.144	0.000729	0.0439	0.0723	0.139	0.236	3626.0	0.504	1.0
a2[2,78]	0.14	0.000609	0.0383	0.074	0.137	0.221	3947.0	0.548	1.0
a2[2,79]	0.123	0.00049	0.0291	0.0697	0.122	0.181	3536.0	0.491	1.0
a2[2,80]	0.0781	0.000459	0.0239	0.0402	0.0743	0.131	2718.0	0.377	1.0
a2[2,81]	0.189	0.000586	0.0407	0.116	0.187	0.272	4834.0	0.671	1.0
a2[2,82]	0.123	0.000612	0.0314	0.0663	0.121	0.188	2633.0	0.366	1.0
a2[2,83]	0.147	0.000639	0.041	0.0739	0.144	0.231	4116.0	0.572	1.0
a2[2,84]	0.119	0.00092	0.0466	0.0462	0.112	0.227	2566.0	0.356	1.0
a2[2,85]	0.141	0.000629	0.0344	0.0794	0.138	0.213	2998.0	0.416	1.0
a2[2,86]	0.164	0.000729	0.0437	0.0858	0.162	0.255	3586.0	0.498	1.0
a2[2,87]	0.321	0.00151	0.068	0.192	0.317	0.455	2033.0	0.282	1.0
a2[2,88]	0.132	0.000693	0.039	0.0627	0.128	0.213	3170.0	0.44	1.0
a2[2,89]	0.146	0.00115	0.0629	0.0455	0.137	0.284	3003.0	0.417	1.0
a2[2,90]	0.159	0.00078	0.0441	0.0822	0.154	0.252	3191.0	0.443	1.0
a2[2,91]	0.151	0.000536	0.0334	0.0923	0.148	0.221	3876.0	0.538	1.0
a2[2,92]	0.0919	0.000485	0.0263	0.0498	0.0889	0.15	2939.0	0.408	1.0
a2[2,93]	0.162	0.001	0.0514	0.075	0.156	0.275	2621.0	0.364	1.0
a2[2,94]	0.149	0.000793	0.0435	0.0783	0.143	0.244	3005.0	0.417	1.0
a2[2,95]	0.0734	0.000614	0.0254	0.0351	0.0693	0.132	1717.0	0.238	1.0
a2[2,96]	0.212	0.000741	0.0459	0.125	0.21	0.302	3837.0	0.533	1.0
a2[2,97]	0.0434	0.000413	0.0224	0.0136	0.0389	0.0955	2941.0	0.408	1.0
a2[2,98]	0.154	0.000603	0.0375	0.0859	0.151	0.23	3872.0	0.538	1.0
a2[2,99]	0.16	0.00099	0.0473	0.0838	0.154	0.262	2278.0	0.316	1.0
a2[2,100]	0.22	0.00124	0.0658	0.104	0.214	0.355	2806.0	0.39	1.0
a2[2,101]	0.0969	0.000785	0.0375	0.0365	0.0924	0.18	2284.0	0.317	1.0
a2[2,102]	0.145	0.000552	0.0356	0.0785	0.143	0.217	4164.0	0.578	1.0
a2[2,103]	0.109	0.000975	0.0474	0.0415	0.0994	0.218	2363.0	0.328	1.0
