name	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b1[2,11]	7.36	0.0346	1.73	4.73	7.05	11.2	2485.0	0.177	1.0
b1[2,12]	25.5	0.106	4.73	17.2	25.1	35.0	1987.0	0.141	1.0
b1[2,13]	4.61	0.0182	0.921	3.07	4.49	6.58	2574.0	0.183	1.0
b1[2,14]	25.6	0.288	4.95	17.2	25.1	36.4	295.0	0.021	1.01
b1[2,15]	24.0	0.076	4.52	16.1	23.6	33.4	3533.0	0.251	1.0
b1[2,16]	27.4	0.116	4.98	18.4	27.1	37.5	1858.0	0.132	1.0
b1[2,17]	21.4	0.0875	4.53	13.4	20.9	30.9	2677.0	0.19	1.0
b1[2,18]	16.0	0.0751	3.49	10.3	15.5	23.7	2159.0	0.154	1.0
b1[2,19]	26.4	0.0611	4.54	18.1	25.9	36.0	5528.0	0.393	1.0
b1[2,20]	25.5	0.0808	4.52	17.4	25.1	34.9	3125.0	0.222	1.0
b1[2,21]	12.6	0.0705	2.91	7.88	12.2	19.0	1701.0	0.121	1.0
b1[2,22]	30.8	0.08	5.56	20.8	30.3	42.3	4831.0	0.344	1.0
b1[2,23]	9.46	0.0456	1.65	6.71	9.28	12.9	1303.0	0.0927	1.01
b1[2,24]	19.5	0.157	3.84	12.7	19.1	27.3	602.0	0.0429	1.01
b1[2,25]	33.2	0.111	6.11	22.6	32.6	45.7	3007.0	0.214	1.0
b1[2,26]	18.0	0.0615	3.33	12.3	17.6	25.2	2938.0	0.209	1.0
b1[2,27]	27.7	0.0902	4.94	19.1	27.3	38.2	2997.0	0.213	1.0
b1[2,28]	4.38	0.0221	1.14	2.7	4.17	6.92	2663.0	0.19	1.0
b1[2,29]	14.3	0.0894	3.27	9.05	13.8	21.5	1336.0	0.0951	1.01
b1[2,30]	9.83	0.0308	1.66	7.04	9.62	13.5	2906.0	0.207	1.0
b1[2,31]	26.8	0.195	7.14	13.9	26.4	41.1	1338.0	0.0952	1.01
b1[2,32]	16.0	0.0475	2.74	11.1	15.8	21.8	3327.0	0.237	1.0
b1[2,33]	22.0	0.101	4.73	14.0	21.4	32.0	2210.0	0.157	1.0
b1[2,34]	4.25	0.0194	0.85	2.79	4.17	6.05	1928.0	0.137	1.0
b1[2,35]	24.7	0.0689	4.3	17.2	24.5	33.8	3891.0	0.277	1.0
b1[2,36]	5.47	0.031	1.39	3.45	5.22	8.56	2002.0	0.143	1.0
b1[2,37]	20.8	0.113	3.68	14.7	20.4	28.7	1056.0	0.0752	1.01
b1[2,38]	19.9	0.0636	3.55	13.5	19.6	27.1	3118.0	0.222	1.0
b1[2,39]	26.2	0.105	4.7	18.1	25.6	36.2	2024.0	0.144	1.0
b1[2,40]	17.9	0.0843	2.56	13.3	17.7	23.1	922.0	0.0656	1.01
b1[2,41]	12.1	0.041	2.05	8.5	11.9	16.5	2497.0	0.178	1.0
b1[2,42]	15.8	0.06	2.34	11.7	15.6	20.5	1528.0	0.109	1.0
b1[2,43]	14.8	0.0974	3.54	9.01	14.3	22.7	1325.0	0.0943	1.0
b1[2,44]	3.06	0.018	0.895	1.62	2.94	4.99	2485.0	0.177	1.0
b1[2,45]	6.87	0.0292	1.49	4.57	6.67	10.2	2602.0	0.185	1.0
b1[2,46]	2.44	0.0118	0.649	1.43	2.34	3.86	3007.0	0.214	1.0
b1[2,47]	24.3	0.248	4.69	16.4	23.8	34.1	358.0	0.0255	1.01
b1[2,48]	21.8	0.0753	4.17	14.8	21.3	30.8	3068.0	0.218	1.0
b1[2,49]	14.4	0.0642	2.42	10.2	14.1	19.5	1420.0	0.101	1.0
b1[2,50]	-0.0804	0.00839	0.472	-1.06	-0.0854	0.819	3165.0	0.225	1.0
b1[2,51]	5.66	0.0298	1.36	3.54	5.46	8.75	2089.0	0.149	1.0
b1[2,52]	20.9	0.121	3.38	15.0	20.6	27.8	785.0	0.0559	1.01
b1[2,53]	21.7	0.115	4.56	13.9	21.1	31.4	1589.0	0.113	1.0
b1[2,54]	24.0	0.06	3.96	16.9	23.7	32.3	4356.0	0.31	1.0
b1[2,55]	24.3	0.118	4.47	16.8	23.8	33.6	1447.0	0.103	1.01
b1[2,56]	10.1	0.0297	1.53	7.29	9.97	13.1	2675.0	0.19	1.0
b1[2,57]	21.8	0.0623	4.08	14.7	21.4	30.6	4283.0	0.305	1.0
b1[2,58]	16.4	0.072	3.42	11.0	16.0	24.1	2256.0	0.161	1.0
b1[2,59]	21.0	0.0687	3.9	14.3	20.5	29.6	3218.0	0.229	1.0
b1[2,60]	22.5	0.0965	4.89	14.4	22.0	32.9	2573.0	0.183	1.0
b1[2,61]	5.05	0.0324	1.44	3.11	4.75	8.3	1970.0	0.14	1.0
b1[2,62]	18.1	0.0779	3.41	12.1	17.8	25.3	1913.0	0.136	1.0
b1[2,63]	9.15	0.0615	1.47	6.67	8.99	12.3	572.0	0.0407	1.01
b1[2,64]	15.1	0.0385	2.53	10.8	14.9	20.4	4332.0	0.308	1.0
b1[2,65]	10.8	0.0742	2.22	7.17	10.5	15.4	898.0	0.0639	1.01
b1[2,66]	31.0	0.0955	5.53	21.4	30.5	42.6	3350.0	0.238	1.0
b1[2,67]	31.0	0.223	5.59	21.3	30.7	42.6	627.0	0.0447	1.01
b1[2,68]	30.8	0.188	5.73	20.7	30.3	42.4	927.0	0.0659	1.01
b1[2,69]	30.9	0.0925	5.78	20.7	30.2	42.9	3902.0	0.278	1.0
b1[2,70]	15.0	0.0717	2.16	11.2	14.9	19.6	905.0	0.0644	1.01
b1[2,71]	21.6	0.0869	4.65	13.8	21.1	31.7	2860.0	0.204	1.0
b1[2,72]	16.0	0.0508	2.25	12.0	15.8	20.8	1969.0	0.14	1.01
b1[2,73]	17.7	0.069	3.12	12.6	17.2	24.7	2049.0	0.146	1.0
b1[2,74]	27.3	0.122	4.76	18.8	26.9	37.3	1510.0	0.107	1.01
b1[2,75]	2.02	0.0119	0.577	1.06	1.94	3.25	2344.0	0.167	1.0
b1[2,76]	19.5	0.0463	3.18	13.6	19.2	26.0	4702.0	0.335	1.0
b1[2,77]	27.0	0.0926	5.46	17.5	26.4	38.4	3482.0	0.248	1.0
b1[2,78]	6.4	0.0196	0.928	4.71	6.34	8.34	2245.0	0.16	1.0
b1[2,79]	15.8	0.071	3.02	10.7	15.5	22.1	1812.0	0.129	1.0
b1[2,80]	24.9	0.0793	4.89	16.4	24.4	35.2	3803.0	0.271	1.0
b1[2,81]	21.7	0.101	3.99	14.9	21.3	30.0	1566.0	0.111	1.0
b1[2,82]	21.9	0.0929	4.58	14.0	21.3	31.6	2433.0	0.173	1.0
b1[2,83]	13.8	0.0624	2.94	9.01	13.4	20.4	2219.0	0.158	1.0
b1[2,84]	5.73	0.0157	0.87	4.2	5.66	7.54	3062.0	0.218	1.0
b1[2,85]	10.1	0.0461	2.2	6.59	9.78	14.8	2286.0	0.163	1.0
b1[2,86]	16.3	0.0599	3.29	11.0	15.8	23.5	3024.0	0.215	1.0
b1[2,87]	2.5	0.0121	0.63	1.34	2.46	3.75	2699.0	0.192	1.0
b1[2,88]	21.5	0.0744	3.98	14.8	21.0	30.0	2861.0	0.204	1.0
b1[2,89]	8.29	0.0438	1.73	5.64	8.05	12.2	1572.0	0.112	1.0
b1[2,90]	7.82	0.0311	1.2	5.8	7.72	10.3	1479.0	0.105	1.0
b1[2,91]	18.5	0.134	3.73	12.2	18.1	26.3	776.0	0.0552	1.01
b1[2,92]	17.7	0.0564	2.73	12.9	17.5	23.3	2339.0	0.166	1.0
b1[2,93]	2.9	0.0469	0.757	1.68	2.79	4.61	260.0	0.0185	1.02
b2[1,1]	0.115	0.0168	0.292	-0.468	0.105	0.684	301.0	0.0214	1.01
b2[1,2]	-0.282	0.00209	0.167	-0.625	-0.279	0.0269	6368.0	0.453	1.0
b2[1,3]	0.214	0.00472	0.269	-0.305	0.201	0.743	3231.0	0.23	1.0
b2[1,4]	-0.104	0.0122	0.254	-0.623	-0.1	0.371	430.0	0.0306	1.01
b2[1,5]	-0.162	0.00941	0.24	-0.653	-0.164	0.267	650.0	0.0463	1.01
b2[1,6]	0.2	0.00288	0.208	-0.237	0.206	0.596	5215.0	0.371	1.0
b2[1,7]	-0.245	0.00201	0.165	-0.586	-0.242	0.0637	6712.0	0.478	1.0
b2[1,8]	0.0362	0.00225	0.181	-0.338	0.0383	0.373	6419.0	0.457	1.0
b2[1,9]	0.352	0.00282	0.205	-0.0604	0.344	0.752	5328.0	0.379	1.0
b2[1,10]	0.335	0.0152	0.235	-0.159	0.338	0.763	241.0	0.0171	1.02
b2[1,11]	0.48	0.00263	0.17	0.12	0.483	0.799	4192.0	0.298	1.0
b2[1,12]	0.397	0.0084	0.189	0.0268	0.399	0.755	507.0	0.0361	1.01
b2[1,13]	-0.937	0.00293	0.196	-1.35	-0.935	-0.578	4483.0	0.319	1.0
b2[1,14]	0.444	0.0054	0.297	-0.17	0.441	1.02	3032.0	0.216	1.0
b2[1,15]	-0.183	0.00988	0.262	-0.711	-0.184	0.304	704.0	0.0501	1.01
b2[1,16]	0.61	0.00461	0.328	-0.048	0.604	1.23	5061.0	0.36	1.0
b2[1,17]	-0.147	0.00264	0.186	-0.535	-0.149	0.206	4947.0	0.352	1.0
b2[1,18]	-0.233	0.0112	0.239	-0.722	-0.233	0.2	450.0	0.032	1.01
b2[1,19]	0.439	0.00442	0.31	-0.188	0.436	1.03	4916.0	0.35	1.0
b2[1,20]	-0.242	0.00539	0.23	-0.701	-0.243	0.198	1822.0	0.13	1.0
b2[1,21]	0.567	0.00449	0.186	0.196	0.567	0.913	1704.0	0.121	1.0
b2[1,22]	-0.365	0.00372	0.258	-0.911	-0.353	0.121	4797.0	0.341	1.0
b2[1,23]	-0.0074	0.00232	0.172	-0.365	-0.00994	0.323	5517.0	0.393	1.0
b2[1,24]	-0.216	0.00456	0.252	-0.753	-0.212	0.254	3049.0	0.217	1.0
b2[1,25]	0.133	0.00337	0.265	-0.413	0.133	0.643	6213.0	0.442	1.0
b2[1,26]	0.0338	0.00331	0.275	-0.547	0.0371	0.55	6907.0	0.492	1.0
b2[1,27]	0.361	0.00428	0.262	-0.177	0.36	0.856	3733.0	0.266	1.0
b2[1,28]	-0.215	0.00338	0.166	-0.558	-0.212	0.0984	2415.0	0.172	1.0
b2[1,29]	-0.23	0.00357	0.236	-0.728	-0.227	0.219	4358.0	0.31	1.0
b2[1,30]	0.0393	0.00253	0.176	-0.325	0.0371	0.372	4875.0	0.347	1.0
b2[1,31]	-0.301	0.00388	0.251	-0.832	-0.293	0.151	4192.0	0.298	1.0
b2[1,32]	0.00277	0.00759	0.255	-0.519	0.00882	0.472	1125.0	0.0801	1.0
b2[1,33]	-0.446	0.00209	0.176	-0.804	-0.448	-0.108	7061.0	0.503	1.0
b2[1,34]	0.153	0.00319	0.18	-0.224	0.156	0.487	3194.0	0.227	1.0
b2[1,35]	-0.0903	0.00253	0.172	-0.448	-0.0884	0.232	4627.0	0.329	1.0
b2[1,36]	0.48	0.00205	0.172	0.128	0.483	0.81	7028.0	0.5	1.0
b2[1,37]	0.311	0.03	0.328	-0.639	0.336	0.887	119.0	0.00849	1.04
b2[1,38]	0.225	0.00376	0.224	-0.236	0.229	0.632	3542.0	0.252	1.0
b2[1,39]	0.142	0.0125	0.22	-0.324	0.147	0.548	311.0	0.0221	1.01
b2[1,40]	-0.0351	0.00348	0.265	-0.589	-0.03	0.47	5780.0	0.411	1.0
b2[1,41]	0.142	0.00631	0.22	-0.289	0.139	0.565	1213.0	0.0863	1.0
b2[1,42]	0.261	0.00385	0.245	-0.23	0.262	0.726	4054.0	0.289	1.0
b2[1,43]	-0.0147	0.0044	0.237	-0.496	-0.0174	0.445	2901.0	0.206	1.0
b2[1,44]	0.303	0.00552	0.186	-0.0705	0.3	0.646	1136.0	0.0808	1.0
b2[1,45]	-0.0243	0.00334	0.173	-0.381	-0.0264	0.302	2673.0	0.19	1.0
b2[1,46]	0.0379	0.00306	0.196	-0.357	0.0344	0.41	4108.0	0.292	1.0
b2[1,47]	0.174	0.00704	0.271	-0.383	0.176	0.678	1485.0	0.106	1.0
b2[1,48]	0.234	0.00558	0.269	-0.292	0.23	0.752	2324.0	0.165	1.0
b2[1,49]	0.173	0.00528	0.183	-0.201	0.172	0.505	1208.0	0.0859	1.01
b2[1,50]	0.772	0.00677	0.189	0.391	0.775	1.13	781.0	0.0556	1.01
b2[1,51]	0.474	0.00353	0.183	0.114	0.468	0.825	2676.0	0.19	1.0
b2[1,52]	-0.226	0.00317	0.233	-0.717	-0.219	0.2	5406.0	0.385	1.0
b2[1,53]	0.653	0.00497	0.177	0.287	0.654	0.984	1272.0	0.0905	1.01
b2[1,54]	0.051	0.00956	0.273	-0.503	0.0488	0.562	815.0	0.058	1.01
b2[1,55]	0.263	0.00346	0.267	-0.289	0.252	0.777	5964.0	0.424	1.0
b2[1,56]	-0.171	0.00307	0.199	-0.584	-0.17	0.213	4212.0	0.3	1.0
b2[1,57]	0.07	0.00507	0.255	-0.449	0.074	0.545	2524.0	0.18	1.01
b2[1,58]	0.27	0.00359	0.189	-0.118	0.269	0.627	2783.0	0.198	1.0
b2[1,59]	0.025	0.00302	0.229	-0.444	0.0269	0.452	5774.0	0.411	1.0
b2[1,60]	0.17	0.00237	0.176	-0.197	0.163	0.515	5523.0	0.393	1.0
b2[1,61]	-0.0296	0.00274	0.191	-0.418	-0.0391	0.337	4872.0	0.347	1.0
b2[1,62]	-0.341	0.00544	0.241	-0.841	-0.342	0.115	1965.0	0.14	1.0
b2[1,63]	0.0575	0.00232	0.182	-0.328	0.059	0.404	6182.0	0.44	1.0
b2[1,64]	0.275	0.00441	0.263	-0.248	0.263	0.789	3550.0	0.253	1.0
b2[1,65]	0.332	0.00338	0.215	-0.122	0.336	0.736	4036.0	0.287	1.0
b2[1,66]	0.0469	0.00548	0.285	-0.514	0.0449	0.583	2706.0	0.193	1.0
b2[1,67]	-0.118	0.00333	0.247	-0.623	-0.123	0.348	5523.0	0.393	1.0
b2[1,68]	-1.07	0.00306	0.208	-1.53	-1.07	-0.696	4613.0	0.328	1.0
b2[1,69]	-0.418	0.00533	0.249	-0.961	-0.41	0.0379	2187.0	0.156	1.0
b2[1,70]	-0.088	0.00371	0.23	-0.576	-0.0852	0.335	3843.0	0.274	1.0
b2[1,71]	0.172	0.00272	0.203	-0.23	0.161	0.567	5586.0	0.398	1.0
b2[1,72]	-0.389	0.00426	0.302	-1.03	-0.396	0.181	5053.0	0.36	1.0
b2[1,73]	-0.487	0.00979	0.217	-0.944	-0.484	-0.0916	492.0	0.035	1.01
b2[1,74]	-0.00868	0.00858	0.287	-0.581	-0.011	0.538	1119.0	0.0796	1.0
b2[1,75]	-0.12	0.00324	0.168	-0.477	-0.118	0.188	2697.0	0.192	1.0
b2[1,76]	0.158	0.0176	0.288	-0.405	0.148	0.747	267.0	0.019	1.02
b2[1,77]	-0.0321	0.00294	0.231	-0.498	-0.0352	0.408	6183.0	0.44	1.0
b2[1,78]	0.288	0.00803	0.271	-0.254	0.282	0.795	1141.0	0.0812	1.01
b2[1,79]	0.204	0.00446	0.278	-0.354	0.196	0.744	3871.0	0.275	1.0
b2[1,80]	0.33	0.0116	0.248	-0.164	0.329	0.797	460.0	0.0327	1.01
b2[1,81]	-0.13	0.00374	0.271	-0.697	-0.135	0.377	5246.0	0.373	1.0
b2[1,82]	-0.0445	0.00325	0.214	-0.495	-0.0416	0.358	4340.0	0.309	1.0
b2[1,83]	0.359	0.00284	0.212	-0.0714	0.353	0.768	5563.0	0.396	1.0
b2[1,84]	0.337	0.0047	0.179	-0.0193	0.336	0.677	1457.0	0.104	1.0
b2[1,85]	-0.0124	0.00316	0.207	-0.442	-0.00925	0.375	4316.0	0.307	1.0
b2[1,86]	0.0556	0.0073	0.184	-0.304	0.0591	0.407	636.0	0.0453	1.01
b2[1,87]	0.522	0.00296	0.168	0.179	0.52	0.838	3206.0	0.228	1.0
b2[1,88]	0.412	0.00379	0.253	-0.0917	0.411	0.899	4439.0	0.316	1.0
b2[1,89]	0.104	0.00352	0.233	-0.369	0.1	0.549	4390.0	0.312	1.0
b2[1,90]	-0.258	0.00217	0.173	-0.616	-0.255	0.0707	6348.0	0.452	1.0
b2[1,91]	0.111	0.00383	0.258	-0.432	0.115	0.6	4528.0	0.322	1.0
b2[1,92]	-0.0452	0.00448	0.231	-0.519	-0.0487	0.388	2653.0	0.189	1.0
b2[1,93]	0.241	0.00533	0.167	-0.111	0.244	0.548	987.0	0.0702	1.01
b2[2,1]	0.781	0.00468	0.304	0.18	0.77	1.38	4207.0	0.299	1.0
b2[2,2]	0.0297	0.0108	0.309	-0.59	0.027	0.611	823.0	0.0586	1.01
b2[2,3]	0.744	0.0068	0.308	0.13	0.732	1.34	2050.0	0.146	1.0
b2[2,4]	0.651	0.0108	0.304	0.0522	0.65	1.22	794.0	0.0565	1.01
b2[2,5]	-0.16	0.00422	0.278	-0.736	-0.156	0.357	4346.0	0.309	1.0
b2[2,6]	0.514	0.00394	0.221	0.0577	0.515	0.931	3128.0	0.223	1.0
b2[2,7]	-0.106	0.00471	0.29	-0.708	-0.0965	0.446	3775.0	0.269	1.0
b2[2,8]	-0.0259	0.00325	0.199	-0.448	-0.0265	0.34	3724.0	0.265	1.0
b2[2,9]	0.192	0.00472	0.182	-0.174	0.188	0.545	1494.0	0.106	1.0
b2[2,10]	0.793	0.00771	0.35	0.124	0.774	1.47	2060.0	0.147	1.0
b2[2,11]	0.0352	0.00396	0.204	-0.379	0.0322	0.416	2652.0	0.189	1.0
b2[2,12]	0.187	0.00428	0.29	-0.423	0.196	0.729	4596.0	0.327	1.0
b2[2,13]	0.234	0.00405	0.193	-0.155	0.23	0.608	2280.0	0.162	1.0
b2[2,14]	0.634	0.00553	0.322	-0.00109	0.621	1.27	3391.0	0.241	1.0
b2[2,15]	0.447	0.00468	0.315	-0.225	0.45	1.05	4524.0	0.322	1.0
b2[2,16]	0.864	0.00617	0.362	0.136	0.862	1.54	3438.0	0.245	1.0
b2[2,17]	0.119	0.00525	0.304	-0.538	0.122	0.69	3353.0	0.239	1.0
b2[2,18]	0.256	0.00487	0.275	-0.305	0.251	0.782	3189.0	0.227	1.0
b2[2,19]	0.478	0.00591	0.349	-0.228	0.47	1.15	3481.0	0.248	1.0
b2[2,20]	0.163	0.0152	0.317	-0.485	0.159	0.747	434.0	0.0309	1.01
b2[2,21]	0.371	0.0117	0.269	-0.192	0.37	0.862	532.0	0.0379	1.01
b2[2,22]	-0.135	0.00505	0.338	-0.855	-0.118	0.493	4486.0	0.319	1.0
b2[2,23]	0.198	0.00299	0.229	-0.274	0.202	0.645	5843.0	0.416	1.0
b2[2,24]	-0.123	0.00512	0.301	-0.762	-0.121	0.446	3455.0	0.246	1.0
b2[2,25]	0.493	0.00711	0.333	-0.186	0.493	1.11	2193.0	0.156	1.0
b2[2,26]	0.215	0.00403	0.3	-0.409	0.218	0.772	5529.0	0.393	1.0
b2[2,27]	0.646	0.00477	0.332	-0.0227	0.656	1.28	4840.0	0.344	1.0
b2[2,28]	-0.0737	0.00243	0.179	-0.45	-0.0743	0.274	5416.0	0.385	1.0
b2[2,29]	0.203	0.0109	0.297	-0.419	0.206	0.716	737.0	0.0524	1.01
b2[2,30]	0.261	0.00464	0.281	-0.312	0.258	0.81	3685.0	0.262	1.0
b2[2,31]	0.358	0.00489	0.294	-0.236	0.357	0.917	3618.0	0.257	1.0
b2[2,32]	0.832	0.00484	0.299	0.225	0.835	1.42	3816.0	0.272	1.0
b2[2,33]	0.199	0.00544	0.29	-0.387	0.196	0.753	2830.0	0.201	1.0
b2[2,34]	-0.225	0.00274	0.177	-0.589	-0.226	0.107	4149.0	0.295	1.0
b2[2,35]	0.187	0.00463	0.306	-0.447	0.178	0.771	4374.0	0.311	1.0
b2[2,36]	-0.132	0.0034	0.196	-0.545	-0.133	0.231	3334.0	0.237	1.0
b2[2,37]	0.418	0.0205	0.331	-0.232	0.421	1.05	260.0	0.0185	1.02
b2[2,38]	0.901	0.00462	0.306	0.289	0.886	1.5	4388.0	0.312	1.0
b2[2,39]	0.514	0.00515	0.309	-0.109	0.512	1.1	3603.0	0.256	1.0
b2[2,40]	0.47	0.00399	0.273	-0.081	0.467	0.986	4703.0	0.335	1.0
b2[2,41]	0.154	0.00451	0.251	-0.364	0.157	0.627	3110.0	0.221	1.0
b2[2,42]	-0.337	0.00464	0.293	-0.963	-0.341	0.227	3975.0	0.283	1.0
b2[2,43]	-0.196	0.00339	0.25	-0.723	-0.195	0.277	5455.0	0.388	1.0
b2[2,44]	0.9	0.00279	0.197	0.504	0.891	1.28	4988.0	0.355	1.0
b2[2,45]	-0.156	0.0033	0.223	-0.623	-0.156	0.267	4567.0	0.325	1.0
b2[2,46]	0.19	0.00267	0.175	-0.172	0.185	0.527	4290.0	0.305	1.0
b2[2,47]	0.423	0.00472	0.312	-0.224	0.414	1.03	4366.0	0.311	1.0
b2[2,48]	0.65	0.00451	0.317	0.0194	0.654	1.25	4951.0	0.352	1.0
b2[2,49]	0.452	0.00418	0.282	-0.128	0.455	1.0	4556.0	0.324	1.0
b2[2,50]	0.614	0.00417	0.17	0.269	0.613	0.933	1656.0	0.118	1.0
b2[2,51]	0.585	0.00501	0.194	0.186	0.587	0.948	1506.0	0.107	1.0
b2[2,52]	-0.0153	0.00486	0.309	-0.655	-0.0106	0.563	4055.0	0.289	1.0
b2[2,53]	0.51	0.00933	0.315	-0.141	0.511	1.09	1137.0	0.0809	1.0
b2[2,54]	0.455	0.0055	0.327	-0.239	0.46	1.06	3539.0	0.252	1.0
b2[2,55]	0.72	0.00453	0.338	0.0512	0.709	1.39	5585.0	0.398	1.0
b2[2,56]	0.271	0.00434	0.271	-0.274	0.275	0.786	3889.0	0.277	1.0
b2[2,57]	0.553	0.00537	0.333	-0.122	0.553	1.2	3835.0	0.273	1.0
b2[2,58]	-0.0935	0.00415	0.265	-0.653	-0.0849	0.406	4097.0	0.292	1.0
b2[2,59]	0.558	0.00499	0.317	-0.0998	0.548	1.17	4046.0	0.288	1.0
b2[2,60]	0.562	0.00797	0.314	-0.108	0.567	1.16	1556.0	0.111	1.0
b2[2,61]	-0.469	0.0114	0.204	-0.885	-0.461	-0.102	318.0	0.0226	1.02
b2[2,62]	0.265	0.00429	0.287	-0.319	0.262	0.823	4478.0	0.319	1.0
b2[2,63]	0.271	0.00322	0.233	-0.224	0.265	0.719	5237.0	0.373	1.0
b2[2,64]	0.413	0.00426	0.26	-0.103	0.407	0.922	3718.0	0.265	1.0
b2[2,65]	-0.147	0.00396	0.249	-0.683	-0.14	0.319	3941.0	0.281	1.0
b2[2,66]	0.453	0.00506	0.33	-0.231	0.447	1.07	4242.0	0.302	1.0
b2[2,67]	0.588	0.00946	0.339	-0.0779	0.579	1.25	1282.0	0.0913	1.0
b2[2,68]	-0.269	0.00548	0.337	-0.972	-0.267	0.372	3772.0	0.268	0.999
b2[2,69]	0.507	0.00576	0.337	-0.168	0.504	1.15	3421.0	0.243	1.0
b2[2,70]	0.342	0.00436	0.256	-0.189	0.352	0.826	3457.0	0.246	1.0
b2[2,71]	0.096	0.0122	0.288	-0.48	0.0988	0.635	557.0	0.0397	1.01
b2[2,72]	0.417	0.00404	0.297	-0.201	0.411	0.978	5397.0	0.384	1.0
b2[2,73]	0.224	0.00448	0.285	-0.35	0.216	0.766	4047.0	0.288	0.999
b2[2,74]	0.72	0.00478	0.334	0.0333	0.728	1.37	4886.0	0.348	1.0
b2[2,75]	-0.112	0.00536	0.171	-0.442	-0.113	0.215	1021.0	0.0726	1.0
b2[2,76]	0.614	0.00599	0.299	0.0207	0.616	1.2	2490.0	0.177	1.0
b2[2,77]	0.691	0.00763	0.327	0.0478	0.679	1.32	1833.0	0.13	1.0
b2[2,78]	-0.0347	0.013	0.239	-0.518	-0.0426	0.427	338.0	0.0241	1.01
b2[2,79]	-0.222	0.00486	0.3	-0.874	-0.212	0.334	3809.0	0.271	1.0
b2[2,80]	1.0	0.00518	0.335	0.339	0.999	1.64	4174.0	0.297	1.0
b2[2,81]	0.481	0.0078	0.29	-0.0846	0.476	1.05	1384.0	0.0985	1.0
b2[2,82]	0.00726	0.00458	0.276	-0.552	-0.00157	0.528	3634.0	0.259	1.0
b2[2,83]	-0.045	0.0128	0.279	-0.596	-0.0394	0.468	476.0	0.0339	1.01
b2[2,84]	0.445	0.0035	0.216	0.0103	0.441	0.86	3813.0	0.271	1.0
b2[2,85]	0.272	0.019	0.242	-0.2	0.258	0.834	163.0	0.0116	1.03
b2[2,86]	0.177	0.00503	0.284	-0.414	0.181	0.716	3174.0	0.226	1.0
b2[2,87]	0.243	0.00243	0.169	-0.104	0.244	0.558	4836.0	0.344	1.0
b2[2,88]	0.578	0.00457	0.302	-0.0348	0.57	1.17	4357.0	0.31	1.0
b2[2,89]	0.52	0.00384	0.257	-0.00361	0.515	1.02	4469.0	0.318	1.0
b2[2,90]	0.123	0.004	0.249	-0.386	0.121	0.602	3879.0	0.276	1.0
b2[2,91]	0.758	0.00579	0.297	0.161	0.753	1.33	2628.0	0.187	1.0
b2[2,92]	-0.152	0.0141	0.292	-0.775	-0.146	0.381	427.0	0.0304	1.01
b2[2,93]	0.337	0.00238	0.176	-0.0265	0.338	0.673	5478.0	0.39	1.0
b3[1,1]	0.925	0.00866	0.403	0.148	0.908	1.71	2162.0	0.154	1.0
b3[1,2]	1.32	0.00402	0.261	0.792	1.31	1.81	4207.0	0.299	1.0
b3[1,3]	1.32	0.00548	0.394	0.532	1.32	2.08	5157.0	0.367	1.0
b3[1,4]	0.158	0.00524	0.336	-0.526	0.159	0.801	4118.0	0.293	1.0
b3[1,5]	0.732	0.00774	0.361	0.00226	0.726	1.43	2181.0	0.155	1.0
b3[1,6]	1.42	0.0119	0.399	0.627	1.41	2.18	1118.0	0.0796	1.01
b3[1,7]	1.35	0.00423	0.276	0.789	1.36	1.88	4278.0	0.304	1.0
b3[1,8]	1.65	0.0112	0.392	0.898	1.63	2.37	1229.0	0.0875	1.0
b3[1,9]	0.682	0.00393	0.288	0.0843	0.683	1.23	5348.0	0.381	1.0
b3[1,10]	1.09	0.00726	0.39	0.323	1.08	1.85	2890.0	0.206	1.0
b3[1,11]	0.819	0.00659	0.273	0.277	0.815	1.34	1718.0	0.122	1.0
b3[1,12]	0.407	0.00555	0.307	-0.199	0.409	0.988	3065.0	0.218	1.0
b3[1,13]	0.493	0.00532	0.269	-0.068	0.495	0.99	2549.0	0.181	1.0
b3[1,14]	1.37	0.0152	0.477	0.457	1.36	2.29	991.0	0.0706	1.0
b3[1,15]	0.276	0.00601	0.365	-0.489	0.282	0.947	3692.0	0.263	1.0
b3[1,16]	1.73	0.00944	0.523	0.718	1.72	2.73	3071.0	0.219	1.0
b3[1,17]	1.93	0.00602	0.373	1.19	1.92	2.66	3833.0	0.273	1.0
b3[1,18]	1.08	0.00617	0.377	0.32	1.07	1.81	3746.0	0.267	1.0
b3[1,19]	1.31	0.012	0.543	0.273	1.28	2.4	2044.0	0.146	1.01
b3[1,20]	1.16	0.0117	0.415	0.331	1.15	1.93	1251.0	0.089	1.0
b3[1,21]	1.67	0.0206	0.351	0.942	1.67	2.33	290.0	0.0207	1.01
b3[1,22]	0.986	0.00984	0.375	0.2	0.991	1.67	1449.0	0.103	1.0
b3[1,23]	1.24	0.00525	0.342	0.561	1.23	1.91	4237.0	0.302	1.0
b3[1,24]	0.897	0.00566	0.448	-0.0372	0.901	1.75	6271.0	0.446	1.0
b3[1,25]	1.3	0.00505	0.411	0.46	1.28	2.1	6646.0	0.473	1.0
b3[1,26]	0.519	0.0158	0.422	-0.36	0.518	1.29	718.0	0.0511	1.01
