name	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
theta_d_pr[1,70]	-0.00509	0.0332	0.959	-2.01	-0.0362	1.77	832.0	0.163	1.0
theta_d_pr[1,71]	-0.0784	0.0316	0.95	-1.96	-0.0929	1.74	902.0	0.177	1.0
theta_d_pr[1,72]	0.149	0.0322	0.983	-1.83	0.141	2.02	930.0	0.183	1.01
theta_d_pr[1,73]	-0.177	0.0187	0.941	-2.05	-0.188	1.63	2520.0	0.495	1.0
theta_d_pr[1,74]	0.209	0.0692	1.03	-1.87	0.216	2.28	223.0	0.0438	1.02
theta_d_pr[1,75]	0.13	0.0204	0.967	-1.87	0.134	1.94	2240.0	0.44	1.01
theta_d_pr[1,76]	-0.209	0.0205	0.975	-2.16	-0.246	1.65	2265.0	0.445	1.0
theta_d_pr[1,77]	-0.0391	0.0401	0.954	-1.99	-0.0447	1.79	567.0	0.111	1.02
theta_d_pr[1,78]	0.142	0.0178	0.972	-1.96	0.136	1.97	2975.0	0.585	1.0
theta_d_pr[1,79]	0.0118	0.0206	0.933	-1.9	0.0112	1.75	2047.0	0.402	1.0
theta_d_pr[1,80]	0.143	0.0307	0.961	-1.83	0.15	1.88	979.0	0.192	1.01
theta_d_pr[1,81]	-0.069	0.0542	0.995	-1.98	-0.0671	1.79	337.0	0.0663	1.02
theta_d_pr[1,82]	-0.176	0.0277	0.972	-2.18	-0.208	1.7	1233.0	0.242	1.0
theta_d_pr[1,83]	-0.0811	0.0202	0.984	-2.14	-0.0846	1.82	2375.0	0.467	1.0
theta_d_pr[1,84]	-0.0418	0.0165	0.945	-2.03	-0.038	1.72	3265.0	0.641	1.0
theta_d_pr[1,85]	-0.295	0.0568	0.999	-2.46	-0.283	1.54	310.0	0.0608	1.02
theta_d_pr[1,86]	-0.0015	0.0275	0.952	-1.92	0.00472	1.85	1195.0	0.235	1.0
theta_d_pr[1,87]	-0.182	0.0466	1.01	-2.28	-0.182	1.77	473.0	0.093	1.01
theta_d_pr[1,88]	0.0232	0.0353	0.973	-1.92	-0.00395	1.9	759.0	0.149	1.01
theta_d_pr[1,89]	0.0366	0.0188	0.934	-1.91	0.0468	1.78	2476.0	0.486	1.0
theta_d_pr[2,1]	0.16	0.0211	0.823	-1.49	0.18	1.71	1513.0	0.297	1.0
theta_d_pr[2,2]	-0.268	0.0275	0.819	-1.91	-0.271	1.29	889.0	0.175	1.01
theta_d_pr[2,3]	0.808	0.0179	0.824	-0.898	0.811	2.35	2123.0	0.417	1.0
theta_d_pr[2,4]	0.312	0.0167	0.847	-1.46	0.317	1.89	2563.0	0.503	1.0
theta_d_pr[2,5]	-0.246	0.0218	0.836	-1.95	-0.241	1.33	1470.0	0.289	1.0
theta_d_pr[2,6]	-0.857	0.0129	0.711	-2.4	-0.838	0.506	3051.0	0.599	1.0
theta_d_pr[2,7]	-0.834	0.0155	0.811	-2.49	-0.864	0.711	2724.0	0.535	1.0
theta_d_pr[2,8]	-0.422	0.0302	0.667	-1.78	-0.413	0.768	487.0	0.0957	1.0
theta_d_pr[2,9]	0.0723	0.0125	0.646	-1.26	0.0387	1.35	2655.0	0.522	1.0
theta_d_pr[2,10]	1.07	0.0237	0.858	-0.694	1.07	2.69	1315.0	0.258	1.0
theta_d_pr[2,11]	-0.804	0.0157	0.693	-2.26	-0.797	0.523	1939.0	0.381	1.0
theta_d_pr[2,12]	-0.682	0.0471	0.875	-2.54	-0.662	0.916	345.0	0.0678	1.02
theta_d_pr[2,13]	0.0981	0.0193	0.652	-1.19	0.101	1.34	1136.0	0.223	1.0
theta_d_pr[2,14]	-0.204	0.0184	0.88	-2.04	-0.198	1.44	2281.0	0.448	1.0
theta_d_pr[2,15]	1.02	0.0402	0.925	-0.84	1.03	2.75	529.0	0.104	1.01
theta_d_pr[2,16]	-0.0436	0.0251	0.872	-1.81	-0.0453	1.62	1206.0	0.237	1.0
theta_d_pr[2,17]	-0.582	0.0338	0.833	-2.3	-0.587	1.01	606.0	0.119	1.01
theta_d_pr[2,18]	0.312	0.0166	0.795	-1.36	0.294	1.83	2289.0	0.45	1.0
theta_d_pr[2,19]	0.077	0.0179	0.873	-1.75	0.0957	1.64	2365.0	0.465	1.0
theta_d_pr[2,20]	-0.361	0.0199	0.857	-2.19	-0.338	1.21	1849.0	0.363	1.0
theta_d_pr[2,21]	-0.204	0.0347	0.821	-1.92	-0.213	1.3	562.0	0.11	1.01
theta_d_pr[2,22]	-0.61	0.0376	0.886	-2.36	-0.584	1.05	557.0	0.109	1.01
theta_d_pr[2,23]	0.528	0.0252	0.758	-0.97	0.548	1.95	902.0	0.177	1.0
theta_d_pr[2,24]	-0.504	0.028	0.869	-2.25	-0.548	1.19	963.0	0.189	1.0
theta_d_pr[2,25]	-0.138	0.024	0.889	-1.96	-0.133	1.52	1370.0	0.269	1.0
theta_d_pr[2,26]	0.372	0.0347	0.901	-1.48	0.363	2.07	675.0	0.133	1.0
theta_d_pr[2,27]	0.451	0.0593	0.991	-1.55	0.45	2.45	279.0	0.0548	1.0
theta_d_pr[2,28]	0.445	0.0124	0.614	-0.856	0.458	1.62	2461.0	0.483	1.0
theta_d_pr[2,29]	0.0382	0.0268	0.829	-1.65	0.0642	1.51	960.0	0.189	1.01
theta_d_pr[2,30]	-0.516	0.0385	0.837	-2.17	-0.524	0.987	473.0	0.0929	1.02
theta_d_pr[2,31]	0.563	0.0337	0.848	-1.23	0.578	2.1	632.0	0.124	1.01
theta_d_pr[2,32]	0.99	0.0611	0.862	-0.704	1.01	2.6	199.0	0.039	1.02
theta_d_pr[2,33]	0.389	0.0218	0.781	-1.22	0.345	1.84	1289.0	0.253	1.0
theta_d_pr[2,34]	-0.916	0.0149	0.626	-2.25	-0.889	0.223	1767.0	0.347	1.0
theta_d_pr[2,35]	-0.311	0.0276	0.855	-2.07	-0.298	1.26	958.0	0.188	1.0
theta_d_pr[2,36]	0.24	0.0124	0.634	-1.17	0.276	1.4	2638.0	0.518	1.0
theta_d_pr[2,37]	0.381	0.0195	0.874	-1.49	0.41	1.97	2013.0	0.395	1.0
theta_d_pr[2,38]	0.49	0.0226	0.814	-1.23	0.511	2.05	1293.0	0.254	1.01
theta_d_pr[2,39]	0.0329	0.0173	0.754	-1.5	0.0144	1.47	1894.0	0.372	1.0
theta_d_pr[2,40]	-1.01	0.0291	0.904	-2.84	-1.03	0.671	962.0	0.189	1.0
theta_d_pr[2,41]	-0.137	0.02	0.819	-1.77	-0.153	1.47	1683.0	0.331	1.0
theta_d_pr[2,42]	0.694	0.0257	0.664	-0.673	0.677	1.94	667.0	0.131	1.01
theta_d_pr[2,43]	-0.0916	0.0248	0.757	-1.59	-0.094	1.3	935.0	0.184	1.0
theta_d_pr[2,44]	0.706	0.0366	0.664	-0.662	0.681	2.07	329.0	0.0647	1.0
theta_d_pr[2,45]	0.126	0.0236	0.845	-1.56	0.116	1.75	1279.0	0.251	1.01
theta_d_pr[2,46]	-0.17	0.0298	0.909	-1.98	-0.194	1.58	931.0	0.183	1.01
theta_d_pr[2,47]	0.505	0.0241	0.798	-1.09	0.521	2.04	1094.0	0.215	1.0
theta_d_pr[2,48]	-0.391	0.0261	0.662	-1.75	-0.375	0.831	645.0	0.127	1.0
theta_d_pr[2,49]	-0.243	0.0187	0.704	-1.67	-0.243	1.16	1423.0	0.28	1.0
theta_d_pr[2,50]	0.0654	0.0291	0.858	-1.59	0.0444	1.7	867.0	0.17	1.0
theta_d_pr[2,51]	0.318	0.0196	0.799	-1.29	0.29	1.88	1668.0	0.328	1.01
theta_d_pr[2,52]	-0.169	0.0197	0.89	-1.98	-0.179	1.51	2044.0	0.402	1.0
theta_d_pr[2,53]	0.566	0.0603	0.971	-1.39	0.521	2.54	259.0	0.0509	1.01
theta_d_pr[2,54]	0.274	0.0325	0.828	-1.42	0.271	1.85	649.0	0.128	1.01
theta_d_pr[2,55]	0.564	0.0218	0.899	-1.29	0.544	2.26	1697.0	0.333	1.0
theta_d_pr[2,56]	-0.731	0.0443	0.82	-2.33	-0.73	0.762	342.0	0.0671	1.0
theta_d_pr[2,57]	0.332	0.044	0.914	-1.55	0.337	2.03	432.0	0.0848	1.01
theta_d_pr[2,58]	1.16	0.0209	0.797	-0.502	1.18	2.68	1450.0	0.285	1.01
theta_d_pr[2,59]	-1.6	0.0175	0.681	-3.01	-1.63	-0.276	1512.0	0.297	1.0
theta_d_pr[2,60]	-0.59	0.022	0.875	-2.45	-0.591	1.03	1575.0	0.309	1.0
theta_d_pr[2,61]	-0.0709	0.0159	0.715	-1.56	-0.0714	1.27	2029.0	0.399	1.0
theta_d_pr[2,62]	0.457	0.0226	0.786	-1.19	0.487	1.91	1213.0	0.238	1.01
theta_d_pr[2,63]	-0.329	0.0184	0.76	-1.85	-0.358	1.16	1704.0	0.335	1.0
theta_d_pr[2,64]	0.338	0.0354	0.921	-1.51	0.33	2.14	677.0	0.133	1.01
theta_d_pr[2,65]	0.368	0.0437	0.903	-1.46	0.342	2.15	427.0	0.0838	1.0
theta_d_pr[2,66]	0.467	0.0497	0.909	-1.34	0.42	2.19	335.0	0.0658	1.01
theta_d_pr[2,67]	0.475	0.0271	0.856	-1.26	0.455	2.07	1000.0	0.196	1.0
theta_d_pr[2,68]	0.546	0.0297	0.767	-0.938	0.522	2.03	666.0	0.131	1.01
theta_d_pr[2,69]	-0.953	0.0143	0.803	-2.61	-0.934	0.561	3160.0	0.621	1.0
theta_d_pr[2,70]	0.342	0.0163	0.811	-1.37	0.363	1.84	2463.0	0.484	1.0
theta_d_pr[2,71]	-0.0657	0.0489	0.863	-1.79	-0.109	1.77	311.0	0.0612	1.01
theta_d_pr[2,72]	-0.168	0.0309	0.876	-1.97	-0.154	1.4	804.0	0.158	1.01
theta_d_pr[2,73]	-0.0315	0.0204	0.625	-1.26	-0.0495	1.22	940.0	0.185	1.0
theta_d_pr[2,74]	0.564	0.0321	0.815	-1.08	0.539	2.11	644.0	0.127	1.01
theta_d_pr[2,75]	0.877	0.0326	0.888	-0.914	0.896	2.49	743.0	0.146	1.01
theta_d_pr[2,76]	-0.912	0.0409	0.771	-2.62	-0.895	0.564	354.0	0.0696	1.01
theta_d_pr[2,77]	-1.78	0.0173	0.826	-3.44	-1.82	-0.165	2277.0	0.447	1.0
theta_d_pr[2,78]	0.704	0.0332	0.883	-1.24	0.714	2.38	707.0	0.139	1.0
theta_d_pr[2,79]	-0.0657	0.0216	0.823	-1.76	-0.0596	1.51	1447.0	0.284	1.01
theta_d_pr[2,80]	-0.271	0.0212	0.808	-2.01	-0.257	1.2	1455.0	0.286	1.0
theta_d_pr[2,81]	-0.682	0.0178	0.815	-2.33	-0.715	0.95	2093.0	0.411	1.0
theta_d_pr[2,82]	0.521	0.0246	0.691	-0.895	0.5	1.78	791.0	0.155	1.0
theta_d_pr[2,83]	-0.279	0.0268	0.776	-1.84	-0.288	1.2	841.0	0.165	1.01
theta_d_pr[2,84]	-0.606	0.0257	0.84	-2.3	-0.597	0.973	1071.0	0.21	1.0
theta_d_pr[2,85]	-0.236	0.0151	0.673	-1.61	-0.244	1.07	1988.0	0.391	1.0
theta_d_pr[2,86]	0.359	0.0387	0.895	-1.55	0.363	1.99	534.0	0.105	1.0
theta_d_pr[2,87]	-0.496	0.0371	0.78	-2.12	-0.502	0.986	442.0	0.0867	1.01
theta_d_pr[2,88]	0.752	0.0131	0.796	-0.971	0.741	2.24	3680.0	0.723	1.0
theta_d_pr[2,89]	-0.19	0.0245	0.845	-1.88	-0.187	1.41	1189.0	0.234	1.0
theta_d_pr[3,1]	0.0219	0.0148	0.686	-1.41	0.025	1.31	2158.0	0.424	1.0
theta_d_pr[3,2]	0.634	0.0261	0.594	-0.587	0.638	1.71	520.0	0.102	1.01
theta_d_pr[3,3]	-0.23	0.0187	0.719	-1.72	-0.223	1.09	1482.0	0.291	1.01
theta_d_pr[3,4]	-0.013	0.0143	0.672	-1.44	0.0244	1.23	2197.0	0.432	1.0
theta_d_pr[3,5]	-0.595	0.0204	0.662	-1.93	-0.601	0.636	1053.0	0.207	1.0
theta_d_pr[3,6]	0.209	0.0138	0.51	-0.81	0.197	1.21	1366.0	0.268	1.0
theta_d_pr[3,7]	0.262	0.0148	0.651	-1.09	0.241	1.47	1930.0	0.379	1.0
theta_d_pr[3,8]	0.109	0.0316	0.569	-1.0	0.0879	1.22	324.0	0.0636	1.01
theta_d_pr[3,9]	1.06	0.0161	0.539	0.0136	1.05	2.12	1118.0	0.22	1.01
theta_d_pr[3,10]	1.57	0.0241	0.684	0.239	1.55	2.89	806.0	0.158	1.01
theta_d_pr[3,11]	0.444	0.00896	0.492	-0.562	0.435	1.43	3014.0	0.592	1.0
theta_d_pr[3,12]	0.491	0.0242	0.661	-0.893	0.491	1.7	745.0	0.146	1.01
theta_d_pr[3,13]	-0.585	0.0112	0.477	-1.6	-0.564	0.269	1817.0	0.357	1.0
theta_d_pr[3,14]	-0.658	0.025	0.743	-2.14	-0.667	0.734	885.0	0.174	1.01
theta_d_pr[3,15]	-0.325	0.0134	0.633	-1.63	-0.346	0.873	2247.0	0.441	1.0
theta_d_pr[3,16]	0.623	0.0155	0.728	-0.882	0.624	2.0	2208.0	0.434	1.0
theta_d_pr[3,17]	1.02	0.0132	0.589	-0.143	1.01	2.16	2002.0	0.393	1.0
theta_d_pr[3,18]	-0.325	0.0101	0.545	-1.48	-0.322	0.665	2893.0	0.568	1.0
theta_d_pr[3,19]	-0.0909	0.0158	0.663	-1.49	-0.0851	1.13	1774.0	0.349	1.0
theta_d_pr[3,20]	0.588	0.0246	0.705	-0.773	0.574	1.94	824.0	0.162	1.01
theta_d_pr[3,21]	0.342	0.0147	0.602	-0.882	0.334	1.5	1686.0	0.331	1.0
theta_d_pr[3,22]	0.524	0.0161	0.714	-0.926	0.518	1.87	1953.0	0.384	1.0
theta_d_pr[3,23]	-0.117	0.0343	0.563	-1.27	-0.113	0.882	269.0	0.0528	1.0
theta_d_pr[3,24]	0.541	0.017	0.628	-0.72	0.527	1.73	1364.0	0.268	1.0
theta_d_pr[3,25]	1.2	0.011	0.678	-0.16	1.17	2.49	3771.0	0.741	1.0
theta_d_pr[3,26]	1.15	0.0159	0.663	-0.183	1.14	2.49	1742.0	0.342	1.0
theta_d_pr[3,27]	0.392	0.029	0.715	-1.01	0.383	1.74	606.0	0.119	1.01
theta_d_pr[3,28]	-0.268	0.0178	0.415	-1.09	-0.266	0.521	545.0	0.107	1.02
theta_d_pr[3,29]	-0.103	0.0129	0.546	-1.26	-0.118	0.944	1793.0	0.352	1.01
theta_d_pr[3,30]	-0.0933	0.0212	0.631	-1.32	-0.113	1.12	882.0	0.173	1.01
theta_d_pr[3,31]	-0.0522	0.0109	0.559	-1.23	-0.0519	0.999	2612.0	0.513	1.0
theta_d_pr[3,32]	-0.708	0.0185	0.63	-2.02	-0.723	0.455	1157.0	0.227	1.0
theta_d_pr[3,33]	0.645	0.0316	0.659	-0.639	0.614	1.98	434.0	0.0853	1.0
theta_d_pr[3,34]	0.905	0.0117	0.469	-0.0613	0.907	1.8	1614.0	0.317	1.0
theta_d_pr[3,35]	0.0235	0.0203	0.643	-1.3	0.0417	1.21	1003.0	0.197	1.01
theta_d_pr[3,36]	-0.159	0.0132	0.423	-1.03	-0.156	0.611	1035.0	0.203	1.0
theta_d_pr[3,37]	0.984	0.0355	0.729	-0.409	0.996	2.35	421.0	0.0827	1.02
theta_d_pr[3,38]	-0.154	0.0303	0.661	-1.5	-0.157	1.08	475.0	0.0934	1.01
theta_d_pr[3,39]	-0.142	0.0224	0.593	-1.36	-0.143	0.998	702.0	0.138	1.0
theta_d_pr[3,40]	-0.115	0.029	0.7	-1.58	-0.117	1.17	585.0	0.115	1.01
theta_d_pr[3,41]	-0.882	0.016	0.628	-2.17	-0.897	0.315	1544.0	0.303	1.01
theta_d_pr[3,42]	-0.596	0.0141	0.519	-1.7	-0.586	0.36	1359.0	0.267	1.0
theta_d_pr[3,43]	1.47	0.0211	0.535	0.436	1.48	2.46	644.0	0.127	1.0
theta_d_pr[3,44]	-0.775	0.019	0.446	-1.73	-0.776	0.0228	550.0	0.108	1.0
theta_d_pr[3,45]	-0.143	0.0245	0.646	-1.49	-0.133	1.01	694.0	0.136	1.01
theta_d_pr[3,46]	0.612	0.0272	0.743	-0.865	0.629	2.0	746.0	0.147	1.0
theta_d_pr[3,47]	0.397	0.0155	0.568	-0.737	0.38	1.49	1342.0	0.264	1.01
theta_d_pr[3,48]	-0.304	0.0161	0.474	-1.26	-0.308	0.59	865.0	0.17	1.0
theta_d_pr[3,49]	-0.0818	0.0185	0.514	-1.14	-0.0664	0.815	772.0	0.152	1.01
theta_d_pr[3,50]	-1.03	0.0265	0.705	-2.51	-1.01	0.301	710.0	0.139	1.0
theta_d_pr[3,51]	-1.03	0.0176	0.628	-2.38	-1.02	0.157	1277.0	0.251	1.01
theta_d_pr[3,52]	-1.02	0.02	0.684	-2.45	-1.0	0.211	1174.0	0.231	1.0
theta_d_pr[3,53]	0.478	0.035	0.764	-1.03	0.473	1.93	475.0	0.0933	1.0
theta_d_pr[3,54]	-1.53	0.016	0.532	-2.61	-1.54	-0.502	1106.0	0.217	1.01
theta_d_pr[3,55]	0.655	0.0145	0.682	-0.708	0.65	1.97	2208.0	0.434	1.0
theta_d_pr[3,56]	1.08	0.0356	0.561	0.024	1.04	2.28	249.0	0.0489	1.01
theta_d_pr[3,57]	1.41	0.0252	0.711	0.0655	1.39	2.78	796.0	0.156	1.01
theta_d_pr[3,58]	-1.3	0.0109	0.59	-2.53	-1.29	-0.21	2922.0	0.574	1.0
theta_d_pr[3,59]	-1.81	0.0238	0.55	-2.96	-1.81	-0.849	535.0	0.105	1.0
theta_d_pr[3,60]	-0.476	0.0151	0.689	-1.99	-0.453	0.805	2081.0	0.409	1.0
theta_d_pr[3,61]	0.17	0.0238	0.513	-0.867	0.171	1.11	466.0	0.0915	1.0
theta_d_pr[3,62]	-0.901	0.0218	0.628	-2.18	-0.907	0.297	831.0	0.163	1.01
theta_d_pr[3,63]	-0.423	0.011	0.503	-1.49	-0.418	0.519	2083.0	0.409	1.0
theta_d_pr[3,64]	-0.102	0.0201	0.675	-1.54	-0.0798	1.13	1132.0	0.222	1.0
theta_d_pr[3,65]	0.235	0.0212	0.704	-1.17	0.23	1.56	1104.0	0.217	1.0
theta_d_pr[3,66]	-0.187	0.065	0.691	-1.78	-0.169	1.07	113.0	0.0222	1.03
theta_d_pr[3,67]	0.101	0.0113	0.643	-1.29	0.135	1.27	3236.0	0.636	1.0
theta_d_pr[3,68]	0.686	0.0147	0.612	-0.592	0.702	1.81	1731.0	0.34	1.0
theta_d_pr[3,69]	0.51	0.0128	0.675	-0.841	0.5	1.85	2766.0	0.543	1.0
theta_d_pr[3,70]	-0.651	0.0347	0.742	-2.15	-0.623	0.718	458.0	0.0899	1.0
theta_d_pr[3,71]	0.239	0.0128	0.649	-1.1	0.23	1.51	2567.0	0.504	1.0
theta_d_pr[3,72]	1.02	0.0167	0.756	-0.662	1.05	2.42	2049.0	0.403	1.0
theta_d_pr[3,73]	-0.958	0.0099	0.416	-1.89	-0.952	-0.179	1761.0	0.346	1.0
theta_d_pr[3,74]	-0.00576	0.0163	0.653	-1.31	0.000689	1.2	1596.0	0.314	1.0
theta_d_pr[3,75]	0.91	0.0496	0.775	-0.62	0.916	2.38	244.0	0.0479	1.02
theta_d_pr[3,76]	-1.03	0.0325	0.554	-2.14	-1.03	0.0022	291.0	0.0572	1.0
theta_d_pr[3,77]	-0.883	0.0353	0.677	-2.26	-0.902	0.412	367.0	0.0721	1.01
theta_d_pr[3,78]	0.733	0.0371	0.727	-0.732	0.727	2.07	383.0	0.0753	1.0
theta_d_pr[3,79]	-0.135	0.0222	0.691	-1.51	-0.136	1.16	973.0	0.191	1.0
theta_d_pr[3,80]	-0.677	0.00948	0.606	-1.94	-0.684	0.472	4090.0	0.804	1.0
theta_d_pr[3,81]	-0.922	0.0115	0.628	-2.28	-0.924	0.259	3001.0	0.59	1.0
theta_d_pr[3,82]	1.64	0.0255	0.529	0.522	1.63	2.64	429.0	0.0844	1.0
theta_d_pr[3,83]	-1.61	0.0256	0.578	-2.79	-1.6	-0.487	511.0	0.1	1.01
theta_d_pr[3,84]	-0.463	0.057	0.637	-1.77	-0.467	0.802	125.0	0.0245	1.03
theta_d_pr[3,85]	-2.15	0.00871	0.476	-3.17	-2.14	-1.27	2981.0	0.586	1.0
theta_d_pr[3,86]	0.339	0.0178	0.669	-1.05	0.344	1.65	1410.0	0.277	1.0
theta_d_pr[3,87]	-0.101	0.0298	0.531	-1.21	-0.109	0.94	317.0	0.0623	1.02
theta_d_pr[3,88]	0.144	0.0234	0.639	-1.11	0.132	1.38	748.0	0.147	1.01
theta_d_pr[3,89]	0.00156	0.0574	0.632	-1.29	0.0149	1.18	121.0	0.0238	1.02
theta_d_pr[4,1]	-0.144	0.0117	0.47	-1.13	-0.159	0.738	1609.0	0.316	1.0
theta_d_pr[4,2]	0.536	0.0213	0.476	-0.362	0.535	1.44	499.0	0.098	1.01
theta_d_pr[4,3]	0.245	0.0111	0.535	-0.853	0.253	1.26	2321.0	0.456	1.0
theta_d_pr[4,4]	-0.263	0.029	0.46	-1.15	-0.284	0.779	251.0	0.0493	1.02
theta_d_pr[4,5]	-0.32	0.00918	0.429	-1.22	-0.301	0.476	2178.0	0.428	1.0
theta_d_pr[4,6]	1.4	0.0117	0.489	0.37	1.39	2.37	1749.0	0.344	1.0
theta_d_pr[4,7]	-0.00271	0.022	0.604	-1.26	0.0126	1.1	752.0	0.148	1.01
theta_d_pr[4,8]	0.718	0.015	0.454	-0.18	0.711	1.59	916.0	0.18	1.0
theta_d_pr[4,9]	-0.245	0.0166	0.554	-1.44	-0.201	0.767	1107.0	0.217	1.0
theta_d_pr[4,10]	-0.28	0.00868	0.443	-1.21	-0.274	0.557	2602.0	0.511	1.0
theta_d_pr[4,11]	1.09	0.0214	0.517	0.0641	1.07	2.1	583.0	0.115	1.01
theta_d_pr[4,12]	-0.0849	0.0116	0.433	-0.976	-0.0762	0.736	1399.0	0.275	1.0
theta_d_pr[4,13]	1.56	0.0198	0.592	0.331	1.56	2.65	894.0	0.176	1.01
theta_d_pr[4,14]	-0.214	0.0129	0.396	-1.08	-0.205	0.498	940.0	0.185	1.01
theta_d_pr[4,15]	-0.00182	0.0127	0.398	-0.769	-0.0193	0.785	987.0	0.194	1.0
theta_d_pr[4,16]	-0.216	0.0107	0.46	-1.16	-0.225	0.681	1845.0	0.362	1.0
theta_d_pr[4,17]	-0.592	0.0157	0.418	-1.43	-0.598	0.17	711.0	0.14	1.01
theta_d_pr[4,18]	-0.801	0.0157	0.502	-1.79	-0.817	0.15	1021.0	0.201	1.0
theta_d_pr[4,19]	0.0655	0.0156	0.407	-0.77	0.077	0.791	682.0	0.134	1.01
theta_d_pr[4,20]	-0.0684	0.00991	0.533	-1.16	-0.0779	0.967	2897.0	0.569	1.0
theta_d_pr[4,21]	-0.00896	0.0163	0.538	-1.04	-0.0361	1.08	1088.0	0.214	1.01
theta_d_pr[4,22]	-0.402	0.0294	0.498	-1.4	-0.39	0.495	287.0	0.0564	1.02
theta_d_pr[4,23]	1.15	0.0162	0.485	0.209	1.15	2.08	897.0	0.176	1.01
theta_d_pr[4,24]	-0.577	0.0125	0.419	-1.38	-0.594	0.24	1119.0	0.22	1.0
theta_d_pr[4,25]	-0.348	0.00929	0.454	-1.29	-0.334	0.492	2394.0	0.47	1.0
theta_d_pr[4,26]	-1.39	0.0222	0.446	-2.28	-1.41	-0.48	404.0	0.0793	1.01
theta_d_pr[4,27]	-0.458	0.013	0.465	-1.42	-0.436	0.403	1282.0	0.252	1.0
theta_d_pr[4,28]	1.44	0.0149	0.594	0.189	1.42	2.56	1600.0	0.314	1.01
theta_d_pr[4,29]	-0.284	0.0145	0.486	-1.23	-0.31	0.661	1133.0	0.223	1.0
theta_d_pr[4,30]	-0.16	0.0254	0.608	-1.34	-0.171	0.966	574.0	0.113	1.0
theta_d_pr[4,31]	-1.6	0.00879	0.419	-2.47	-1.59	-0.797	2267.0	0.445	1.0
theta_d_pr[4,32]	-0.229	0.00771	0.36	-0.967	-0.212	0.424	2183.0	0.429	1.01
theta_d_pr[4,33]	1.16	0.0167	0.524	0.089	1.16	2.17	981.0	0.193	1.0
theta_d_pr[4,34]	2.03	0.0185	0.607	0.803	2.03	3.2	1076.0	0.211	1.0
theta_d_pr[4,35]	-0.0806	0.0135	0.464	-1.07	-0.0645	0.758	1182.0	0.232	1.01
theta_d_pr[4,36]	1.23	0.0183	0.592	-0.017	1.22	2.3	1047.0	0.206	1.0
theta_d_pr[4,37]	-0.0554	0.0249	0.475	-1.02	-0.053	0.834	363.0	0.0714	1.02
theta_d_pr[4,38]	-0.281	0.0136	0.483	-1.26	-0.286	0.636	1268.0	0.249	1.01
theta_d_pr[4,39]	-0.489	0.0215	0.502	-1.52	-0.5	0.444	546.0	0.107	1.0
theta_d_pr[4,40]	0.00695	0.0259	0.543	-1.16	0.037	0.977	439.0	0.0863	1.01
theta_d_pr[4,41]	-1.53	0.00793	0.399	-2.35	-1.52	-0.751	2527.0	0.497	1.0
theta_d_pr[4,42]	-1.98	0.0169	0.627	-3.2	-2.0	-0.684	1382.0	0.271	1.0
theta_d_pr[4,43]	-0.388	0.0125	0.494	-1.37	-0.403	0.559	1557.0	0.306	1.0
theta_d_pr[4,44]	0.254	0.0219	0.687	-1.06	0.228	1.58	983.0	0.193	1.0
theta_d_pr[4,45]	-1.51	0.0183	0.455	-2.41	-1.53	-0.638	617.0	0.121	1.01
theta_d_pr[4,46]	-0.407	0.0115	0.437	-1.3	-0.421	0.437	1434.0	0.282	1.0
theta_d_pr[4,47]	0.435	0.00987	0.444	-0.471	0.419	1.29	2027.0	0.398	1.0
theta_d_pr[4,48]	0.988	0.0227	0.722	-0.565	0.983	2.32	1013.0	0.199	1.0
theta_d_pr[4,49]	0.423	0.0142	0.568	-0.794	0.437	1.51	1599.0	0.314	1.0
theta_d_pr[4,50]	-0.134	0.0134	0.433	-0.986	-0.129	0.707	1045.0	0.205	1.0
theta_d_pr[4,51]	-0.184	0.00944	0.497	-1.24	-0.178	0.769	2770.0	0.544	1.0
theta_d_pr[4,52]	-0.379	0.0114	0.416	-1.24	-0.377	0.396	1329.0	0.261	1.01
theta_d_pr[4,53]	0.235	0.0197	0.509	-0.736	0.209	1.23	667.0	0.131	1.01
theta_d_pr[4,54]	0.0823	0.00856	0.385	-0.687	0.0727	0.836	2030.0	0.399	1.0
theta_d_pr[4,55]	0.295	0.0128	0.475	-0.698	0.293	1.19	1364.0	0.268	1.0
theta_d_pr[4,56]	-0.409	0.014	0.446	-1.24	-0.424	0.466	1020.0	0.2	1.01
theta_d_pr[4,57]	-0.212	0.0296	0.47	-1.06	-0.248	0.795	251.0	0.0494	1.0
theta_d_pr[4,58]	0.382	0.0202	0.466	-0.51	0.369	1.27	531.0	0.104	1.0
theta_d_pr[4,59]	2.09	0.0242	0.71	0.659	2.08	3.42	859.0	0.169	1.0
theta_d_pr[4,60]	-1.96	0.00922	0.374	-2.74	-1.95	-1.27	1645.0	0.323	1.01
theta_d_pr[4,61]	0.648	0.0115	0.473	-0.352	0.644	1.55	1682.0	0.33	1.0
theta_d_pr[4,62]	0.391	0.0103	0.482	-0.628	0.401	1.31	2176.0	0.428	1.0
theta_d_pr[4,63]	0.459	0.0286	0.555	-0.606	0.431	1.6	376.0	0.0739	1.0
theta_d_pr[4,64]	-0.075	0.0116	0.408	-0.94	-0.0592	0.645	1241.0	0.244	1.01
theta_d_pr[4,65]	-0.0756	0.0089	0.384	-0.857	-0.0885	0.663	1863.0	0.366	1.0
