name	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
theta_c_pr[3,45]	0.765	0.00853	0.595	-0.408	0.746	1.92	4858.0	1.2	1.0
theta_c_pr[3,46]	-0.629	0.00791	0.619	-1.91	-0.625	0.544	6115.0	1.51	0.999
theta_c_pr[3,47]	0.129	0.00661	0.487	-0.84	0.118	1.07	5418.0	1.34	1.0
theta_c_pr[3,48]	-0.448	0.00693	0.513	-1.47	-0.449	0.54	5483.0	1.35	1.0
theta_c_pr[3,49]	1.6	0.00833	0.58	0.444	1.58	2.73	4859.0	1.2	0.999
theta_c_pr[3,50]	0.627	0.007	0.434	-0.202	0.614	1.48	3846.0	0.95	1.0
theta_c_pr[3,51]	1.31	0.00779	0.633	0.0685	1.29	2.54	6600.0	1.63	1.0
theta_c_pr[3,52]	-1.43	0.00723	0.484	-2.48	-1.42	-0.539	4470.0	1.1	1.0
theta_c_pr[3,53]	-0.489	0.00624	0.374	-1.22	-0.501	0.231	3582.0	0.885	1.0
theta_c_pr[3,54]	-0.179	0.00604	0.383	-0.947	-0.186	0.557	4025.0	0.995	0.999
theta_c_pr[3,55]	-1.14	0.0084	0.549	-2.23	-1.15	-0.0996	4272.0	1.06	1.0
theta_c_pr[3,56]	0.0472	0.0086	0.684	-1.3	0.029	1.4	6315.0	1.56	1.0
theta_c_pr[3,57]	-0.541	0.00596	0.351	-1.27	-0.535	0.11	3467.0	0.857	1.0
theta_c_pr[3,58]	-0.36	0.00738	0.544	-1.44	-0.375	0.697	5436.0	1.34	0.999
theta_c_pr[3,59]	0.627	0.00753	0.562	-0.476	0.621	1.68	5569.0	1.38	1.0
theta_c_pr[3,60]	-0.164	0.0071	0.442	-1.04	-0.186	0.698	3869.0	0.956	1.0
theta_c_pr[3,61]	0.313	0.00848	0.628	-0.946	0.297	1.52	5488.0	1.36	1.0
theta_c_pr[3,62]	-0.507	0.00648	0.421	-1.34	-0.51	0.311	4220.0	1.04	1.0
theta_c_pr[3,63]	0.336	0.00839	0.658	-1.0	0.323	1.62	6159.0	1.52	1.0
theta_c_pr[3,64]	0.313	0.00947	0.733	-1.16	0.299	1.73	5987.0	1.48	1.0
theta_c_pr[3,65]	0.857	0.00816	0.572	-0.257	0.843	1.96	4917.0	1.21	1.0
theta_c_pr[3,66]	0.416	0.00719	0.545	-0.655	0.402	1.46	5751.0	1.42	1.0
theta_c_pr[3,67]	-0.445	0.00652	0.425	-1.32	-0.457	0.362	4249.0	1.05	1.0
theta_c_pr[3,68]	1.08	0.00848	0.661	-0.218	1.06	2.36	6069.0	1.5	1.0
theta_c_pr[3,69]	-0.53	0.00718	0.501	-1.5	-0.547	0.445	4858.0	1.2	1.0
theta_c_pr[3,70]	2.64	0.00836	0.608	1.49	2.61	3.82	5286.0	1.31	1.0
theta_c_pr[3,71]	0.96	0.00814	0.617	-0.282	0.941	2.19	5755.0	1.42	1.0
theta_c_pr[3,72]	-0.251	0.0067	0.467	-1.19	-0.253	0.65	4864.0	1.2	1.0
theta_c_pr[3,73]	-0.852	0.00796	0.629	-2.14	-0.858	0.393	6256.0	1.55	1.0
theta_c_pr[3,74]	1.62	0.00809	0.545	0.558	1.6	2.69	4549.0	1.12	1.0
theta_c_pr[3,75]	-1.19	0.00774	0.608	-2.43	-1.2	-0.00755	6166.0	1.52	1.0
theta_c_pr[3,76]	0.034	0.0088	0.626	-1.18	0.0172	1.25	5055.0	1.25	1.0
theta_c_pr[3,77]	-0.191	0.00624	0.455	-1.12	-0.199	0.676	5313.0	1.31	1.0
theta_c_pr[3,78]	-0.559	0.00681	0.458	-1.52	-0.56	0.317	4517.0	1.12	0.999
theta_c_pr[3,79]	0.00171	0.00756	0.559	-1.11	-0.0161	1.09	5477.0	1.35	1.0
theta_c_pr[3,80]	0.391	0.0083	0.549	-0.669	0.365	1.47	4375.0	1.08	1.0
theta_c_pr[3,81]	-0.89	0.00806	0.651	-2.23	-0.893	0.34	6525.0	1.61	1.0
theta_c_pr[3,82]	-2.06	0.00721	0.457	-3.04	-2.05	-1.24	4020.0	0.993	1.0
theta_c_pr[3,83]	0.453	0.00871	0.645	-0.827	0.432	1.72	5480.0	1.35	0.999
theta_c_pr[3,84]	-0.149	0.00534	0.38	-0.929	-0.154	0.584	5070.0	1.25	1.0
theta_c_pr[3,85]	0.81	0.00955	0.742	-0.675	0.799	2.25	6030.0	1.49	1.0
theta_c_pr[3,86]	-1.17	0.00701	0.523	-2.26	-1.16	-0.17	5567.0	1.38	1.0
theta_c_pr[3,87]	-0.105	0.00831	0.658	-1.43	-0.122	1.18	6274.0	1.55	1.0
theta_c_pr[3,88]	0.282	0.00924	0.741	-1.19	0.278	1.7	6431.0	1.59	1.0
theta_c_pr[3,89]	1.37	0.00841	0.566	0.284	1.34	2.47	4529.0	1.12	1.0
theta_c_pr[3,90]	0.13	0.00835	0.599	-1.03	0.12	1.29	5144.0	1.27	1.0
theta_c_pr[3,91]	0.298	0.00813	0.628	-0.979	0.287	1.51	5975.0	1.48	1.0
theta_c_pr[3,92]	0.321	0.00685	0.529	-0.708	0.303	1.36	5958.0	1.47	1.0
theta_c_pr[3,93]	0.655	0.00749	0.576	-0.455	0.638	1.78	5917.0	1.46	1.0
theta_c_pr[3,94]	-0.37	0.00586	0.402	-1.17	-0.383	0.403	4707.0	1.16	1.0
theta_c_pr[3,95]	0.659	0.00702	0.558	-0.406	0.63	1.79	6309.0	1.56	1.0
theta_c_pr[3,96]	0.401	0.0077	0.544	-0.657	0.385	1.49	4996.0	1.23	1.0
theta_c_pr[3,97]	-1.18	0.00578	0.356	-1.92	-1.18	-0.509	3788.0	0.936	1.0
theta_c_pr[3,98]	0.335	0.00838	0.577	-0.81	0.328	1.45	4749.0	1.17	1.0
theta_c_pr[3,99]	-0.654	0.00709	0.417	-1.51	-0.651	0.13	3457.0	0.854	1.0
theta_c_pr[3,100]	0.335	0.0067	0.422	-0.474	0.317	1.2	3964.0	0.979	1.0
theta_c_pr[3,101]	-0.0414	0.00796	0.58	-1.2	-0.0538	1.06	5308.0	1.31	1.0
theta_c_pr[3,102]	-2.33	0.00708	0.522	-3.46	-2.32	-1.38	5435.0	1.34	1.0
theta_c_pr[3,103]	0.582	0.00624	0.423	-0.245	0.558	1.43	4592.0	1.13	1.0
theta_c_pr[4,1]	0.134	0.0133	0.659	-1.16	0.116	1.36	2454.0	0.606	1.0
theta_c_pr[4,2]	-0.291	0.0136	0.82	-1.98	-0.291	1.28	3625.0	0.896	1.0
theta_c_pr[4,3]	-0.331	0.0131	0.67	-1.67	-0.347	0.926	2626.0	0.649	1.0
theta_c_pr[4,4]	-0.395	0.00789	0.495	-1.4	-0.399	0.565	3927.0	0.97	1.0
theta_c_pr[4,5]	-0.0329	0.0159	0.735	-1.42	-0.0733	1.43	2140.0	0.529	1.0
theta_c_pr[4,6]	0.145	0.00829	0.49	-0.892	0.159	1.05	3489.0	0.862	1.0
theta_c_pr[4,7]	0.258	0.02	0.893	-1.31	0.155	2.02	1993.0	0.492	1.0
theta_c_pr[4,8]	0.836	0.00878	0.573	-0.485	0.852	1.86	4257.0	1.05	1.0
theta_c_pr[4,9]	0.632	0.0118	0.76	-0.906	0.63	2.04	4166.0	1.03	0.999
theta_c_pr[4,10]	-0.657	0.00803	0.449	-1.58	-0.657	0.195	3120.0	0.771	1.0
theta_c_pr[4,11]	0.0765	0.00805	0.555	-1.03	0.0673	1.14	4740.0	1.17	1.0
theta_c_pr[4,12]	-1.52	0.0102	0.564	-2.64	-1.54	-0.4	3053.0	0.754	1.0
theta_c_pr[4,13]	0.0946	0.0124	0.672	-1.14	0.0576	1.42	2934.0	0.725	1.0
theta_c_pr[4,14]	0.131	0.0143	0.949	-1.85	0.134	1.87	4411.0	1.09	1.0
theta_c_pr[4,15]	-0.0774	0.0119	0.676	-1.39	-0.112	1.28	3242.0	0.801	1.0
theta_c_pr[4,16]	-0.144	0.00809	0.486	-1.11	-0.142	0.776	3600.0	0.889	0.999
theta_c_pr[4,17]	0.253	0.00737	0.524	-0.843	0.264	1.23	5062.0	1.25	1.0
theta_c_pr[4,18]	-0.0899	0.00732	0.44	-0.994	-0.0844	0.722	3605.0	0.891	1.0
theta_c_pr[4,19]	-0.439	0.0101	0.551	-1.53	-0.463	0.628	2990.0	0.739	1.0
theta_c_pr[4,20]	-0.393	0.00917	0.499	-1.39	-0.409	0.565	2954.0	0.73	1.0
theta_c_pr[4,21]	0.284	0.00645	0.452	-0.629	0.275	1.14	4914.0	1.21	1.0
theta_c_pr[4,22]	-0.275	0.00761	0.477	-1.22	-0.289	0.672	3927.0	0.97	1.0
theta_c_pr[4,23]	0.79	0.0171	1.12	-1.63	0.857	2.73	4312.0	1.07	1.0
theta_c_pr[4,24]	0.369	0.0123	0.695	-1.05	0.361	1.66	3201.0	0.791	1.0
theta_c_pr[4,25]	0.163	0.0137	0.645	-1.09	0.127	1.45	2223.0	0.549	1.0
theta_c_pr[4,26]	0.0701	0.00609	0.41	-0.762	0.0797	0.825	4526.0	1.12	1.0
theta_c_pr[4,27]	-1.35	0.0176	1.03	-3.31	-1.42	0.739	3427.0	0.847	1.0
theta_c_pr[4,28]	-0.218	0.00726	0.472	-1.18	-0.225	0.704	4219.0	1.04	1.0
theta_c_pr[4,29]	-0.261	0.00691	0.455	-1.19	-0.265	0.616	4347.0	1.07	1.0
theta_c_pr[4,30]	0.485	0.0087	0.591	-0.782	0.497	1.58	4616.0	1.14	1.0
theta_c_pr[4,31]	-0.523	0.0161	0.836	-2.21	-0.542	1.07	2712.0	0.67	1.0
theta_c_pr[4,32]	-0.894	0.0087	0.454	-1.82	-0.905	-0.0179	2717.0	0.671	1.0
theta_c_pr[4,33]	0.883	0.012	0.648	-0.453	0.876	2.11	2907.0	0.718	1.0
theta_c_pr[4,34]	0.00507	0.00843	0.481	-0.986	0.016	0.898	3258.0	0.805	1.0
theta_c_pr[4,35]	-0.377	0.0108	0.548	-1.46	-0.397	0.687	2550.0	0.63	1.0
theta_c_pr[4,36]	0.448	0.00743	0.516	-0.619	0.451	1.42	4817.0	1.19	1.0
theta_c_pr[4,37]	-0.697	0.0145	0.666	-1.97	-0.746	0.665	2116.0	0.523	1.0
theta_c_pr[4,38]	0.715	0.00851	0.548	-0.465	0.722	1.72	4135.0	1.02	1.0
theta_c_pr[4,39]	-0.279	0.0192	0.839	-1.91	-0.269	1.22	1908.0	0.471	1.0
theta_c_pr[4,40]	-0.685	0.0135	0.838	-2.22	-0.737	1.08	3847.0	0.951	1.0
theta_c_pr[4,41]	-0.818	0.0158	0.689	-2.19	-0.828	0.45	1904.0	0.47	1.0
theta_c_pr[4,42]	0.108	0.00701	0.465	-0.867	0.109	0.985	4409.0	1.09	1.0
theta_c_pr[4,43]	0.451	0.0114	0.639	-0.871	0.462	1.6	3153.0	0.779	1.0
theta_c_pr[4,44]	-0.348	0.0161	0.816	-1.95	-0.368	1.26	2572.0	0.636	1.0
theta_c_pr[4,45]	-0.475	0.0131	0.646	-1.69	-0.522	0.829	2429.0	0.6	1.0
theta_c_pr[4,46]	0.404	0.00681	0.503	-0.589	0.384	1.41	5457.0	1.35	1.0
theta_c_pr[4,47]	-0.239	0.00926	0.572	-1.28	-0.279	0.914	3812.0	0.942	1.0
theta_c_pr[4,48]	-0.697	0.00883	0.481	-1.64	-0.71	0.219	2975.0	0.735	1.0
theta_c_pr[4,49]	-0.583	0.0117	0.699	-1.94	-0.61	0.766	3546.0	0.876	1.0
theta_c_pr[4,50]	2.37	0.00964	0.632	0.926	2.39	3.52	4292.0	1.06	1.0
theta_c_pr[4,51]	-0.313	0.00988	0.499	-1.31	-0.327	0.658	2553.0	0.631	1.0
theta_c_pr[4,52]	-0.288	0.0102	0.584	-1.47	-0.299	0.855	3266.0	0.807	1.0
theta_c_pr[4,53]	0.942	0.018	0.912	-1.08	1.0	2.56	2578.0	0.637	1.0
theta_c_pr[4,54]	-1.2	0.0125	0.66	-2.46	-1.24	0.118	2785.0	0.688	1.0
theta_c_pr[4,55]	-0.714	0.00869	0.469	-1.63	-0.725	0.236	2914.0	0.72	1.0
theta_c_pr[4,56]	0.688	0.00704	0.521	-0.398	0.691	1.67	5460.0	1.35	1.0
theta_c_pr[4,57]	-1.59	0.0133	0.696	-2.98	-1.61	-0.257	2753.0	0.68	1.0
theta_c_pr[4,58]	0.562	0.00956	0.539	-0.64	0.586	1.5	3187.0	0.787	1.0
theta_c_pr[4,59]	-0.41	0.0143	0.715	-1.73	-0.458	1.05	2492.0	0.616	1.0
theta_c_pr[4,60]	0.784	0.0106	0.6	-0.521	0.812	1.83	3227.0	0.797	1.0
theta_c_pr[4,61]	0.135	0.00653	0.449	-0.81	0.148	0.951	4731.0	1.17	1.0
theta_c_pr[4,62]	3.24	0.00973	0.726	1.64	3.27	4.54	5568.0	1.38	1.0
theta_c_pr[4,63]	0.0799	0.00722	0.482	-0.874	0.0769	0.985	4467.0	1.1	1.0
theta_c_pr[4,64]	0.63	0.00689	0.494	-0.382	0.634	1.6	5139.0	1.27	1.0
theta_c_pr[4,65]	-0.153	0.0182	0.837	-1.57	-0.257	1.54	2107.0	0.521	1.0
theta_c_pr[4,66]	0.0211	0.0217	0.905	-1.51	-0.0957	1.78	1742.0	0.43	1.0
theta_c_pr[4,67]	-1.01	0.0117	0.543	-2.09	-1.01	0.0442	2150.0	0.531	1.0
theta_c_pr[4,68]	0.302	0.0082	0.529	-0.79	0.292	1.32	4165.0	1.03	1.0
theta_c_pr[4,69]	0.417	0.0243	0.898	-1.31	0.411	2.04	1366.0	0.338	1.0
theta_c_pr[4,70]	-0.41	0.0183	0.982	-2.35	-0.414	1.46	2873.0	0.71	1.0
theta_c_pr[4,71]	0.494	0.0106	0.68	-0.85	0.483	1.8	4108.0	1.01	1.0
theta_c_pr[4,72]	0.215	0.0157	0.745	-1.28	0.198	1.62	2261.0	0.559	1.0
theta_c_pr[4,73]	0.422	0.00745	0.487	-0.645	0.437	1.3	4260.0	1.05	1.0
theta_c_pr[4,74]	-2.49	0.0125	0.698	-3.88	-2.52	-1.1	3101.0	0.766	1.0
theta_c_pr[4,75]	-0.129	0.00622	0.45	-1.06	-0.122	0.724	5241.0	1.29	1.0
theta_c_pr[4,76]	0.31	0.01	0.543	-0.806	0.313	1.32	2922.0	0.722	1.0
theta_c_pr[4,77]	-0.628	0.00895	0.515	-1.64	-0.652	0.407	3311.0	0.818	1.0
theta_c_pr[4,78]	-0.222	0.0128	0.617	-1.38	-0.28	1.09	2330.0	0.576	1.0
theta_c_pr[4,79]	0.158	0.00717	0.455	-0.79	0.166	0.998	4022.0	0.994	1.0
theta_c_pr[4,80]	1.01	0.00796	0.513	-0.109	1.02	1.95	4145.0	1.02	1.0
theta_c_pr[4,81]	-0.0443	0.00724	0.511	-1.03	-0.0631	0.985	4973.0	1.23	1.0
theta_c_pr[4,82]	0.492	0.0137	0.726	-0.991	0.482	1.87	2808.0	0.694	1.0
theta_c_pr[4,83]	-0.0413	0.00711	0.451	-0.93	-0.0403	0.82	4028.0	0.995	1.0
theta_c_pr[4,84]	-0.371	0.0159	0.895	-2.01	-0.434	1.47	3154.0	0.779	1.0
theta_c_pr[4,85]	0.487	0.00774	0.488	-0.514	0.486	1.43	3974.0	0.982	1.0
theta_c_pr[4,86]	0.874	0.00827	0.554	-0.238	0.867	1.93	4496.0	1.11	1.0
theta_c_pr[4,87]	0.139	0.00751	0.492	-0.86	0.129	1.08	4290.0	1.06	1.0
theta_c_pr[4,88]	0.653	0.00715	0.508	-0.386	0.647	1.61	5047.0	1.25	1.0
theta_c_pr[4,89]	0.615	0.017	0.808	-1.27	0.724	1.91	2251.0	0.556	1.0
theta_c_pr[4,90]	0.369	0.00814	0.53	-0.696	0.372	1.37	4233.0	1.05	1.0
theta_c_pr[4,91]	-0.195	0.00649	0.415	-1.08	-0.198	0.59	4101.0	1.01	1.0
theta_c_pr[4,92]	-0.624	0.00939	0.505	-1.64	-0.624	0.345	2890.0	0.714	1.0
theta_c_pr[4,93]	-0.638	0.00832	0.496	-1.59	-0.665	0.326	3559.0	0.879	1.0
theta_c_pr[4,94]	0.481	0.0133	0.767	-1.2	0.494	1.88	3303.0	0.816	1.0
theta_c_pr[4,95]	-0.192	0.0118	0.652	-1.54	-0.186	1.07	3037.0	0.75	1.0
theta_c_pr[4,96]	0.0975	0.0159	0.73	-1.35	0.101	1.47	2098.0	0.518	1.0
theta_c_pr[4,97]	1.84	0.013	0.821	0.115	1.85	3.37	3967.0	0.98	1.0
theta_c_pr[4,98]	-0.553	0.0133	0.68	-1.8	-0.594	0.83	2621.0	0.648	1.0
theta_c_pr[4,99]	-1.75	0.0122	0.556	-2.85	-1.79	-0.608	2058.0	0.509	1.0
theta_c_pr[4,100]	1.36	0.0095	0.645	0.0315	1.37	2.57	4615.0	1.14	1.0
theta_c_pr[4,101]	-0.396	0.0108	0.59	-1.54	-0.427	0.773	2969.0	0.734	1.0
theta_c_pr[4,102]	-0.461	0.0133	0.65	-1.58	-0.534	0.933	2394.0	0.592	1.0
theta_c_pr[4,103]	-0.0847	0.017	0.904	-1.89	-0.097	1.62	2824.0	0.698	1.0
theta_c_pr[5,1]	0.757	0.00804	0.532	-0.32	0.75	1.78	4378.0	1.08	1.0
theta_c_pr[5,2]	-0.908	0.0146	0.914	-2.72	-0.954	0.948	3906.0	0.965	1.0
theta_c_pr[5,3]	-0.868	0.0123	0.639	-2.14	-0.894	0.388	2691.0	0.665	1.0
theta_c_pr[5,4]	1.93	0.00893	0.683	0.51	1.95	3.21	5851.0	1.45	1.0
theta_c_pr[5,5]	0.85	0.0127	0.697	-0.493	0.831	2.22	3019.0	0.746	1.0
theta_c_pr[5,6]	-0.147	0.00724	0.428	-0.996	-0.164	0.694	3493.0	0.863	1.0
theta_c_pr[5,7]	0.218	0.012	0.655	-1.07	0.202	1.49	2969.0	0.734	1.0
theta_c_pr[5,8]	1.33	0.00801	0.571	0.175	1.33	2.43	5076.0	1.25	1.0
theta_c_pr[5,9]	-0.818	0.011	0.681	-2.19	-0.824	0.48	3813.0	0.942	1.0
theta_c_pr[5,10]	-0.166	0.00894	0.496	-1.13	-0.183	0.81	3076.0	0.76	1.0
theta_c_pr[5,11]	-1.86	0.00826	0.417	-2.72	-1.85	-1.09	2543.0	0.628	1.0
theta_c_pr[5,12]	1.58	0.0142	0.774	-0.135	1.62	2.96	2984.0	0.737	1.0
theta_c_pr[5,13]	-0.0236	0.00764	0.474	-1.02	-0.021	0.881	3858.0	0.953	1.0
theta_c_pr[5,14]	0.897	0.0124	0.847	-0.793	0.897	2.45	4694.0	1.16	1.0
theta_c_pr[5,15]	-0.729	0.0105	0.587	-1.93	-0.726	0.356	3113.0	0.769	1.0
theta_c_pr[5,16]	0.786	0.00812	0.54	-0.257	0.773	1.85	4423.0	1.09	1.0
theta_c_pr[5,17]	-0.229	0.00766	0.456	-1.1	-0.252	0.67	3543.0	0.875	1.0
theta_c_pr[5,18]	0.848	0.00771	0.535	-0.235	0.831	1.87	4810.0	1.19	1.0
theta_c_pr[5,19]	-1.22	0.00929	0.477	-2.19	-1.22	-0.289	2638.0	0.652	1.0
theta_c_pr[5,20]	-0.732	0.00755	0.417	-1.58	-0.737	0.0838	3043.0	0.752	1.0
theta_c_pr[5,21]	0.801	0.00818	0.537	-0.273	0.787	1.8	4311.0	1.07	1.0
theta_c_pr[5,22]	-0.459	0.00653	0.38	-1.24	-0.453	0.245	3392.0	0.838	1.0
theta_c_pr[5,23]	0.807	0.0136	0.87	-0.817	0.761	2.52	4077.0	1.01	1.0
theta_c_pr[5,24]	0.799	0.00944	0.535	-0.306	0.799	1.83	3217.0	0.795	1.0
theta_c_pr[5,25]	-0.934	0.0114	0.587	-2.2	-0.911	0.11	2646.0	0.654	1.0
theta_c_pr[5,26]	-0.76	0.00752	0.409	-1.57	-0.774	0.0331	2954.0	0.73	1.0
theta_c_pr[5,27]	0.311	0.018	0.962	-1.68	0.323	2.07	2865.0	0.708	1.0
theta_c_pr[5,28]	0.264	0.0076	0.508	-0.763	0.251	1.26	4461.0	1.1	1.0
theta_c_pr[5,29]	0.359	0.00783	0.498	-0.623	0.356	1.33	4047.0	1.0	1.0
theta_c_pr[5,30]	0.848	0.00796	0.489	-0.128	0.838	1.79	3768.0	0.931	1.0
theta_c_pr[5,31]	-0.803	0.0144	0.831	-2.45	-0.815	0.817	3319.0	0.82	1.0
theta_c_pr[5,32]	-0.634	0.00817	0.429	-1.48	-0.641	0.213	2758.0	0.682	1.0
theta_c_pr[5,33]	-0.619	0.115	1.26	-2.19	-0.984	2.57	119.0	0.0295	1.02
theta_c_pr[5,34]	0.381	0.00794	0.504	-0.615	0.372	1.35	4025.0	0.995	1.0
theta_c_pr[5,35]	0.164	0.0185	0.786	-1.18	0.0616	1.84	1798.0	0.444	1.0
theta_c_pr[5,36]	0.249	0.00909	0.547	-0.767	0.212	1.39	3618.0	0.894	1.0
theta_c_pr[5,37]	-0.0205	0.0163	0.805	-1.72	-0.0221	1.48	2447.0	0.605	1.0
theta_c_pr[5,38]	0.136	0.0132	0.796	-1.23	0.0381	1.82	3620.0	0.895	0.999
theta_c_pr[5,39]	-0.469	0.0134	0.729	-1.87	-0.497	0.953	2970.0	0.734	1.0
theta_c_pr[5,40]	-1.08	0.0141	0.805	-2.56	-1.12	0.533	3243.0	0.801	1.0
theta_c_pr[5,41]	-1.8	0.0151	0.747	-3.24	-1.84	-0.291	2460.0	0.608	1.0
theta_c_pr[5,42]	0.255	0.00728	0.47	-0.662	0.24	1.2	4172.0	1.03	1.0
theta_c_pr[5,43]	0.0479	0.00933	0.531	-0.958	0.021	1.09	3244.0	0.802	1.0
theta_c_pr[5,44]	-0.57	0.0129	0.728	-2.03	-0.598	0.888	3199.0	0.79	1.0
theta_c_pr[5,45]	-0.783	0.00834	0.432	-1.66	-0.787	0.0121	2685.0	0.663	1.0
theta_c_pr[5,46]	0.707	0.00781	0.544	-0.409	0.707	1.74	4866.0	1.2	1.0
theta_c_pr[5,47]	0.624	0.0103	0.58	-0.681	0.666	1.62	3148.0	0.778	1.0
theta_c_pr[5,48]	-0.0623	0.00967	0.543	-1.08	-0.0907	1.04	3150.0	0.778	1.0
theta_c_pr[5,49]	1.6	0.0104	0.712	0.137	1.6	2.92	4699.0	1.16	1.0
theta_c_pr[5,50]	-0.517	0.014	0.812	-2.01	-0.579	1.13	3372.0	0.833	1.0
theta_c_pr[5,51]	-1.97	0.00911	0.434	-2.89	-1.96	-1.19	2274.0	0.562	1.0
theta_c_pr[5,52]	1.58	0.018	0.824	-0.102	1.62	3.03	2089.0	0.516	1.0
theta_c_pr[5,53]	-0.146	0.0131	0.864	-1.84	-0.19	1.59	4359.0	1.08	1.0
theta_c_pr[5,54]	0.858	0.0141	0.76	-0.603	0.812	2.35	2891.0	0.714	1.0
theta_c_pr[5,55]	0.0887	0.00676	0.425	-0.78	0.0891	0.902	3958.0	0.978	1.0
theta_c_pr[5,56]	-0.153	0.00779	0.506	-1.1	-0.175	0.869	4216.0	1.04	1.0
theta_c_pr[5,57]	0.196	0.0149	0.85	-1.48	0.176	1.76	3243.0	0.801	1.0
theta_c_pr[5,58]	0.363	0.0134	0.699	-0.908	0.317	1.81	2732.0	0.675	1.0
theta_c_pr[5,59]	-1.77	0.0118	0.602	-2.91	-1.8	-0.555	2608.0	0.644	1.0
theta_c_pr[5,60]	0.756	0.0116	0.726	-0.783	0.765	2.09	3938.0	0.973	1.0
theta_c_pr[5,61]	-0.186	0.00749	0.452	-1.08	-0.207	0.708	3634.0	0.898	1.0
theta_c_pr[5,62]	-0.499	0.0123	0.765	-1.84	-0.575	1.13	3869.0	0.956	1.0
theta_c_pr[5,63]	0.739	0.00798	0.568	-0.358	0.711	1.9	5058.0	1.25	1.0
theta_c_pr[5,64]	0.697	0.00932	0.654	-0.558	0.672	1.97	4928.0	1.22	1.0
theta_c_pr[5,65]	-1.01	0.00974	0.456	-1.99	-1.01	-0.19	2188.0	0.541	1.0
theta_c_pr[5,66]	0.62	0.0126	0.648	-0.586	0.581	1.95	2628.0	0.649	1.0
theta_c_pr[5,67]	0.186	0.014	0.697	-1.15	0.152	1.64	2484.0	0.614	1.0
theta_c_pr[5,68]	0.41	0.0102	0.626	-0.824	0.399	1.64	3753.0	0.927	1.0
theta_c_pr[5,69]	-1.49	0.013	0.552	-2.66	-1.47	-0.513	1792.0	0.443	1.0
theta_c_pr[5,70]	0.524	0.0146	0.807	-1.08	0.504	2.07	3065.0	0.757	1.0
theta_c_pr[5,71]	-0.319	0.00727	0.431	-1.16	-0.324	0.517	3509.0	0.867	1.0
theta_c_pr[5,72]	-0.704	0.0135	0.642	-1.97	-0.719	0.527	2258.0	0.558	1.0
theta_c_pr[5,73]	0.189	0.00694	0.456	-0.726	0.189	1.07	4317.0	1.07	1.0
theta_c_pr[5,74]	0.329	0.0163	0.75	-1.09	0.291	1.85	2112.0	0.522	1.0
theta_c_pr[5,75]	0.491	0.00736	0.496	-0.489	0.483	1.44	4541.0	1.12	1.0
theta_c_pr[5,76]	-0.00902	0.00819	0.467	-0.934	-0.0275	0.914	3254.0	0.804	1.0
theta_c_pr[5,77]	-1.5	0.00896	0.513	-2.54	-1.51	-0.514	3282.0	0.811	1.0
theta_c_pr[5,78]	0.0893	0.0123	0.598	-0.995	0.0392	1.33	2379.0	0.588	1.0
theta_c_pr[5,79]	0.21	0.00808	0.508	-0.799	0.195	1.21	3942.0	0.974	1.0
theta_c_pr[5,80]	0.176	0.0115	0.636	-0.922	0.109	1.52	3045.0	0.752	1.0
theta_c_pr[5,81]	0.461	0.00696	0.468	-0.492	0.448	1.35	4519.0	1.12	1.0
theta_c_pr[5,82]	-0.225	0.0104	0.545	-1.32	-0.235	0.842	2756.0	0.681	1.0
theta_c_pr[5,83]	0.16	0.00801	0.5	-0.792	0.138	1.16	3904.0	0.965	1.0
theta_c_pr[5,84]	-0.479	0.0158	0.807	-2.11	-0.498	1.12	2601.0	0.643	1.0
theta_c_pr[5,85]	0.32	0.0163	0.665	-0.81	0.24	1.9	1662.0	0.411	1.0
theta_c_pr[5,86]	0.762	0.00838	0.533	-0.305	0.743	1.81	4050.0	1.0	1.0
theta_c_pr[5,87]	-0.00672	0.00749	0.415	-0.83	-0.0146	0.811	3073.0	0.759	1.0
theta_c_pr[5,88]	-0.355	0.00707	0.433	-1.21	-0.372	0.509	3761.0	0.929	1.0
theta_c_pr[5,89]	0.656	0.00954	0.616	-0.491	0.612	1.92	4160.0	1.03	1.0
theta_c_pr[5,90]	0.796	0.00958	0.58	-0.404	0.8	1.88	3663.0	0.905	1.0
theta_c_pr[5,91]	0.416	0.00824	0.556	-0.646	0.392	1.53	4559.0	1.13	0.999
theta_c_pr[5,92]	-0.445	0.00896	0.487	-1.38	-0.46	0.498	2962.0	0.732	1.0
theta_c_pr[5,93]	-0.106	0.00879	0.547	-1.19	-0.105	0.906	3879.0	0.958	1.0
theta_c_pr[5,94]	-0.224	0.011	0.676	-1.57	-0.247	1.11	3800.0	0.939	1.0
theta_c_pr[5,95]	-0.564	0.00989	0.505	-1.54	-0.579	0.442	2606.0	0.644	1.0
theta_c_pr[5,96]	-0.291	0.0236	0.971	-1.99	-0.405	1.66	1687.0	0.417	1.0
theta_c_pr[5,97]	-0.461	0.0117	0.833	-2.02	-0.501	1.19	5071.0	1.25	1.0
theta_c_pr[5,98]	0.381	0.0096	0.56	-0.712	0.362	1.45	3393.0	0.839	1.0
theta_c_pr[5,99]	0.225	0.013	0.647	-1.0	0.2	1.52	2471.0	0.61	1.0
theta_c_pr[5,100]	0.368	0.0178	0.922	-1.34	0.314	2.23	2698.0	0.667	1.0
