subject,block,trial,exposure,valence,action,robot,rune,rune_set,correct,choice,rt,accuracy,sham,outcome,total_keys
21du2t6p93afcagmlp1dxfbe,2,187,5,win,no-go,NGW,P,elianto,0,1,0.772,0,0.0,+1,1
21du2t6p93afcagmlp1dxfbe,2,188,7,lose,go,GAL,W,elianto,1,0,,0,0.0,-10,0
21du2t6p93afcagmlp1dxfbe,2,189,8,lose,go,GAL,W,elianto,1,1,0.559,1,0.0,-1,1
21du2t6p93afcagmlp1dxfbe,2,190,8,lose,no-go,NGAL,S,elianto,0,0,,1,0.0,-1,0
21du2t6p93afcagmlp1dxfbe,2,191,6,win,no-go,NGW,P,elianto,0,1,0.806,0,0.0,+1,1
21du2t6p93afcagmlp1dxfbe,2,192,10,win,go,GW,E,elianto,1,0,,0,0.0,+1,0
21du2t6p93afcagmlp1dxfbe,2,193,9,lose,no-go,NGAL,S,elianto,0,1,0.962,0,0.0,-10,1
21du2t6p93afcagmlp1dxfbe,2,194,1,lose,go,GAL,G,elianto,1,0,,0,0.0,-10,0
21du2t6p93afcagmlp1dxfbe,2,195,11,win,go,GW,E,elianto,1,1,0.59,1,1.0,+1,1
21du2t6p93afcagmlp1dxfbe,2,196,7,win,no-go,NGW,P,elianto,0,1,0.463,0,0.0,+1,1
21du2t6p93afcagmlp1dxfbe,2,197,2,lose,go,GAL,G,elianto,1,1,1.177,1,0.0,-1,1
21du2t6p93afcagmlp1dxfbe,2,198,12,win,go,GW,E,elianto,1,1,0.688,1,0.0,+10,1
21du2t6p93afcagmlp1dxfbe,2,199,8,win,no-go,NGW,P,elianto,0,1,0.56,0,1.0,+10,1
21du2t6p93afcagmlp1dxfbe,2,200,10,lose,no-go,NGAL,S,elianto,0,0,,1,0.0,-1,0
21du2t6p93afcagmlp1dxfbe,2,201,9,win,no-go,NGW,P,elianto,0,1,0.564,0,0.0,+1,1
21du2t6p93afcagmlp1dxfbe,2,202,1,lose,go,GAL,A,elianto,1,0,,0,0.0,-10,0
21du2t6p93afcagmlp1dxfbe,2,203,11,lose,no-go,NGAL,S,elianto,0,1,0.756,0,0.0,-10,1
21du2t6p93afcagmlp1dxfbe,2,204,3,lose,go,GAL,G,elianto,1,0,,0,0.0,-10,0
21du2t6p93afcagmlp1dxfbe,2,205,12,lose,no-go,NGAL,S,elianto,0,1,0.458,0,0.0,-10,1
21du2t6p93afcagmlp1dxfbe,2,206,2,lose,go,GAL,A,elianto,1,1,0.713,1,0.0,-1,1
21du2t6p93afcagmlp1dxfbe,2,207,10,win,no-go,NGW,P,elianto,0,1,0.603,0,0.0,+1,1
21du2t6p93afcagmlp1dxfbe,2,208,4,lose,go,GAL,G,elianto,1,1,0.878,1,0.0,-1,1
21du2t6p93afcagmlp1dxfbe,2,209,3,lose,go,GAL,A,elianto,1,1,0.654,1,0.0,-1,1
21du2t6p93afcagmlp1dxfbe,2,210,1,win,no-go,NGW,U,elianto,0,0,,1,1.0,+1,0
21du2t6p93afcagmlp1dxfbe,2,211,5,lose,go,GAL,G,elianto,1,0,,0,0.0,-10,0
21du2t6p93afcagmlp1dxfbe,2,212,1,lose,no-go,NGAL,L,elianto,0,1,0.549,0,0.0,-10,1
21du2t6p93afcagmlp1dxfbe,2,213,6,lose,go,GAL,G,elianto,1,1,0.682,1,0.0,-1,1
21du2t6p93afcagmlp1dxfbe,2,214,4,lose,go,GAL,A,elianto,1,1,0.559,1,0.0,-1,1
21du2t6p93afcagmlp1dxfbe,2,215,2,lose,no-go,NGAL,L,elianto,0,1,0.635,0,0.0,-10,2
21du2t6p93afcagmlp1dxfbe,2,216,2,win,no-go,NGW,U,elianto,0,1,0.587,0,0.0,+1,1
21du2t6p93afcagmlp1dxfbe,2,217,7,lose,go,GAL,G,elianto,1,0,,0,1.0,-1,0
21du2t6p93afcagmlp1dxfbe,2,218,3,win,no-go,NGW,U,elianto,0,1,0.889,0,1.0,+10,1
21du2t6p93afcagmlp1dxfbe,2,219,3,lose,no-go,NGAL,L,elianto,0,0,,1,0.0,-1,0
21du2t6p93afcagmlp1dxfbe,2,220,5,lose,go,GAL,A,elianto,1,0,,0,0.0,-10,1
21du2t6p93afcagmlp1dxfbe,2,221,4,win,no-go,NGW,U,elianto,0,0,,1,0.0,+10,0
21du2t6p93afcagmlp1dxfbe,2,222,4,lose,no-go,NGAL,L,elianto,0,1,0.637,0,1.0,-1,1
21du2t6p93afcagmlp1dxfbe,2,223,8,lose,go,GAL,G,elianto,1,0,,0,0.0,-10,0
21du2t6p93afcagmlp1dxfbe,2,224,6,lose,go,GAL,A,elianto,1,1,0.605,1,0.0,-1,1
21du2t6p93afcagmlp1dxfbe,2,225,7,lose,go,GAL,A,elianto,1,1,0.558,1,0.0,-1,1
21du2t6p93afcagmlp1dxfbe,2,226,5,win,no-go,NGW,U,elianto,0,1,0.52,0,1.0,+10,1
21du2t6p93afcagmlp1dxfbe,2,227,5,lose,no-go,NGAL,L,elianto,0,1,0.584,0,0.0,-10,1
21du2t6p93afcagmlp1dxfbe,2,228,9,lose,go,GAL,G,elianto,1,1,0.627,1,0.0,-1,1
21du2t6p93afcagmlp1dxfbe,2,229,6,win,no-go,NGW,U,elianto,0,1,0.873,0,0.0,+1,1
21du2t6p93afcagmlp1dxfbe,2,230,6,lose,no-go,NGAL,L,elianto,0,0,,1,1.0,-10,0
21du2t6p93afcagmlp1dxfbe,2,231,10,lose,go,GAL,G,elianto,1,1,0.676,1,0.0,-1,1
21du2t6p93afcagmlp1dxfbe,2,232,8,lose,go,GAL,A,elianto,1,1,0.587,1,0.0,-1,1
21du2t6p93afcagmlp1dxfbe,2,233,11,lose,go,GAL,G,elianto,1,0,,0,0.0,-10,0
21du2t6p93afcagmlp1dxfbe,2,234,7,win,no-go,NGW,U,elianto,0,0,,1,0.0,+10,0
21du2t6p93afcagmlp1dxfbe,2,235,7,lose,no-go,NGAL,L,elianto,0,1,1.039,0,0.0,-10,1
21du2t6p93afcagmlp1dxfbe,2,236,9,lose,go,GAL,A,elianto,1,1,0.649,1,0.0,-1,1
21du2t6p93afcagmlp1dxfbe,2,237,8,win,no-go,NGW,U,elianto,0,0,,1,0.0,+10,0
21du2t6p93afcagmlp1dxfbe,2,238,10,lose,go,GAL,A,elianto,1,1,0.534,1,0.0,-1,1
21du2t6p93afcagmlp1dxfbe,2,239,12,lose,go,GAL,G,elianto,1,1,0.955,1,1.0,-10,1
21du2t6p93afcagmlp1dxfbe,2,240,8,lose,no-go,NGAL,L,elianto,0,0,,1,0.0,-1,0
2t0g7jiyw7j0cag8sbjpktjm,1,1,1,lose,no-go,NGAL,Z,bacs1,0,1,0.458,0,0.0,-10,1
2t0g7jiyw7j0cag8sbjpktjm,1,2,1,lose,no-go,NGAL,B,bacs1,0,1,0.428,0,1.0,-1,1
2t0g7jiyw7j0cag8sbjpktjm,1,3,1,win,no-go,NGW,R,bacs1,0,1,0.311,0,0.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,1,4,1,win,go,GW,J,bacs1,1,1,0.48,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,1,5,2,lose,no-go,NGAL,Z,bacs1,0,0,,1,0.0,-1,0
2t0g7jiyw7j0cag8sbjpktjm,1,6,2,lose,no-go,NGAL,B,bacs1,0,1,0.45,0,1.0,-1,1
2t0g7jiyw7j0cag8sbjpktjm,1,7,2,win,no-go,NGW,R,bacs1,0,1,0.305,0,0.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,1,8,2,win,go,GW,J,bacs1,1,1,0.273,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,1,9,3,lose,no-go,NGAL,Z,bacs1,0,0,,1,0.0,-1,0
2t0g7jiyw7j0cag8sbjpktjm,1,10,3,lose,no-go,NGAL,B,bacs1,0,1,0.255,0,1.0,-1,1
2t0g7jiyw7j0cag8sbjpktjm,1,11,3,win,go,GW,J,bacs1,1,1,0.188,1,1.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,1,12,3,win,no-go,NGW,R,bacs1,0,1,0.427,0,0.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,1,13,4,lose,no-go,NGAL,Z,bacs1,0,0,,1,0.0,-1,0
2t0g7jiyw7j0cag8sbjpktjm,1,14,4,win,go,GW,J,bacs1,1,1,0.329,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,1,15,4,win,no-go,NGW,R,bacs1,0,1,0.359,0,0.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,1,16,4,lose,no-go,NGAL,B,bacs1,0,1,0.576,0,0.0,-10,1
2t0g7jiyw7j0cag8sbjpktjm,1,17,5,win,no-go,NGW,R,bacs1,0,1,0.484,0,0.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,1,18,5,win,go,GW,J,bacs1,1,1,0.29,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,1,19,5,lose,no-go,NGAL,B,bacs1,0,1,0.369,0,1.0,-1,1
2t0g7jiyw7j0cag8sbjpktjm,1,20,5,lose,no-go,NGAL,Z,bacs1,0,1,0.537,0,0.0,-10,1
2t0g7jiyw7j0cag8sbjpktjm,1,21,6,win,no-go,NGW,R,bacs1,0,0,,1,0.0,+10,0
2t0g7jiyw7j0cag8sbjpktjm,1,22,6,lose,no-go,NGAL,Z,bacs1,0,0,,1,0.0,-1,0
2t0g7jiyw7j0cag8sbjpktjm,1,23,6,lose,no-go,NGAL,B,bacs1,0,1,0.309,0,0.0,-10,1
2t0g7jiyw7j0cag8sbjpktjm,1,24,6,win,go,GW,J,bacs1,1,1,0.49,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,1,25,7,win,go,GW,J,bacs1,1,1,0.405,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,1,26,7,lose,no-go,NGAL,Z,bacs1,0,0,,1,1.0,-10,0
2t0g7jiyw7j0cag8sbjpktjm,1,27,7,lose,no-go,NGAL,B,bacs1,0,1,0.307,0,0.0,-10,1
2t0g7jiyw7j0cag8sbjpktjm,1,28,7,win,no-go,NGW,R,bacs1,0,0,,1,0.0,+10,0
2t0g7jiyw7j0cag8sbjpktjm,1,29,8,win,no-go,NGW,R,bacs1,0,0,,1,0.0,+10,0
2t0g7jiyw7j0cag8sbjpktjm,1,30,8,lose,no-go,NGAL,B,bacs1,0,1,0.559,0,0.0,-10,1
2t0g7jiyw7j0cag8sbjpktjm,1,31,8,win,go,GW,J,bacs1,1,1,0.684,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,1,32,8,lose,no-go,NGAL,Z,bacs1,0,0,,1,0.0,-1,0
2t0g7jiyw7j0cag8sbjpktjm,1,33,9,win,go,GW,J,bacs1,1,1,0.484,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,1,34,9,win,no-go,NGW,R,bacs1,0,0,,1,0.0,+10,0
2t0g7jiyw7j0cag8sbjpktjm,1,35,1,lose,go,GAL,V,bacs1,1,1,0.705,1,0.0,-1,1
2t0g7jiyw7j0cag8sbjpktjm,1,36,9,lose,no-go,NGAL,B,bacs1,0,1,0.551,0,0.0,-10,1
2t0g7jiyw7j0cag8sbjpktjm,1,37,10,lose,no-go,NGAL,B,bacs1,0,0,,1,0.0,-1,0
2t0g7jiyw7j0cag8sbjpktjm,1,38,10,win,no-go,NGW,R,bacs1,0,0,,1,1.0,+1,0
2t0g7jiyw7j0cag8sbjpktjm,1,39,2,lose,go,GAL,V,bacs1,1,0,,0,0.0,-10,1
2t0g7jiyw7j0cag8sbjpktjm,1,40,10,win,go,GW,J,bacs1,1,1,0.688,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,1,41,1,win,go,GW,T,bacs1,1,1,0.46,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,1,42,1,win,no-go,NGW,E,bacs1,0,1,0.513,0,0.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,1,43,11,lose,no-go,NGAL,B,bacs1,0,0,,1,0.0,-1,0
2t0g7jiyw7j0cag8sbjpktjm,1,44,3,lose,go,GAL,V,bacs1,1,1,0.641,1,1.0,-10,1
2t0g7jiyw7j0cag8sbjpktjm,1,45,2,win,go,GW,T,bacs1,1,1,0.662,1,1.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,1,46,2,win,no-go,NGW,E,bacs1,0,1,0.731,0,1.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,1,47,12,lose,no-go,NGAL,B,bacs1,0,0,,1,1.0,-10,0
2t0g7jiyw7j0cag8sbjpktjm,1,48,4,lose,go,GAL,V,bacs1,1,0,,0,0.0,-10,0
2t0g7jiyw7j0cag8sbjpktjm,1,49,1,lose,no-go,NGAL,F,bacs1,0,0,,1,0.0,-1,0
2t0g7jiyw7j0cag8sbjpktjm,1,50,3,win,no-go,NGW,E,bacs1,0,1,0.408,0,0.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,1,51,5,lose,go,GAL,V,bacs1,1,0,,0,0.0,-10,0
2t0g7jiyw7j0cag8sbjpktjm,1,52,3,win,go,GW,T,bacs1,1,1,0.762,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,1,53,4,win,go,GW,T,bacs1,1,1,0.743,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,1,54,4,win,no-go,NGW,E,bacs1,0,0,,1,0.0,+10,0
2t0g7jiyw7j0cag8sbjpktjm,1,55,6,lose,go,GAL,V,bacs1,1,1,0.492,1,1.0,-10,1
2t0g7jiyw7j0cag8sbjpktjm,1,56,2,lose,no-go,NGAL,F,bacs1,0,1,0.543,0,0.0,-10,1
2t0g7jiyw7j0cag8sbjpktjm,1,57,7,lose,go,GAL,V,bacs1,1,1,0.529,1,0.0,-1,1
2t0g7jiyw7j0cag8sbjpktjm,1,58,5,win,no-go,NGW,E,bacs1,0,1,0.462,0,1.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,1,59,5,win,go,GW,T,bacs1,1,1,0.516,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,1,60,3,lose,no-go,NGAL,F,bacs1,0,0,,1,1.0,-10,0
2t0g7jiyw7j0cag8sbjpktjm,1,61,6,win,no-go,NGW,E,bacs1,0,0,,1,0.0,+10,0
2t0g7jiyw7j0cag8sbjpktjm,1,62,6,win,go,GW,T,bacs1,1,1,0.445,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,1,63,4,lose,no-go,NGAL,F,bacs1,0,1,0.747,0,0.0,-10,1
2t0g7jiyw7j0cag8sbjpktjm,1,64,8,lose,go,GAL,V,bacs1,1,1,0.747,1,0.0,-1,1
2t0g7jiyw7j0cag8sbjpktjm,1,65,9,lose,go,GAL,V,bacs1,1,1,0.56,1,0.0,-1,1
2t0g7jiyw7j0cag8sbjpktjm,1,66,7,win,go,GW,T,bacs1,1,1,0.436,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,1,67,5,lose,no-go,NGAL,F,bacs1,0,1,0.886,0,0.0,-10,1
2t0g7jiyw7j0cag8sbjpktjm,1,68,7,win,no-go,NGW,E,bacs1,0,1,0.347,0,1.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,1,69,8,win,no-go,NGW,E,bacs1,0,1,0.505,0,0.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,1,70,8,win,go,GW,T,bacs1,1,1,0.276,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,1,71,10,lose,go,GAL,V,bacs1,1,1,0.64,1,0.0,-1,1
2t0g7jiyw7j0cag8sbjpktjm,1,72,6,lose,no-go,NGAL,F,bacs1,0,0,,1,0.0,-1,0
2t0g7jiyw7j0cag8sbjpktjm,1,73,7,lose,no-go,NGAL,F,bacs1,0,0,,1,1.0,-10,0
2t0g7jiyw7j0cag8sbjpktjm,1,74,1,win,go,GW,A,bacs1,1,1,0.511,1,1.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,1,75,9,win,no-go,NGW,E,bacs1,0,1,0.492,0,0.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,1,76,1,lose,go,GAL,C,bacs1,1,0,,0,0.0,-10,0
2t0g7jiyw7j0cag8sbjpktjm,1,77,8,lose,no-go,NGAL,F,bacs1,0,0,,1,0.0,-1,0
2t0g7jiyw7j0cag8sbjpktjm,1,78,10,win,no-go,NGW,E,bacs1,0,1,0.409,0,0.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,1,79,2,lose,go,GAL,C,bacs1,1,1,0.788,1,1.0,-10,1
2t0g7jiyw7j0cag8sbjpktjm,1,80,2,win,go,GW,A,bacs1,1,1,0.325,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,1,81,9,lose,no-go,NGAL,F,bacs1,0,0,,1,0.0,-1,0
2t0g7jiyw7j0cag8sbjpktjm,1,82,3,win,go,GW,A,bacs1,1,1,0.715,1,1.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,1,83,11,win,no-go,NGW,E,bacs1,0,1,0.476,0,0.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,1,84,3,lose,go,GAL,C,bacs1,1,0,,0,1.0,-1,0
2t0g7jiyw7j0cag8sbjpktjm,1,85,4,win,go,GW,A,bacs1,1,0,,0,0.0,+1,0
2t0g7jiyw7j0cag8sbjpktjm,1,86,10,lose,no-go,NGAL,F,bacs1,0,0,,1,1.0,-10,0
2t0g7jiyw7j0cag8sbjpktjm,1,87,4,lose,go,GAL,C,bacs1,1,1,0.997,1,0.0,-1,1
2t0g7jiyw7j0cag8sbjpktjm,1,88,12,win,no-go,NGW,E,bacs1,0,1,0.434,0,0.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,1,89,5,win,go,GW,A,bacs1,1,0,,0,1.0,+10,0
2t0g7jiyw7j0cag8sbjpktjm,1,90,1,lose,go,GAL,L,bacs1,1,1,1.243,1,0.0,-1,1
2t0g7jiyw7j0cag8sbjpktjm,1,91,5,lose,go,GAL,C,bacs1,1,1,0.79,1,0.0,-1,1
2t0g7jiyw7j0cag8sbjpktjm,1,92,1,win,no-go,NGW,Q,bacs1,0,1,0.472,0,0.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,1,93,2,lose,go,GAL,L,bacs1,1,1,0.643,1,0.0,-1,1
2t0g7jiyw7j0cag8sbjpktjm,1,94,6,lose,go,GAL,C,bacs1,1,0,,0,0.0,-10,0
2t0g7jiyw7j0cag8sbjpktjm,1,95,2,win,no-go,NGW,Q,bacs1,0,1,0.44,0,1.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,1,96,6,win,go,GW,A,bacs1,1,0,,0,0.0,+1,0
2t0g7jiyw7j0cag8sbjpktjm,1,97,7,win,go,GW,A,bacs1,1,1,0.426,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,1,98,3,win,no-go,NGW,Q,bacs1,0,1,0.409,0,1.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,1,99,7,lose,go,GAL,C,bacs1,1,0,,0,1.0,-1,0
2t0g7jiyw7j0cag8sbjpktjm,1,100,3,lose,go,GAL,L,bacs1,1,1,1.164,1,0.0,-1,1
2t0g7jiyw7j0cag8sbjpktjm,1,101,4,lose,go,GAL,L,bacs1,1,1,0.458,1,0.0,-1,1
2t0g7jiyw7j0cag8sbjpktjm,1,102,8,lose,go,GAL,C,bacs1,1,1,0.734,1,0.0,-1,1
2t0g7jiyw7j0cag8sbjpktjm,1,103,8,win,go,GW,A,bacs1,1,1,0.571,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,1,104,4,win,no-go,NGW,Q,bacs1,0,1,0.47,0,0.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,1,105,5,win,no-go,NGW,Q,bacs1,0,1,0.389,0,0.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,1,106,5,lose,go,GAL,L,bacs1,1,1,0.508,1,0.0,-1,1
2t0g7jiyw7j0cag8sbjpktjm,1,107,9,win,go,GW,A,bacs1,1,1,0.78,1,1.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,1,108,9,lose,go,GAL,C,bacs1,1,1,0.617,1,0.0,-1,1
2t0g7jiyw7j0cag8sbjpktjm,1,109,10,lose,go,GAL,C,bacs1,1,1,0.483,1,0.0,-1,1
2t0g7jiyw7j0cag8sbjpktjm,1,110,6,lose,go,GAL,L,bacs1,1,1,0.457,1,0.0,-1,1
2t0g7jiyw7j0cag8sbjpktjm,1,111,6,win,no-go,NGW,Q,bacs1,0,1,0.585,0,0.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,1,112,10,win,go,GW,A,bacs1,1,1,0.347,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,1,113,7,lose,go,GAL,L,bacs1,1,1,0.494,1,0.0,-1,1
2t0g7jiyw7j0cag8sbjpktjm,1,114,7,win,no-go,NGW,Q,bacs1,0,1,0.46,0,0.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,1,115,11,lose,go,GAL,C,bacs1,1,1,0.838,1,0.0,-1,1
2t0g7jiyw7j0cag8sbjpktjm,1,116,11,win,go,GW,A,bacs1,1,1,0.401,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,1,117,12,lose,go,GAL,C,bacs1,1,1,0.588,1,0.0,-1,1
2t0g7jiyw7j0cag8sbjpktjm,1,118,8,win,no-go,NGW,Q,bacs1,0,1,0.411,0,1.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,1,119,12,win,go,GW,A,bacs1,1,1,0.416,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,1,120,8,lose,go,GAL,L,bacs1,1,1,0.52,1,0.0,-1,1
2t0g7jiyw7j0cag8sbjpktjm,2,121,1,win,go,GW,G,bacs1,1,1,0.332,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,2,122,1,win,no-go,NGW,N,bacs1,0,1,0.363,0,0.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,2,123,1,lose,no-go,NGAL,I,bacs1,0,1,0.893,0,1.0,-1,1
2t0g7jiyw7j0cag8sbjpktjm,2,124,1,win,go,GW,O,bacs1,1,1,0.527,1,1.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,2,125,2,win,go,GW,O,bacs1,1,0,,0,1.0,+10,0
2t0g7jiyw7j0cag8sbjpktjm,2,126,2,win,go,GW,G,bacs1,1,1,0.505,1,1.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,2,127,2,win,no-go,NGW,N,bacs1,0,1,0.485,0,0.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,2,128,2,lose,no-go,NGAL,I,bacs1,0,1,0.821,0,0.0,-10,1
2t0g7jiyw7j0cag8sbjpktjm,2,129,3,win,go,GW,O,bacs1,1,1,0.29,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,2,130,3,win,no-go,NGW,N,bacs1,0,1,0.317,0,0.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,2,131,3,lose,no-go,NGAL,I,bacs1,0,1,0.587,0,0.0,-10,1
2t0g7jiyw7j0cag8sbjpktjm,2,132,3,win,go,GW,G,bacs1,1,1,0.397,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,2,133,4,lose,no-go,NGAL,I,bacs1,0,1,0.558,0,1.0,-1,1
2t0g7jiyw7j0cag8sbjpktjm,2,134,4,win,go,GW,O,bacs1,1,1,0.504,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,2,135,4,win,no-go,NGW,N,bacs1,0,1,0.434,0,0.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,2,136,4,win,go,GW,G,bacs1,1,1,0.398,1,1.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,2,137,5,lose,no-go,NGAL,I,bacs1,0,1,0.49,0,0.0,-10,1
2t0g7jiyw7j0cag8sbjpktjm,2,138,5,win,no-go,NGW,N,bacs1,0,1,0.379,0,0.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,2,139,5,win,go,GW,G,bacs1,1,1,0.413,1,1.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,2,140,5,win,go,GW,O,bacs1,1,1,0.357,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,2,141,6,win,go,GW,G,bacs1,1,1,0.372,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,2,142,6,win,no-go,NGW,N,bacs1,0,1,0.388,0,0.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,2,143,6,win,go,GW,O,bacs1,1,1,0.335,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,2,144,6,lose,no-go,NGAL,I,bacs1,0,1,0.488,0,0.0,-10,1
2t0g7jiyw7j0cag8sbjpktjm,2,145,7,lose,no-go,NGAL,I,bacs1,0,1,0.435,0,0.0,-10,1
2t0g7jiyw7j0cag8sbjpktjm,2,146,7,win,no-go,NGW,N,bacs1,0,1,0.347,0,0.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,2,147,7,win,go,GW,G,bacs1,1,1,0.485,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,2,148,7,win,go,GW,O,bacs1,1,1,0.484,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,2,149,8,win,go,GW,O,bacs1,1,1,0.732,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,2,150,8,win,no-go,NGW,N,bacs1,0,1,0.342,0,0.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,2,151,8,win,go,GW,G,bacs1,1,1,0.385,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,2,152,8,lose,no-go,NGAL,I,bacs1,0,0,,1,0.0,-1,0
2t0g7jiyw7j0cag8sbjpktjm,2,153,9,lose,no-go,NGAL,I,bacs1,0,0,,1,0.0,-1,0
2t0g7jiyw7j0cag8sbjpktjm,2,154,9,win,no-go,NGW,N,bacs1,0,1,0.434,0,0.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,2,155,9,win,go,GW,O,bacs1,1,1,0.53,1,1.0,+1,1
2t0g7jiyw7j0cag8sbjpktjm,2,156,1,win,go,GW,D,bacs1,1,1,0.515,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,2,157,2,win,go,GW,D,bacs1,1,1,0.829,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,2,158,10,win,no-go,NGW,N,bacs1,0,0,,1,0.0,+10,0
2t0g7jiyw7j0cag8sbjpktjm,2,159,10,lose,no-go,NGAL,I,bacs1,0,0,,1,0.0,-1,0
2t0g7jiyw7j0cag8sbjpktjm,2,160,10,win,go,GW,O,bacs1,1,1,0.468,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,2,161,11,win,no-go,NGW,N,bacs1,0,0,,1,0.0,+10,0
2t0g7jiyw7j0cag8sbjpktjm,2,162,1,lose,go,GAL,K,bacs1,1,1,0.861,1,1.0,-10,1
2t0g7jiyw7j0cag8sbjpktjm,2,163,1,lose,no-go,NGAL,S,bacs1,0,0,,1,0.0,-1,0
2t0g7jiyw7j0cag8sbjpktjm,2,164,3,win,go,GW,D,bacs1,1,1,0.653,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,2,165,2,lose,go,GAL,K,bacs1,1,0,,0,1.0,-1,0
2t0g7jiyw7j0cag8sbjpktjm,2,166,2,lose,no-go,NGAL,S,bacs1,0,0,,1,0.0,-1,0
2t0g7jiyw7j0cag8sbjpktjm,2,167,4,win,go,GW,D,bacs1,1,1,0.476,1,0.0,+10,1
2t0g7jiyw7j0cag8sbjpktjm,2,168,12,win,no-go,NGW,N,bacs1,0,0,,1,0.0,+10,0
