subject,session,block,runsheet,trial,exposure,stimulus,valence,action,robot,rune,rune_set,correct,choice,rt,accuracy,sham,outcome,total_keys
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,122,1,1,win,go,gw,O,bacs1,1,1,0.656,1,0.0,+10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,123,1,4,win,no-go,ngw,N,bacs1,0,1,0.877,0,0.0,+1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,124,1,8,lose,go,gal,G,bacs1,1,0,,0,0.0,-10,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,125,2,12,lose,no-go,ngal,I,bacs1,0,1,0.914,0,1.0,-1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,126,2,1,win,go,gw,O,bacs1,1,1,0.726,1,0.0,+10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,127,2,4,win,no-go,ngw,N,bacs1,0,0,,1,0.0,+10,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,128,2,8,lose,go,gal,G,bacs1,1,1,0.449,1,0.0,-1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,129,3,1,win,go,gw,O,bacs1,1,1,0.767,1,1.0,+1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,130,3,8,lose,go,gal,G,bacs1,1,1,0.583,1,0.0,-1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,131,3,4,win,no-go,ngw,N,bacs1,0,0,,1,1.0,+1,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,132,3,12,lose,no-go,ngal,I,bacs1,0,1,0.637,0,1.0,-1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,133,4,1,win,go,gw,O,bacs1,1,1,0.439,1,0.0,+10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,134,4,4,win,no-go,ngw,N,bacs1,0,1,0.416,0,0.0,+1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,135,4,12,lose,no-go,ngal,I,bacs1,0,1,0.612,0,0.0,-10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,136,4,8,lose,go,gal,G,bacs1,1,1,0.56,1,0.0,-1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,137,5,12,lose,no-go,ngal,I,bacs1,0,1,0.647,0,0.0,-10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,138,5,1,win,go,gw,O,bacs1,1,1,0.848,1,1.0,+1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,139,5,4,win,no-go,ngw,N,bacs1,0,0,,1,0.0,+10,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,140,5,8,lose,go,gal,G,bacs1,1,1,0.567,1,0.0,-1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,141,6,8,lose,go,gal,G,bacs1,1,0,,0,0.0,-10,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,142,6,4,win,no-go,ngw,N,bacs1,0,1,0.628,0,0.0,+1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,143,6,1,win,go,gw,O,bacs1,1,0,,0,0.0,+1,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,144,6,12,lose,no-go,ngal,I,bacs1,0,1,0.787,0,0.0,-10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,145,7,12,lose,no-go,ngal,I,bacs1,0,0,,1,0.0,-1,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,146,7,4,win,no-go,ngw,N,bacs1,0,1,0.759,0,0.0,+1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,147,7,1,win,go,gw,O,bacs1,1,0,,0,1.0,+10,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,148,7,8,lose,go,gal,G,bacs1,1,1,0.618,1,0.0,-1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,149,8,12,lose,no-go,ngal,I,bacs1,0,0,,1,0.0,-1,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,150,8,1,win,go,gw,O,bacs1,1,1,0.605,1,1.0,+1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,151,8,8,lose,go,gal,G,bacs1,1,1,0.615,1,0.0,-1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,152,8,4,win,no-go,ngw,N,bacs1,0,1,1.19,0,0.0,+1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,153,1,11,lose,no-go,ngal,K,bacs1,0,1,1.136,0,1.0,-1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,154,1,9,lose,go,gal,D,bacs1,1,0,,0,0.0,-10,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,155,9,12,lose,no-go,ngal,I,bacs1,0,0,,1,0.0,-1,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,156,9,8,lose,go,gal,G,bacs1,1,1,0.62,1,0.0,-1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,157,10,8,lose,go,gal,G,bacs1,1,1,0.51,1,1.0,-10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,158,2,9,lose,go,gal,D,bacs1,1,1,1.142,1,0.0,-1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,159,10,12,lose,no-go,ngal,I,bacs1,0,0,,1,0.0,-1,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,160,2,11,lose,no-go,ngal,K,bacs1,0,1,0.774,0,0.0,-10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,161,3,11,lose,no-go,ngal,K,bacs1,0,0,,1,0.0,-1,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,162,3,9,lose,go,gal,D,bacs1,1,1,0.873,1,0.0,-1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,163,11,12,lose,no-go,ngal,I,bacs1,0,0,,1,0.0,-1,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,164,1,6,win,no-go,ngw,S,bacs1,0,0,,1,0.0,+10,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,165,2,6,win,no-go,ngw,S,bacs1,0,0,,1,0.0,+10,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,166,4,9,lose,go,gal,D,bacs1,1,1,0.617,1,0.0,-1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,167,12,12,lose,no-go,ngal,I,bacs1,0,0,,1,0.0,-1,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,168,4,11,lose,no-go,ngal,K,bacs1,0,0,,1,0.0,-1,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,169,3,6,win,no-go,ngw,S,bacs1,0,0,,1,0.0,+10,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,170,5,11,lose,no-go,ngal,K,bacs1,0,0,,1,0.0,-1,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,171,5,9,lose,go,gal,D,bacs1,1,1,0.83,1,0.0,-1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,172,1,2,win,go,gw,U,bacs1,1,1,1.0,1,0.0,+10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,173,6,11,lose,no-go,ngal,K,bacs1,0,0,,1,0.0,-1,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,174,4,6,win,no-go,ngw,S,bacs1,0,0,,1,0.0,+10,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,175,6,9,lose,go,gal,D,bacs1,1,1,0.641,1,1.0,-10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,176,2,2,win,go,gw,U,bacs1,1,1,0.793,1,0.0,+10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,177,7,11,lose,no-go,ngal,K,bacs1,0,0,,1,1.0,-10,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,178,5,6,win,no-go,ngw,S,bacs1,0,0,,1,1.0,+1,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,179,7,9,lose,go,gal,D,bacs1,1,1,0.765,1,0.0,-1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,180,3,2,win,go,gw,U,bacs1,1,1,0.648,1,0.0,+10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,181,6,6,win,no-go,ngw,S,bacs1,0,1,0.605,0,0.0,+1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,182,8,11,lose,no-go,ngal,K,bacs1,0,1,0.992,0,0.0,-10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,183,4,2,win,go,gw,U,bacs1,1,1,0.606,1,0.0,+10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,184,8,9,lose,go,gal,D,bacs1,1,1,0.59,1,1.0,-10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,185,7,6,win,no-go,ngw,S,bacs1,0,0,,1,0.0,+10,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,186,9,9,lose,go,gal,D,bacs1,1,0,,0,0.0,-10,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,187,9,11,lose,no-go,ngal,K,bacs1,0,0,,1,1.0,-10,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,188,5,2,win,go,gw,U,bacs1,1,1,0.594,1,0.0,+10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,189,8,6,win,no-go,ngw,S,bacs1,0,0,,1,0.0,+10,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,190,10,11,lose,no-go,ngal,K,bacs1,0,1,0.473,0,0.0,-10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,191,10,9,lose,go,gal,D,bacs1,1,1,0.6,1,0.0,-1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,192,6,2,win,go,gw,U,bacs1,1,1,0.587,1,1.0,+1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,193,7,2,win,go,gw,U,bacs1,1,0,,0,0.0,+1,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,194,1,3,win,go,gw,M,bacs1,1,1,0.851,1,0.0,+10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,195,9,6,win,no-go,ngw,S,bacs1,0,1,0.993,0,0.0,+1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,196,11,9,lose,go,gal,D,bacs1,1,1,0.71,1,0.0,-1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,197,2,3,win,go,gw,M,bacs1,1,0,,0,0.0,+1,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,198,10,6,win,no-go,ngw,S,bacs1,0,0,,1,0.0,+10,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,199,12,9,lose,go,gal,D,bacs1,1,1,0.446,1,0.0,-1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,200,8,2,win,go,gw,U,bacs1,1,1,0.884,1,0.0,+10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,201,3,3,win,go,gw,M,bacs1,1,0,,0,0.0,+1,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,202,11,6,win,no-go,ngw,S,bacs1,0,0,,1,0.0,+10,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,203,1,5,win,no-go,ngw,P,bacs1,0,1,0.875,0,0.0,+1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,204,9,2,win,go,gw,U,bacs1,1,1,1.27,1,1.0,+1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,205,12,6,win,no-go,ngw,S,bacs1,0,0,,1,1.0,+1,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,206,10,2,win,go,gw,U,bacs1,1,0,,0,0.0,+1,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,207,4,3,win,go,gw,M,bacs1,1,1,0.744,1,1.0,+1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,208,2,5,win,no-go,ngw,P,bacs1,0,0,,1,0.0,+10,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,209,1,10,lose,no-go,ngal,Y,bacs1,0,1,0.802,0,0.0,-10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,210,5,3,win,go,gw,M,bacs1,1,1,1.061,1,0.0,+10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,211,1,7,lose,go,gal,H,bacs1,1,0,,0,0.0,-10,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,212,3,5,win,no-go,ngw,P,bacs1,0,0,,1,0.0,+10,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,213,2,10,lose,no-go,ngal,Y,bacs1,0,1,0.655,0,1.0,-1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,214,6,3,win,go,gw,M,bacs1,1,0,,0,0.0,+1,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,215,2,7,lose,go,gal,H,bacs1,1,1,1.128,1,1.0,-10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,216,4,5,win,no-go,ngw,P,bacs1,0,0,,1,0.0,+10,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,217,7,3,win,go,gw,M,bacs1,1,0,,0,0.0,+1,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,218,3,10,lose,no-go,ngal,Y,bacs1,0,1,0.659,0,1.0,-1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,219,3,7,lose,go,gal,H,bacs1,1,1,0.769,1,0.0,-1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,220,5,5,win,no-go,ngw,P,bacs1,0,1,0.798,0,0.0,+1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,221,4,10,lose,no-go,ngal,Y,bacs1,0,1,1.165,0,0.0,-10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,222,4,7,lose,go,gal,H,bacs1,1,0,,0,0.0,-10,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,223,8,3,win,go,gw,M,bacs1,1,1,0.815,1,1.0,+1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,224,6,5,win,no-go,ngw,P,bacs1,0,0,,1,1.0,+1,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,225,7,5,win,no-go,ngw,P,bacs1,0,1,0.627,0,1.0,+10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,226,9,3,win,go,gw,M,bacs1,1,0,,0,0.0,+1,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,227,5,7,lose,go,gal,H,bacs1,1,1,0.725,1,0.0,-1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,228,5,10,lose,no-go,ngal,Y,bacs1,0,1,0.791,0,0.0,-10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,229,8,5,win,no-go,ngw,P,bacs1,0,1,0.67,0,1.0,+10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,230,10,3,win,go,gw,M,bacs1,1,1,0.633,1,0.0,+10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,231,6,10,lose,no-go,ngal,Y,bacs1,0,0,,1,0.0,-1,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,232,6,7,lose,go,gal,H,bacs1,1,1,0.877,1,0.0,-1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,233,7,10,lose,no-go,ngal,Y,bacs1,0,1,0.864,0,0.0,-10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,234,11,3,win,go,gw,M,bacs1,1,1,0.567,1,0.0,+10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,235,7,7,lose,go,gal,H,bacs1,1,1,1.183,1,1.0,-10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,236,9,5,win,no-go,ngw,P,bacs1,0,1,0.701,0,0.0,+1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,237,8,10,lose,no-go,ngal,Y,bacs1,0,1,0.765,0,0.0,-10,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,238,8,7,lose,go,gal,H,bacs1,1,0,,0,0.0,-10,0
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,239,10,5,win,no-go,ngw,P,bacs1,0,1,0.515,0,0.0,+1,1
w59ijq0mwm34n9tie6kdf4h3,3,2,3a,240,12,3,win,go,gw,M,bacs1,1,1,0.761,1,0.0,+10,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,1,1,12,lose,no-go,ngal,P,bacs1,0,1,0.581,0,0.0,-10,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,2,1,1,win,go,gw,M,bacs1,1,1,0.61,1,1.0,+1,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,3,1,8,lose,go,gal,H,bacs1,1,1,0.707,1,1.0,-10,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,4,1,4,win,no-go,ngw,Y,bacs1,0,1,0.822,0,0.0,+1,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,5,2,4,win,no-go,ngw,Y,bacs1,0,0,,1,0.0,+10,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,6,2,8,lose,go,gal,H,bacs1,1,0,,0,0.0,-10,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,7,2,1,win,go,gw,M,bacs1,1,0,,0,0.0,+1,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,8,2,12,lose,no-go,ngal,P,bacs1,0,0,,1,0.0,-1,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,9,3,1,win,go,gw,M,bacs1,1,1,0.596,1,0.0,+10,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,10,3,4,win,no-go,ngw,Y,bacs1,0,0,,1,0.0,+10,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,11,3,8,lose,go,gal,H,bacs1,1,0,,0,0.0,-10,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,12,3,12,lose,no-go,ngal,P,bacs1,0,0,,1,0.0,-1,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,13,4,12,lose,no-go,ngal,P,bacs1,0,1,0.684,0,1.0,-1,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,14,4,1,win,go,gw,M,bacs1,1,1,0.927,1,0.0,+10,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,15,4,8,lose,go,gal,H,bacs1,1,0,,0,1.0,-1,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,16,4,4,win,no-go,ngw,Y,bacs1,0,0,,1,0.0,+10,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,17,5,4,win,no-go,ngw,Y,bacs1,0,0,,1,1.0,+1,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,18,5,12,lose,no-go,ngal,P,bacs1,0,1,0.434,0,0.0,-10,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,19,5,8,lose,go,gal,H,bacs1,1,0,,0,0.0,-10,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,20,5,1,win,go,gw,M,bacs1,1,1,0.829,1,1.0,+1,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,21,6,1,win,go,gw,M,bacs1,1,1,0.907,1,0.0,+10,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,22,6,4,win,no-go,ngw,Y,bacs1,0,0,,1,0.0,+10,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,23,6,12,lose,no-go,ngal,P,bacs1,0,1,0.66,0,0.0,-10,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,24,6,8,lose,go,gal,H,bacs1,1,1,0.631,1,0.0,-1,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,25,7,1,win,go,gw,M,bacs1,1,0,,0,0.0,+1,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,26,7,4,win,no-go,ngw,Y,bacs1,0,0,,1,1.0,+1,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,27,7,8,lose,go,gal,H,bacs1,1,0,,0,0.0,-10,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,28,7,12,lose,no-go,ngal,P,bacs1,0,0,,1,0.0,-1,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,29,8,1,win,go,gw,M,bacs1,1,1,0.495,1,0.0,+10,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,30,8,4,win,no-go,ngw,Y,bacs1,0,0,,1,0.0,+10,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,31,8,12,lose,no-go,ngal,P,bacs1,0,0,,1,0.0,-1,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,32,8,8,lose,go,gal,H,bacs1,1,1,0.714,1,0.0,-1,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,33,9,8,lose,go,gal,H,bacs1,1,1,1.3,1,1.0,-10,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,34,9,12,lose,no-go,ngal,P,bacs1,0,0,,1,0.0,-1,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,35,1,9,lose,go,gal,U,bacs1,1,1,1.012,1,0.0,-1,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,36,1,11,lose,no-go,ngal,S,bacs1,0,0,,1,0.0,-1,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,37,10,12,lose,no-go,ngal,P,bacs1,0,0,,1,0.0,-1,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,38,2,11,lose,no-go,ngal,S,bacs1,0,0,,1,0.0,-1,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,39,10,8,lose,go,gal,H,bacs1,1,0,,0,0.0,-10,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,40,2,9,lose,go,gal,U,bacs1,1,0,,0,0.0,-10,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,41,1,6,win,no-go,ngw,K,bacs1,0,1,0.575,0,1.0,+10,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,42,3,9,lose,go,gal,U,bacs1,1,0,,0,0.0,-10,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,43,3,11,lose,no-go,ngal,S,bacs1,0,1,0.521,0,0.0,-10,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,44,11,12,lose,no-go,ngal,P,bacs1,0,0,,1,0.0,-1,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,45,2,6,win,no-go,ngw,K,bacs1,0,1,0.527,0,1.0,+10,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,46,4,11,lose,no-go,ngal,S,bacs1,0,0,,1,1.0,-10,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,47,4,9,lose,go,gal,U,bacs1,1,1,0.437,1,0.0,-1,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,48,12,12,lose,no-go,ngal,P,bacs1,0,0,,1,0.0,-1,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,49,5,9,lose,go,gal,U,bacs1,1,1,0.488,1,0.0,-1,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,50,3,6,win,no-go,ngw,K,bacs1,0,1,0.662,0,0.0,+1,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,51,1,2,win,go,gw,D,bacs1,1,1,0.776,1,0.0,+10,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,52,5,11,lose,no-go,ngal,S,bacs1,0,0,,1,0.0,-1,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,53,6,9,lose,go,gal,U,bacs1,1,1,0.676,1,1.0,-10,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,54,2,2,win,go,gw,D,bacs1,1,1,0.569,1,0.0,+10,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,55,4,6,win,no-go,ngw,K,bacs1,0,0,,1,0.0,+10,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,56,6,11,lose,no-go,ngal,S,bacs1,0,1,0.719,0,0.0,-10,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,57,5,6,win,no-go,ngw,K,bacs1,0,1,0.7,0,1.0,+10,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,58,7,11,lose,no-go,ngal,S,bacs1,0,0,,1,0.0,-1,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,59,7,9,lose,go,gal,U,bacs1,1,1,0.674,1,0.0,-1,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,60,3,2,win,go,gw,D,bacs1,1,1,0.601,1,0.0,+10,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,61,8,9,lose,go,gal,U,bacs1,1,1,0.815,1,1.0,-10,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,62,8,11,lose,no-go,ngal,S,bacs1,0,0,,1,1.0,-10,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,63,4,2,win,go,gw,D,bacs1,1,1,0.778,1,1.0,+1,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,64,6,6,win,no-go,ngw,K,bacs1,0,1,1.032,0,1.0,+10,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,65,7,6,win,no-go,ngw,K,bacs1,0,1,0.455,0,0.0,+1,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,66,5,2,win,go,gw,D,bacs1,1,1,0.643,1,0.0,+10,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,67,9,11,lose,no-go,ngal,S,bacs1,0,0,,1,0.0,-1,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,68,9,9,lose,go,gal,U,bacs1,1,1,0.576,1,0.0,-1,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,69,10,9,lose,go,gal,U,bacs1,1,1,0.607,1,0.0,-1,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,70,8,6,win,no-go,ngw,K,bacs1,0,0,,1,0.0,+10,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,71,10,11,lose,no-go,ngal,S,bacs1,0,0,,1,1.0,-10,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,72,6,2,win,go,gw,D,bacs1,1,1,0.586,1,0.0,+10,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,73,1,3,win,go,gw,O,bacs1,1,1,1.121,1,0.0,+10,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,74,9,6,win,no-go,ngw,K,bacs1,0,0,,1,0.0,+10,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,75,11,9,lose,go,gal,U,bacs1,1,1,0.484,1,0.0,-1,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,76,7,2,win,go,gw,D,bacs1,1,0,,0,0.0,+1,0
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,77,12,9,lose,go,gal,U,bacs1,1,1,0.477,1,1.0,-10,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,78,10,6,win,no-go,ngw,K,bacs1,0,0,,1,0.0,+10,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,79,2,3,win,go,gw,O,bacs1,1,1,0.359,1,0.0,+10,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,80,8,2,win,go,gw,D,bacs1,1,1,0.467,1,1.0,+1,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,81,9,2,win,go,gw,D,bacs1,1,1,0.418,1,0.0,+10,1
wgcsr4pnqf9h06ddy7r1g63l,3,1,3a,82,11,6,win,no-go,ngw,K,bacs1,0,0,,1,0.0,+10,0
