name	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
theta_c_pr[3,59]	0.876	0.00959	0.687	-0.483	0.868	2.19	5134.0	1.22	1.0
theta_c_pr[3,60]	-0.0802	0.00882	0.594	-1.29	-0.0811	1.05	4531.0	1.08	1.0
theta_c_pr[3,61]	1.19	0.0079	0.475	0.264	1.19	2.12	3611.0	0.857	1.0
theta_c_pr[3,62]	-0.523	0.00892	0.606	-1.76	-0.527	0.653	4622.0	1.1	1.0
theta_c_pr[3,63]	-1.22	0.00766	0.415	-2.11	-1.22	-0.462	2942.0	0.698	1.0
theta_c_pr[3,64]	-1.07	0.00876	0.619	-2.39	-1.07	0.103	5002.0	1.19	1.0
theta_c_pr[3,65]	1.03	0.00689	0.418	0.219	1.01	1.84	3686.0	0.875	1.0
theta_c_pr[3,66]	2.44	0.00924	0.535	1.4	2.41	3.51	3352.0	0.795	1.0
theta_c_pr[3,67]	-0.541	0.00988	0.647	-1.86	-0.554	0.734	4289.0	1.02	1.0
theta_c_pr[3,68]	-0.148	0.00654	0.402	-0.973	-0.154	0.619	3791.0	0.9	1.0
theta_c_pr[3,69]	-0.447	0.00856	0.488	-1.46	-0.448	0.477	3244.0	0.77	1.0
theta_c_pr[3,70]	0.286	0.00639	0.392	-0.527	0.277	1.05	3754.0	0.891	1.0
theta_c_pr[3,71]	-0.809	0.00839	0.549	-1.94	-0.8	0.229	4284.0	1.02	1.0
theta_c_pr[3,72]	-0.617	0.0088	0.645	-1.9	-0.619	0.611	5370.0	1.27	1.0
theta_c_pr[3,73]	-0.594	0.00892	0.528	-1.71	-0.599	0.395	3508.0	0.833	1.0
theta_c_pr[3,74]	-1.19	0.00842	0.533	-2.33	-1.19	-0.205	4009.0	0.951	1.0
theta_c_pr[3,75]	-0.101	0.00806	0.516	-1.14	-0.103	0.885	4106.0	0.974	0.999
theta_c_pr[3,76]	0.315	0.0105	0.629	-0.95	0.31	1.54	3596.0	0.853	1.0
theta_c_pr[3,77]	0.319	0.0105	0.749	-1.16	0.296	1.8	5094.0	1.21	0.999
theta_c_pr[3,78]	-0.765	0.00828	0.539	-1.86	-0.766	0.274	4236.0	1.01	1.0
theta_c_pr[3,79]	-0.896	0.00924	0.613	-2.13	-0.9	0.274	4398.0	1.04	1.0
theta_c_pr[3,80]	0.234	0.00592	0.334	-0.444	0.231	0.872	3181.0	0.755	0.999
theta_c_pr[3,81]	-0.146	0.0072	0.5	-1.16	-0.151	0.805	4820.0	1.14	1.0
theta_c_pr[3,82]	-0.469	0.00849	0.613	-1.75	-0.478	0.667	5207.0	1.24	1.0
theta_c_pr[3,83]	-0.334	0.00705	0.456	-1.28	-0.343	0.54	4182.0	0.992	1.0
theta_c_pr[3,84]	0.282	0.01	0.681	-1.03	0.263	1.62	4626.0	1.1	0.999
theta_c_pr[3,85]	0.0153	0.00904	0.563	-1.09	-0.00452	1.12	3880.0	0.921	1.0
theta_c_pr[3,86]	0.332	0.00944	0.683	-0.995	0.323	1.67	5244.0	1.24	1.0
theta_c_pr[3,87]	-0.297	0.00837	0.566	-1.47	-0.31	0.786	4573.0	1.09	1.0
theta_c_pr[3,88]	0.114	0.0089	0.606	-1.12	0.0945	1.31	4641.0	1.1	1.0
theta_c_pr[3,89]	-0.318	0.00605	0.333	-1.01	-0.318	0.286	3035.0	0.72	1.0
theta_c_pr[3,90]	-0.0655	0.00758	0.511	-1.1	-0.088	0.921	4553.0	1.08	0.999
theta_c_pr[3,91]	-0.184	0.00829	0.554	-1.3	-0.191	0.894	4468.0	1.06	1.0
theta_c_pr[3,92]	0.827	0.00758	0.449	-0.0636	0.812	1.71	3502.0	0.831	1.0
theta_c_pr[3,93]	0.000552	0.00881	0.593	-1.18	-0.0112	1.15	4524.0	1.07	1.0
theta_c_pr[3,94]	-0.725	0.00665	0.377	-1.5	-0.727	-0.0386	3218.0	0.764	1.0
theta_c_pr[3,95]	-0.634	0.00816	0.494	-1.64	-0.638	0.303	3659.0	0.868	1.0
theta_c_pr[3,96]	-0.588	0.00866	0.572	-1.79	-0.595	0.496	4356.0	1.03	1.0
theta_c_pr[4,1]	0.597	0.0104	0.648	-0.738	0.583	1.81	3889.0	0.923	1.0
theta_c_pr[4,2]	-0.625	0.0168	0.723	-2.12	-0.624	0.747	1848.0	0.439	1.0
theta_c_pr[4,3]	-0.225	0.0152	0.792	-1.82	-0.236	1.31	2718.0	0.645	1.0
theta_c_pr[4,4]	0.145	0.0108	0.657	-1.2	0.139	1.38	3688.0	0.875	1.0
theta_c_pr[4,5]	0.901	0.00887	0.621	-0.406	0.914	2.05	4898.0	1.16	1.0
theta_c_pr[4,6]	-0.338	0.0091	0.562	-1.49	-0.34	0.72	3811.0	0.904	1.0
theta_c_pr[4,7]	0.0981	0.0161	0.758	-1.51	0.0884	1.5	2210.0	0.524	1.0
theta_c_pr[4,8]	0.676	0.0143	0.816	-1.04	0.665	2.2	3264.0	0.775	1.0
theta_c_pr[4,9]	0.161	0.00859	0.598	-1.09	0.173	1.26	4852.0	1.15	1.0
theta_c_pr[4,10]	-0.834	0.0148	0.734	-2.26	-0.843	0.583	2472.0	0.587	1.0
theta_c_pr[4,11]	0.257	0.00889	0.515	-0.86	0.269	1.18	3359.0	0.797	1.0
theta_c_pr[4,12]	-0.291	0.0108	0.572	-1.51	-0.278	0.737	2823.0	0.67	1.0
theta_c_pr[4,13]	0.655	0.013	0.779	-0.915	0.662	2.07	3573.0	0.848	1.0
theta_c_pr[4,14]	0.165	0.0134	0.706	-1.25	0.164	1.49	2776.0	0.659	1.0
theta_c_pr[4,15]	0.0923	0.0115	0.68	-1.3	0.104	1.37	3528.0	0.837	1.0
theta_c_pr[4,16]	0.125	0.011	0.626	-1.15	0.112	1.37	3239.0	0.769	1.0
theta_c_pr[4,17]	-0.7	0.0115	0.657	-2.02	-0.718	0.554	3252.0	0.772	1.0
theta_c_pr[4,18]	0.0633	0.0101	0.624	-1.17	0.0452	1.27	3826.0	0.908	1.0
theta_c_pr[4,19]	-0.522	0.0147	0.697	-1.9	-0.532	0.805	2263.0	0.537	1.0
theta_c_pr[4,20]	0.236	0.0115	0.657	-1.18	0.261	1.39	3277.0	0.778	1.0
theta_c_pr[4,21]	-0.179	0.00991	0.64	-1.43	-0.196	1.06	4166.0	0.989	1.0
theta_c_pr[4,22]	0.816	0.009	0.633	-0.512	0.824	1.97	4942.0	1.17	1.0
theta_c_pr[4,23]	-0.802	0.0116	0.598	-1.97	-0.821	0.389	2670.0	0.634	1.0
theta_c_pr[4,24]	0.376	0.00889	0.566	-0.859	0.395	1.36	4055.0	0.962	1.0
theta_c_pr[4,25]	-0.694	0.025	1.1	-2.58	-0.843	1.62	1954.0	0.464	1.0
theta_c_pr[4,26]	-0.457	0.00957	0.592	-1.63	-0.475	0.714	3820.0	0.907	1.0
theta_c_pr[4,27]	0.314	0.0109	0.697	-1.17	0.334	1.55	4114.0	0.976	1.0
theta_c_pr[4,28]	-0.119	0.00782	0.556	-1.25	-0.113	0.906	5067.0	1.2	1.0
theta_c_pr[4,29]	0.00784	0.0112	0.682	-1.46	0.0314	1.22	3725.0	0.884	1.0
theta_c_pr[4,30]	0.222	0.0154	0.918	-1.64	0.205	1.95	3561.0	0.845	1.0
theta_c_pr[4,31]	-1.77	0.0102	0.519	-2.87	-1.77	-0.802	2591.0	0.615	1.0
theta_c_pr[4,32]	0.0391	0.0102	0.597	-1.12	0.0168	1.21	3416.0	0.811	1.0
theta_c_pr[4,33]	0.303	0.0119	0.686	-1.11	0.308	1.59	3336.0	0.792	1.0
theta_c_pr[4,34]	0.292	0.00834	0.566	-0.897	0.301	1.33	4601.0	1.09	1.0
theta_c_pr[4,35]	-0.1	0.0114	0.647	-1.42	-0.103	1.16	3197.0	0.759	1.0
theta_c_pr[4,36]	-0.194	0.0158	0.79	-1.84	-0.168	1.25	2518.0	0.598	1.0
theta_c_pr[4,37]	0.692	0.0181	1.14	-1.66	0.729	2.68	3919.0	0.93	1.0
theta_c_pr[4,38]	-0.297	0.0104	0.63	-1.6	-0.293	0.88	3658.0	0.868	1.0
theta_c_pr[4,39]	-0.574	0.0159	1.0	-2.57	-0.584	1.36	3993.0	0.948	1.0
theta_c_pr[4,40]	-0.153	0.0122	0.993	-2.2	-0.144	1.66	6579.0	1.56	1.0
theta_c_pr[4,41]	-0.731	0.0105	0.606	-1.91	-0.745	0.442	3361.0	0.798	1.0
theta_c_pr[4,42]	0.757	0.0125	0.772	-0.871	0.781	2.18	3813.0	0.905	1.0
theta_c_pr[4,43]	0.793	0.00798	0.553	-0.383	0.797	1.84	4792.0	1.14	0.999
theta_c_pr[4,44]	1.06	0.00832	0.564	-0.188	1.08	2.09	4594.0	1.09	1.0
theta_c_pr[4,45]	0.442	0.00937	0.573	-0.791	0.45	1.49	3738.0	0.887	1.0
theta_c_pr[4,46]	-0.315	0.00873	0.551	-1.47	-0.312	0.72	3988.0	0.946	1.0
theta_c_pr[4,47]	0.65	0.00917	0.651	-0.695	0.66	1.84	5045.0	1.2	1.0
theta_c_pr[4,48]	0.0494	0.0106	0.605	-1.23	0.0596	1.16	3273.0	0.777	1.0
theta_c_pr[4,49]	-1.13	0.0122	0.593	-2.31	-1.14	0.0362	2361.0	0.56	1.0
theta_c_pr[4,50]	-0.222	0.0114	0.661	-1.57	-0.229	1.02	3345.0	0.794	1.0
theta_c_pr[4,51]	-0.206	0.0176	0.836	-1.89	-0.209	1.42	2260.0	0.536	1.0
theta_c_pr[4,52]	-0.0704	0.0112	0.663	-1.44	-0.0452	1.12	3504.0	0.832	1.0
theta_c_pr[4,53]	0.335	0.00873	0.591	-0.88	0.342	1.48	4583.0	1.09	1.0
theta_c_pr[4,54]	-0.822	0.0118	0.584	-2.03	-0.815	0.242	2451.0	0.582	1.0
theta_c_pr[4,55]	1.53	0.0106	0.684	-0.0412	1.58	2.71	4186.0	0.993	1.0
theta_c_pr[4,56]	-0.399	0.0167	0.838	-2.09	-0.398	1.14	2521.0	0.598	1.0
theta_c_pr[4,57]	0.672	0.00923	0.65	-0.678	0.676	1.89	4960.0	1.18	1.0
theta_c_pr[4,58]	-0.668	0.0136	0.669	-1.99	-0.689	0.643	2422.0	0.575	1.0
theta_c_pr[4,59]	-0.054	0.00885	0.579	-1.19	-0.0608	1.07	4274.0	1.01	1.0
theta_c_pr[4,60]	-0.885	0.00948	0.558	-1.99	-0.893	0.199	3465.0	0.822	1.0
theta_c_pr[4,61]	-1.39	0.0155	0.715	-2.73	-1.43	0.0501	2118.0	0.503	1.0
theta_c_pr[4,62]	0.0704	0.0115	0.732	-1.41	0.063	1.46	4044.0	0.96	1.0
theta_c_pr[4,63]	-2.04	0.0118	0.532	-3.15	-2.03	-1.03	2048.0	0.486	1.0
theta_c_pr[4,64]	0.349	0.00839	0.567	-0.875	0.377	1.36	4562.0	1.08	1.0
theta_c_pr[4,65]	1.31	0.0183	1.02	-1.01	1.39	3.05	3090.0	0.733	1.0
theta_c_pr[4,66]	-2.28	0.0157	0.879	-3.87	-2.35	-0.429	3126.0	0.742	1.0
theta_c_pr[4,67]	0.304	0.00874	0.572	-0.883	0.309	1.35	4282.0	1.02	0.999
theta_c_pr[4,68]	1.09	0.00777	0.536	-0.0344	1.09	2.09	4766.0	1.13	1.0
theta_c_pr[4,69]	-0.489	0.0119	0.68	-1.88	-0.486	0.81	3242.0	0.769	1.0
theta_c_pr[4,70]	-1.24	0.0123	0.609	-2.41	-1.25	-0.0533	2447.0	0.581	1.0
theta_c_pr[4,71]	-0.647	0.00976	0.587	-1.81	-0.664	0.49	3613.0	0.857	1.0
theta_c_pr[4,72]	0.292	0.00806	0.578	-0.959	0.317	1.31	5140.0	1.22	1.0
theta_c_pr[4,73]	-1.22	0.0098	0.542	-2.29	-1.23	-0.162	3063.0	0.727	1.0
theta_c_pr[4,74]	-0.143	0.00944	0.564	-1.33	-0.133	0.871	3569.0	0.847	1.0
theta_c_pr[4,75]	0.467	0.00978	0.584	-0.891	0.501	1.51	3569.0	0.847	1.0
theta_c_pr[4,76]	1.68	0.0115	0.738	-0.00801	1.74	2.94	4117.0	0.977	1.0
theta_c_pr[4,77]	0.78	0.00881	0.656	-0.566	0.788	2.01	5543.0	1.32	1.0
theta_c_pr[4,78]	0.216	0.00945	0.618	-1.06	0.234	1.35	4272.0	1.01	1.0
theta_c_pr[4,79]	0.606	0.0076	0.539	-0.513	0.61	1.63	5031.0	1.19	1.0
theta_c_pr[4,80]	-0.48	0.0155	0.779	-2.07	-0.486	0.973	2532.0	0.601	1.0
theta_c_pr[4,81]	-0.4	0.0115	0.591	-1.63	-0.386	0.657	2662.0	0.632	1.0
theta_c_pr[4,82]	0.262	0.00841	0.546	-0.962	0.289	1.23	4206.0	0.998	1.0
theta_c_pr[4,83]	-1.02	0.0107	0.571	-2.17	-1.04	0.0926	2828.0	0.671	1.0
theta_c_pr[4,84]	0.275	0.0106	0.632	-0.983	0.257	1.49	3522.0	0.836	1.0
theta_c_pr[4,85]	1.01	0.00972	0.62	-0.33	1.03	2.13	4066.0	0.965	1.0
theta_c_pr[4,86]	0.556	0.00985	0.637	-0.725	0.548	1.76	4179.0	0.992	1.0
theta_c_pr[4,87]	-0.0109	0.00876	0.575	-1.19	-0.0156	1.07	4306.0	1.02	1.0
theta_c_pr[4,88]	0.578	0.0111	0.653	-0.727	0.562	1.84	3466.0	0.822	1.0
theta_c_pr[4,89]	1.65	0.0121	0.907	-0.279	1.69	3.28	5665.0	1.34	1.0
theta_c_pr[4,90]	-0.164	0.0133	0.673	-1.58	-0.157	1.06	2546.0	0.604	1.0
theta_c_pr[4,91]	-0.365	0.0133	0.695	-1.78	-0.365	0.917	2725.0	0.647	1.0
theta_c_pr[4,92]	0.306	0.0212	1.01	-1.58	0.254	2.28	2290.0	0.543	1.0
theta_c_pr[4,93]	-0.269	0.00887	0.555	-1.43	-0.262	0.754	3909.0	0.928	1.0
theta_c_pr[4,94]	-0.205	0.0158	0.843	-1.73	-0.257	1.53	2854.0	0.677	1.0
theta_c_pr[4,95]	0.519	0.00842	0.546	-0.621	0.539	1.49	4201.0	0.997	0.999
theta_c_pr[4,96]	0.544	0.0102	0.728	-0.967	0.559	1.89	5151.0	1.22	1.0
theta_c_pr[5,1]	-0.334	0.00809	0.484	-1.27	-0.347	0.609	3578.0	0.849	1.0
theta_c_pr[5,2]	0.195	0.0176	0.766	-1.37	0.204	1.6	1903.0	0.452	1.01
theta_c_pr[5,3]	-2.17	0.0108	0.517	-3.27	-2.17	-1.19	2283.0	0.542	1.0
theta_c_pr[5,4]	-0.26	0.00849	0.485	-1.23	-0.267	0.664	3266.0	0.775	1.0
theta_c_pr[5,5]	0.0884	0.00815	0.516	-0.938	0.0785	1.08	4014.0	0.952	1.0
theta_c_pr[5,6]	0.606	0.00736	0.497	-0.475	0.617	1.48	4563.0	1.08	1.0
theta_c_pr[5,7]	-0.0956	0.0123	0.579	-1.27	-0.122	1.04	2197.0	0.521	1.0
theta_c_pr[5,8]	0.00621	0.0115	0.607	-1.22	-0.0144	1.2	2774.0	0.658	1.0
theta_c_pr[5,9]	0.363	0.00931	0.578	-0.734	0.336	1.53	3856.0	0.915	1.0
theta_c_pr[5,10]	-2.07	0.0114	0.519	-3.16	-2.06	-1.09	2061.0	0.489	1.0
theta_c_pr[5,11]	-1.29	0.0566	1.03	-2.64	-1.59	1.17	331.0	0.0784	1.01
theta_c_pr[5,12]	-0.326	0.0101	0.572	-1.44	-0.351	0.788	3181.0	0.755	1.0
theta_c_pr[5,13]	-0.221	0.00957	0.475	-1.2	-0.229	0.67	2463.0	0.584	1.0
theta_c_pr[5,14]	0.511	0.0104	0.598	-0.698	0.501	1.67	3336.0	0.792	1.0
theta_c_pr[5,15]	0.36	0.0104	0.621	-0.868	0.344	1.55	3567.0	0.846	1.0
theta_c_pr[5,16]	0.377	0.00914	0.56	-0.715	0.364	1.5	3752.0	0.89	1.0
theta_c_pr[5,17]	0.586	0.00862	0.517	-0.465	0.578	1.61	3591.0	0.852	1.0
theta_c_pr[5,18]	0.329	0.00827	0.55	-0.798	0.327	1.36	4416.0	1.05	1.0
theta_c_pr[5,19]	-0.743	0.00957	0.437	-1.65	-0.736	0.0564	2085.0	0.495	1.0
theta_c_pr[5,20]	-0.32	0.00791	0.462	-1.26	-0.329	0.579	3408.0	0.809	1.0
theta_c_pr[5,21]	0.464	0.0079	0.521	-0.569	0.451	1.44	4345.0	1.03	1.0
theta_c_pr[5,22]	0.1	0.00927	0.584	-1.05	0.0934	1.21	3973.0	0.943	1.0
theta_c_pr[5,23]	1.51	0.0129	0.744	-0.00125	1.52	2.94	3308.0	0.785	1.0
theta_c_pr[5,24]	-0.178	0.00851	0.523	-1.24	-0.195	0.844	3783.0	0.898	1.0
theta_c_pr[5,25]	0.489	0.0153	0.697	-0.992	0.479	1.83	2064.0	0.49	1.0
theta_c_pr[5,26]	-0.196	0.00834	0.486	-1.16	-0.21	0.765	3391.0	0.805	1.0
theta_c_pr[5,27]	0.656	0.00869	0.532	-0.389	0.651	1.68	3748.0	0.889	1.0
theta_c_pr[5,28]	0.34	0.00802	0.519	-0.73	0.342	1.3	4181.0	0.992	1.0
theta_c_pr[5,29]	1.08	0.00815	0.579	-0.127	1.07	2.16	5052.0	1.2	1.0
theta_c_pr[5,30]	-1.09	0.0144	0.84	-2.7	-1.14	0.569	3390.0	0.805	1.0
theta_c_pr[5,31]	0.194	0.0112	0.6	-0.945	0.17	1.41	2868.0	0.681	1.0
theta_c_pr[5,32]	1.34	0.0127	0.669	-0.0514	1.35	2.6	2773.0	0.658	1.0
theta_c_pr[5,33]	-0.156	0.00832	0.462	-1.1	-0.163	0.73	3082.0	0.731	1.0
theta_c_pr[5,34]	-0.0276	0.0074	0.494	-1.0	-0.0361	0.916	4447.0	1.06	1.0
theta_c_pr[5,35]	-0.1	0.0112	0.583	-1.2	-0.136	1.08	2701.0	0.641	1.0
theta_c_pr[5,36]	1.26	0.0118	0.617	-0.0359	1.28	2.38	2718.0	0.645	1.0
theta_c_pr[5,37]	-0.565	0.0124	0.851	-2.23	-0.622	1.15	4703.0	1.12	1.0
theta_c_pr[5,38]	0.188	0.00852	0.516	-0.828	0.174	1.19	3671.0	0.871	1.0
theta_c_pr[5,39]	-0.404	0.0144	0.864	-2.19	-0.417	1.27	3605.0	0.855	1.0
theta_c_pr[5,40]	-0.313	0.0142	1.04	-2.4	-0.321	1.69	5396.0	1.28	1.0
theta_c_pr[5,41]	1.03	0.00974	0.693	-0.352	1.01	2.36	5064.0	1.2	1.0
theta_c_pr[5,42]	-0.606	0.0135	0.718	-1.95	-0.667	0.897	2850.0	0.676	1.0
theta_c_pr[5,43]	-1.06	0.00826	0.442	-1.96	-1.05	-0.26	2863.0	0.68	1.0
theta_c_pr[5,44]	-0.077	0.00867	0.516	-1.06	-0.109	0.948	3537.0	0.839	1.0
theta_c_pr[5,45]	0.892	0.0113	0.665	-0.522	0.914	2.11	3448.0	0.818	1.0
theta_c_pr[5,46]	0.594	0.0072	0.494	-0.45	0.603	1.51	4701.0	1.12	1.0
theta_c_pr[5,47]	-0.0662	0.00749	0.503	-1.06	-0.086	0.932	4509.0	1.07	1.0
theta_c_pr[5,48]	-2.96	0.00966	0.472	-3.99	-2.94	-2.14	2385.0	0.566	1.0
theta_c_pr[5,49]	0.561	0.00856	0.493	-0.474	0.56	1.5	3313.0	0.786	1.0
theta_c_pr[5,50]	-0.711	0.00851	0.437	-1.6	-0.723	0.116	2640.0	0.626	1.0
theta_c_pr[5,51]	-0.578	0.017	0.81	-2.1	-0.648	1.13	2266.0	0.538	1.0
theta_c_pr[5,52]	0.425	0.00719	0.452	-0.492	0.432	1.27	3956.0	0.939	1.0
theta_c_pr[5,53]	0.403	0.00853	0.567	-0.717	0.379	1.5	4411.0	1.05	1.0
theta_c_pr[5,54]	-0.288	0.0116	0.577	-1.43	-0.3	0.839	2480.0	0.589	1.0
theta_c_pr[5,55]	-1.12	0.012	0.607	-2.28	-1.17	0.121	2550.0	0.605	1.0
theta_c_pr[5,56]	-0.891	0.012	0.598	-2.09	-0.911	0.287	2492.0	0.591	1.0
theta_c_pr[5,57]	-0.83	0.00899	0.483	-1.79	-0.843	0.131	2878.0	0.683	1.0
theta_c_pr[5,58]	-0.412	0.0113	0.579	-1.57	-0.425	0.728	2608.0	0.619	1.0
theta_c_pr[5,59]	0.245	0.00767	0.484	-0.762	0.263	1.13	3976.0	0.944	1.0
theta_c_pr[5,60]	0.897	0.0078	0.581	-0.296	0.903	1.98	5536.0	1.31	1.0
theta_c_pr[5,61]	-0.305	0.0117	0.568	-1.43	-0.32	0.822	2369.0	0.562	1.0
theta_c_pr[5,62]	0.76	0.00759	0.504	-0.303	0.766	1.7	4417.0	1.05	1.0
theta_c_pr[5,63]	-0.542	0.0089	0.466	-1.5	-0.553	0.35	2742.0	0.651	1.0
theta_c_pr[5,64]	0.172	0.00962	0.59	-0.967	0.16	1.32	3752.0	0.89	1.0
theta_c_pr[5,65]	0.102	0.0122	0.684	-1.17	0.0599	1.49	3141.0	0.745	1.0
theta_c_pr[5,66]	0.478	0.0119	0.595	-0.795	0.499	1.57	2520.0	0.598	1.0
theta_c_pr[5,67]	-0.516	0.00826	0.474	-1.49	-0.517	0.365	3289.0	0.781	1.0
theta_c_pr[5,68]	-0.302	0.0119	0.645	-1.47	-0.341	0.98	2929.0	0.695	1.0
theta_c_pr[5,69]	0.517	0.00966	0.568	-0.627	0.502	1.62	3460.0	0.821	1.0
theta_c_pr[5,70]	0.855	0.0137	0.657	-0.354	0.802	2.23	2315.0	0.549	1.0
theta_c_pr[5,71]	0.737	0.00877	0.53	-0.359	0.736	1.7	3651.0	0.866	1.0
theta_c_pr[5,72]	0.325	0.00795	0.544	-0.769	0.313	1.35	4681.0	1.11	1.0
theta_c_pr[5,73]	0.293	0.0093	0.538	-0.776	0.28	1.35	3349.0	0.795	1.0
theta_c_pr[5,74]	-0.0869	0.00883	0.52	-1.07	-0.111	0.942	3464.0	0.822	1.0
theta_c_pr[5,75]	0.566	0.00833	0.513	-0.452	0.563	1.51	3793.0	0.9	1.0
theta_c_pr[5,76]	-0.0959	0.00811	0.45	-0.977	-0.122	0.794	3072.0	0.729	1.0
theta_c_pr[5,77]	0.0171	0.00871	0.574	-1.14	0.00103	1.12	4335.0	1.03	0.999
theta_c_pr[5,78]	-0.224	0.0105	0.556	-1.28	-0.261	0.894	2786.0	0.661	1.0
theta_c_pr[5,79]	-0.296	0.0128	0.695	-1.57	-0.327	1.06	2932.0	0.696	1.0
theta_c_pr[5,80]	-2.67	0.0105	0.602	-3.97	-2.66	-1.57	3270.0	0.776	1.0
theta_c_pr[5,81]	-0.761	0.00922	0.424	-1.61	-0.77	0.0615	2115.0	0.502	1.0
theta_c_pr[5,82]	0.946	0.0133	0.758	-0.625	0.99	2.23	3249.0	0.771	1.0
theta_c_pr[5,83]	-0.867	0.00973	0.496	-1.85	-0.889	0.0953	2597.0	0.616	1.0
theta_c_pr[5,84]	-0.767	0.00771	0.428	-1.64	-0.775	0.0482	3078.0	0.731	1.0
theta_c_pr[5,85]	-0.474	0.00978	0.535	-1.46	-0.504	0.621	2989.0	0.709	1.0
theta_c_pr[5,86]	0.532	0.00832	0.48	-0.546	0.547	1.42	3335.0	0.792	1.0
theta_c_pr[5,87]	-0.216	0.00794	0.464	-1.16	-0.229	0.669	3422.0	0.812	1.0
theta_c_pr[5,88]	0.244	0.019	0.813	-1.23	0.17	1.94	1823.0	0.433	1.0
theta_c_pr[5,89]	1.72	0.0132	0.91	-0.0923	1.72	3.44	4767.0	1.13	1.0
theta_c_pr[5,90]	-0.0158	0.0094	0.506	-1.05	-0.018	0.932	2901.0	0.688	1.0
theta_c_pr[5,91]	0.493	0.00947	0.519	-0.576	0.487	1.51	3002.0	0.712	1.0
theta_c_pr[5,92]	0.44	0.0114	0.599	-0.85	0.439	1.56	2745.0	0.652	1.0
theta_c_pr[5,93]	0.638	0.00885	0.552	-0.528	0.638	1.65	3891.0	0.923	1.0
theta_c_pr[5,94]	1.18	0.0133	0.722	-0.301	1.2	2.51	2946.0	0.699	1.0
theta_c_pr[5,95]	0.474	0.00976	0.598	-0.75	0.478	1.62	3755.0	0.891	1.0
theta_c_pr[5,96]	0.727	0.00764	0.526	-0.357	0.733	1.68	4747.0	1.13	1.0
theta_d_pr[1,1]	0.0772	0.0115	0.882	-1.7	0.066	1.77	5929.0	1.41	1.0
theta_d_pr[1,2]	-0.603	0.00803	0.383	-1.46	-0.589	0.0891	2272.0	0.539	1.0
theta_d_pr[1,3]	-1.24	0.0093	0.486	-2.35	-1.22	-0.39	2731.0	0.648	0.999
theta_d_pr[1,4]	0.29	0.0109	0.796	-1.31	0.263	1.83	5312.0	1.26	1.0
theta_d_pr[1,5]	-0.203	0.0121	0.93	-2.08	-0.211	1.55	5953.0	1.41	0.999
theta_d_pr[1,6]	0.995	0.0103	0.778	-0.583	0.983	2.48	5765.0	1.37	1.0
theta_d_pr[1,7]	0.479	0.00985	0.454	-0.318	0.447	1.44	2127.0	0.505	1.0
theta_d_pr[1,8]	0.899	0.00947	0.572	-0.168	0.858	2.04	3642.0	0.864	1.0
theta_d_pr[1,9]	0.682	0.0112	0.801	-0.93	0.675	2.17	5119.0	1.21	1.0
theta_d_pr[1,10]	-0.0617	0.00989	0.522	-1.06	-0.104	1.0	2785.0	0.661	1.0
theta_d_pr[1,11]	-1.41	0.0111	0.61	-2.72	-1.39	-0.32	3043.0	0.722	1.0
theta_d_pr[1,12]	0.984	0.0119	0.798	-0.682	0.982	2.49	4534.0	1.08	1.0
theta_d_pr[1,13]	-2.05	0.012	0.524	-3.27	-2.01	-1.17	1896.0	0.45	1.0
theta_d_pr[1,14]	0.838	0.0103	0.729	-0.659	0.832	2.25	4991.0	1.18	1.0
theta_d_pr[1,15]	-1.51	0.00958	0.387	-2.41	-1.48	-0.86	1632.0	0.387	1.0
theta_d_pr[1,16]	0.244	0.0114	0.822	-1.47	0.239	1.82	5220.0	1.24	1.0
theta_d_pr[1,17]	-0.0415	0.00946	0.643	-1.34	-0.04	1.2	4623.0	1.1	1.0
theta_d_pr[1,18]	0.352	0.0113	0.882	-1.41	0.347	2.04	6033.0	1.43	1.0
theta_d_pr[1,19]	-1.13	0.00985	0.597	-2.44	-1.12	-0.0361	3670.0	0.871	1.0
theta_d_pr[1,20]	1.12	0.00989	0.705	-0.274	1.1	2.46	5077.0	1.2	1.0
theta_d_pr[1,21]	0.0669	0.0111	0.814	-1.53	0.05	1.65	5354.0	1.27	1.0
theta_d_pr[1,22]	-0.432	0.0113	0.895	-2.27	-0.445	1.3	6236.0	1.48	1.0
theta_d_pr[1,23]	-0.941	0.00932	0.471	-1.88	-0.952	-0.0131	2557.0	0.607	1.0
theta_d_pr[1,24]	0.365	0.0121	0.91	-1.61	0.376	2.03	5674.0	1.35	1.0
theta_d_pr[1,25]	-1.27	0.00973	0.429	-2.17	-1.27	-0.475	1940.0	0.46	1.0
theta_d_pr[1,26]	-0.197	0.0125	0.837	-1.89	-0.2	1.39	4461.0	1.06	1.0
theta_d_pr[1,27]	-0.986	0.0111	0.815	-2.71	-0.979	0.555	5359.0	1.27	1.0
theta_d_pr[1,28]	-0.186	0.0115	0.885	-2.0	-0.191	1.45	5910.0	1.4	1.0
theta_d_pr[1,29]	-1.23	0.0115	0.782	-2.89	-1.22	0.218	4615.0	1.1	1.0
theta_d_pr[1,30]	0.183	0.0076	0.319	-0.383	0.151	0.887	1767.0	0.419	1.0
theta_d_pr[1,31]	0.0872	0.0125	0.751	-1.47	0.0851	1.52	3631.0	0.862	1.0
