subject,session,block,trial,exposure,stimulus,valence,action,robot,rune,color,correct,choice,rt,accuracy,sham,outcome,totalkeys
3jijrkavuzibk5dbcpckeszy,2,1,74,19,3,lose,go,gal,rune_03_naudiz,blue,1,1,0.63,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,1,75,19,2,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,1,76,19,1,win,go,gw,rune_03_algiz,yellow,1,1,0.701,1,1.0,+1,1
3jijrkavuzibk5dbcpckeszy,2,1,77,20,3,lose,go,gal,rune_03_naudiz,blue,1,1,0.627,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,1,78,20,4,lose,no-go,ngal,rune_03_othalan,blue,0,1,0.984,0,0.0,-10,1
3jijrkavuzibk5dbcpckeszy,2,1,79,20,2,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,1.0,+1,0
3jijrkavuzibk5dbcpckeszy,2,1,80,20,1,win,go,gw,rune_03_algiz,yellow,1,1,0.581,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,1,81,21,1,win,go,gw,rune_03_algiz,yellow,1,1,0.657,1,1.0,+1,1
3jijrkavuzibk5dbcpckeszy,2,1,82,21,3,lose,go,gal,rune_03_naudiz,blue,1,1,0.43,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,1,83,21,4,lose,no-go,ngal,rune_03_othalan,blue,0,0,,1,0.0,-1,0
3jijrkavuzibk5dbcpckeszy,2,1,84,21,2,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,1.0,+1,0
3jijrkavuzibk5dbcpckeszy,2,1,85,22,4,lose,no-go,ngal,rune_03_othalan,blue,0,0,,1,0.0,-1,0
3jijrkavuzibk5dbcpckeszy,2,1,86,22,1,win,go,gw,rune_03_algiz,yellow,1,1,0.456,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,1,87,22,3,lose,go,gal,rune_03_naudiz,blue,1,1,0.409,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,1,88,22,2,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,1,89,23,4,lose,no-go,ngal,rune_03_othalan,blue,0,0,,1,0.0,-1,0
3jijrkavuzibk5dbcpckeszy,2,1,90,23,2,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,1,91,23,1,win,go,gw,rune_03_algiz,yellow,1,1,0.433,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,1,92,23,3,lose,go,gal,rune_03_naudiz,blue,1,1,0.297,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,1,93,24,1,win,go,gw,rune_03_algiz,yellow,1,1,0.476,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,1,94,24,2,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,1,95,24,4,lose,no-go,ngal,rune_03_othalan,blue,0,0,,1,1.0,-10,0
3jijrkavuzibk5dbcpckeszy,2,1,96,24,3,lose,go,gal,rune_03_naudiz,blue,1,1,0.428,1,1.0,-10,1
3jijrkavuzibk5dbcpckeszy,2,1,97,25,4,lose,no-go,ngal,rune_03_othalan,blue,0,0,,1,0.0,-1,0
3jijrkavuzibk5dbcpckeszy,2,1,98,25,1,win,go,gw,rune_03_algiz,yellow,1,1,0.491,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,1,99,25,2,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,1,100,25,3,lose,go,gal,rune_03_naudiz,blue,1,1,0.426,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,1,101,26,1,win,go,gw,rune_03_algiz,yellow,1,1,0.361,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,1,102,26,2,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,1.0,+1,0
3jijrkavuzibk5dbcpckeszy,2,1,103,26,4,lose,no-go,ngal,rune_03_othalan,blue,0,0,,1,0.0,-1,0
3jijrkavuzibk5dbcpckeszy,2,1,104,26,3,lose,go,gal,rune_03_naudiz,blue,1,1,0.402,1,0.0,-1,2
3jijrkavuzibk5dbcpckeszy,2,1,105,27,2,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,1,106,27,1,win,go,gw,rune_03_algiz,yellow,1,1,0.555,1,1.0,+1,1
3jijrkavuzibk5dbcpckeszy,2,1,107,27,4,lose,no-go,ngal,rune_03_othalan,blue,0,0,,1,0.0,-1,0
3jijrkavuzibk5dbcpckeszy,2,1,108,27,3,lose,go,gal,rune_03_naudiz,blue,1,1,0.48,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,1,109,28,3,lose,go,gal,rune_03_naudiz,blue,1,1,0.365,1,1.0,-10,1
3jijrkavuzibk5dbcpckeszy,2,1,110,28,1,win,go,gw,rune_03_algiz,yellow,1,1,0.294,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,1,111,28,4,lose,no-go,ngal,rune_03_othalan,blue,0,0,,1,0.0,-1,0
3jijrkavuzibk5dbcpckeszy,2,1,112,28,2,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,1,113,29,1,win,go,gw,rune_03_algiz,yellow,1,1,0.469,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,1,114,29,4,lose,no-go,ngal,rune_03_othalan,blue,0,0,,1,1.0,-10,0
3jijrkavuzibk5dbcpckeszy,2,1,115,29,2,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,1,116,29,3,lose,go,gal,rune_03_naudiz,blue,1,1,0.458,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,1,117,30,2,win,no-go,ngw,rune_03_uruz,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,1,118,30,4,lose,no-go,ngal,rune_03_othalan,blue,0,0,,1,0.0,-1,0
3jijrkavuzibk5dbcpckeszy,2,1,119,30,3,lose,go,gal,rune_03_naudiz,blue,1,1,0.352,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,1,120,30,1,win,go,gw,rune_03_algiz,yellow,1,1,0.527,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,2,121,1,5,win,no-go,ngw,rune_04_wunjo,yellow,0,1,0.05,0,0.0,+1,1
3jijrkavuzibk5dbcpckeszy,2,2,122,1,6,lose,no-go,ngal,rune_04_dagaz,blue,0,1,0.633,0,1.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,2,123,1,7,lose,go,gal,rune_04_iwaz,blue,1,1,0.749,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,2,124,1,8,win,go,gw,rune_04_ac,yellow,1,1,0.686,1,1.0,+1,1
3jijrkavuzibk5dbcpckeszy,2,2,125,2,8,win,go,gw,rune_04_ac,yellow,1,0,,0,0.0,+1,0
3jijrkavuzibk5dbcpckeszy,2,2,126,2,6,lose,no-go,ngal,rune_04_dagaz,blue,0,1,0.7,0,0.0,-10,1
3jijrkavuzibk5dbcpckeszy,2,2,127,2,5,win,no-go,ngw,rune_04_wunjo,yellow,0,1,0.79,0,0.0,+1,1
3jijrkavuzibk5dbcpckeszy,2,2,128,2,7,lose,go,gal,rune_04_iwaz,blue,1,1,1.084,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,2,129,3,7,lose,go,gal,rune_04_iwaz,blue,1,1,0.803,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,2,130,3,8,win,go,gw,rune_04_ac,yellow,1,0,,0,0.0,+1,0
3jijrkavuzibk5dbcpckeszy,2,2,131,3,6,lose,no-go,ngal,rune_04_dagaz,blue,0,1,0.843,0,0.0,-10,1
3jijrkavuzibk5dbcpckeszy,2,2,132,3,5,win,no-go,ngw,rune_04_wunjo,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,2,133,4,5,win,no-go,ngw,rune_04_wunjo,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,2,134,4,8,win,go,gw,rune_04_ac,yellow,1,1,0.5,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,2,135,4,6,lose,no-go,ngal,rune_04_dagaz,blue,0,0,,1,0.0,-1,0
3jijrkavuzibk5dbcpckeszy,2,2,136,4,7,lose,go,gal,rune_04_iwaz,blue,1,1,0.715,1,1.0,-10,1
3jijrkavuzibk5dbcpckeszy,2,2,137,5,6,lose,no-go,ngal,rune_04_dagaz,blue,0,0,,1,0.0,-1,0
3jijrkavuzibk5dbcpckeszy,2,2,138,5,5,win,no-go,ngw,rune_04_wunjo,yellow,0,0,,1,1.0,+1,0
3jijrkavuzibk5dbcpckeszy,2,2,139,5,7,lose,go,gal,rune_04_iwaz,blue,1,1,0.94,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,2,140,5,8,win,go,gw,rune_04_ac,yellow,1,1,0.589,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,2,141,6,5,win,no-go,ngw,rune_04_wunjo,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,2,142,6,7,lose,go,gal,rune_04_iwaz,blue,1,1,0.52,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,2,143,6,8,win,go,gw,rune_04_ac,yellow,1,1,0.534,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,2,144,6,6,lose,no-go,ngal,rune_04_dagaz,blue,0,0,,1,0.0,-1,0
3jijrkavuzibk5dbcpckeszy,2,2,145,7,5,win,no-go,ngw,rune_04_wunjo,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,2,146,7,7,lose,go,gal,rune_04_iwaz,blue,1,1,0.561,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,2,147,7,6,lose,no-go,ngal,rune_04_dagaz,blue,0,0,,1,1.0,-10,0
3jijrkavuzibk5dbcpckeszy,2,2,148,7,8,win,go,gw,rune_04_ac,yellow,1,1,0.33,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,2,149,8,7,lose,go,gal,rune_04_iwaz,blue,1,1,0.387,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,2,150,8,5,win,no-go,ngw,rune_04_wunjo,yellow,0,0,,1,1.0,+1,0
3jijrkavuzibk5dbcpckeszy,2,2,151,8,6,lose,no-go,ngal,rune_04_dagaz,blue,0,0,,1,0.0,-1,0
3jijrkavuzibk5dbcpckeszy,2,2,152,8,8,win,go,gw,rune_04_ac,yellow,1,1,0.553,1,1.0,+1,1
3jijrkavuzibk5dbcpckeszy,2,2,153,9,7,lose,go,gal,rune_04_iwaz,blue,1,1,0.342,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,2,154,9,8,win,go,gw,rune_04_ac,yellow,1,1,0.467,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,2,155,9,5,win,no-go,ngw,rune_04_wunjo,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,2,156,9,6,lose,no-go,ngal,rune_04_dagaz,blue,0,0,,1,0.0,-1,0
3jijrkavuzibk5dbcpckeszy,2,2,157,10,6,lose,no-go,ngal,rune_04_dagaz,blue,0,0,,1,0.0,-1,0
3jijrkavuzibk5dbcpckeszy,2,2,158,10,7,lose,go,gal,rune_04_iwaz,blue,1,1,0.452,1,1.0,-10,1
3jijrkavuzibk5dbcpckeszy,2,2,159,10,8,win,go,gw,rune_04_ac,yellow,1,1,0.353,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,2,160,10,5,win,no-go,ngw,rune_04_wunjo,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,2,161,11,5,win,no-go,ngw,rune_04_wunjo,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,2,162,11,8,win,go,gw,rune_04_ac,yellow,1,1,0.399,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,2,163,11,7,lose,go,gal,rune_04_iwaz,blue,1,1,0.279,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,2,164,11,6,lose,no-go,ngal,rune_04_dagaz,blue,0,0,,1,0.0,-1,0
3jijrkavuzibk5dbcpckeszy,2,2,165,12,5,win,no-go,ngw,rune_04_wunjo,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,2,166,12,6,lose,no-go,ngal,rune_04_dagaz,blue,0,0,,1,0.0,-1,0
3jijrkavuzibk5dbcpckeszy,2,2,167,12,7,lose,go,gal,rune_04_iwaz,blue,1,1,0.459,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,2,168,12,8,win,go,gw,rune_04_ac,yellow,1,1,0.565,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,2,169,13,8,win,go,gw,rune_04_ac,yellow,1,1,0.428,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,2,170,13,7,lose,go,gal,rune_04_iwaz,blue,1,1,0.291,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,2,171,13,5,win,no-go,ngw,rune_04_wunjo,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,2,172,13,6,lose,no-go,ngal,rune_04_dagaz,blue,0,0,,1,0.0,-1,0
3jijrkavuzibk5dbcpckeszy,2,2,173,14,8,win,go,gw,rune_04_ac,yellow,1,1,0.411,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,2,174,14,6,lose,no-go,ngal,rune_04_dagaz,blue,0,0,,1,1.0,-10,0
3jijrkavuzibk5dbcpckeszy,2,2,175,14,7,lose,go,gal,rune_04_iwaz,blue,1,1,0.487,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,2,176,14,5,win,no-go,ngw,rune_04_wunjo,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,2,177,15,6,lose,no-go,ngal,rune_04_dagaz,blue,0,0,,1,0.0,-1,0
3jijrkavuzibk5dbcpckeszy,2,2,178,15,8,win,go,gw,rune_04_ac,yellow,1,1,0.535,1,1.0,+1,1
3jijrkavuzibk5dbcpckeszy,2,2,179,15,5,win,no-go,ngw,rune_04_wunjo,yellow,0,0,,1,1.0,+1,0
3jijrkavuzibk5dbcpckeszy,2,2,180,15,7,lose,go,gal,rune_04_iwaz,blue,1,1,0.374,1,1.0,-10,1
3jijrkavuzibk5dbcpckeszy,2,2,181,16,6,lose,no-go,ngal,rune_04_dagaz,blue,0,1,0.722,0,0.0,-10,1
3jijrkavuzibk5dbcpckeszy,2,2,182,16,7,lose,go,gal,rune_04_iwaz,blue,1,1,0.527,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,2,183,16,8,win,go,gw,rune_04_ac,yellow,1,1,0.614,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,2,184,16,5,win,no-go,ngw,rune_04_wunjo,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,2,185,17,6,lose,no-go,ngal,rune_04_dagaz,blue,0,0,,1,1.0,-10,0
3jijrkavuzibk5dbcpckeszy,2,2,186,17,7,lose,go,gal,rune_04_iwaz,blue,1,1,0.356,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,2,187,17,8,win,go,gw,rune_04_ac,yellow,1,1,0.351,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,2,188,17,5,win,no-go,ngw,rune_04_wunjo,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,2,189,18,8,win,go,gw,rune_04_ac,yellow,1,1,0.485,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,2,190,18,6,lose,no-go,ngal,rune_04_dagaz,blue,0,0,,1,0.0,-1,0
3jijrkavuzibk5dbcpckeszy,2,2,191,18,7,lose,go,gal,rune_04_iwaz,blue,1,1,0.269,1,1.0,-10,1
3jijrkavuzibk5dbcpckeszy,2,2,192,18,5,win,no-go,ngw,rune_04_wunjo,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,2,193,19,6,lose,no-go,ngal,rune_04_dagaz,blue,0,0,,1,0.0,-1,0
3jijrkavuzibk5dbcpckeszy,2,2,194,19,8,win,go,gw,rune_04_ac,yellow,1,1,0.359,1,1.0,+1,1
3jijrkavuzibk5dbcpckeszy,2,2,195,19,5,win,no-go,ngw,rune_04_wunjo,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,2,196,19,7,lose,go,gal,rune_04_iwaz,blue,1,1,0.434,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,2,197,20,7,lose,go,gal,rune_04_iwaz,blue,1,1,0.491,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,2,198,20,8,win,go,gw,rune_04_ac,yellow,1,1,0.403,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,2,199,20,6,lose,no-go,ngal,rune_04_dagaz,blue,0,0,,1,0.0,-1,0
3jijrkavuzibk5dbcpckeszy,2,2,200,20,5,win,no-go,ngw,rune_04_wunjo,yellow,0,0,,1,1.0,+1,0
3jijrkavuzibk5dbcpckeszy,2,2,201,21,8,win,go,gw,rune_04_ac,yellow,1,1,0.321,1,1.0,+1,1
3jijrkavuzibk5dbcpckeszy,2,2,202,21,5,win,no-go,ngw,rune_04_wunjo,yellow,0,0,,1,1.0,+1,0
3jijrkavuzibk5dbcpckeszy,2,2,203,21,7,lose,go,gal,rune_04_iwaz,blue,1,1,0.452,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,2,204,21,6,lose,no-go,ngal,rune_04_dagaz,blue,0,0,,1,0.0,-1,0
3jijrkavuzibk5dbcpckeszy,2,2,205,22,6,lose,no-go,ngal,rune_04_dagaz,blue,0,0,,1,0.0,-1,0
3jijrkavuzibk5dbcpckeszy,2,2,206,22,5,win,no-go,ngw,rune_04_wunjo,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,2,207,22,7,lose,go,gal,rune_04_iwaz,blue,1,1,0.433,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,2,208,22,8,win,go,gw,rune_04_ac,yellow,1,1,0.357,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,2,209,23,7,lose,go,gal,rune_04_iwaz,blue,1,1,0.238,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,2,210,23,5,win,no-go,ngw,rune_04_wunjo,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,2,211,23,8,win,go,gw,rune_04_ac,yellow,1,1,0.277,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,2,212,23,6,lose,no-go,ngal,rune_04_dagaz,blue,0,0,,1,0.0,-1,0
3jijrkavuzibk5dbcpckeszy,2,2,213,24,8,win,go,gw,rune_04_ac,yellow,1,1,0.491,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,2,214,24,7,lose,go,gal,rune_04_iwaz,blue,1,1,0.424,1,1.0,-10,1
3jijrkavuzibk5dbcpckeszy,2,2,215,24,6,lose,no-go,ngal,rune_04_dagaz,blue,0,0,,1,1.0,-10,0
3jijrkavuzibk5dbcpckeszy,2,2,216,24,5,win,no-go,ngw,rune_04_wunjo,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,2,217,25,8,win,go,gw,rune_04_ac,yellow,1,1,0.459,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,2,218,25,5,win,no-go,ngw,rune_04_wunjo,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,2,219,25,7,lose,go,gal,rune_04_iwaz,blue,1,1,0.304,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,2,220,25,6,lose,no-go,ngal,rune_04_dagaz,blue,0,0,,1,0.0,-1,0
3jijrkavuzibk5dbcpckeszy,2,2,221,26,5,win,no-go,ngw,rune_04_wunjo,yellow,0,0,,1,1.0,+1,0
3jijrkavuzibk5dbcpckeszy,2,2,222,26,7,lose,go,gal,rune_04_iwaz,blue,1,1,0.518,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,2,223,26,8,win,go,gw,rune_04_ac,yellow,1,1,0.369,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,2,224,26,6,lose,no-go,ngal,rune_04_dagaz,blue,0,0,,1,0.0,-1,0
3jijrkavuzibk5dbcpckeszy,2,2,225,27,8,win,go,gw,rune_04_ac,yellow,1,1,0.641,1,1.0,+1,1
3jijrkavuzibk5dbcpckeszy,2,2,226,27,5,win,no-go,ngw,rune_04_wunjo,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,2,227,27,6,lose,no-go,ngal,rune_04_dagaz,blue,0,0,,1,0.0,-1,0
3jijrkavuzibk5dbcpckeszy,2,2,228,27,7,lose,go,gal,rune_04_iwaz,blue,1,1,0.351,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,2,229,28,6,lose,no-go,ngal,rune_04_dagaz,blue,0,0,,1,0.0,-1,0
3jijrkavuzibk5dbcpckeszy,2,2,230,28,7,lose,go,gal,rune_04_iwaz,blue,1,1,0.47,1,1.0,-10,1
3jijrkavuzibk5dbcpckeszy,2,2,231,28,8,win,go,gw,rune_04_ac,yellow,1,1,0.232,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,2,232,28,5,win,no-go,ngw,rune_04_wunjo,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,2,233,29,8,win,go,gw,rune_04_ac,yellow,1,1,0.326,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,2,234,29,6,lose,no-go,ngal,rune_04_dagaz,blue,0,0,,1,1.0,-10,0
3jijrkavuzibk5dbcpckeszy,2,2,235,29,7,lose,go,gal,rune_04_iwaz,blue,1,1,0.304,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,2,236,29,5,win,no-go,ngw,rune_04_wunjo,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,2,237,30,5,win,no-go,ngw,rune_04_wunjo,yellow,0,0,,1,0.0,+10,0
3jijrkavuzibk5dbcpckeszy,2,2,238,30,8,win,go,gw,rune_04_ac,yellow,1,1,0.452,1,0.0,+10,1
3jijrkavuzibk5dbcpckeszy,2,2,239,30,7,lose,go,gal,rune_04_iwaz,blue,1,1,0.283,1,0.0,-1,1
3jijrkavuzibk5dbcpckeszy,2,2,240,30,6,lose,no-go,ngal,rune_04_dagaz,blue,0,0,,1,0.0,-1,0
3wbvn159qj7euefwbye5hsa1,2,1,1,1,1,win,go,gw,rune_03_algiz,yellow,1,1,0.679,1,0.0,+10,1
3wbvn159qj7euefwbye5hsa1,2,1,2,1,2,lose,no-go,ngal,rune_03_naudiz,blue,0,1,0.73,0,0.0,-10,1
3wbvn159qj7euefwbye5hsa1,2,1,3,1,3,win,no-go,ngw,rune_03_othalan,yellow,0,0,,1,0.0,+10,0
3wbvn159qj7euefwbye5hsa1,2,1,4,1,4,lose,go,gal,rune_03_uruz,blue,1,1,0.491,1,1.0,-10,1
3wbvn159qj7euefwbye5hsa1,2,1,5,2,4,lose,go,gal,rune_03_uruz,blue,1,0,,0,0.0,-10,0
3wbvn159qj7euefwbye5hsa1,2,1,6,2,3,win,no-go,ngw,rune_03_othalan,yellow,0,0,,1,1.0,+1,0
3wbvn159qj7euefwbye5hsa1,2,1,7,2,2,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,0.0,-1,0
3wbvn159qj7euefwbye5hsa1,2,1,8,2,1,win,go,gw,rune_03_algiz,yellow,1,1,0.488,1,0.0,+10,1
3wbvn159qj7euefwbye5hsa1,2,1,9,3,1,win,go,gw,rune_03_algiz,yellow,1,1,0.835,1,1.0,+1,1
3wbvn159qj7euefwbye5hsa1,2,1,10,3,4,lose,go,gal,rune_03_uruz,blue,1,1,0.993,1,0.0,-1,1
3wbvn159qj7euefwbye5hsa1,2,1,11,3,3,win,no-go,ngw,rune_03_othalan,yellow,0,0,,1,0.0,+10,0
3wbvn159qj7euefwbye5hsa1,2,1,12,3,2,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,0.0,-1,0
3wbvn159qj7euefwbye5hsa1,2,1,13,4,1,win,go,gw,rune_03_algiz,yellow,1,1,0.514,1,0.0,+10,1
3wbvn159qj7euefwbye5hsa1,2,1,14,4,2,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,1.0,-10,0
3wbvn159qj7euefwbye5hsa1,2,1,15,4,4,lose,go,gal,rune_03_uruz,blue,1,1,0.506,1,0.0,-1,1
3wbvn159qj7euefwbye5hsa1,2,1,16,4,3,win,no-go,ngw,rune_03_othalan,yellow,0,0,,1,0.0,+10,0
3wbvn159qj7euefwbye5hsa1,2,1,17,5,3,win,no-go,ngw,rune_03_othalan,yellow,0,0,,1,0.0,+10,0
3wbvn159qj7euefwbye5hsa1,2,1,18,5,2,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,0.0,-1,0
3wbvn159qj7euefwbye5hsa1,2,1,19,5,4,lose,go,gal,rune_03_uruz,blue,1,1,0.565,1,0.0,-1,1
3wbvn159qj7euefwbye5hsa1,2,1,20,5,1,win,go,gw,rune_03_algiz,yellow,1,1,0.391,1,0.0,+10,1
3wbvn159qj7euefwbye5hsa1,2,1,21,6,2,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,0.0,-1,0
3wbvn159qj7euefwbye5hsa1,2,1,22,6,3,win,no-go,ngw,rune_03_othalan,yellow,0,0,,1,1.0,+1,0
3wbvn159qj7euefwbye5hsa1,2,1,23,6,1,win,go,gw,rune_03_algiz,yellow,1,1,0.472,1,0.0,+10,1
3wbvn159qj7euefwbye5hsa1,2,1,24,6,4,lose,go,gal,rune_03_uruz,blue,1,1,0.331,1,0.0,-1,1
3wbvn159qj7euefwbye5hsa1,2,1,25,7,2,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,0.0,-1,0
3wbvn159qj7euefwbye5hsa1,2,1,26,7,1,win,go,gw,rune_03_algiz,yellow,1,1,0.392,1,0.0,+10,1
3wbvn159qj7euefwbye5hsa1,2,1,27,7,4,lose,go,gal,rune_03_uruz,blue,1,1,0.395,1,0.0,-1,1
3wbvn159qj7euefwbye5hsa1,2,1,28,7,3,win,no-go,ngw,rune_03_othalan,yellow,0,0,,1,0.0,+10,0
3wbvn159qj7euefwbye5hsa1,2,1,29,8,3,win,no-go,ngw,rune_03_othalan,yellow,0,0,,1,0.0,+10,0
3wbvn159qj7euefwbye5hsa1,2,1,30,8,1,win,go,gw,rune_03_algiz,yellow,1,1,0.497,1,0.0,+10,1
3wbvn159qj7euefwbye5hsa1,2,1,31,8,2,lose,no-go,ngal,rune_03_naudiz,blue,0,0,,1,1.0,-10,0
3wbvn159qj7euefwbye5hsa1,2,1,32,8,4,lose,go,gal,rune_03_uruz,blue,1,1,0.339,1,0.0,-1,1
3wbvn159qj7euefwbye5hsa1,2,1,33,9,3,win,no-go,ngw,rune_03_othalan,yellow,0,0,,1,0.0,+10,0
