name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"theta_pr[2,56]",-1.45,0.0152,0.384,-2.07,-1.45,-0.797,635,0.249,1.00
"theta_pr[2,57]",-1.02,0.0131,0.351,-1.54,-1.06,-0.407,724,0.284,1.00
"theta_pr[2,58]",1.07,0.0127,0.624,0.0684,1.06,2.11,2412,0.946,1.000
"theta_pr[2,59]",1.19,0.0179,0.356,0.642,1.16,1.81,395,0.155,1.01
"theta_pr[2,60]",0.946,0.00901,0.267,0.506,0.935,1.39,880,0.345,1.00
"theta_pr[2,61]",-1.15,0.0158,0.420,-1.72,-1.20,-0.462,709,0.278,1.00
"theta_pr[2,62]",0.249,0.0104,0.400,-0.330,0.208,0.924,1465,0.574,1.00
"theta_pr[2,63]",-1.17,0.0152,0.410,-1.77,-1.21,-0.444,728,0.285,1.00
"theta_pr[2,64]",-2.20,0.0199,0.562,-3.14,-2.18,-1.32,799,0.313,1.01
"theta_pr[2,65]",1.05,0.0101,0.360,0.496,1.03,1.66,1258,0.493,1.00
"theta_pr[2,66]",0.100,0.0126,0.266,-0.289,0.0813,0.566,447,0.175,1.01
"theta_pr[2,67]",1.20,0.0129,0.473,0.456,1.18,2.00,1339,0.525,1.00
"theta_pr[2,68]",1.05,0.0177,0.339,0.542,1.03,1.66,368,0.144,1.01
"theta_pr[2,69]",0.143,0.00893,0.226,-0.221,0.136,0.544,640,0.251,1.00
"theta_pr[2,70]",0.760,0.0107,0.261,0.341,0.752,1.20,595,0.233,1.01
"theta_pr[2,71]",-0.266,0.0132,0.429,-0.845,-0.332,0.518,1058,0.415,1.000
"theta_pr[2,72]",1.57,0.0218,0.420,0.913,1.55,2.26,371,0.145,1.01
"theta_pr[2,73]",0.694,0.0177,0.335,0.195,0.673,1.29,358,0.141,1.01
"theta_pr[2,74]",1.24,0.0119,0.486,0.495,1.22,2.10,1664,0.652,1.00
"theta_pr[2,75]",0.651,0.0146,0.475,-0.0703,0.618,1.50,1064,0.417,1.00
"theta_pr[2,76]",1.22,0.00986,0.310,0.715,1.22,1.72,987,0.387,1.00
"theta_pr[2,77]",-0.437,0.0194,0.467,-1.04,-0.535,0.501,580,0.227,1.01
"theta_pr[2,78]",1.25,0.0142,0.710,0.0744,1.22,2.48,2499,0.980,0.999
"theta_pr[2,79]",-1.14,0.0111,0.306,-1.65,-1.14,-0.661,756,0.296,1.00
"theta_pr[2,80]",0.220,0.00751,0.288,-0.218,0.198,0.728,1474,0.578,1.00
"theta_pr[2,81]",-0.321,0.0205,0.336,-0.796,-0.360,0.286,268,0.105,1.02
"theta_pr[2,82]",-0.423,0.0105,0.268,-0.826,-0.436,0.0526,647,0.254,1.00
"theta_pr[2,83]",-1.18,0.0110,0.315,-1.69,-1.18,-0.672,826,0.324,1.00
"theta_pr[2,84]",-1.62,0.0155,0.402,-2.27,-1.62,-0.960,668,0.262,1.00
"theta_pr[2,85]",-0.244,0.00829,0.245,-0.618,-0.254,0.162,872,0.342,1.00
"theta_pr[2,86]",1.28,0.0132,0.598,0.382,1.24,2.32,2063,0.809,0.999
