	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
beta[43,3,1]	-0.0139	0.0107	0.635	-1.31	-0.00873	1.2	3555.0	1.49	0.999
beta[44,3,1]	0.00722	0.00591	0.179	-0.371	0.00617	0.344	917.0	0.384	1.0
beta[45,3,1]	-0.0985	0.0041	0.162	-0.435	-0.0994	0.202	1566.0	0.656	1.0
beta[46,3,1]	0.00514	0.00851	0.616	-1.29	0.00772	1.22	5247.0	2.2	0.998
beta[47,3,1]	0.316	0.00436	0.188	-0.064	0.312	0.675	1855.0	0.777	1.0
beta[48,3,1]	-0.573	0.00355	0.151	-0.871	-0.574	-0.282	1815.0	0.76	1.0
beta[49,3,1]	-0.691	0.00354	0.147	-0.993	-0.687	-0.424	1730.0	0.724	1.0
beta[50,3,1]	0.743	0.00546	0.21	0.297	0.74	1.13	1478.0	0.619	1.0
beta[51,3,1]	-0.74	0.0038	0.18	-1.1	-0.743	-0.396	2248.0	0.942	0.998
beta[52,3,1]	-0.409	0.00432	0.157	-0.73	-0.413	-0.102	1322.0	0.554	1.0
beta[53,3,1]	-0.295	0.00512	0.166	-0.635	-0.298	0.0232	1055.0	0.442	1.0
beta[54,3,1]	-0.0626	0.00394	0.191	-0.456	-0.0634	0.306	2364.0	0.99	0.999
beta[55,3,1]	-0.727	0.00377	0.152	-1.03	-0.728	-0.454	1631.0	0.683	1.0
beta[56,3,1]	-0.283	0.005	0.17	-0.643	-0.276	0.0268	1150.0	0.482	1.0
beta[57,3,1]	0.691	0.00494	0.203	0.291	0.687	1.08	1686.0	0.706	1.0
beta[58,3,1]	-1.08	0.00468	0.161	-1.42	-1.08	-0.789	1183.0	0.496	1.0
beta[59,3,1]	0.0114	0.0102	0.608	-1.25	0.00994	1.16	3538.0	1.48	0.998
beta[60,3,1]	-0.646	0.00444	0.154	-0.956	-0.649	-0.349	1194.0	0.5	1.0
beta[61,3,1]	1.37	0.0054	0.247	0.874	1.37	1.85	2095.0	0.877	0.999
beta[62,3,1]	-0.0794	0.00398	0.156	-0.397	-0.0823	0.217	1529.0	0.64	1.0
beta[63,3,1]	-0.00888	0.00917	0.645	-1.38	-0.00949	1.21	4944.0	2.07	0.999
beta[64,3,1]	-0.805	0.00477	0.171	-1.15	-0.806	-0.486	1277.0	0.535	1.0
beta[65,3,1]	-0.38	0.00539	0.173	-0.744	-0.384	-0.0396	1030.0	0.431	1.01
beta[66,3,1]	-0.659	0.00528	0.154	-0.966	-0.661	-0.366	856.0	0.358	1.0
beta[67,3,1]	1.47	0.00559	0.254	0.96	1.46	1.96	2067.0	0.865	1.0
beta[68,3,1]	0.491	0.00475	0.197	0.0851	0.493	0.854	1712.0	0.717	1.0
beta[69,3,1]	-0.691	0.00534	0.167	-1.03	-0.691	-0.377	974.0	0.408	1.0
beta[70,3,1]	-0.109	0.0038	0.156	-0.442	-0.111	0.188	1687.0	0.706	1.0
beta[71,3,1]	0.00393	0.0101	0.624	-1.28	0.00931	1.22	3784.0	1.58	0.999
beta[72,3,1]	-0.225	0.00516	0.184	-0.602	-0.229	0.141	1264.0	0.529	1.0
beta[73,3,1]	0.5	0.00481	0.2	0.111	0.494	0.881	1733.0	0.726	1.0
beta[74,3,1]	0.297	0.00452	0.178	-0.0579	0.297	0.635	1556.0	0.651	1.0
beta[75,3,1]	0.691	0.00468	0.206	0.26	0.693	1.08	1934.0	0.81	1.0
beta[76,3,1]	0.392	0.00424	0.192	0.0253	0.39	0.768	2051.0	0.859	1.0
beta[77,3,1]	0.798	0.00455	0.195	0.424	0.791	1.18	1832.0	0.767	0.999
beta[78,3,1]	0.35	0.004	0.174	0.00269	0.351	0.686	1884.0	0.789	1.0
beta[79,3,1]	0.00293	0.00824	0.602	-1.26	0.00893	1.14	5341.0	2.24	0.999
beta[80,3,1]	0.251	0.00517	0.192	-0.129	0.253	0.619	1382.0	0.579	1.0
beta[81,3,1]	1.49	0.00548	0.25	1.0	1.48	1.98	2079.0	0.87	0.999
beta[82,3,1]	1.4	0.00579	0.254	0.903	1.4	1.9	1928.0	0.807	0.999
beta[83,3,1]	-0.00334	0.00903	0.625	-1.3	-0.00466	1.13	4789.0	2.01	0.999
beta[84,3,1]	-0.0419	0.0047	0.175	-0.416	-0.0369	0.291	1385.0	0.58	1.0
beta[85,3,1]	-0.731	0.00522	0.156	-1.04	-0.727	-0.444	892.0	0.374	1.01
beta[86,3,1]	1.08	0.00562	0.239	0.609	1.07	1.53	1808.0	0.757	1.0
beta[87,3,1]	-0.384	0.0037	0.157	-0.704	-0.388	-0.0897	1803.0	0.755	1.0
beta[88,3,1]	-0.00357	0.00848	0.609	-1.26	-0.016	1.12	5159.0	2.16	0.999
beta[89,3,1]	-0.299	0.00511	0.181	-0.66	-0.302	0.0423	1247.0	0.522	1.0
beta[90,3,1]	0.521	0.00596	0.203	0.124	0.515	0.91	1157.0	0.484	1.0
beta[91,3,1]	-0.0657	0.00408	0.159	-0.384	-0.0641	0.235	1510.0	0.633	1.0
beta[92,3,1]	-0.392	0.00512	0.175	-0.754	-0.393	-0.0556	1161.0	0.486	1.0
beta[93,3,1]	0.218	0.00467	0.183	-0.142	0.213	0.567	1529.0	0.64	1.0
beta[94,3,1]	-0.947	0.00535	0.167	-1.28	-0.952	-0.635	972.0	0.407	1.0
beta[95,3,1]	-0.316	0.00467	0.161	-0.652	-0.317	-0.00264	1190.0	0.498	1.0
beta[96,3,1]	1.04	0.00598	0.226	0.6	1.04	1.45	1423.0	0.596	1.0
beta[97,3,1]	-0.0726	0.00469	0.169	-0.424	-0.0697	0.242	1304.0	0.546	1.0
beta[98,3,1]	-0.708	0.00477	0.151	-1.04	-0.708	-0.417	999.0	0.418	1.0
beta[99,3,1]	0.339	0.00574	0.188	-0.0454	0.337	0.688	1070.0	0.448	1.0
beta[100,3,1]	-0.524	0.00346	0.151	-0.827	-0.524	-0.239	1902.0	0.796	1.0
beta[101,3,1]	-0.0743	0.00515	0.172	-0.425	-0.0792	0.252	1123.0	0.47	1.0
beta[102,3,1]	-0.598	0.00382	0.168	-0.946	-0.599	-0.279	1928.0	0.807	1.0
beta[103,3,1]	0.722	0.00419	0.201	0.323	0.717	1.1	2299.0	0.963	1.0
beta[104,3,1]	1.26	0.00543	0.246	0.772	1.25	1.73	2053.0	0.86	1.0
beta[105,3,1]	-0.737	0.00502	0.156	-1.05	-0.739	-0.438	971.0	0.406	1.0
beta[106,3,1]	-0.959	0.00506	0.161	-1.3	-0.965	-0.658	1018.0	0.426	1.01
beta[107,3,1]	0.207	0.00423	0.175	-0.144	0.208	0.539	1717.0	0.719	0.999
beta[108,3,1]	-0.502	0.00592	0.174	-0.862	-0.503	-0.162	865.0	0.362	1.0
beta[109,3,1]	-0.496	0.00456	0.159	-0.823	-0.495	-0.195	1219.0	0.511	1.0
beta[110,3,1]	0.956	0.00457	0.217	0.517	0.95	1.38	2257.0	0.945	0.999
beta[1,1,2]	-0.298	0.00473	0.301	-0.907	-0.3	0.276	4057.0	1.7	0.998
beta[2,1,2]	0.919	0.00555	0.29	0.33	0.918	1.49	2720.0	1.14	0.999
beta[3,1,2]	-0.291	0.00494	0.28	-0.88	-0.294	0.254	3222.0	1.35	0.999
beta[4,1,2]	0.541	0.00522	0.307	-0.0573	0.534	1.1	3443.0	1.44	0.999
beta[5,1,2]	-0.354	0.0049	0.3	-0.956	-0.354	0.211	3765.0	1.58	1.0
beta[6,1,2]	-0.724	0.00479	0.283	-1.28	-0.724	-0.199	3488.0	1.46	0.998
beta[7,1,2]	0.0885	0.00431	0.257	-0.457	0.0896	0.556	3553.0	1.49	0.998
beta[8,1,2]	0.955	0.00509	0.299	0.369	0.954	1.53	3439.0	1.44	0.999
beta[9,1,2]	0.851	0.00582	0.323	0.2	0.843	1.48	3091.0	1.29	0.998
beta[10,1,2]	0.194	0.0046	0.265	-0.353	0.2	0.698	3323.0	1.39	1.0
beta[11,1,2]	0.724	0.00568	0.339	0.027	0.732	1.36	3570.0	1.5	0.999
beta[12,1,2]	0.246	0.00498	0.293	-0.33	0.244	0.806	3464.0	1.45	0.999
beta[13,1,2]	0.236	0.00594	0.343	-0.441	0.228	0.874	3336.0	1.4	1.0
beta[14,1,2]	0.526	0.00473	0.31	-0.108	0.53	1.12	4301.0	1.8	0.999
beta[15,1,2]	0.625	0.00535	0.28	0.0505	0.625	1.15	2736.0	1.15	0.998
beta[16,1,2]	-1.17	0.00612	0.359	-1.89	-1.18	-0.485	3450.0	1.44	0.999
beta[17,1,2]	-1.57	0.00437	0.265	-2.14	-1.58	-1.07	3683.0	1.54	1.0
beta[18,1,2]	-0.897	0.00518	0.319	-1.57	-0.898	-0.299	3806.0	1.59	0.999
beta[19,1,2]	-0.0612	0.00459	0.271	-0.609	-0.0581	0.434	3487.0	1.46	0.998
beta[20,1,2]	1.05	0.00546	0.292	0.469	1.05	1.6	2860.0	1.2	0.999
beta[21,1,2]	-0.351	0.00516	0.273	-0.922	-0.355	0.178	2795.0	1.17	0.998
beta[22,1,2]	1.2	0.00598	0.308	0.593	1.19	1.79	2654.0	1.11	1.0
beta[23,1,2]	0.186	0.0054	0.318	-0.457	0.178	0.793	3474.0	1.45	0.999
beta[24,1,2]	0.602	0.00467	0.289	0.0157	0.599	1.16	3832.0	1.6	0.998
beta[25,1,2]	0.45	0.0045	0.27	-0.0939	0.448	0.978	3594.0	1.51	0.999
beta[26,1,2]	0.234	0.00509	0.278	-0.331	0.232	0.76	2989.0	1.25	0.999
beta[27,1,2]	-1.11	0.00482	0.287	-1.7	-1.1	-0.552	3561.0	1.49	1.0
beta[28,1,2]	-0.635	0.00482	0.272	-1.16	-0.641	-0.117	3191.0	1.34	1.0
beta[29,1,2]	0.911	0.00524	0.292	0.315	0.918	1.5	3107.0	1.3	0.999
beta[30,1,2]	0.516	0.00522	0.287	-0.081	0.516	1.07	3027.0	1.27	0.999
beta[31,1,2]	0.99	0.00473	0.279	0.401	0.991	1.5	3468.0	1.45	1.0
beta[32,1,2]	-0.532	0.00498	0.299	-1.17	-0.531	0.021	3604.0	1.51	0.998
beta[33,1,2]	0.451	0.00464	0.281	-0.134	0.454	0.969	3666.0	1.53	0.999
beta[34,1,2]	-0.172	0.00514	0.297	-0.761	-0.173	0.388	3350.0	1.4	1.0
beta[35,1,2]	0.23	0.00656	0.366	-0.504	0.245	0.919	3121.0	1.31	0.999
beta[36,1,2]	0.193	0.00623	0.35	-0.543	0.18	0.86	3158.0	1.32	0.998
beta[37,1,2]	1.12	0.00615	0.329	0.456	1.11	1.77	2854.0	1.19	1.0
beta[38,1,2]	-0.245	0.00589	0.326	-0.918	-0.246	0.346	3069.0	1.29	0.999
beta[39,1,2]	0.524	0.00573	0.364	-0.215	0.525	1.24	4033.0	1.69	1.0
beta[40,1,2]	0.383	0.00631	0.357	-0.342	0.375	1.06	3201.0	1.34	0.999
beta[41,1,2]	-0.588	0.00476	0.276	-1.15	-0.587	-0.0723	3369.0	1.41	1.0
beta[42,1,2]	0.0966	0.00611	0.353	-0.612	0.0903	0.769	3330.0	1.39	0.999
beta[43,1,2]	-1.02	0.00415	0.258	-1.54	-1.03	-0.53	3867.0	1.62	0.999
beta[44,1,2]	1.48	0.00657	0.322	0.83	1.46	2.1	2397.0	1.0	0.999
beta[45,1,2]	0.498	0.00551	0.309	-0.135	0.502	1.08	3148.0	1.32	0.998
beta[46,1,2]	1.22	0.00631	0.333	0.549	1.22	1.87	2786.0	1.17	0.999
beta[47,1,2]	0.67	0.00619	0.341	-0.0259	0.662	1.35	3023.0	1.27	0.999
beta[48,1,2]	-0.41	0.00453	0.265	-0.935	-0.411	0.0721	3415.0	1.43	1.0
beta[49,1,2]	-1.07	0.00414	0.269	-1.64	-1.07	-0.565	4210.0	1.76	0.999
beta[50,1,2]	0.94	0.005	0.295	0.346	0.938	1.53	3491.0	1.46	0.999
beta[51,1,2]	0.893	0.00485	0.278	0.347	0.886	1.44	3276.0	1.37	0.999
beta[52,1,2]	-0.278	0.00562	0.313	-0.922	-0.28	0.313	3100.0	1.3	0.999
beta[53,1,2]	-0.127	0.00483	0.278	-0.694	-0.128	0.408	3318.0	1.39	0.999
beta[54,1,2]	1.88	0.00552	0.304	1.25	1.88	2.45	3034.0	1.27	0.999
beta[55,1,2]	0.18	0.00419	0.261	-0.372	0.182	0.674	3898.0	1.63	0.999
beta[56,1,2]	-1.5	0.00524	0.281	-2.09	-1.5	-0.994	2865.0	1.2	0.999
beta[57,1,2]	-0.545	0.00532	0.33	-1.23	-0.547	0.0803	3860.0	1.62	0.998
beta[58,1,2]	1.2	0.00511	0.305	0.6	1.19	1.79	3560.0	1.49	0.999
beta[59,1,2]	-1.07	0.00561	0.305	-1.7	-1.09	-0.493	2961.0	1.24	0.999
beta[60,1,2]	0.605	0.00452	0.277	0.0386	0.607	1.13	3754.0	1.57	0.999
beta[61,1,2]	-0.671	0.00595	0.348	-1.42	-0.677	-0.00246	3425.0	1.43	1.0
beta[62,1,2]	0.737	0.00575	0.313	0.0899	0.739	1.3	2962.0	1.24	0.998
beta[63,1,2]	-0.174	0.00442	0.284	-0.756	-0.171	0.375	4125.0	1.73	0.999
beta[64,1,2]	0.194	0.00508	0.275	-0.355	0.195	0.715	2932.0	1.23	0.999
beta[65,1,2]	0.251	0.00536	0.282	-0.325	0.257	0.786	2780.0	1.16	1.0
beta[66,1,2]	0.369	0.00489	0.271	-0.213	0.367	0.879	3072.0	1.29	1.0
beta[67,1,2]	1.85	0.00753	0.426	0.963	1.84	2.65	3204.0	1.34	0.999
beta[68,1,2]	0.122	0.00588	0.333	-0.572	0.119	0.782	3203.0	1.34	0.999
beta[69,1,2]	0.118	0.00509	0.285	-0.463	0.121	0.652	3129.0	1.31	0.999
beta[70,1,2]	0.136	0.00465	0.287	-0.434	0.133	0.663	3804.0	1.59	0.999
beta[71,1,2]	0.421	0.00517	0.288	-0.154	0.417	0.953	3115.0	1.3	0.998
beta[72,1,2]	-0.63	0.00422	0.271	-1.18	-0.626	-0.139	4129.0	1.73	0.999
beta[73,1,2]	-0.14	0.00444	0.272	-0.682	-0.139	0.357	3759.0	1.57	0.999
beta[74,1,2]	0.385	0.00561	0.334	-0.259	0.382	1.01	3544.0	1.48	0.999
beta[75,1,2]	0.943	0.00522	0.299	0.312	0.942	1.5	3277.0	1.37	1.0
beta[76,1,2]	-0.425	0.00476	0.347	-1.11	-0.428	0.214	5322.0	2.23	0.999
beta[77,1,2]	0.739	0.00515	0.283	0.181	0.742	1.27	3032.0	1.27	1.0
beta[78,1,2]	0.346	0.0062	0.346	-0.356	0.341	1.01	3118.0	1.31	0.999
beta[79,1,2]	-1.48	0.00413	0.261	-2.01	-1.47	-0.987	3978.0	1.67	1.0
beta[80,1,2]	0.591	0.00528	0.311	-0.0338	0.584	1.17	3470.0	1.45	0.999
beta[81,1,2]	-1.97	0.00599	0.332	-2.7	-1.97	-1.37	3062.0	1.28	0.999
beta[82,1,2]	1.14	0.00668	0.351	0.441	1.14	1.83	2756.0	1.15	0.999
beta[83,1,2]	-0.177	0.00494	0.283	-0.771	-0.176	0.351	3285.0	1.38	0.999
beta[84,1,2]	-1.01	0.0051	0.288	-1.61	-1.0	-0.467	3186.0	1.33	1.0
beta[85,1,2]	0.0549	0.00513	0.291	-0.522	0.059	0.615	3209.0	1.34	0.999
beta[86,1,2]	-0.621	0.00531	0.32	-1.28	-0.621	-0.00977	3631.0	1.52	1.0
beta[87,1,2]	0.861	0.00596	0.309	0.232	0.865	1.44	2686.0	1.12	0.999
beta[88,1,2]	0.145	0.00462	0.278	-0.435	0.147	0.671	3623.0	1.52	0.999
beta[89,1,2]	0.581	0.00446	0.263	0.0762	0.575	1.07	3477.0	1.46	0.999
beta[90,1,2]	-0.889	0.00559	0.311	-1.54	-0.89	-0.302	3109.0	1.3	1.0
beta[91,1,2]	-0.515	0.00474	0.315	-1.18	-0.517	0.075	4418.0	1.85	0.999
beta[92,1,2]	-0.4	0.0051	0.291	-1.0	-0.395	0.119	3248.0	1.36	1.0
beta[93,1,2]	0.17	0.00501	0.304	-0.452	0.174	0.723	3688.0	1.54	0.999
beta[94,1,2]	0.572	0.00514	0.302	-0.0582	0.579	1.13	3444.0	1.44	0.999
beta[95,1,2]	0.0691	0.0051	0.283	-0.512	0.0628	0.598	3065.0	1.28	0.999
beta[96,1,2]	0.324	0.00519	0.288	-0.256	0.325	0.857	3074.0	1.29	0.999
beta[97,1,2]	-0.948	0.0043	0.264	-1.49	-0.943	-0.463	3760.0	1.57	0.999
beta[98,1,2]	0.702	0.00593	0.294	0.114	0.704	1.27	2462.0	1.03	1.0
beta[99,1,2]	0.197	0.00631	0.312	-0.445	0.189	0.792	2446.0	1.02	0.999
beta[100,1,2]	0.157	0.00575	0.296	-0.433	0.15	0.723	2642.0	1.11	0.999
beta[101,1,2]	-0.209	0.00501	0.298	-0.799	-0.218	0.339	3536.0	1.48	0.999
beta[102,1,2]	1.15	0.00551	0.304	0.54	1.14	1.76	3052.0	1.28	0.999
beta[103,1,2]	0.082	0.00544	0.325	-0.586	0.0825	0.696	3574.0	1.5	0.999
beta[104,1,2]	0.393	0.00585	0.31	-0.234	0.394	0.974	2805.0	1.17	0.999
beta[105,1,2]	0.33	0.00443	0.267	-0.214	0.333	0.805	3635.0	1.52	1.0
beta[106,1,2]	1.34	0.00547	0.306	0.738	1.34	1.93	3119.0	1.31	0.999
beta[107,1,2]	0.656	0.00591	0.312	0.0469	0.651	1.28	2793.0	1.17	0.999
beta[108,1,2]	1.12	0.00541	0.281	0.533	1.12	1.67	2694.0	1.13	0.999
beta[109,1,2]	-0.893	0.00458	0.278	-1.46	-0.894	-0.374	3685.0	1.54	0.999
beta[110,1,2]	0.861	0.00572	0.302	0.221	0.864	1.42	2789.0	1.17	0.999
beta[1,2,2]	-0.344	0.00419	0.262	-0.861	-0.35	0.169	3895.0	1.63	1.0
beta[2,2,2]	-1.37	0.00427	0.249	-1.9	-1.37	-0.89	3408.0	1.43	0.999
beta[3,2,2]	0.348	0.00484	0.286	-0.238	0.345	0.909	3498.0	1.46	0.999
beta[4,2,2]	0.0865	0.00488	0.3	-0.503	0.0869	0.618	3788.0	1.59	0.999
beta[5,2,2]	-1.17	0.00488	0.262	-1.73	-1.17	-0.685	2881.0	1.21	0.999
beta[6,2,2]	-0.817	0.00483	0.29	-1.42	-0.819	-0.273	3594.0	1.51	0.998
beta[7,2,2]	-0.235	0.00518	0.306	-0.847	-0.234	0.327	3500.0	1.47	0.999
beta[8,2,2]	-0.00056	0.00471	0.291	-0.579	-0.00312	0.559	3817.0	1.6	0.999
beta[9,2,2]	-1.13	0.0052	0.3	-1.73	-1.12	-0.562	3321.0	1.39	0.999
beta[10,2,2]	-0.703	0.00499	0.303	-1.31	-0.705	-0.128	3688.0	1.54	0.999
beta[11,2,2]	0.292	0.00559	0.346	-0.405	0.293	0.96	3833.0	1.61	0.999
beta[12,2,2]	-1.15	0.00478	0.293	-1.75	-1.15	-0.623	3750.0	1.57	0.999
beta[13,2,2]	-0.72	0.00578	0.368	-1.47	-0.723	-0.00785	4042.0	1.69	0.999
beta[14,2,2]	0.389	0.0046	0.297	-0.198	0.383	0.947	4173.0	1.75	0.999
beta[15,2,2]	-0.362	0.00473	0.258	-0.883	-0.367	0.123	2976.0	1.25	0.999
beta[16,2,2]	-1.17	0.00576	0.351	-1.9	-1.17	-0.529	3726.0	1.56	0.999
beta[17,2,2]	0.329	0.00474	0.288	-0.255	0.331	0.873	3701.0	1.55	0.999
beta[18,2,2]	-0.955	0.00605	0.333	-1.64	-0.956	-0.311	3033.0	1.27	0.999
beta[19,2,2]	-1.12	0.00436	0.273	-1.7	-1.13	-0.598	3920.0	1.64	1.0
beta[20,2,2]	0.577	0.00508	0.294	-0.0181	0.561	1.14	3362.0	1.41	1.0
beta[21,2,2]	-0.512	0.00528	0.303	-1.13	-0.507	0.0448	3301.0	1.38	0.999
beta[22,2,2]	0.469	0.00612	0.324	-0.198	0.468	1.07	2797.0	1.17	1.0
beta[23,2,2]	0.893	0.00609	0.336	0.232	0.886	1.52	3047.0	1.28	0.998
beta[24,2,2]	0.248	0.00477	0.284	-0.313	0.247	0.779	3545.0	1.48	0.999
beta[25,2,2]	0.0415	0.0053	0.309	-0.581	0.0407	0.611	3403.0	1.42	0.999
beta[26,2,2]	0.00245	0.00554	0.29	-0.588	0.00693	0.554	2742.0	1.15	0.999
beta[27,2,2]	-0.883	0.00551	0.306	-1.52	-0.883	-0.317	3098.0	1.3	0.999
beta[28,2,2]	-0.161	0.00485	0.315	-0.801	-0.166	0.458	4223.0	1.77	0.999
beta[29,2,2]	0.0571	0.00633	0.344	-0.645	0.0495	0.725	2957.0	1.24	1.0
beta[30,2,2]	0.0167	0.0133	0.862	-1.82	0.0209	1.67	4176.0	1.75	0.999
beta[31,2,2]	0.611	0.00496	0.297	0.0132	0.613	1.15	3578.0	1.5	0.999
beta[32,2,2]	-2.11	0.00476	0.275	-2.68	-2.11	-1.6	3345.0	1.4	0.999
beta[33,2,2]	-0.104	0.00474	0.281	-0.672	-0.103	0.424	3498.0	1.47	1.0
beta[34,2,2]	-0.00873	0.0046	0.282	-0.576	-0.0108	0.533	3753.0	1.57	1.0
beta[35,2,2]	0.714	0.00652	0.395	-0.1	0.701	1.5	3666.0	1.54	1.0
beta[36,2,2]	0.23	0.00572	0.334	-0.44	0.227	0.876	3408.0	1.43	0.999
beta[37,2,2]	1.42	0.00635	0.342	0.728	1.42	2.04	2901.0	1.21	0.999
beta[38,2,2]	-0.163	0.00494	0.3	-0.762	-0.173	0.419	3683.0	1.54	0.998
beta[39,2,2]	0.0051	0.00525	0.323	-0.665	0.008	0.618	3787.0	1.59	0.999
beta[40,2,2]	0.358	0.00554	0.308	-0.274	0.361	0.919	3090.0	1.29	1.0
beta[41,2,2]	-0.258	0.00551	0.303	-0.871	-0.263	0.319	3029.0	1.27	0.999
beta[42,2,2]	-0.41	0.00643	0.377	-1.18	-0.404	0.324	3446.0	1.44	0.999
beta[43,2,2]	-0.0145	0.0126	0.843	-1.7	-0.00875	1.57	4446.0	1.86	0.999
beta[44,2,2]	-1.29	0.00542	0.308	-1.92	-1.29	-0.711	3235.0	1.35	0.999
beta[45,2,2]	0.878	0.00543	0.312	0.251	0.873	1.46	3309.0	1.39	1.0
beta[46,2,2]	-0.0145	0.0124	0.817	-1.74	-0.0244	1.56	4374.0	1.83	0.999
beta[47,2,2]	-0.0343	0.00618	0.353	-0.728	-0.0393	0.649	3260.0	1.36	0.999
beta[48,2,2]	0.0307	0.0133	0.893	-1.89	0.022	1.8	4506.0	1.89	0.998
beta[49,2,2]	-0.981	0.0048	0.259	-1.51	-0.979	-0.495	2909.0	1.22	1.0
beta[50,2,2]	-0.139	0.00478	0.28	-0.7	-0.131	0.402	3425.0	1.43	0.999
beta[51,2,2]	0.505	0.00443	0.287	-0.0977	0.508	1.04	4214.0	1.76	0.999
beta[52,2,2]	-0.782	0.00555	0.304	-1.42	-0.784	-0.217	3010.0	1.26	0.999
beta[53,2,2]	0.123	0.0047	0.292	-0.474	0.114	0.691	3858.0	1.62	0.999
beta[54,2,2]	2.27	0.00691	0.366	1.56	2.27	2.98	2809.0	1.18	0.999
beta[55,2,2]	-0.0131	0.012	0.813	-1.72	-0.0117	1.49	4566.0	1.91	0.999
beta[56,2,2]	-0.0163	0.0133	0.835	-1.71	-0.0152	1.53	3935.0	1.65	1.0
beta[57,2,2]	-0.977	0.00553	0.33	-1.67	-0.973	-0.378	3546.0	1.49	0.999
beta[58,2,2]	0.498	0.00466	0.266	-0.0368	0.496	0.997	3256.0	1.36	1.0
beta[59,2,2]	0.0175	0.0128	0.82	-1.65	0.0194	1.52	4112.0	1.72	1.0
beta[60,2,2]	0.0739	0.00469	0.269	-0.471	0.0695	0.576	3301.0	1.38	1.0
beta[61,2,2]	0.308	0.00583	0.357	-0.449	0.302	0.984	3743.0	1.57	1.0
beta[62,2,2]	0.00639	0.0124	0.859	-1.74	0.015	1.57	4759.0	1.99	0.999
beta[63,2,2]	0.604	0.00713	0.359	-0.0999	0.603	1.31	2538.0	1.06	1.0
beta[64,2,2]	0.64	0.00496	0.295	0.0428	0.632	1.2	3534.0	1.48	0.999
beta[65,2,2]	0.349	0.00506	0.281	-0.222	0.343	0.869	3076.0	1.29	1.0
beta[66,2,2]	-0.692	0.00471	0.268	-1.27	-0.689	-0.186	3237.0	1.36	0.999
beta[67,2,2]	0.187	0.00596	0.364	-0.531	0.181	0.87	3738.0	1.57	0.999
beta[68,2,2]	0.266	0.00582	0.333	-0.397	0.267	0.888	3268.0	1.37	0.999
beta[69,2,2]	-1.02	0.00483	0.272	-1.59	-1.02	-0.49	3175.0	1.33	1.0
beta[70,2,2]	-0.184	0.00495	0.292	-0.8	-0.186	0.371	3481.0	1.46	0.998
beta[71,2,2]	0.22	0.00458	0.263	-0.303	0.221	0.715	3286.0	1.38	0.999
beta[72,2,2]	0.549	0.00521	0.295	-0.056	0.552	1.12	3216.0	1.35	0.999
beta[73,2,2]	0.896	0.00607	0.335	0.208	0.89	1.54	3053.0	1.28	0.999
beta[74,2,2]	0.14	0.00534	0.311	-0.459	0.139	0.73	3398.0	1.42	1.0
beta[75,2,2]	0.308	0.00517	0.288	-0.262	0.3	0.854	3100.0	1.3	1.0
beta[76,2,2]	-0.113	0.00613	0.343	-0.835	-0.118	0.545	3132.0	1.31	1.0
beta[77,2,2]	0.218	0.00537	0.323	-0.425	0.218	0.812	3618.0	1.52	1.0
beta[78,2,2]	0.17	0.00673	0.372	-0.597	0.171	0.889	3055.0	1.28	1.0
beta[79,2,2]	-0.0017	0.0115	0.825	-1.73	-0.00141	1.56	5152.0	2.16	0.999
beta[80,2,2]	0.772	0.00568	0.296	0.191	0.765	1.36	2721.0	1.14	0.999
beta[81,2,2]	-2.35	0.00731	0.433	-3.24	-2.35	-1.54	3516.0	1.47	0.999
beta[82,2,2]	-0.293	0.00557	0.35	-1.01	-0.299	0.368	3950.0	1.65	0.999
beta[83,2,2]	0.0176	0.0154	0.826	-1.63	0.0136	1.55	2868.0	1.2	1.0
beta[84,2,2]	-0.175	0.00465	0.277	-0.734	-0.169	0.351	3543.0	1.48	0.999
beta[85,2,2]	-0.544	0.0046	0.283	-1.15	-0.539	-0.021	3779.0	1.58	0.999
beta[86,2,2]	1.01	0.0063	0.338	0.338	1.01	1.64	2872.0	1.2	0.999
beta[87,2,2]	1.18	0.00579	0.317	0.536	1.18	1.8	3003.0	1.26	1.0
beta[88,2,2]	-0.289	0.00479	0.287	-0.853	-0.291	0.239	3597.0	1.51	0.999
beta[89,2,2]	0.941	0.00454	0.283	0.393	0.933	1.48	3887.0	1.63	0.999
beta[90,2,2]	-0.901	0.00542	0.314	-1.53	-0.895	-0.312	3348.0	1.4	0.999
beta[91,2,2]	-0.84	0.00518	0.288	-1.44	-0.833	-0.315	3098.0	1.3	0.999
beta[92,2,2]	-0.959	0.00504	0.292	-1.56	-0.96	-0.415	3363.0	1.41	1.0
beta[93,2,2]	0.00492	0.00441	0.274	-0.578	0.00538	0.54	3870.0	1.62	0.999
beta[94,2,2]	-0.41	0.00417	0.276	-0.958	-0.402	0.0855	4374.0	1.83	0.999
beta[95,2,2]	0.00281	0.0119	0.812	-1.63	0.00487	1.52	4634.0	1.94	0.999
beta[96,2,2]	0.34	0.0049	0.3	-0.272	0.337	0.913	3751.0	1.57	0.998
beta[97,2,2]	-1.06	0.00468	0.287	-1.64	-1.06	-0.513	3773.0	1.58	0.999
beta[98,2,2]	-0.0159	0.012	0.8	-1.7	-0.00624	1.49	4467.0	1.87	0.999
beta[99,2,2]	0.383	0.00617	0.296	-0.21	0.378	0.973	2304.0	0.965	1.0
