name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"beta_pr[7,45]",-0.919,0.00848,0.460,-1.69,-0.918,-0.158,2944,0.966,1.00
"beta_pr[7,46]",0.0997,0.00849,0.460,-0.661,0.110,0.847,2929,0.961,1.00
"beta_pr[7,47]",2.48,0.00922,0.494,1.68,2.47,3.32,2867,0.940,1.00
"beta_pr[7,48]",-1.44,0.00895,0.503,-2.28,-1.44,-0.634,3155,1.03,1.00
"beta_pr[7,49]",0.738,0.00758,0.443,0.00320,0.731,1.46,3413,1.12,1.00
"beta_pr[7,50]",0.468,0.00834,0.446,-0.239,0.453,1.22,2855,0.936,1.00
"beta_pr[7,51]",-0.110,0.00895,0.529,-0.981,-0.110,0.770,3499,1.15,1.00
"beta_pr[7,52]",-0.480,0.00780,0.432,-1.19,-0.486,0.239,3063,1.00,1.00
"beta_pr[7,53]",0.109,0.00855,0.452,-0.626,0.116,0.845,2790,0.915,1.00
"beta_pr[7,54]",0.866,0.00813,0.459,0.145,0.855,1.65,3191,1.05,1.00
"beta_pr[7,55]",1.67,0.00965,0.571,0.737,1.65,2.64,3501,1.15,1.000
"beta_pr[7,56]",0.255,0.00847,0.497,-0.533,0.243,1.10,3439,1.13,1.000
"beta_pr[7,57]",-0.580,0.00791,0.456,-1.33,-0.579,0.171,3326,1.09,0.999
"beta_pr[7,58]",0.409,0.00852,0.448,-0.317,0.405,1.16,2764,0.907,1.00
"beta_pr[7,59]",-0.476,0.00956,0.476,-1.28,-0.483,0.305,2479,0.813,1.00
"beta_pr[7,60]",-0.0412,0.00855,0.466,-0.799,-0.0399,0.731,2977,0.976,1.00
"beta_pr[7,61]",0.387,0.00804,0.486,-0.404,0.383,1.18,3658,1.20,1.00
"beta_pr[7,62]",0.915,0.00788,0.443,0.203,0.906,1.65,3156,1.04,0.999
