name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta_pr[1,82]	-0.12	0.029	0.96	-1.7	-0.1	1.4	1125.0	0.13	1.0
theta_pr[1,83]	-0.033	0.026	0.97	-1.7	-0.016	1.5	1362.0	0.16	1.0
theta_pr[1,84]	-0.06	0.0094	0.93	-1.6	-0.03	1.5	9666.0	1.1	1.0
theta_pr[1,85]	0.16	0.014	1.0	-1.5	0.18	1.8	5147.0	0.59	1.0
theta_pr[1,86]	-0.044	0.014	0.95	-1.6	-0.018	1.5	4599.0	0.53	1.0
theta_pr[1,87]	-0.087	0.01	0.94	-1.7	-0.088	1.4	8495.0	0.98	1.0
theta_pr[1,88]	0.0059	0.013	0.97	-1.6	0.036	1.6	5776.0	0.66	1.0
theta_pr[1,89]	0.38	0.021	1.1	-1.5	0.41	2.2	2846.0	0.33	1.0
theta_pr[1,90]	-0.053	0.011	0.96	-1.6	-0.058	1.5	8059.0	0.93	1.0
theta_pr[1,91]	-0.0074	0.036	0.97	-1.6	-0.0079	1.6	733.0	0.084	1.0
theta_pr[1,92]	-0.053	0.0099	0.96	-1.7	-0.022	1.5	9573.0	1.1	1.0
theta_pr[1,93]	-0.065	0.018	0.95	-1.6	-0.05	1.4	2831.0	0.33	1.0
theta_pr[1,94]	0.035	0.028	0.98	-1.6	0.048	1.6	1193.0	0.14	1.0
theta_pr[1,95]	-0.087	0.0088	0.94	-1.7	-0.054	1.4	11342.0	1.3	1.0
theta_pr[1,96]	-0.069	0.01	0.93	-1.6	-0.043	1.4	8502.0	0.98	1.0
theta_pr[1,97]	-0.057	0.012	0.95	-1.7	-0.0068	1.5	6578.0	0.76	1.0
theta_pr[2,1]	0.16	0.015	0.93	-1.4	0.17	1.7	3996.0	0.46	1.0
theta_pr[2,2]	-0.15	0.011	0.94	-1.6	-0.17	1.4	7205.0	0.83	1.0
theta_pr[2,3]	-0.0014	0.0092	0.95	-1.5	0.0083	1.6	10504.0	1.2	1.0
theta_pr[2,4]	0.21	0.023	0.98	-1.4	0.24	1.8	1800.0	0.21	1.0
theta_pr[2,5]	-0.11	0.023	0.93	-1.6	-0.11	1.4	1636.0	0.19	1.0
theta_pr[2,6]	-0.37	0.018	0.96	-1.9	-0.41	1.3	2843.0	0.33	1.0
theta_pr[2,7]	0.13	0.036	0.98	-1.5	0.14	1.7	742.0	0.085	1.0
theta_pr[2,8]	-0.18	0.013	0.93	-1.7	-0.2	1.4	5475.0	0.63	1.0
theta_pr[2,9]	-0.35	0.016	0.97	-1.9	-0.4	1.3	3783.0	0.44	1.0
theta_pr[2,10]	-0.062	0.0088	0.92	-1.6	-0.071	1.5	10987.0	1.3	1.0
theta_pr[2,11]	-0.19	0.014	0.96	-1.7	-0.21	1.4	4726.0	0.54	1.0
theta_pr[2,12]	0.069	0.0093	0.93	-1.5	0.088	1.6	10029.0	1.2	1.0
theta_pr[2,13]	0.062	0.0091	0.92	-1.5	0.089	1.6	10091.0	1.2	1.0
theta_pr[2,14]	0.31	0.041	0.98	-1.3	0.33	1.9	576.0	0.066	1.0
theta_pr[2,15]	-0.14	0.014	0.95	-1.7	-0.17	1.4	4900.0	0.56	1.0
theta_pr[2,16]	0.47	0.022	1.0	-1.3	0.52	2.0	2078.0	0.24	1.0
theta_pr[2,17]	-0.13	0.0096	0.91	-1.6	-0.15	1.4	8936.0	1.0	1.0
theta_pr[2,18]	-0.065	0.0095	0.94	-1.6	-0.094	1.5	9780.0	1.1	1.0
theta_pr[2,19]	0.11	0.0094	0.93	-1.4	0.11	1.6	9931.0	1.1	1.0
theta_pr[2,20]	-0.025	0.0094	0.92	-1.5	-0.011	1.5	9523.0	1.1	1.0
theta_pr[2,21]	-0.43	0.02	0.99	-2.0	-0.46	1.3	2447.0	0.28	1.0
theta_pr[2,22]	-0.4	0.018	0.97	-2.0	-0.45	1.2	2945.0	0.34	1.0
theta_pr[2,23]	0.13	0.012	0.93	-1.4	0.15	1.7	6194.0	0.71	1.0
theta_pr[2,24]	-0.095	0.0092	0.95	-1.6	-0.11	1.5	10449.0	1.2	1.0
theta_pr[2,25]	0.16	0.01	0.93	-1.4	0.18	1.7	8098.0	0.93	1.0
theta_pr[2,26]	-0.38	0.023	0.98	-2.0	-0.4	1.3	1866.0	0.21	1.0
theta_pr[2,27]	-0.22	0.019	0.95	-1.7	-0.23	1.4	2593.0	0.3	1.0
theta_pr[2,28]	-0.34	0.026	0.99	-1.9	-0.37	1.3	1456.0	0.17	1.0
theta_pr[2,29]	-0.21	0.012	0.94	-1.7	-0.23	1.3	5926.0	0.68	1.0
theta_pr[2,30]	-0.15	0.0099	0.95	-1.7	-0.18	1.4	9191.0	1.1	1.0
theta_pr[2,31]	-0.025	0.0098	0.93	-1.6	-0.042	1.5	9012.0	1.0	1.0
theta_pr[2,32]	-0.33	0.027	0.99	-1.8	-0.36	1.3	1349.0	0.16	1.0
theta_pr[2,33]	-0.57	0.024	1.0	-2.1	-0.63	1.2	1790.0	0.21	1.0
theta_pr[2,34]	0.71	0.036	1.0	-1.1	0.78	2.3	816.0	0.094	1.0
theta_pr[2,35]	0.22	0.02	0.94	-1.4	0.24	1.7	2320.0	0.27	1.0
theta_pr[2,36]	-0.33	0.015	0.95	-1.9	-0.36	1.3	4177.0	0.48	1.0
theta_pr[2,37]	0.31	0.039	0.99	-1.3	0.31	1.9	637.0	0.073	1.0
theta_pr[2,38]	-0.0039	0.011	0.95	-1.5	-0.0017	1.6	6882.0	0.79	1.0
theta_pr[2,39]	0.2	0.014	0.94	-1.4	0.19	1.7	4396.0	0.51	1.0
theta_pr[2,40]	-0.4	0.018	0.99	-2.0	-0.44	1.3	3169.0	0.36	1.0
theta_pr[2,41]	0.28	0.014	0.94	-1.3	0.31	1.8	4529.0	0.52	1.0
theta_pr[2,42]	0.72	0.03	1.0	-1.1	0.78	2.3	1153.0	0.13	1.0
theta_pr[2,43]	-0.27	0.014	0.94	-1.8	-0.28	1.3	4384.0	0.5	1.0
theta_pr[2,44]	0.17	0.034	0.97	-1.5	0.17	1.8	813.0	0.093	1.0
theta_pr[2,45]	-0.3	0.03	0.96	-1.8	-0.29	1.3	1026.0	0.12	1.0
theta_pr[2,46]	0.32	0.023	0.97	-1.4	0.35	1.8	1834.0	0.21	1.0
theta_pr[2,47]	0.39	0.018	0.98	-1.3	0.42	2.0	3013.0	0.35	1.0
theta_pr[2,48]	-0.074	0.0097	0.92	-1.6	-0.066	1.4	9042.0	1.0	1.0
theta_pr[2,49]	0.26	0.018	0.96	-1.4	0.3	1.8	2704.0	0.31	1.0
theta_pr[2,50]	0.26	0.033	0.95	-1.3	0.27	1.8	815.0	0.094	1.0
theta_pr[2,51]	-0.29	0.014	0.94	-1.8	-0.32	1.3	4493.0	0.52	1.0
theta_pr[2,52]	0.091	0.037	0.96	-1.5	0.11	1.7	662.0	0.076	1.0
theta_pr[2,53]	0.18	0.031	0.98	-1.4	0.2	1.7	1007.0	0.12	1.0
theta_pr[2,54]	-0.11	0.012	0.94	-1.6	-0.11	1.4	6133.0	0.71	1.0
theta_pr[2,55]	-0.21	0.011	0.94	-1.7	-0.21	1.4	7428.0	0.85	1.0
theta_pr[2,56]	0.53	0.046	1.0	-1.2	0.55	2.2	505.0	0.058	1.0
theta_pr[2,57]	-0.16	0.015	0.94	-1.7	-0.17	1.4	3680.0	0.42	1.0
theta_pr[2,58]	-0.24	0.014	0.93	-1.7	-0.27	1.3	4566.0	0.53	1.0
theta_pr[2,59]	0.42	0.02	0.98	-1.2	0.44	2.0	2471.0	0.28	1.0
theta_pr[2,60]	-0.44	0.023	0.98	-2.0	-0.49	1.2	1901.0	0.22	1.0
theta_pr[2,61]	0.14	0.019	0.93	-1.4	0.14	1.6	2495.0	0.29	1.0
theta_pr[2,62]	-0.024	0.011	0.92	-1.5	-0.0061	1.5	7561.0	0.87	1.0
