name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"b2[2,110]",0.636,0.00669,0.474,-0.151,0.636,1.42,5033,0.574,1.00
"a1[1,1]",0.444,0.00668,0.244,0.0494,0.440,0.845,1336,0.152,1.00
"a1[1,2]",0.510,0.00284,0.194,0.196,0.504,0.835,4668,0.533,0.999
"a1[1,3]",0.269,0.00408,0.150,0.0910,0.235,0.570,1358,0.155,1.00
"a1[1,4]",0.505,0.00336,0.188,0.203,0.498,0.828,3114,0.355,1.00
"a1[1,5]",0.0390,0.000544,0.0259,0.0124,0.0333,0.0825,2275,0.260,1.000
"a1[1,6]",0.568,0.00481,0.200,0.234,0.574,0.883,1732,0.198,1.00
"a1[1,7]",0.510,0.00569,0.220,0.152,0.507,0.876,1491,0.170,1.00
"a1[1,8]",0.157,0.00440,0.160,0.0103,0.0993,0.505,1318,0.150,1.00
"a1[1,9]",0.782,0.00280,0.147,0.502,0.812,0.970,2746,0.313,1.00
"a1[1,10]",0.0606,0.00878,0.127,0.00393,0.0279,0.179,209,0.0238,1.02
"a1[1,11]",0.341,0.00175,0.123,0.159,0.330,0.559,4958,0.566,1.00
"a1[1,12]",0.457,0.00436,0.188,0.171,0.442,0.794,1849,0.211,1.00
"a1[1,13]",0.406,0.00263,0.142,0.205,0.389,0.672,2905,0.331,1.00
"a1[1,14]",0.410,0.00641,0.220,0.115,0.377,0.813,1174,0.134,1.00
"a1[1,15]",0.725,0.00275,0.170,0.403,0.747,0.961,3845,0.439,1.00
"a1[1,16]",0.233,0.00182,0.0876,0.116,0.220,0.393,2318,0.265,1.00
"a1[1,17]",0.414,0.0244,0.311,0.0184,0.430,0.900,163,0.0186,1.01
"a1[1,18]",0.552,0.00433,0.178,0.266,0.547,0.861,1701,0.194,1.00
"a1[1,19]",0.775,0.00515,0.178,0.424,0.818,0.981,1201,0.137,1.00
"a1[1,20]",0.418,0.00538,0.230,0.0945,0.389,0.837,1828,0.209,1.00
"a1[1,21]",0.279,0.00575,0.179,0.0423,0.254,0.619,969,0.111,1.00
"a1[1,22]",0.365,0.00714,0.212,0.104,0.309,0.782,884,0.101,1.01
"a1[1,23]",0.169,0.00148,0.0798,0.0716,0.153,0.319,2918,0.333,1.00
"a1[1,24]",0.741,0.00242,0.159,0.442,0.765,0.957,4331,0.494,1.00
"a1[1,25]",0.435,0.00558,0.238,0.0864,0.417,0.848,1821,0.208,1.00
"a1[1,26]",0.224,0.00888,0.213,0.0262,0.137,0.702,575,0.0657,1.00
"a1[1,27]",0.358,0.00748,0.200,0.135,0.300,0.796,717,0.0818,1.01
