name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"a3[1,73]",0.366,0.00349,0.154,0.134,0.354,0.645,1939,0.134,1.00
"a3[1,74]",0.365,0.00144,0.0943,0.221,0.357,0.529,4280,0.295,0.999
"a3[1,75]",0.225,0.00212,0.0695,0.129,0.217,0.351,1077,0.0743,1.00
"a3[1,76]",0.225,0.00187,0.0863,0.0928,0.220,0.380,2121,0.146,1.00
"a3[1,77]",0.468,0.0183,0.300,0.0549,0.541,0.878,269,0.0185,1.01
"a3[1,78]",0.345,0.00954,0.256,0.0246,0.313,0.796,721,0.0497,1.00
"a3[1,79]",0.0835,0.000516,0.0247,0.0502,0.0796,0.129,2302,0.159,1.00
"a3[1,80]",0.677,0.00183,0.111,0.488,0.681,0.854,3685,0.254,1.00
"a3[1,81]",0.173,0.00262,0.0903,0.0696,0.151,0.355,1192,0.0822,1.00
"a3[1,82]",0.167,0.00397,0.0828,0.0687,0.147,0.334,436,0.0300,1.01
"a3[1,83]",0.427,0.00345,0.138,0.202,0.428,0.653,1590,0.110,1.00
"a3[1,84]",0.223,0.00370,0.130,0.0438,0.205,0.460,1234,0.0851,1.00
"a3[1,85]",0.184,0.000822,0.0483,0.115,0.179,0.272,3447,0.238,1.000
"a3[1,86]",0.0815,0.000825,0.0345,0.0428,0.0745,0.142,1748,0.121,1.00
"a3[1,87]",0.602,0.00155,0.112,0.420,0.600,0.789,5236,0.361,1.000
"a3[1,88]",0.265,0.00991,0.217,0.00316,0.225,0.687,481,0.0332,1.01
"a3[1,89]",0.231,0.00238,0.0966,0.0898,0.223,0.403,1646,0.113,1.00
"a3[1,90]",0.427,0.00287,0.146,0.192,0.429,0.668,2575,0.178,1.000
"a3[1,91]",0.302,0.00126,0.0830,0.181,0.294,0.452,4333,0.299,1.000
"a3[2,1]",0.0926,0.00771,0.169,0.00694,0.0268,0.533,481,0.0332,1.01
"a3[2,2]",0.370,0.00204,0.113,0.194,0.365,0.562,3038,0.210,1.00
"a3[2,3]",0.354,0.00125,0.0655,0.254,0.350,0.469,2764,0.191,1.00
"a3[2,4]",0.0870,0.00439,0.126,0.00462,0.0325,0.364,826,0.0569,1.01
"a3[2,5]",0.307,0.00255,0.119,0.142,0.292,0.526,2161,0.149,1.00
"a3[2,6]",0.644,0.00143,0.0908,0.490,0.644,0.790,4039,0.279,1.00
"a3[2,7]",0.176,0.00255,0.0932,0.0734,0.155,0.353,1332,0.0918,1.00
"a3[2,8]",0.101,0.000709,0.0365,0.0532,0.0959,0.169,2651,0.183,1.000
"a3[2,9]",0.270,0.000926,0.0607,0.178,0.267,0.374,4301,0.297,0.999
"a3[2,10]",0.716,0.000993,0.0714,0.598,0.716,0.834,5167,0.356,1.000
"a3[2,11]",0.158,0.000612,0.0364,0.104,0.154,0.223,3540,0.244,1.000
"a3[2,12]",0.321,0.00318,0.144,0.107,0.307,0.574,2066,0.142,1.00
"a3[2,13]",0.514,0.00373,0.186,0.202,0.515,0.813,2480,0.171,1.00
"a3[2,14]",0.0795,0.000764,0.0302,0.0453,0.0732,0.134,1561,0.108,1.00
"a3[2,15]",0.581,0.00386,0.195,0.227,0.602,0.878,2561,0.177,1.00
"a3[2,16]",0.237,0.00208,0.0823,0.121,0.226,0.387,1571,0.108,1.00
"a3[2,17]",0.0808,0.00230,0.0753,0.0153,0.0575,0.224,1068,0.0736,1.00
"a3[2,18]",0.106,0.00210,0.0666,0.0383,0.0910,0.227,1001,0.0691,1.00
"a3[2,19]",0.208,0.00229,0.0969,0.0785,0.194,0.394,1786,0.123,1.00
"a3[2,20]",0.261,0.000983,0.0627,0.165,0.258,0.368,4070,0.281,1.00
"a3[2,21]",0.445,0.00651,0.195,0.131,0.452,0.761,894,0.0617,1.00
"a3[2,22]",0.449,0.00172,0.114,0.271,0.446,0.646,4426,0.305,1.000
"a3[2,23]",0.357,0.00351,0.101,0.182,0.360,0.522,824,0.0568,1.00
"a3[2,24]",0.0440,0.000353,0.0168,0.0232,0.0411,0.0744,2262,0.156,1.00
"a3[2,25]",0.468,0.00281,0.133,0.254,0.463,0.699,2253,0.155,1.00
