name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta_pr[1,58]	-1.03	0.00887	0.153	-1.28	-1.02	-0.774	298.0	0.0111	1.02
theta_pr[1,59]	1.75	0.0195	0.543	0.914	1.72	2.71	774.0	0.029	1.01
theta_pr[1,60]	0.434	0.0134	0.375	-0.125	0.404	1.1	784.0	0.0293	1.01
theta_pr[1,61]	-0.676	0.0292	0.799	-1.27	-0.959	1.36	750.0	0.0281	1.0
theta_pr[1,62]	-0.276	0.0105	0.415	-0.764	-0.359	0.532	1570.0	0.0587	1.01
theta_pr[1,63]	0.81	0.0217	1.04	-0.96	0.908	2.4	2289.0	0.0857	1.0
theta_pr[1,64]	-0.722	0.0998	1.19	-1.52	-1.22	2.18	142.0	0.00531	1.03
theta_pr[1,65]	-0.518	0.0113	0.178	-0.806	-0.522	-0.226	246.0	0.00922	1.02
theta_pr[1,66]	0.56	0.0132	0.666	-0.355	0.47	1.81	2547.0	0.0953	1.0
theta_pr[1,67]	-0.8	0.0101	0.154	-1.05	-0.798	-0.548	232.0	0.00867	1.02
theta_pr[1,68]	1.64	0.0148	0.55	0.783	1.6	2.6	1382.0	0.0517	1.01
theta_pr[1,69]	0.687	0.0118	0.596	-0.169	0.618	1.77	2551.0	0.0954	1.0
theta_pr[1,70]	0.744	0.0134	0.477	0.0497	0.693	1.59	1268.0	0.0475	1.01
theta_pr[1,71]	-0.535	0.0115	0.542	-1.04	-0.686	0.697	2213.0	0.0828	1.0
theta_pr[1,72]	2.07	0.0151	0.579	1.17	2.04	3.07	1463.0	0.0547	1.0
theta_pr[1,73]	1.66	0.0138	0.566	0.783	1.62	2.63	1676.0	0.0627	1.0
theta_pr[1,74]	-0.749	0.0105	0.164	-1.02	-0.751	-0.479	246.0	0.0092	1.02
