	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
b2[1,41]	16.0	0.0792	5.23	7.31	15.4	27.2	4369.0	0.492	1.0
b2[2,41]	17.8	0.0865	5.58	8.35	17.2	29.7	4158.0	0.468	1.0
b2[1,42]	13.6	0.0725	4.28	6.74	13.0	23.0	3492.0	0.393	1.0
b2[2,42]	13.4	0.0704	4.51	6.46	12.7	23.5	4107.0	0.462	1.0
b2[1,43]	10.4	0.192	6.43	1.87	9.57	24.1	1120.0	0.126	1.0
b2[2,43]	6.59	0.176	6.64	0.0689	3.9	22.5	1415.0	0.159	1.0
b2[1,44]	8.74	0.0575	3.25	4.15	8.13	16.6	3191.0	0.359	1.0
b2[2,44]	14.5	0.0785	4.59	7.01	13.9	24.7	3421.0	0.385	1.0
b2[1,45]	7.4	0.141	6.24	-1.43	6.2	21.0	1974.0	0.222	1.0
b2[2,45]	10.1	0.135	6.12	1.91	8.8	23.9	2062.0	0.232	1.0
b2[1,46]	6.21	0.138	6.9	-4.73	4.97	21.1	2482.0	0.279	1.0
b2[2,46]	10.9	0.159	6.94	0.211	10.3	25.3	1917.0	0.216	1.0
b2[1,47]	12.2	0.116	5.82	2.67	11.6	24.4	2501.0	0.282	1.0
b2[2,47]	11.2	0.106	6.7	0.168	10.7	25.1	3965.0	0.446	1.0
b2[1,48]	12.5	0.0883	4.93	4.96	11.8	23.5	3111.0	0.35	1.0
b2[2,48]	17.0	0.0998	5.7	6.85	16.4	29.2	3266.0	0.368	1.0
b2[1,49]	12.4	0.0942	5.31	4.03	11.7	23.6	3183.0	0.358	1.0
b2[2,49]	15.2	0.0831	5.61	5.28	14.7	26.9	4563.0	0.514	1.0
b2[1,50]	13.3	0.12	5.71	4.07	12.6	25.1	2270.0	0.256	1.0
b2[2,50]	10.7	0.131	6.28	1.29	9.85	24.0	2293.0	0.258	1.0
b2[1,51]	15.8	0.0744	4.64	8.15	15.1	26.1	3900.0	0.439	1.0
b2[2,51]	12.4	0.107	4.92	5.25	11.5	23.4	2099.0	0.236	1.0
b2[1,52]	6.04	0.117	5.97	-2.02	4.44	19.8	2592.0	0.292	1.0
b2[2,52]	12.2	0.147	6.45	1.8	11.5	25.9	1934.0	0.218	1.0
b2[1,53]	8.09	0.114	5.85	0.376	6.83	21.1	2644.0	0.298	1.0
b2[2,53]	13.8	0.121	6.07	4.21	12.9	26.8	2522.0	0.284	1.0
b2[1,54]	19.7	0.0828	5.42	10.1	19.2	31.1	4286.0	0.483	1.0
b2[2,54]	21.8	0.0863	5.7	11.5	21.4	33.4	4361.0	0.491	1.0
b2[1,55]	17.0	0.0937	5.55	7.37	16.5	28.6	3516.0	0.396	1.0
b2[2,55]	14.6	0.105	5.55	5.86	13.7	26.9	2806.0	0.316	1.0
b2[1,56]	1.67	0.142	4.29	-2.46	0.346	14.4	907.0	0.102	1.0
b2[2,56]	14.2	0.17	5.71	5.02	13.5	26.4	1134.0	0.128	1.0
b2[1,57]	8.19	0.114	5.77	0.179	7.05	21.4	2548.0	0.287	1.0
b2[2,57]	13.3	0.118	6.23	2.83	12.8	26.5	2773.0	0.312	1.0
b2[1,58]	7.17	0.159	6.44	0.316	4.83	22.0	1638.0	0.184	1.0
b2[2,58]	14.5	0.121	5.99	4.71	13.8	27.4	2462.0	0.277	1.0
b2[1,59]	21.5	0.0775	5.34	11.9	21.1	32.4	4752.0	0.535	1.0
b2[2,59]	20.4	0.107	5.59	10.6	19.9	32.2	2737.0	0.308	1.0
b2[1,60]	14.8	0.0692	4.75	6.84	14.3	25.0	4708.0	0.53	1.0
b2[2,60]	16.2	0.0587	4.55	8.22	15.8	26.0	6028.0	0.679	1.0
b2[1,61]	7.48	0.138	6.03	-0.103	6.0	21.0	1910.0	0.215	1.0
b2[2,61]	12.3	0.164	6.57	2.4	11.5	26.1	1613.0	0.182	1.0
b2[1,62]	9.64	0.0897	4.56	3.29	8.75	20.4	2591.0	0.292	1.0
b2[2,62]	14.8	0.106	5.34	6.53	14.1	26.7	2541.0	0.286	1.0
b2[1,63]	13.8	0.124	5.92	3.55	13.3	26.3	2262.0	0.255	1.0
b2[2,63]	10.6	0.144	6.75	0.0953	10.1	24.5	2197.0	0.247	1.0
b2[1,64]	-0.211	0.227	5.9	-8.25	-1.56	16.1	676.0	0.0761	1.0
b2[2,64]	7.23	0.228	6.35	-0.318	5.37	22.5	779.0	0.0877	1.0
b2[1,65]	8.32	0.0992	3.66	3.55	7.38	17.2	1361.0	0.153	1.0
b2[2,65]	5.39	0.0239	1.56	2.72	5.23	8.79	4301.0	0.484	1.0
b2[1,66]	14.7	0.0847	5.19	6.14	14.2	25.7	3747.0	0.422	1.0
b2[2,66]	15.8	0.0892	5.39	7.09	15.1	27.3	3656.0	0.412	1.0
b2[1,67]	5.05	0.0496	2.28	2.05	4.63	9.78	2110.0	0.238	1.0
b2[2,67]	10.5	0.184	6.46	1.88	9.88	24.0	1233.0	0.139	1.0
b2[1,68]	13.7	0.0872	4.82	6.43	12.9	24.8	3057.0	0.344	1.0
b2[2,68]	20.5	0.0914	5.59	10.5	20.1	32.2	3740.0	0.421	1.0
b2[1,69]	19.4	0.076	5.47	9.84	18.9	30.6	5169.0	0.582	1.0
b2[2,69]	21.2	0.0938	5.79	11.0	20.7	33.3	3808.0	0.429	1.0
b2[1,70]	17.3	0.086	5.18	8.62	16.7	28.1	3624.0	0.408	1.0
b2[2,70]	15.3	0.0814	4.73	7.75	14.6	25.8	3381.0	0.381	1.0
b2[1,71]	11.5	0.172	6.95	2.32	10.2	26.8	1628.0	0.183	1.0
b2[2,71]	19.0	0.109	6.21	8.05	18.6	31.8	3214.0	0.362	1.0
b2[1,72]	22.4	0.081	5.58	12.4	21.9	34.2	4738.0	0.533	1.0
b2[2,72]	21.0	0.0882	5.29	11.3	20.6	31.8	3590.0	0.404	1.0
b2[1,73]	18.2	0.0802	5.14	9.09	17.8	28.9	4103.0	0.462	1.0
b2[2,73]	17.5	0.102	5.81	7.59	16.9	29.7	3271.0	0.368	1.0
b2[1,74]	7.02	0.0716	3.42	2.83	6.21	15.6	2278.0	0.256	1.0
b2[2,74]	14.0	0.117	5.33	3.46	13.5	25.1	2069.0	0.233	1.0
b2[1,75]	14.2	0.0852	5.03	5.74	13.7	24.7	3487.0	0.393	1.0
b2[2,75]	14.3	0.0883	5.41	5.21	13.9	25.4	3763.0	0.424	1.0
b2[1,76]	9.27	0.089	3.77	4.33	8.42	18.8	1794.0	0.202	1.0
b2[2,76]	18.7	0.105	5.21	9.48	18.3	29.8	2442.0	0.275	1.0
b2[1,77]	4.59	0.144	5.34	-1.02	2.53	18.3	1381.0	0.155	1.0
b2[2,77]	9.33	0.188	6.28	2.08	7.43	24.1	1118.0	0.126	1.0
b2[1,78]	2.75	0.142	5.29	-3.03	0.67	16.9	1380.0	0.155	1.0
b2[2,78]	8.77	0.196	6.49	1.36	6.97	24.0	1093.0	0.123	1.0
b2[1,79]	7.72	0.13	5.75	0.319	6.44	20.6	1952.0	0.22	1.0
b2[2,79]	12.8	0.135	6.39	2.67	12.1	26.4	2252.0	0.254	1.0
b2[1,80]	17.3	0.0889	5.0	8.73	16.8	27.8	3168.0	0.357	1.0
b2[2,80]	14.3	0.149	5.96	4.94	13.7	26.9	1596.0	0.18	1.0
b2[1,81]	15.0	0.109	5.63	5.74	14.4	27.0	2660.0	0.299	1.0
b2[2,81]	12.2	0.129	6.29	2.67	11.4	25.5	2362.0	0.266	1.0
b2[1,82]	11.1	0.11	5.58	2.72	10.2	23.3	2562.0	0.288	1.0
b2[2,82]	14.7	0.11	5.96	4.87	14.0	27.5	2924.0	0.329	1.0
b2[1,83]	0.484	0.104	2.81	-2.61	0.0584	7.49	735.0	0.0827	1.0
b2[2,83]	13.1	0.136	5.16	5.26	12.3	24.9	1435.0	0.162	1.0
b2[1,84]	4.99	0.21	7.6	-6.63	3.38	21.3	1306.0	0.147	1.0
b2[2,84]	8.48	0.213	7.68	-3.32	7.36	24.4	1306.0	0.147	1.0
b2[1,85]	13.3	0.0928	5.23	5.0	12.6	24.8	3171.0	0.357	1.0
b2[2,85]	16.7	0.0962	5.93	6.39	16.1	29.1	3798.0	0.428	1.0
b2[1,86]	10.7	0.0839	5.0	3.56	9.7	22.2	3561.0	0.401	1.0
b2[2,86]	16.6	0.0969	5.92	6.35	16.1	29.0	3739.0	0.421	1.0
b2[1,87]	9.5	0.11	5.6	1.45	8.73	21.8	2572.0	0.29	1.0
b2[2,87]	14.3	0.102	5.79	4.9	13.5	26.9	3245.0	0.365	1.0
b2[1,88]	13.9	0.0871	4.88	6.44	13.2	24.6	3143.0	0.354	1.0
b2[2,88]	12.0	0.104	5.5	4.16	10.9	24.2	2804.0	0.316	1.0
b2[1,89]	11.8	0.154	5.71	3.06	11.0	23.8	1379.0	0.155	1.0
b2[2,89]	12.7	0.104	5.74	4.63	11.5	25.5	3032.0	0.341	1.0
b2[1,90]	6.82	0.136	6.74	-3.86	5.72	21.2	2461.0	0.277	1.0
b2[2,90]	11.1	0.157	6.86	0.649	10.4	25.4	1915.0	0.216	1.0
b2[1,91]	19.5	0.08	5.15	10.7	19.0	30.7	4148.0	0.467	1.0
b2[2,91]	16.7	0.124	5.74	7.21	16.0	28.8	2159.0	0.243	1.0
b2[1,92]	8.37	0.135	5.25	1.82	7.01	20.9	1514.0	0.17	1.0
b2[2,92]	16.1	0.113	5.43	7.17	15.4	27.7	2292.0	0.258	1.0
b2[1,93]	9.52	0.0781	4.41	3.57	8.55	20.0	3188.0	0.359	1.0
b2[2,93]	13.4	0.103	5.65	4.45	12.7	25.6	3004.0	0.338	1.0
b2[1,94]	4.95	0.15	6.34	-3.35	3.03	19.8	1778.0	0.2	1.0
b2[2,94]	11.4	0.177	6.62	1.23	10.7	24.8	1401.0	0.158	1.0
b2[1,95]	12.8	0.118	5.35	4.9	11.9	24.5	2049.0	0.231	1.0
b2[2,95]	9.9	0.114	5.86	1.71	8.84	22.9	2636.0	0.297	1.0
b2[1,96]	8.81	0.0985	4.92	2.36	7.69	20.1	2495.0	0.281	1.0
b2[2,96]	13.6	0.108	5.73	4.63	12.9	26.0	2801.0	0.315	1.0
b2[1,97]	17.0	0.0925	5.74	7.35	16.4	29.2	3843.0	0.433	1.0
b2[2,97]	19.6	0.0873	5.77	9.49	19.0	31.7	4363.0	0.491	1.0
b3[1,1]	1.08	0.0113	0.837	-0.519	1.02	2.8	5481.0	0.617	1.0
b3[2,1]	1.34	0.00998	0.763	-0.154	1.3	2.91	5846.0	0.658	1.0
b3[1,2]	-0.987	0.00835	0.634	-2.41	-0.959	0.168	5764.0	0.649	1.0
b3[2,2]	-0.623	0.0116	0.793	-2.28	-0.627	0.93	4651.0	0.524	1.0
b3[1,3]	0.0274	0.0142	0.429	-0.71	-0.0151	0.952	919.0	0.103	1.0
b3[2,3]	1.23	0.0063	0.407	0.45	1.21	2.06	4175.0	0.47	1.0
b3[1,4]	1.87	0.00943	0.608	0.761	1.82	3.08	4154.0	0.468	1.0
b3[2,4]	1.61	0.0108	0.634	0.506	1.55	2.97	3435.0	0.387	1.0
b3[1,5]	0.126	0.00546	0.318	-0.457	0.114	0.719	3378.0	0.38	1.0
b3[2,5]	1.13	0.00659	0.388	0.456	1.09	1.98	3471.0	0.391	1.0
b3[1,6]	0.634	0.00733	0.535	-0.427	0.604	1.69	5332.0	0.6	1.0
b3[2,6]	0.173	0.00564	0.465	-0.814	0.176	1.05	6799.0	0.765	1.0
b3[1,7]	-0.258	0.0045	0.386	-1.11	-0.252	0.435	7332.0	0.825	1.0
b3[2,7]	0.737	0.00676	0.459	-0.125	0.706	1.69	4607.0	0.519	1.0
b3[1,8]	2.22	0.00842	0.568	1.16	2.18	3.39	4557.0	0.513	1.0
b3[2,8]	1.45	0.00834	0.571	0.393	1.41	2.62	4682.0	0.527	1.0
b3[1,9]	1.31	0.0065	0.499	0.339	1.29	2.31	5907.0	0.665	1.0
b3[2,9]	0.502	0.00675	0.487	-0.426	0.47	1.51	5204.0	0.586	1.0
b3[1,10]	0.734	0.00592	0.398	0.00946	0.702	1.56	4520.0	0.509	1.0
b3[2,10]	1.11	0.00839	0.438	0.363	1.07	2.06	2721.0	0.306	1.0
b3[1,11]	1.97	0.00797	0.547	0.93	1.95	3.05	4704.0	0.53	1.0
b3[2,11]	0.86	0.00596	0.517	-0.194	0.855	1.87	7530.0	0.848	0.999
b3[1,12]	-0.522	0.00405	0.384	-1.37	-0.508	0.182	8977.0	1.01	1.0
b3[2,12]	-0.491	0.00467	0.396	-1.33	-0.489	0.247	7199.0	0.81	1.0
b3[1,13]	0.562	0.00431	0.393	-0.253	0.557	1.33	8337.0	0.939	1.0
b3[2,13]	0.188	0.00528	0.45	-0.765	0.196	1.02	7270.0	0.818	1.0
b3[1,14]	1.48	0.00987	0.559	0.513	1.41	2.68	3209.0	0.361	1.0
b3[2,14]	1.75	0.00885	0.599	0.732	1.69	2.99	4578.0	0.515	1.0
b3[1,15]	0.687	0.0283	0.899	-0.524	0.419	2.81	1010.0	0.114	1.0
b3[2,15]	1.55	0.0219	0.779	0.402	1.39	3.29	1271.0	0.143	1.0
b3[1,16]	-1.05	0.00611	0.485	-2.09	-1.03	-0.213	6293.0	0.708	1.0
b3[2,16]	-0.0529	0.00445	0.434	-0.948	-0.0474	0.764	9524.0	1.07	0.999
b3[1,17]	1.7	0.015	0.83	0.187	1.66	3.37	3058.0	0.344	1.0
b3[2,17]	1.77	0.0123	0.748	0.433	1.71	3.36	3703.0	0.417	1.0
b3[1,18]	-0.585	0.0053	0.448	-1.53	-0.57	0.214	7129.0	0.803	1.0
b3[2,18]	-0.385	0.00503	0.444	-1.33	-0.372	0.424	7788.0	0.877	1.0
b3[1,19]	-0.414	0.00966	0.534	-1.41	-0.45	0.759	3058.0	0.344	1.0
b3[2,19]	-0.319	0.0194	0.697	-1.46	-0.465	1.27	1292.0	0.145	1.0
b3[1,20]	1.41	0.0062	0.407	0.702	1.38	2.3	4307.0	0.485	1.0
b3[2,20]	1.59	0.00561	0.433	0.782	1.57	2.47	5957.0	0.671	1.0
b3[1,21]	0.733	0.00698	0.471	-0.158	0.695	1.71	4566.0	0.514	1.0
b3[2,21]	1.38	0.00673	0.463	0.574	1.33	2.34	4738.0	0.533	0.999
b3[1,22]	2.14	0.00678	0.525	1.16	2.1	3.19	6013.0	0.677	1.0
b3[2,22]	1.64	0.00637	0.492	0.706	1.6	2.63	5980.0	0.673	1.0
b3[1,23]	1.1	0.00492	0.426	0.271	1.09	1.94	7497.0	0.844	1.0
b3[2,23]	2.17	0.0068	0.504	1.21	2.13	3.21	5502.0	0.619	1.0
b3[1,24]	1.28	0.00992	0.658	0.118	1.22	2.64	4401.0	0.495	1.0
b3[2,24]	1.8	0.0133	0.747	0.482	1.76	3.31	3141.0	0.354	1.0
b3[1,25]	1.87	0.00788	0.518	0.966	1.82	3.0	4331.0	0.488	1.0
b3[2,25]	1.71	0.00632	0.498	0.805	1.67	2.73	6197.0	0.698	1.0
b3[1,26]	1.17	0.0116	0.693	-0.0165	1.11	2.63	3578.0	0.403	1.0
b3[2,26]	1.74	0.0136	0.719	0.415	1.71	3.15	2800.0	0.315	1.0
b3[1,27]	-0.636	0.00886	0.464	-1.52	-0.663	0.338	2742.0	0.309	1.0
b3[2,27]	0.138	0.00391	0.387	-0.632	0.135	0.868	9816.0	1.11	0.999
b3[1,28]	1.31	0.00961	0.525	0.401	1.25	2.41	2982.0	0.336	1.0
b3[2,28]	0.865	0.00789	0.531	-0.138	0.837	1.96	4538.0	0.511	1.0
b3[1,29]	1.52	0.00733	0.533	0.487	1.49	2.6	5283.0	0.595	1.0
b3[2,29]	2.27	0.00835	0.63	1.08	2.23	3.57	5688.0	0.64	1.0
b3[1,30]	1.33	0.0205	0.759	0.389	1.1	3.22	1368.0	0.154	1.0
b3[2,30]	2.65	0.0111	0.572	1.69	2.59	3.91	2652.0	0.299	1.0
b3[1,31]	-0.883	0.0124	0.561	-2.35	-0.764	-0.079	2050.0	0.231	1.0
b3[2,31]	-1.33	0.00939	0.489	-2.59	-1.26	-0.587	2710.0	0.305	1.0
b3[1,32]	0.235	0.00867	0.689	-1.18	0.219	1.62	6307.0	0.71	1.0
b3[2,32]	0.981	0.0105	0.746	-0.551	0.95	2.48	5016.0	0.565	0.999
b3[1,33]	2.13	0.0128	0.751	0.839	2.06	3.65	3414.0	0.384	1.0
b3[2,33]	2.43	0.0127	0.724	1.12	2.38	3.89	3232.0	0.364	1.0
b3[1,34]	0.801	0.00538	0.484	-0.155	0.787	1.73	8096.0	0.911	0.999
b3[2,34]	1.23	0.00595	0.525	0.199	1.21	2.26	7784.0	0.876	1.0
b3[1,35]	1.68	0.0146	0.677	0.549	1.59	3.16	2149.0	0.242	1.0
b3[2,35]	2.39	0.00919	0.627	1.21	2.36	3.65	4646.0	0.523	1.0
b3[1,36]	2.49	0.0115	0.711	1.23	2.43	3.92	3793.0	0.427	1.0
b3[2,36]	1.89	0.0125	0.727	0.651	1.82	3.42	3389.0	0.382	1.0
b3[1,37]	0.661	0.00439	0.431	-0.238	0.658	1.48	9599.0	1.08	1.0
b3[2,37]	1.13	0.00526	0.456	0.234	1.12	2.05	7510.0	0.845	0.999
b3[1,38]	1.36	0.00554	0.472	0.452	1.34	2.3	7279.0	0.819	1.0
b3[2,38]	2.79	0.00803	0.606	1.67	2.76	4.0	5700.0	0.642	1.0
b3[1,39]	1.46	0.00645	0.445	0.656	1.43	2.36	4765.0	0.536	1.0
b3[2,39]	1.39	0.00765	0.482	0.507	1.36	2.41	3966.0	0.446	1.0
b3[1,40]	1.54	0.00727	0.519	0.615	1.5	2.62	5104.0	0.575	1.0
b3[2,40]	1.25	0.0134	0.694	0.061	1.16	2.67	2702.0	0.304	1.0
b3[1,41]	0.659	0.00467	0.422	-0.189	0.651	1.48	8151.0	0.918	0.999
b3[2,41]	0.814	0.00457	0.429	-0.0328	0.809	1.64	8800.0	0.991	1.0
b3[1,42]	-0.075	0.00582	0.453	-1.03	-0.0761	0.766	6061.0	0.682	1.0
b3[2,42]	-0.188	0.00527	0.411	-1.13	-0.173	0.536	6072.0	0.684	1.0
b3[1,43]	1.09	0.01	0.567	0.0971	1.02	2.27	3192.0	0.359	1.0
b3[2,43]	1.69	0.00687	0.451	0.87	1.66	2.66	4320.0	0.486	1.0
b3[1,44]	0.738	0.00667	0.492	-0.188	0.71	1.75	5438.0	0.612	1.0
b3[2,44]	1.88	0.00706	0.535	0.894	1.85	2.94	5733.0	0.645	1.0
b3[1,45]	1.04	0.014	0.835	-0.572	0.99	2.72	3546.0	0.399	1.0
b3[2,45]	0.564	0.0115	0.75	-0.825	0.483	2.14	4218.0	0.475	1.0
b3[1,46]	1.55	0.00768	0.466	0.735	1.51	2.57	3673.0	0.413	1.0
b3[2,46]	0.873	0.0137	0.594	0.0102	0.754	2.33	1865.0	0.21	1.0
b3[1,47]	1.48	0.00739	0.458	0.638	1.45	2.45	3837.0	0.432	1.0
b3[2,47]	1.49	0.00959	0.508	0.687	1.41	2.66	2800.0	0.315	1.0
b3[1,48]	0.697	0.00652	0.555	-0.399	0.679	1.78	7229.0	0.814	1.0
b3[2,48]	0.405	0.00986	0.621	-0.715	0.361	1.67	3967.0	0.447	1.0
b3[1,49]	0.659	0.00766	0.495	-0.211	0.606	1.74	4173.0	0.47	1.0
b3[2,49]	1.68	0.00863	0.548	0.707	1.63	2.84	4033.0	0.454	1.0
b3[1,50]	2.87	0.00731	0.557	1.83	2.85	3.98	5791.0	0.652	1.0
b3[2,50]	2.77	0.00773	0.568	1.71	2.73	3.92	5397.0	0.608	1.0
b3[1,51]	0.378	0.00621	0.505	-0.636	0.377	1.34	6593.0	0.742	1.0
b3[2,51]	0.874	0.00601	0.457	0.00843	0.851	1.8	5778.0	0.65	1.0
b3[1,52]	1.64	0.0147	0.717	0.546	1.53	3.25	2389.0	0.269	1.0
b3[2,52]	1.62	0.0175	0.783	0.423	1.49	3.35	2002.0	0.225	1.0
b3[1,53]	2.21	0.0172	0.814	0.728	2.17	3.83	2244.0	0.253	1.0
b3[2,53]	2.17	0.0134	0.727	0.928	2.08	3.72	2936.0	0.331	1.0
b3[1,54]	0.443	0.00432	0.414	-0.41	0.442	1.23	9172.0	1.03	0.999
b3[2,54]	0.68	0.00544	0.469	-0.231	0.668	1.61	7426.0	0.836	1.0
b3[1,55]	0.577	0.00479	0.439	-0.314	0.565	1.43	8412.0	0.947	1.0
b3[2,55]	2.29	0.00979	0.558	1.28	2.25	3.45	3245.0	0.365	1.0
b3[1,56]	2.16	0.0103	0.578	1.25	2.06	3.47	3179.0	0.358	1.0
b3[2,56]	1.76	0.00823	0.506	0.929	1.7	2.85	3782.0	0.426	1.0
b3[1,57]	1.21	0.005	0.41	0.438	1.18	2.03	6725.0	0.757	0.999
b3[2,57]	1.03	0.0119	0.521	0.277	0.93	2.29	1913.0	0.215	1.0
b3[1,58]	0.331	0.0101	0.722	-1.07	0.277	1.81	5111.0	0.575	1.0
b3[2,58]	0.65	0.0104	0.714	-0.757	0.613	2.1	4694.0	0.528	1.0
b3[1,59]	2.01	0.00748	0.592	0.893	1.99	3.21	6258.0	0.704	1.0
b3[2,59]	1.38	0.00586	0.506	0.381	1.36	2.38	7442.0	0.838	1.0
b3[1,60]	0.961	0.00466	0.426	0.111	0.948	1.8	8333.0	0.938	1.0
b3[2,60]	1.51	0.00654	0.491	0.534	1.49	2.47	5637.0	0.635	0.999
b3[1,61]	0.483	0.00731	0.536	-0.654	0.469	1.56	5390.0	0.607	1.0
b3[2,61]	0.634	0.0106	0.629	-0.477	0.56	2.06	3510.0	0.395	1.0
b3[1,62]	0.0651	0.00572	0.433	-0.791	0.0578	0.891	5741.0	0.646	1.0
b3[2,62]	0.644	0.00396	0.363	-0.0602	0.629	1.37	8391.0	0.945	1.0
b3[1,63]	1.2	0.00665	0.437	0.445	1.15	2.13	4329.0	0.487	1.0
b3[2,63]	0.226	0.00677	0.407	-0.527	0.195	1.06	3606.0	0.406	1.0
b3[1,64]	2.99	0.00925	0.588	1.97	2.93	4.22	4048.0	0.456	1.0
b3[2,64]	1.99	0.0195	0.782	0.947	1.79	3.88	1614.0	0.182	1.0
b3[1,65]	0.922	0.00475	0.437	0.0776	0.898	1.8	8491.0	0.956	1.0
b3[2,65]	1.96	0.00775	0.522	0.992	1.91	3.06	4544.0	0.512	1.0
b3[1,66]	0.862	0.00464	0.385	0.136	0.844	1.63	6866.0	0.773	1.0
b3[2,66]	-0.422	0.00476	0.404	-1.27	-0.414	0.337	7199.0	0.81	1.0
b3[1,67]	1.45	0.00909	0.602	0.372	1.4	2.7	4391.0	0.494	1.0
b3[2,67]	2.26	0.0111	0.653	1.1	2.21	3.58	3481.0	0.392	1.0
b3[1,68]	0.448	0.00526	0.459	-0.478	0.443	1.35	7596.0	0.855	1.0
b3[2,68]	1.34	0.00558	0.477	0.403	1.33	2.3	7319.0	0.824	1.0
b3[1,69]	1.37	0.00796	0.574	0.29	1.34	2.54	5206.0	0.586	1.0
b3[2,69]	1.61	0.0111	0.643	0.491	1.53	2.97	3363.0	0.379	1.0
b3[1,70]	1.11	0.0049	0.443	0.241	1.09	1.98	8170.0	0.92	1.0
b3[2,70]	1.17	0.00547	0.457	0.286	1.16	2.08	6971.0	0.785	1.0
b3[1,71]	1.07	0.0112	0.547	0.183	0.989	2.26	2403.0	0.271	1.0
b3[2,71]	1.1	0.00775	0.47	0.297	1.05	2.16	3687.0	0.415	1.0
b3[1,72]	-0.695	0.00534	0.491	-1.77	-0.685	0.209	8441.0	0.95	1.0
b3[2,72]	-0.656	0.00543	0.501	-1.71	-0.64	0.278	8534.0	0.961	1.0
b3[1,73]	1.04	0.00593	0.488	0.0958	1.03	1.99	6774.0	0.763	1.0
b3[2,73]	0.88	0.00477	0.44	-0.00956	0.867	1.72	8501.0	0.957	0.999
b3[1,74]	0.223	0.00531	0.459	-0.69	0.21	1.14	7476.0	0.842	1.0
b3[2,74]	1.76	0.00823	0.561	0.74	1.72	2.92	4654.0	0.524	1.0
b3[1,75]	0.533	0.00743	0.469	-0.355	0.5	1.53	3982.0	0.448	1.0
b3[2,75]	0.655	0.00584	0.458	-0.218	0.628	1.59	6153.0	0.693	1.0
b3[1,76]	1.98	0.00659	0.533	0.941	1.95	3.04	6536.0	0.736	1.0
b3[2,76]	1.78	0.00677	0.54	0.7	1.76	2.87	6382.0	0.718	1.0
b3[1,77]	2.55	0.00867	0.572	1.49	2.51	3.73	4349.0	0.49	1.0
b3[2,77]	2.06	0.0151	0.72	0.879	1.96	3.68	2275.0	0.256	1.0
b3[1,78]	1.25	0.00599	0.456	0.41	1.21	2.19	5787.0	0.651	1.0
b3[2,78]	0.373	0.00567	0.447	-0.48	0.352	1.27	6213.0	0.699	1.0
b3[1,79]	1.81	0.00785	0.502	0.966	1.74	2.91	4083.0	0.46	1.0
b3[2,79]	1.62	0.00878	0.514	0.802	1.54	2.83	3428.0	0.386	1.0
b3[1,80]	-0.249	0.00614	0.446	-1.27	-0.219	0.529	5265.0	0.593	1.0
b3[2,80]	0.566	0.00579	0.465	-0.405	0.57	1.44	6463.0	0.728	1.0
b3[1,81]	-0.0783	0.00553	0.424	-0.953	-0.0778	0.705	5868.0	0.661	1.0
b3[2,81]	-1.28	0.00532	0.426	-2.23	-1.26	-0.526	6398.0	0.72	1.0
b3[1,82]	2.01	0.00754	0.57	0.992	1.96	3.18	5712.0	0.643	1.0
b3[2,82]	1.31	0.0093	0.549	0.298	1.27	2.45	3490.0	0.393	1.0
b3[1,83]	2.04	0.0161	0.767	0.861	1.93	3.65	2258.0	0.254	1.0
b3[2,83]	2.06	0.0168	0.807	0.884	1.89	3.84	2319.0	0.261	1.0
b3[1,84]	1.96	0.00917	0.565	0.962	1.91	3.14	3792.0	0.427	1.0
b3[2,84]	1.76	0.0117	0.609	0.844	1.66	3.17	2710.0	0.305	1.0
b3[1,85]	0.898	0.00595	0.465	0.000641	0.873	1.83	6121.0	0.689	1.0
b3[2,85]	1.61	0.0108	0.53	0.71	1.53	2.77	2413.0	0.272	1.0
b3[1,86]	-0.306	0.00625	0.527	-1.41	-0.308	0.705	7112.0	0.801	1.0
b3[2,86]	0.462	0.0102	0.642	-0.759	0.439	1.76	3930.0	0.442	1.0
b3[1,87]	2.2	0.0141	0.69	1.02	2.12	3.66	2386.0	0.269	1.0
b3[2,87]	1.74	0.00947	0.573	0.714	1.69	2.92	3664.0	0.412	1.0
b3[1,88]	0.691	0.00425	0.394	-0.0794	0.678	1.48	8615.0	0.97	1.0
b3[2,88]	1.01	0.00584	0.469	0.0835	0.993	1.94	6442.0	0.725	1.0
b3[1,89]	0.881	0.0141	0.69	-0.425	0.806	2.38	2413.0	0.272	1.0
b3[2,89]	0.736	0.0092	0.543	-0.256	0.686	1.86	3492.0	0.393	1.0
b3[1,90]	1.88	0.00619	0.489	1.0	1.84	2.92	6262.0	0.705	1.0
b3[2,90]	1.68	0.00677	0.505	0.738	1.65	2.71	5557.0	0.626	1.0
b3[1,91]	1.39	0.00533	0.44	0.526	1.37	2.26	6819.0	0.768	1.0
b3[2,91]	1.45	0.00865	0.587	0.36	1.4	2.66	4610.0	0.519	1.0
b3[1,92]	0.855	0.00676	0.437	0.075	0.805	1.82	4173.0	0.47	1.0
b3[2,92]	0.7	0.00672	0.448	-0.125	0.664	1.65	4444.0	0.5	1.0
b3[1,93]	1.53	0.011	0.698	0.267	1.48	2.98	4036.0	0.454	1.0
b3[2,93]	1.46	0.0135	0.725	0.113	1.42	2.92	2884.0	0.325	1.0
b3[1,94]	1.82	0.0169	0.738	0.758	1.64	3.53	1899.0	0.214	1.0
