name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
beta_c_pr[2,10]	0.518	0.00948	0.445	-0.183	0.509	1.28	2201.0	1.76	1.0
beta_c_pr[2,11]	-0.0981	0.00879	0.449	-0.819	-0.109	0.65	2608.0	2.08	1.0
beta_c_pr[2,12]	-0.2	0.00861	0.482	-0.955	-0.209	0.628	3130.0	2.5	0.999
beta_c_pr[2,13]	0.364	0.00867	0.42	-0.321	0.352	1.06	2352.0	1.88	1.0
beta_c_pr[2,14]	-0.089	0.00941	0.481	-0.879	-0.0973	0.718	2610.0	2.08	1.0
beta_c_pr[2,15]	0.875	0.0129	0.761	-0.345	0.845	2.18	3467.0	2.77	1.0
beta_c_pr[2,16]	-0.584	0.00877	0.544	-1.48	-0.591	0.338	3845.0	3.07	1.0
beta_c_pr[2,17]	1.04	0.0116	0.718	-0.117	1.03	2.25	3841.0	3.07	1.0
beta_c_pr[2,18]	0.75	0.00971	0.529	-0.0895	0.728	1.67	2968.0	2.37	1.0
beta_c_pr[2,19]	-0.236	0.00861	0.49	-1.02	-0.246	0.609	3242.0	2.59	1.0
beta_c_pr[2,20]	0.502	0.0118	0.754	-0.704	0.484	1.75	4058.0	3.24	1.0
beta_c_pr[2,21]	0.0411	0.0112	0.658	-1.01	0.0228	1.15	3429.0	2.74	1.0
beta_c_pr[2,22]	0.458	0.00911	0.459	-0.269	0.444	1.23	2536.0	2.03	1.0
beta_c_pr[2,23]	-1.12	0.0101	0.631	-2.13	-1.13	-0.0558	3938.0	3.15	1.0
beta_c_pr[2,24]	0.0469	0.0084	0.447	-0.675	0.0373	0.783	2823.0	2.25	1.0
beta_c_pr[2,25]	-0.463	0.00999	0.599	-1.44	-0.473	0.519	3589.0	2.87	1.0
beta_c_pr[2,26]	0.359	0.0109	0.692	-0.743	0.32	1.51	4010.0	3.2	1.0
beta_c_pr[2,27]	-1.32	0.00958	0.564	-2.25	-1.32	-0.393	3468.0	2.77	1.0
beta_c_pr[2,28]	-0.372	0.0105	0.602	-1.34	-0.38	0.638	3303.0	2.64	1.0
beta_c_pr[2,29]	-0.424	0.0111	0.394	-1.08	-0.413	0.213	1264.0	1.01	1.0
beta_c_pr[2,30]	-1.13	0.00774	0.447	-1.87	-1.13	-0.402	3328.0	2.66	0.999
beta_c_pr[2,31]	1.09	0.0114	0.598	0.116	1.09	2.09	2735.0	2.18	1.0
beta_c_pr[2,32]	0.496	0.0103	0.627	-0.512	0.478	1.56	3729.0	2.98	1.0
beta_c_pr[2,33]	-1.08	0.0107	0.607	-2.07	-1.09	-0.0734	3190.0	2.55	1.0
beta_c_pr[2,34]	-0.485	0.00854	0.537	-1.34	-0.483	0.416	3948.0	3.15	0.999
