name	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
a1[42]	0.529	0.00245	0.163	0.216	0.526	0.842	4412.0	2.37	1.0
a1[43]	0.262	0.00285	0.187	0.0318	0.222	0.695	4288.0	2.31	1.0
a1[44]	0.466	0.00438	0.247	0.0454	0.466	0.911	3177.0	1.71	0.999
a1[45]	0.185	0.000796	0.0605	0.0887	0.175	0.322	5783.0	3.11	1.0
a1[46]	0.233	0.00189	0.13	0.0623	0.203	0.542	4760.0	2.56	1.0
a1[47]	0.431	0.00327	0.215	0.0939	0.415	0.845	4321.0	2.32	1.0
a1[48]	0.201	0.00201	0.128	0.0436	0.17	0.508	4080.0	2.19	1.0
a1[49]	0.362	0.0024	0.156	0.11	0.346	0.684	4189.0	2.25	1.0
a1[50]	0.433	0.00299	0.176	0.0765	0.435	0.752	3448.0	1.85	0.999
a1[51]	0.389	0.00258	0.167	0.111	0.373	0.725	4180.0	2.25	1.0
a1[52]	0.456	0.00168	0.123	0.226	0.452	0.693	5296.0	2.85	0.999
a1[53]	0.225	0.00415	0.216	0.00404	0.148	0.738	2712.0	1.46	1.0
a1[54]	0.176	0.00227	0.133	0.0308	0.135	0.525	3407.0	1.83	1.0
a1[55]	0.397	0.00102	0.0858	0.237	0.393	0.569	7032.0	3.78	1.0
a1[56]	0.366	0.00261	0.166	0.0814	0.358	0.686	4036.0	2.17	1.0
a1[57]	0.209	0.00257	0.155	0.0254	0.167	0.581	3631.0	1.95	0.999
a1[58]	0.173	0.00156	0.103	0.0505	0.147	0.424	4308.0	2.32	1.0
a1[59]	0.467	0.00366	0.205	0.0584	0.479	0.823	3126.0	1.68	1.0
a1[60]	0.549	0.00143	0.111	0.323	0.55	0.751	6060.0	3.26	1.0
a1[61]	0.618	0.00127	0.108	0.389	0.618	0.816	7254.0	3.9	0.999
a1[62]	0.442	0.0047	0.258	0.0416	0.427	0.911	3006.0	1.62	1.0
a1[63]	0.323	0.00425	0.222	0.0534	0.257	0.824	2722.0	1.46	1.0
a1[64]	0.178	0.00123	0.0867	0.0637	0.158	0.384	4997.0	2.69	1.0
a1[65]	0.314	0.00129	0.102	0.142	0.304	0.536	6321.0	3.4	1.0
a1[66]	0.398	0.00143	0.115	0.182	0.391	0.631	6450.0	3.47	1.0
a1[67]	0.513	0.00156	0.129	0.264	0.509	0.771	6848.0	3.68	1.0
a1[68]	0.49	0.00145	0.11	0.283	0.484	0.705	5762.0	3.1	1.0
a1[69]	0.426	0.00144	0.111	0.221	0.42	0.642	5917.0	3.18	1.0
a1[70]	0.319	0.00176	0.12	0.13	0.303	0.579	4635.0	2.49	1.0
a1[71]	0.37	0.00255	0.179	0.0977	0.343	0.749	4930.0	2.65	1.0
a1[72]	0.469	0.00128	0.108	0.269	0.466	0.685	7078.0	3.81	1.0
a1[73]	0.371	0.000954	0.0759	0.233	0.368	0.524	6329.0	3.4	1.0
a1[74]	0.392	0.00333	0.201	0.0919	0.365	0.822	3639.0	1.96	1.0
a1[75]	0.215	0.00361	0.196	0.0284	0.141	0.732	2956.0	1.59	1.0
a1[76]	0.471	0.00141	0.109	0.255	0.468	0.684	6062.0	3.26	1.0
a1[77]	0.494	0.00349	0.213	0.104	0.496	0.875	3717.0	2.0	1.0
a1[78]	0.391	0.00384	0.22	0.0527	0.368	0.838	3295.0	1.77	1.0
a1[79]	0.599	0.00246	0.168	0.255	0.6	0.899	4625.0	2.49	1.0
a1[80]	0.671	0.00228	0.152	0.323	0.685	0.912	4416.0	2.38	1.0
a1[81]	0.271	0.00226	0.144	0.0853	0.238	0.63	4042.0	2.17	1.0
a1[82]	0.637	0.00168	0.133	0.355	0.64	0.874	6350.0	3.42	0.999
a1[83]	0.509	0.00541	0.266	0.0369	0.528	0.931	2411.0	1.3	1.0
a1[84]	0.307	0.00212	0.146	0.0909	0.284	0.633	4761.0	2.56	1.0
a1[85]	0.422	0.00153	0.109	0.23	0.414	0.645	5077.0	2.73	1.0
a1[86]	0.155	0.00432	0.149	0.0317	0.107	0.62	1195.0	0.643	1.0
a1[87]	0.48	0.00387	0.232	0.0411	0.488	0.882	3607.0	1.94	1.0
a1[88]	0.489	0.00185	0.135	0.218	0.49	0.742	5330.0	2.87	1.0
a1[89]	0.194	0.00232	0.148	0.0347	0.146	0.569	4064.0	2.19	1.0
a1[90]	0.706	0.00172	0.134	0.415	0.715	0.923	6086.0	3.27	1.0
a1[91]	0.172	0.00178	0.109	0.0442	0.143	0.45	3759.0	2.02	1.0
a1[92]	0.389	0.00135	0.105	0.207	0.38	0.612	6009.0	3.23	1.0
a1[93]	0.478	0.00173	0.116	0.26	0.474	0.707	4485.0	2.41	1.0
a1[94]	0.621	0.00422	0.224	0.102	0.657	0.948	2825.0	1.52	1.0
a1[95]	0.264	0.00407	0.216	0.0122	0.206	0.742	2803.0	1.51	0.999
a1[96]	0.23	0.00207	0.122	0.0757	0.2	0.53	3492.0	1.88	1.0
a1[97]	0.188	0.0015	0.104	0.0541	0.162	0.432	4761.0	2.56	1.0
a1[98]	0.502	0.00348	0.204	0.132	0.491	0.891	3436.0	1.85	0.999
a1[99]	0.432	0.00134	0.106	0.236	0.428	0.639	6334.0	3.41	1.0
a2[1]	0.0383	0.00104	0.0637	0.000857	0.0165	0.19	3773.0	2.03	1.0
a2[2]	0.168	0.00173	0.121	0.0208	0.137	0.459	4842.0	2.6	1.0
a2[3]	0.232	0.000714	0.0635	0.111	0.229	0.357	7922.0	4.26	1.0
a2[4]	0.0416	0.00116	0.0678	0.000567	0.017	0.225	3417.0	1.84	1.0
a2[5]	0.113	0.000778	0.0625	0.0282	0.101	0.261	6439.0	3.46	1.0
a2[6]	0.623	0.0012	0.11	0.401	0.622	0.832	8453.0	4.55	1.0
a2[7]	0.0341	0.000531	0.0304	0.00574	0.0271	0.0964	3286.0	1.77	1.0
a2[8]	0.073	0.000345	0.0311	0.0261	0.068	0.145	8152.0	4.38	0.999
a2[9]	0.152	0.000525	0.0507	0.0644	0.148	0.258	9327.0	5.02	0.999
a2[10]	0.7	0.00102	0.0854	0.524	0.702	0.858	6983.0	3.76	1.0
a2[11]	0.0893	0.000305	0.0304	0.0347	0.0866	0.151	9951.0	5.35	1.0
a2[12]	0.145	0.00172	0.125	0.00956	0.106	0.462	5310.0	2.86	1.0
a2[13]	0.231	0.00288	0.183	0.0139	0.184	0.66	4021.0	2.16	0.999
a2[14]	0.0929	0.000502	0.0432	0.0287	0.0859	0.19	7389.0	3.97	1.0
a2[15]	0.123	0.00303	0.176	0.000631	0.0389	0.616	3379.0	1.82	1.0
a2[16]	0.206	0.0007	0.0637	0.0923	0.201	0.34	8287.0	4.46	1.0
a2[17]	0.0341	0.000447	0.0308	0.0037	0.0251	0.107	4729.0	2.54	1.0
a2[18]	0.0162	0.000205	0.0156	0.00118	0.0118	0.0538	5762.0	3.1	1.0
a2[19]	0.161	0.00129	0.0924	0.035	0.142	0.38	5128.0	2.76	1.0
a2[20]	0.266	0.000706	0.0655	0.138	0.264	0.391	8608.0	4.63	0.999
a2[21]	0.0377	0.00089	0.0491	0.00214	0.0226	0.154	3041.0	1.64	1.0
a2[22]	0.349	0.00145	0.13	0.127	0.336	0.627	8007.0	4.31	0.999
a2[23]	0.0849	0.000465	0.0393	0.0259	0.079	0.175	7119.0	3.83	0.999
a2[24]	0.0182	0.00014	0.0114	0.00366	0.0155	0.0456	6581.0	3.54	1.0
a2[25]	0.384	0.00199	0.155	0.108	0.372	0.707	6053.0	3.26	1.0
a2[26]	0.128	0.000557	0.0509	0.0457	0.122	0.238	8345.0	4.49	1.0
a2[27]	0.0357	0.000999	0.0538	0.00129	0.0199	0.153	2904.0	1.56	1.0
a2[28]	0.028	0.00137	0.0676	0.000468	0.00935	0.17	2446.0	1.32	1.0
a2[29]	0.104	0.0017	0.109	0.00864	0.068	0.395	4127.0	2.22	1.0
a2[30]	0.579	0.00194	0.148	0.27	0.583	0.84	5828.0	3.13	1.0
a2[31]	0.103	0.000651	0.0554	0.0238	0.0926	0.231	7259.0	3.9	1.0
a2[32]	0.00774	0.000145	0.0089	0.000327	0.00519	0.0276	3757.0	2.02	1.0
a2[33]	0.286	0.00132	0.109	0.103	0.274	0.514	6763.0	3.64	1.0
a2[34]	0.105	0.000912	0.068	0.0211	0.088	0.272	5564.0	2.99	1.0
a2[35]	0.0654	0.00028	0.0265	0.0229	0.0619	0.124	8970.0	4.82	1.0
a2[36]	0.0488	0.000267	0.0229	0.015	0.0452	0.101	7382.0	3.97	0.999
a2[37]	0.131	0.000644	0.0574	0.0388	0.123	0.256	7932.0	4.27	1.0
a2[38]	0.2	0.000989	0.079	0.0779	0.189	0.373	6390.0	3.44	1.0
a2[39]	0.204	0.000536	0.0534	0.101	0.202	0.309	9909.0	5.33	1.0
a2[40]	0.646	0.0012	0.113	0.4	0.651	0.846	8810.0	4.74	1.0
a2[41]	0.0826	0.000605	0.0495	0.0178	0.0713	0.199	6684.0	3.6	0.999
a2[42]	0.347	0.0018	0.141	0.107	0.335	0.635	6116.0	3.29	1.0
a2[43]	0.066	0.00134	0.0855	0.00208	0.0364	0.291	4072.0	2.19	1.0
a2[44]	0.329	0.00362	0.229	0.0107	0.307	0.777	4001.0	2.15	1.0
a2[45]	0.0785	0.000379	0.0323	0.0311	0.0726	0.153	7289.0	3.92	1.0
a2[46]	0.021	0.00043	0.0279	0.00082	0.0127	0.0827	4191.0	2.25	1.0
a2[47]	0.183	0.00312	0.184	0.0131	0.109	0.66	3477.0	1.87	1.0
a2[48]	0.361	0.00216	0.159	0.0984	0.346	0.69	5446.0	2.93	1.0
a2[49]	0.058	0.000551	0.0404	0.0105	0.0476	0.156	5368.0	2.89	1.0
a2[50]	0.0247	0.000388	0.0269	0.00109	0.0164	0.0898	4800.0	2.58	1.0
a2[51]	0.167	0.00113	0.0829	0.0453	0.152	0.355	5380.0	2.89	1.0
a2[52]	0.276	0.000777	0.0745	0.133	0.272	0.424	9191.0	4.94	0.999
a2[53]	0.0878	0.00203	0.119	0.000348	0.0401	0.408	3449.0	1.86	1.0
a2[54]	0.0363	0.000678	0.0408	0.00282	0.0238	0.137	3620.0	1.95	1.0
a2[55]	0.153	0.000449	0.0465	0.0662	0.15	0.248	10718.0	5.77	0.999
a2[56]	0.168	0.00116	0.0864	0.0445	0.151	0.367	5573.0	3.0	1.0
a2[57]	0.043	0.00103	0.0612	0.00188	0.0224	0.195	3527.0	1.9	1.0
a2[58]	0.0377	0.00063	0.0374	0.00323	0.0271	0.126	3534.0	1.9	1.0
a2[59]	0.138	0.00216	0.134	0.0087	0.0935	0.508	3881.0	2.09	1.0
a2[60]	0.212	0.000538	0.0423	0.128	0.21	0.295	6186.0	3.33	0.999
a2[61]	0.144	0.000774	0.0651	0.0413	0.135	0.287	7059.0	3.8	0.999
a2[62]	0.309	0.00322	0.19	0.0225	0.291	0.707	3479.0	1.87	1.0
a2[63]	0.299	0.00218	0.154	0.0667	0.276	0.639	4979.0	2.68	1.0
a2[64]	0.0447	0.000751	0.0397	0.00878	0.0343	0.135	2797.0	1.5	1.0
a2[65]	0.224	0.00146	0.106	0.0512	0.215	0.44	5311.0	2.86	1.0
a2[66]	0.186	0.0012	0.0934	0.0527	0.168	0.406	6020.0	3.24	1.0
a2[67]	0.446	0.00131	0.116	0.201	0.448	0.657	7796.0	4.19	1.0
a2[68]	0.0504	0.000229	0.0212	0.0179	0.0472	0.0973	8515.0	4.58	0.999
a2[69]	0.187	0.00125	0.0928	0.0454	0.173	0.388	5552.0	2.99	1.0
a2[70]	0.0585	0.000364	0.0312	0.0152	0.053	0.13	7343.0	3.95	1.0
a2[71]	0.25	0.00167	0.128	0.0625	0.228	0.537	5909.0	3.18	1.0
a2[72]	0.11	0.000483	0.0462	0.0347	0.105	0.211	9137.0	4.91	0.999
a2[73]	0.0999	0.000294	0.0277	0.0485	0.098	0.155	8904.0	4.79	0.999
a2[74]	0.344	0.00255	0.178	0.075	0.317	0.722	4901.0	2.64	0.999
a2[75]	0.052	0.00164	0.0924	0.000415	0.016	0.31	3185.0	1.71	1.0
a2[76]	0.257	0.000592	0.0535	0.153	0.254	0.364	8158.0	4.39	0.999
a2[77]	0.251	0.00197	0.149	0.0317	0.228	0.579	5733.0	3.08	1.0
a2[78]	0.321	0.00278	0.178	0.0368	0.306	0.679	4090.0	2.2	1.0
a2[79]	0.314	0.00145	0.126	0.106	0.299	0.582	7557.0	4.06	1.0
a2[80]	0.407	0.00129	0.113	0.193	0.4	0.641	7686.0	4.13	1.0
a2[81]	0.0448	0.000542	0.0388	0.00667	0.034	0.14	5136.0	2.76	1.0
a2[82]	0.3	0.00144	0.12	0.0999	0.287	0.557	6921.0	3.72	1.0
a2[83]	0.342	0.00383	0.219	0.0143	0.323	0.771	3264.0	1.76	1.0
a2[84]	0.115	0.00115	0.0827	0.023	0.0923	0.321	5162.0	2.78	1.0
a2[85]	0.277	0.000677	0.0586	0.164	0.273	0.395	7484.0	4.03	0.999
a2[86]	0.427	0.00179	0.139	0.166	0.422	0.701	5991.0	3.22	1.0
a2[87]	0.364	0.00276	0.19	0.0423	0.355	0.74	4712.0	2.53	1.0
a2[88]	0.135	0.000562	0.0522	0.0485	0.13	0.246	8648.0	4.65	1.0
a2[89]	0.0884	0.00143	0.0908	0.0104	0.0602	0.327	4039.0	2.17	1.0
a2[90]	0.287	0.00156	0.127	0.0922	0.269	0.556	6652.0	3.58	1.0
a2[91]	0.0179	0.000702	0.0361	0.000345	0.00762	0.0961	2649.0	1.42	1.0
a2[92]	0.0731	0.000309	0.0296	0.0252	0.0693	0.136	9176.0	4.94	0.999
a2[93]	0.0683	0.000329	0.0291	0.0197	0.0649	0.13	7827.0	4.21	1.0
a2[94]	0.441	0.00307	0.203	0.0609	0.437	0.818	4385.0	2.36	1.0
a2[95]	0.0598	0.00146	0.0869	0.000922	0.028	0.288	3538.0	1.9	0.999
a2[96]	0.0823	0.000839	0.056	0.0198	0.0676	0.223	4465.0	2.4	1.0
a2[97]	0.0575	0.000825	0.049	0.00986	0.0438	0.182	3522.0	1.89	1.0
a2[98]	0.454	0.00325	0.188	0.0704	0.463	0.792	3347.0	1.8	1.0
a2[99]	0.192	0.00073	0.0657	0.0788	0.185	0.334	8115.0	4.36	1.0
a3[1]	0.0887	0.00164	0.0989	0.00885	0.0522	0.342	3620.0	1.95	1.0
a3[2]	0.267	0.00174	0.124	0.0755	0.252	0.533	5085.0	2.74	1.0
a3[3]	0.282	0.000847	0.0634	0.166	0.278	0.411	5599.0	3.01	1.0
a3[4]	0.0803	0.00162	0.0929	0.00598	0.0462	0.319	3311.0	1.78	1.0
a3[5]	0.252	0.00144	0.0965	0.0924	0.24	0.46	4510.0	2.43	1.0
a3[6]	0.725	0.00126	0.0972	0.515	0.729	0.893	5979.0	3.22	1.0
a3[7]	0.132	0.00107	0.0661	0.0457	0.12	0.277	3815.0	2.05	1.0
a3[8]	0.144	0.000694	0.0511	0.0652	0.136	0.255	5434.0	2.92	1.0
a3[9]	0.297	0.000795	0.0656	0.175	0.293	0.428	6804.0	3.66	1.0
a3[10]	0.741	0.0012	0.0884	0.542	0.746	0.89	5403.0	2.91	1.0
a3[11]	0.242	0.00069	0.0538	0.142	0.239	0.35	6078.0	3.27	1.0
a3[12]	0.217	0.00193	0.14	0.0301	0.189	0.53	5227.0	2.81	1.0
a3[13]	0.355	0.00371	0.216	0.0322	0.336	0.786	3393.0	1.83	1.0
a3[14]	0.193	0.0012	0.0749	0.0774	0.183	0.36	3911.0	2.1	1.0
a3[15]	0.178	0.0035	0.197	0.00659	0.0904	0.683	3175.0	1.71	1.0
a3[16]	0.371	0.0011	0.0793	0.213	0.369	0.53	5212.0	2.8	1.0
a3[17]	0.107	0.00107	0.0681	0.0255	0.0893	0.27	4080.0	2.19	1.0
a3[18]	0.0598	0.000523	0.0361	0.0172	0.0509	0.15	4768.0	2.56	1.0
a3[19]	0.19	0.00132	0.0904	0.0628	0.172	0.399	4666.0	2.51	1.0
a3[20]	0.289	0.000774	0.0626	0.169	0.287	0.416	6549.0	3.52	0.999
a3[21]	0.0895	0.00137	0.0744	0.0208	0.0664	0.278	2948.0	1.59	1.0
a3[22]	0.449	0.00156	0.12	0.219	0.444	0.688	5870.0	3.16	1.0
a3[23]	0.251	0.000797	0.0636	0.136	0.247	0.381	6365.0	3.42	1.0
a3[24]	0.0843	0.000493	0.0346	0.035	0.078	0.163	4920.0	2.65	1.0
a3[25]	0.461	0.00202	0.139	0.183	0.456	0.738	4736.0	2.55	0.999
a3[26]	0.228	0.000929	0.0686	0.107	0.222	0.373	5454.0	2.93	1.0
a3[27]	0.099	0.00151	0.0898	0.0133	0.0714	0.331	3556.0	1.91	1.0
a3[28]	0.0656	0.00179	0.0878	0.00763	0.037	0.29	2415.0	1.3	1.0
a3[29]	0.173	0.00241	0.146	0.0254	0.125	0.54	3658.0	1.97	1.0
a3[30]	0.575	0.00202	0.128	0.305	0.58	0.808	4000.0	2.15	1.0
a3[31]	0.271	0.00122	0.0848	0.118	0.266	0.446	4842.0	2.6	1.0
a3[32]	0.0472	0.000427	0.0285	0.0114	0.0407	0.113	4463.0	2.4	1.0
a3[33]	0.362	0.00158	0.112	0.168	0.349	0.593	5005.0	2.69	1.0
a3[34]	0.196	0.00124	0.0892	0.0611	0.184	0.394	5166.0	2.78	1.0
a3[35]	0.148	0.00057	0.0427	0.0778	0.143	0.239	5613.0	3.02	1.0
a3[36]	0.191	0.00087	0.0618	0.0898	0.183	0.325	5034.0	2.71	1.0
a3[37]	0.289	0.00103	0.076	0.142	0.286	0.44	5464.0	2.94	1.0
a3[38]	0.209	0.00102	0.0735	0.0951	0.198	0.368	5162.0	2.78	1.0
a3[39]	0.314	0.000668	0.0561	0.205	0.314	0.426	7038.0	3.79	1.0
a3[40]	0.681	0.00129	0.101	0.478	0.683	0.87	6118.0	3.29	0.999
a3[41]	0.177	0.00118	0.082	0.0522	0.164	0.353	4791.0	2.58	1.0
a3[42]	0.437	0.00207	0.141	0.169	0.433	0.71	4654.0	2.5	1.0
a3[43]	0.136	0.00178	0.118	0.0132	0.102	0.434	4438.0	2.39	1.0
a3[44]	0.393	0.004	0.231	0.0291	0.386	0.823	3327.0	1.79	0.999
a3[45]	0.122	0.000492	0.0375	0.0633	0.116	0.206	5793.0	3.12	1.0
a3[46]	0.0784	0.00088	0.0585	0.0158	0.0625	0.221	4418.0	2.38	1.0
a3[47]	0.288	0.00313	0.193	0.0468	0.244	0.716	3808.0	2.05	1.0
a3[48]	0.272	0.00182	0.127	0.0812	0.254	0.544	4853.0	2.61	0.999
a3[49]	0.166	0.00121	0.0812	0.0477	0.153	0.35	4493.0	2.42	1.0
a3[50]	0.138	0.00107	0.0773	0.02	0.125	0.312	5173.0	2.78	1.0
a3[51]	0.265	0.00163	0.109	0.0856	0.252	0.494	4482.0	2.41	1.0
a3[52]	0.361	0.00103	0.0781	0.208	0.359	0.513	5785.0	3.11	0.999
a3[53]	0.14	0.00285	0.154	0.00189	0.0834	0.531	2900.0	1.56	1.0
a3[54]	0.083	0.00117	0.0693	0.0155	0.0616	0.261	3481.0	1.87	1.0
a3[55]	0.258	0.000541	0.0487	0.166	0.256	0.355	8093.0	4.35	1.0
a3[56]	0.255	0.00164	0.107	0.0714	0.248	0.477	4280.0	2.3	1.0
a3[57]	0.0971	0.00156	0.0899	0.0121	0.0688	0.326	3308.0	1.78	0.999
a3[58]	0.0831	0.00094	0.0572	0.0203	0.0681	0.225	3707.0	1.99	1.0
a3[59]	0.269	0.00247	0.152	0.0348	0.247	0.617	3772.0	2.03	1.0
a3[60]	0.368	0.000787	0.0626	0.244	0.367	0.485	6329.0	3.4	1.0
a3[61]	0.348	0.000957	0.0787	0.204	0.344	0.509	6765.0	3.64	0.999
a3[62]	0.375	0.00399	0.217	0.0385	0.364	0.797	2954.0	1.59	1.0
a3[63]	0.308	0.00315	0.173	0.0732	0.266	0.706	3009.0	1.62	1.0
a3[64]	0.0916	0.00083	0.0513	0.0338	0.0784	0.211	3827.0	2.06	1.0
a3[65]	0.263	0.00127	0.0908	0.101	0.259	0.446	5136.0	2.76	1.0
a3[66]	0.279	0.00116	0.0888	0.128	0.269	0.474	5832.0	3.14	1.0
a3[67]	0.479	0.00105	0.0898	0.299	0.477	0.65	7352.0	3.95	0.999
a3[68]	0.201	0.000615	0.0477	0.119	0.196	0.3	6006.0	3.23	1.0
a3[69]	0.29	0.00117	0.0857	0.139	0.283	0.461	5410.0	2.91	1.0
a3[70]	0.152	0.000792	0.0571	0.0632	0.144	0.276	5186.0	2.79	1.0
a3[71]	0.306	0.00196	0.14	0.0954	0.284	0.603	5090.0	2.74	1.0
a3[72]	0.253	0.000522	0.0433	0.172	0.25	0.341	6906.0	3.71	0.999
a3[73]	0.209	0.000421	0.0351	0.144	0.207	0.281	6952.0	3.74	1.0
a3[74]	0.367	0.00281	0.177	0.0907	0.345	0.739	3990.0	2.15	1.0
a3[75]	0.108	0.0025	0.136	0.00705	0.0522	0.494	2967.0	1.6	1.0
a3[76]	0.358	0.000796	0.0643	0.231	0.356	0.484	6526.0	3.51	0.999
a3[77]	0.366	0.00259	0.172	0.0684	0.36	0.695	4431.0	2.38	1.0
a3[78]	0.354	0.00321	0.185	0.0526	0.345	0.724	3331.0	1.79	1.0
a3[79]	0.456	0.00196	0.137	0.202	0.449	0.732	4902.0	2.64	1.0
a3[80]	0.546	0.00169	0.118	0.294	0.547	0.757	4868.0	2.62	1.0
a3[81]	0.122	0.00119	0.0775	0.0353	0.101	0.326	4210.0	2.26	1.0
a3[82]	0.466	0.00153	0.116	0.232	0.464	0.689	5756.0	3.1	0.999
a3[83]	0.425	0.00462	0.232	0.0289	0.428	0.834	2533.0	1.36	1.0
a3[84]	0.194	0.00145	0.103	0.0542	0.173	0.437	5058.0	2.72	1.0
a3[85]	0.346	0.000903	0.0663	0.222	0.343	0.479	5380.0	2.89	1.0
a3[86]	0.264	0.00292	0.124	0.0984	0.24	0.576	1802.0	0.969	1.0
a3[87]	0.421	0.0032	0.195	0.0479	0.427	0.782	3708.0	1.99	1.0
a3[88]	0.284	0.000933	0.0707	0.152	0.28	0.424	5742.0	3.09	1.0
a3[89]	0.13	0.00163	0.104	0.0253	0.0978	0.4	4053.0	2.18	1.0
a3[90]	0.498	0.00147	0.111	0.27	0.498	0.704	5710.0	3.07	1.0
a3[91]	0.0569	0.00115	0.0588	0.00985	0.0395	0.203	2632.0	1.42	1.0
a3[92]	0.19	0.000561	0.0445	0.11	0.187	0.283	6301.0	3.39	1.0
a3[93]	0.218	0.000736	0.054	0.122	0.213	0.329	5399.0	2.9	1.0
a3[94]	0.536	0.00365	0.2	0.0928	0.552	0.868	2991.0	1.61	1.0
a3[95]	0.131	0.00227	0.129	0.00565	0.0889	0.448	3227.0	1.74	0.999
a3[96]	0.141	0.00128	0.0765	0.048	0.122	0.332	3549.0	1.91	1.0
a3[97]	0.106	0.00101	0.063	0.0307	0.0899	0.255	3911.0	2.1	1.0
a3[98]	0.479	0.0033	0.181	0.11	0.48	0.819	3011.0	1.62	1.0
a3[99]	0.299	0.000822	0.0668	0.178	0.294	0.433	6602.0	3.55	1.0
