name	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
theta_d_pr[4,15]	-0.101	0.00677	0.652	-1.45	-0.105	1.13	9281.0	2.83	1.0
theta_d_pr[4,16]	-1.24	0.00712	0.671	-2.63	-1.24	0.012	8884.0	2.71	1.0
theta_d_pr[4,17]	-0.529	0.0109	0.919	-2.36	-0.538	1.2	7112.0	2.17	1.0
theta_d_pr[4,18]	0.362	0.00841	0.754	-1.15	0.359	1.76	8030.0	2.45	1.0
theta_d_pr[4,19]	0.995	0.00685	0.654	-0.365	0.984	2.21	9120.0	2.79	1.0
theta_d_pr[4,20]	0.43	0.00767	0.761	-1.14	0.431	1.86	9865.0	3.01	1.0
theta_d_pr[4,21]	0.222	0.00821	0.779	-1.39	0.223	1.7	8999.0	2.75	1.0
theta_d_pr[4,22]	-0.0307	0.00729	0.751	-1.62	-0.0147	1.38	10611.0	3.24	1.0
theta_d_pr[4,23]	-0.692	0.00809	0.801	-2.32	-0.696	0.76	9810.0	3.0	1.0
theta_d_pr[4,24]	1.42	0.00791	0.679	-0.0276	1.43	2.66	7358.0	2.25	1.0
theta_d_pr[4,25]	-0.423	0.00875	0.803	-2.05	-0.41	1.08	8421.0	2.57	1.0
theta_d_pr[4,26]	-0.422	0.00678	0.574	-1.63	-0.42	0.629	7173.0	2.19	1.0
theta_d_pr[4,27]	-0.024	0.00837	0.824	-1.71	-0.0227	1.52	9705.0	2.96	1.0
theta_d_pr[4,28]	-0.409	0.00976	1.02	-2.49	-0.401	1.51	10878.0	3.32	1.0
theta_d_pr[4,29]	-0.0939	0.00759	0.767	-1.69	-0.0899	1.34	10214.0	3.12	0.999
theta_d_pr[4,30]	0.696	0.00954	0.739	-0.911	0.721	2.01	5999.0	1.83	1.0
theta_d_pr[4,31]	0.596	0.00721	0.665	-0.773	0.59	1.84	8490.0	2.59	1.0
theta_d_pr[4,32]	-0.42	0.00825	0.762	-1.98	-0.421	1.01	8525.0	2.6	1.0
theta_d_pr[4,33]	0.044	0.00976	0.839	-1.69	0.0472	1.65	7394.0	2.26	1.0
theta_d_pr[4,34]	-0.205	0.00741	0.703	-1.63	-0.207	1.14	9011.0	2.75	1.0
theta_d_pr[4,35]	-0.104	0.00766	0.585	-1.3	-0.118	1.02	5827.0	1.78	1.0
theta_d_pr[4,36]	0.0591	0.00973	0.977	-1.96	0.048	1.84	10074.0	3.08	0.999
theta_d_pr[4,37]	-0.0379	0.00775	0.774	-1.61	-0.0383	1.41	9983.0	3.05	1.0
theta_d_pr[4,38]	0.0641	0.00747	0.664	-1.26	0.0525	1.35	7885.0	2.41	1.0
theta_d_pr[4,39]	-0.801	0.00736	0.701	-2.29	-0.794	0.524	9090.0	2.78	0.999
theta_d_pr[4,40]	0.125	0.008	0.771	-1.46	0.13	1.56	9285.0	2.84	1.0
theta_d_pr[4,41]	-0.564	0.00846	0.706	-2.04	-0.569	0.811	6977.0	2.13	0.999
theta_d_pr[4,42]	0.461	0.00802	0.709	-1.06	0.473	1.78	7819.0	2.39	1.0
theta_d_pr[4,43]	0.366	0.00753	0.74	-1.18	0.367	1.77	9660.0	2.95	1.0
theta_d_pr[4,44]	-0.388	0.0075	0.715	-1.88	-0.391	0.972	9101.0	2.78	1.0
theta_d_pr[4,45]	0.647	0.00971	0.779	-0.984	0.661	2.06	6437.0	1.97	1.0
theta_d_pr[4,46]	0.0781	0.00973	1.01	-1.92	0.0699	1.94	10668.0	3.26	1.0
theta_d_pr[4,47]	0.613	0.0108	0.862	-1.21	0.628	2.18	6325.0	1.93	1.0
theta_d_pr[4,48]	-0.0526	0.00701	0.688	-1.45	-0.0637	1.25	9650.0	2.95	0.999
theta_d_pr[4,49]	-0.592	0.00849	0.64	-1.98	-0.568	0.541	5681.0	1.73	1.0
theta_d_pr[4,50]	-0.355	0.00987	1.0	-2.4	-0.348	1.52	10325.0	3.15	1.0
theta_d_pr[4,51]	-0.0106	0.00917	0.783	-1.62	-0.0123	1.45	7283.0	2.22	0.999
theta_d_pr[4,52]	0.179	0.00698	0.629	-1.15	0.186	1.35	8108.0	2.48	0.999
theta_d_pr[4,53]	-0.842	0.00739	0.724	-2.37	-0.84	0.512	9613.0	2.94	1.0
theta_d_pr[4,54]	-0.0301	0.00712	0.657	-1.4	-0.0283	1.19	8516.0	2.6	1.0
theta_d_pr[4,55]	0.203	0.00711	0.641	-1.12	0.198	1.43	8125.0	2.48	1.0
theta_d_pr[4,56]	-0.601	0.0101	0.684	-2.04	-0.589	0.637	4563.0	1.39	1.0
theta_d_pr[4,57]	-9.09e-05	0.00784	0.8	-1.65	0.0087	1.54	10419.0	3.18	1.0
theta_d_pr[4,58]	1.19	0.00929	0.769	-0.473	1.21	2.54	6850.0	2.09	1.0
theta_d_pr[4,59]	-0.104	0.00682	0.701	-1.53	-0.114	1.24	10561.0	3.23	1.0
theta_d_pr[4,60]	1.34	0.00694	0.666	-0.0104	1.34	2.61	9212.0	2.81	1.0
theta_d_pr[4,61]	0.309	0.0111	0.902	-1.42	0.264	2.14	6652.0	2.03	1.0
theta_d_pr[4,62]	0.147	0.00721	0.601	-1.12	0.165	1.24	6947.0	2.12	1.0
theta_d_pr[4,63]	-0.488	0.0196	1.26	-3.03	-0.44	1.8	4123.0	1.26	1.0
theta_d_pr[4,64]	0.794	0.00791	0.7	-0.653	0.795	2.11	7816.0	2.39	1.0
theta_d_pr[4,65]	0.557	0.0087	0.783	-1.11	0.584	1.98	8108.0	2.48	1.0
theta_d_pr[4,66]	-0.47	0.00916	0.834	-2.17	-0.471	1.08	8284.0	2.53	1.0
theta_d_pr[4,67]	-0.0251	0.0081	0.801	-1.63	-0.0321	1.51	9782.0	2.99	0.999
theta_d_pr[4,68]	1.83	0.00852	0.697	0.386	1.83	3.11	6701.0	2.05	0.999
theta_d_pr[4,69]	0.0425	0.00855	0.768	-1.57	0.0627	1.45	8065.0	2.46	1.0
theta_d_pr[4,70]	-0.0005	0.00749	0.718	-1.51	0.00264	1.35	9198.0	2.81	1.0
theta_d_pr[4,71]	1.28	0.00793	0.652	-0.0965	1.28	2.5	6754.0	2.06	1.0
theta_d_pr[4,72]	-0.156	0.00777	0.794	-1.78	-0.156	1.31	10440.0	3.19	0.999
theta_d_pr[4,73]	0.373	0.00867	0.748	-1.18	0.362	1.78	7444.0	2.27	0.999
theta_d_pr[4,74]	-0.478	0.0102	0.971	-2.4	-0.491	1.32	8996.0	2.75	1.0
theta_d_pr[4,75]	-0.00681	0.00808	0.79	-1.63	-0.0122	1.44	9569.0	2.92	1.0
theta_d_pr[4,76]	-0.0441	0.00761	0.797	-1.7	-0.034	1.46	10961.0	3.35	0.999
theta_d_pr[4,77]	-0.0706	0.00743	0.71	-1.54	-0.0571	1.24	9136.0	2.79	1.0
theta_d_pr[4,78]	-1.23	0.0133	0.873	-2.96	-1.27	0.445	4282.0	1.31	1.0
theta_d_pr[4,79]	1.15	0.00707	0.661	-0.222	1.15	2.39	8731.0	2.67	1.0
theta_d_pr[4,80]	-0.257	0.00657	0.571	-1.47	-0.25	0.814	7572.0	2.31	1.0
theta_d_pr[4,81]	-0.672	0.00905	0.791	-2.3	-0.664	0.821	7635.0	2.33	1.0
theta_d_pr[4,82]	-1.86	0.0126	0.824	-3.43	-1.9	-0.207	4249.0	1.3	1.0
theta_d_pr[4,83]	0.115	0.0102	0.81	-1.61	0.146	1.62	6259.0	1.91	1.0
theta_d_pr[4,84]	0.27	0.00855	0.837	-1.4	0.261	1.86	9587.0	2.93	1.0
theta_d_pr[4,85]	0.00848	0.0085	0.751	-1.58	0.0183	1.42	7803.0	2.38	1.0
theta_d_pr[4,86]	0.233	0.00663	0.612	-1.04	0.232	1.4	8536.0	2.61	1.0
theta_d_pr[4,87]	-0.522	0.00702	0.615	-1.78	-0.518	0.616	7675.0	2.34	1.0
theta_d_pr[4,88]	-0.368	0.0727	1.19	-1.99	-0.722	2.53	269.0	0.0823	1.02
theta_d_pr[4,89]	-0.677	0.00867	0.791	-2.3	-0.689	0.82	8319.0	2.54	1.0
theta_d_pr[4,90]	-0.04	0.0074	0.694	-1.45	-0.0371	1.26	8797.0	2.69	0.999
theta_d_pr[4,91]	-0.637	0.0112	0.999	-2.67	-0.648	1.28	7907.0	2.41	0.999
theta_d_pr[5,1]	0.174	0.00603	0.596	-1.04	0.167	1.34	9740.0	2.97	0.999
theta_d_pr[5,2]	-1.19	0.012	0.78	-2.74	-1.21	0.333	4236.0	1.29	1.0
theta_d_pr[5,3]	-1.69	0.00953	0.776	-3.27	-1.68	-0.253	6630.0	2.02	1.0
theta_d_pr[5,4]	0.592	0.0142	0.97	-1.5	0.69	2.23	4694.0	1.43	1.0
theta_d_pr[5,5]	0.109	0.00922	0.814	-1.59	0.105	1.62	7808.0	2.38	1.0
theta_d_pr[5,6]	-0.112	0.00937	0.749	-1.56	-0.141	1.34	6393.0	1.95	0.999
theta_d_pr[5,7]	-0.242	0.00772	0.679	-1.65	-0.239	1.02	7737.0	2.36	1.0
theta_d_pr[5,8]	-0.109	0.00694	0.683	-1.52	-0.104	1.17	9674.0	2.95	1.0
theta_d_pr[5,9]	-0.713	0.00794	0.646	-2.1	-0.682	0.451	6625.0	2.02	1.0
theta_d_pr[5,10]	0.257	0.0104	0.847	-1.48	0.255	1.84	6614.0	2.02	1.0
theta_d_pr[5,11]	-0.129	0.00803	0.762	-1.7	-0.136	1.33	9023.0	2.76	1.0
theta_d_pr[5,12]	-0.919	0.00983	0.891	-2.78	-0.912	0.751	8214.0	2.51	1.0
theta_d_pr[5,13]	-0.166	0.0072	0.694	-1.6	-0.166	1.17	9290.0	2.84	0.999
theta_d_pr[5,14]	-1.27	0.00821	0.627	-2.57	-1.28	-0.0898	5825.0	1.78	1.0
theta_d_pr[5,15]	-0.225	0.00758	0.699	-1.68	-0.234	1.09	8499.0	2.6	0.999
theta_d_pr[5,16]	0.226	0.00789	0.765	-1.34	0.22	1.69	9417.0	2.88	1.0
theta_d_pr[5,17]	0.538	0.00646	0.594	-0.688	0.551	1.65	8470.0	2.59	1.0
theta_d_pr[5,18]	0.807	0.00741	0.639	-0.512	0.818	2.01	7433.0	2.27	1.0
theta_d_pr[5,19]	-0.698	0.00721	0.673	-2.09	-0.708	0.579	8711.0	2.66	1.0
theta_d_pr[5,20]	1.24	0.00589	0.56	0.121	1.23	2.35	9023.0	2.76	0.999
theta_d_pr[5,21]	-0.116	0.00763	0.756	-1.68	-0.107	1.28	9826.0	3.0	1.0
theta_d_pr[5,22]	0.71	0.00574	0.515	-0.31	0.694	1.72	8040.0	2.46	1.0
theta_d_pr[5,23]	0.903	0.00722	0.624	-0.414	0.918	2.04	7470.0	2.28	1.0
theta_d_pr[5,24]	-1.8	0.00703	0.653	-3.2	-1.79	-0.59	8633.0	2.64	1.0
theta_d_pr[5,25]	-0.149	0.00735	0.725	-1.61	-0.151	1.22	9725.0	2.97	1.0
theta_d_pr[5,26]	-0.219	0.00643	0.625	-1.5	-0.22	0.952	9435.0	2.88	1.0
theta_d_pr[5,27]	-0.589	0.00764	0.76	-2.18	-0.578	0.8	9878.0	3.02	0.999
theta_d_pr[5,28]	0.408	0.011	1.02	-1.78	0.427	2.26	8678.0	2.65	1.0
theta_d_pr[5,29]	0.164	0.00719	0.735	-1.38	0.168	1.54	10454.0	3.19	1.0
theta_d_pr[5,30]	-0.0518	0.00864	0.693	-1.53	-0.0528	1.24	6429.0	1.96	1.0
theta_d_pr[5,31]	-1.23	0.00909	0.776	-2.78	-1.26	0.221	7282.0	2.22	0.999
theta_d_pr[5,32]	0.124	0.00773	0.694	-1.38	0.136	1.37	8060.0	2.46	0.999
theta_d_pr[5,33]	-0.705	0.00942	0.788	-2.28	-0.712	0.822	7001.0	2.14	1.0
theta_d_pr[5,34]	1.27	0.00776	0.738	-0.199	1.26	2.71	9043.0	2.76	1.0
theta_d_pr[5,35]	-0.956	0.00777	0.627	-2.23	-0.959	0.286	6519.0	1.99	0.999
theta_d_pr[5,36]	-0.0334	0.0103	1.03	-2.13	-0.0243	1.86	9839.0	3.0	1.0
theta_d_pr[5,37]	0.798	0.0081	0.746	-0.721	0.805	2.16	8498.0	2.6	1.0
theta_d_pr[5,38]	-0.0835	0.00788	0.77	-1.67	-0.0824	1.34	9554.0	2.92	1.0
theta_d_pr[5,39]	-0.0994	0.00725	0.714	-1.54	-0.108	1.22	9684.0	2.96	1.0
theta_d_pr[5,40]	-0.224	0.00816	0.821	-1.94	-0.228	1.3	10123.0	3.09	1.0
theta_d_pr[5,41]	-1.03	0.00905	0.723	-2.49	-1.03	0.363	6381.0	1.95	0.999
theta_d_pr[5,42]	0.845	0.00974	0.753	-0.735	0.867	2.18	5970.0	1.82	1.0
theta_d_pr[5,43]	0.88	0.00783	0.767	-0.722	0.875	2.34	9575.0	2.92	0.999
theta_d_pr[5,44]	-0.52	0.00995	0.749	-2.07	-0.525	0.879	5657.0	1.73	1.0
theta_d_pr[5,45]	0.441	0.00857	0.758	-1.13	0.445	1.85	7808.0	2.38	1.0
theta_d_pr[5,46]	-0.0673	0.00986	0.991	-2.11	-0.0708	1.75	10094.0	3.08	0.999
theta_d_pr[5,47]	0.27	0.00744	0.74	-1.2	0.267	1.63	9907.0	3.03	0.999
theta_d_pr[5,48]	0.0694	0.0068	0.667	-1.31	0.0614	1.34	9619.0	2.94	0.999
theta_d_pr[5,49]	0.587	0.0083	0.724	-0.958	0.59	1.96	7606.0	2.32	1.0
theta_d_pr[5,50]	0.281	0.0106	0.968	-1.7	0.286	2.09	8306.0	2.54	1.0
theta_d_pr[5,51]	-1.5	0.00922	0.755	-3.04	-1.52	-0.0482	6710.0	2.05	1.0
theta_d_pr[5,52]	0.0665	0.00686	0.652	-1.3	0.0553	1.3	9033.0	2.76	0.999
theta_d_pr[5,53]	-0.0445	0.00729	0.679	-1.47	-0.0445	1.22	8689.0	2.65	1.0
theta_d_pr[5,54]	-0.0835	0.00758	0.731	-1.59	-0.0795	1.25	9288.0	2.84	1.0
theta_d_pr[5,55]	-0.23	0.00718	0.629	-1.53	-0.229	0.957	7654.0	2.34	1.0
theta_d_pr[5,56]	0.251	0.00824	0.655	-1.1	0.251	1.47	6316.0	1.93	1.0
theta_d_pr[5,57]	-0.704	0.00731	0.729	-2.17	-0.705	0.662	9944.0	3.04	1.0
theta_d_pr[5,58]	-0.194	0.0103	0.794	-1.81	-0.199	1.3	5955.0	1.82	1.0
theta_d_pr[5,59]	0.0634	0.00681	0.691	-1.36	0.073	1.35	10306.0	3.15	1.0
theta_d_pr[5,60]	0.9	0.00744	0.682	-0.51	0.898	2.18	8392.0	2.56	1.0
theta_d_pr[5,61]	0.0128	0.00961	0.786	-1.61	0.00244	1.51	6689.0	2.04	0.999
theta_d_pr[5,62]	0.43	0.00757	0.689	-1.02	0.42	1.72	8291.0	2.53	1.0
theta_d_pr[5,63]	-0.744	0.0101	0.884	-2.54	-0.749	0.895	7599.0	2.32	1.0
theta_d_pr[5,64]	-0.641	0.00643	0.559	-1.81	-0.626	0.358	7567.0	2.31	1.0
theta_d_pr[5,65]	0.181	0.00864	0.756	-1.38	0.173	1.61	7647.0	2.34	0.999
theta_d_pr[5,66]	0.46	0.00913	0.759	-1.14	0.474	1.87	6915.0	2.11	1.0
theta_d_pr[5,67]	-0.6	0.00794	0.778	-2.17	-0.603	0.861	9605.0	2.93	1.0
theta_d_pr[5,68]	1.32	0.00834	0.709	-0.191	1.33	2.63	7226.0	2.21	1.0
theta_d_pr[5,69]	0.21	0.00746	0.75	-1.34	0.208	1.61	10104.0	3.09	1.0
theta_d_pr[5,70]	-0.392	0.00745	0.708	-1.89	-0.396	0.947	9015.0	2.75	1.0
theta_d_pr[5,71]	0.852	0.00783	0.688	-0.594	0.857	2.13	7722.0	2.36	1.0
theta_d_pr[5,72]	-0.0574	0.0081	0.83	-1.76	-0.0559	1.46	10483.0	3.2	0.999
theta_d_pr[5,73]	-0.695	0.00726	0.626	-1.96	-0.704	0.493	7444.0	2.27	1.0
theta_d_pr[5,74]	0.489	0.00908	0.821	-1.24	0.5	2.01	8178.0	2.5	1.0
theta_d_pr[5,75]	0.313	0.00792	0.765	-1.25	0.302	1.79	9326.0	2.85	0.999
theta_d_pr[5,76]	0.222	0.00758	0.694	-1.24	0.231	1.53	8387.0	2.56	1.0
theta_d_pr[5,77]	1.41	0.00727	0.678	0.0351	1.41	2.68	8698.0	2.66	1.0
theta_d_pr[5,78]	0.638	0.00719	0.613	-0.628	0.64	1.79	7272.0	2.22	0.999
theta_d_pr[5,79]	0.931	0.0084	0.735	-0.545	0.921	2.32	7660.0	2.34	1.0
theta_d_pr[5,80]	0.263	0.00784	0.761	-1.29	0.249	1.73	9435.0	2.88	1.0
theta_d_pr[5,81]	0.556	0.00749	0.598	-0.67	0.559	1.72	6376.0	1.95	1.0
theta_d_pr[5,82]	0.155	0.0125	0.841	-1.54	0.137	1.77	4536.0	1.39	1.0
theta_d_pr[5,83]	-0.136	0.00902	0.675	-1.6	-0.112	1.07	5595.0	1.71	1.0
theta_d_pr[5,84]	-0.0823	0.00618	0.695	-1.51	-0.0775	1.21	12673.0	3.87	1.0
theta_d_pr[5,85]	0.539	0.00939	0.781	-1.1	0.522	2.02	6921.0	2.11	1.0
theta_d_pr[5,86]	-0.00159	0.00787	0.777	-1.64	0.00512	1.46	9757.0	2.98	1.0
theta_d_pr[5,87]	-1.2	0.00762	0.647	-2.52	-1.2	0.0294	7197.0	2.2	1.0
theta_d_pr[5,88]	0.137	0.01	0.69	-1.28	0.131	1.44	4710.0	1.44	1.0
theta_d_pr[5,89]	0.486	0.00758	0.738	-1.01	0.48	1.89	9462.0	2.89	1.0
theta_d_pr[5,90]	0.466	0.0074	0.7	-0.989	0.461	1.79	8945.0	2.73	1.0
theta_d_pr[5,91]	-0.484	0.00883	0.9	-2.33	-0.481	1.2	10400.0	3.18	1.0
sigma[1,1]	1.46	0.00528	0.172	1.15	1.45	1.82	1060.0	0.324	1.0
sigma[1,2]	0.204	0.00179	0.0591	0.101	0.198	0.33	1093.0	0.334	1.0
sigma[2,1]	0.152	0.000349	0.0164	0.121	0.151	0.185	2198.0	0.671	1.0
sigma[2,2]	0.0429	0.00022	0.0098	0.0228	0.0429	0.0617	1989.0	0.607	1.0
sigma[3,1]	0.212	0.000426	0.0221	0.171	0.21	0.256	2680.0	0.818	1.0
sigma[3,2]	0.0612	0.00037	0.016	0.0267	0.0613	0.0916	1871.0	0.571	1.0
sigma[4,1]	0.349	0.00113	0.0497	0.256	0.346	0.449	1923.0	0.587	1.0
sigma[4,2]	0.217	0.00117	0.0409	0.137	0.216	0.3	1219.0	0.372	1.0
sigma[5,1]	0.254	0.00102	0.0423	0.167	0.255	0.333	1718.0	0.525	1.0
sigma[5,2]	0.208	0.000755	0.0336	0.14	0.208	0.274	1978.0	0.604	1.0
b1[1,1]	34.2	0.114	8.32	19.9	33.2	51.7	5359.0	1.64	1.0
b1[1,2]	17.3	0.0738	4.46	10.5	16.7	27.3	3660.0	1.12	1.0
b1[1,3]	3.38	0.0372	1.83	1.25	2.95	7.9	2425.0	0.74	1.0
b1[1,4]	26.4	0.0897	6.81	14.9	25.5	41.5	5768.0	1.76	1.0
b1[1,5]	43.9	0.144	10.8	24.7	42.8	66.5	5593.0	1.71	1.0
b1[1,6]	21.0	0.0715	4.86	13.1	20.4	31.6	4610.0	1.41	1.0
b1[1,7]	8.11	0.0232	1.77	5.27	7.87	11.9	5778.0	1.76	1.0
b1[1,8]	34.3	0.103	8.27	20.2	33.5	51.6	6388.0	1.95	1.0
b1[1,9]	15.6	0.0891	5.2	8.04	14.7	27.3	3411.0	1.04	1.0
b1[1,10]	5.37	0.0216	1.37	3.26	5.18	8.27	4032.0	1.23	1.0
b1[1,11]	34.3	0.128	9.79	18.1	33.1	55.0	5832.0	1.78	1.0
b1[1,12]	2.95	0.0151	1.03	1.32	2.8	5.25	4610.0	1.41	1.0
b1[1,13]	39.1	0.129	9.66	22.5	38.3	59.5	5570.0	1.7	1.0
b1[1,14]	12.4	0.0581	3.73	6.74	11.9	20.6	4107.0	1.25	1.0
b1[1,15]	24.8	0.0792	6.02	14.6	24.1	37.7	5784.0	1.77	0.999
b1[1,16]	36.0	0.123	9.25	20.6	34.9	56.0	5695.0	1.74	0.999
b1[1,17]	33.8	0.129	9.01	18.6	32.6	53.1	4870.0	1.49	1.0
b1[1,18]	30.0	0.13	8.57	15.3	29.0	48.3	4311.0	1.32	1.0
b1[1,19]	29.4	0.113	7.94	16.4	28.6	46.8	4979.0	1.52	1.0
b1[1,20]	31.6	0.13	9.26	16.4	30.6	51.3	5106.0	1.56	1.0
b1[1,21]	43.4	0.131	10.0	26.2	42.5	64.3	5834.0	1.78	1.0
b1[1,22]	24.7	0.123	7.97	12.2	23.5	42.1	4198.0	1.28	1.0
b1[1,23]	21.0	0.0937	5.89	12.0	20.2	34.1	3947.0	1.21	1.0
b1[1,24]	19.6	0.111	6.57	10.0	18.4	34.6	3493.0	1.07	1.0
b1[1,25]	28.5	0.0983	6.88	17.4	27.7	43.6	4892.0	1.49	1.0
b1[1,26]	27.9	0.107	7.68	15.5	27.0	44.9	5125.0	1.57	1.0
b1[1,27]	43.1	0.131	10.3	24.9	42.1	64.5	6202.0	1.89	1.0
b1[1,28]	1.72	0.0114	0.801	0.332	1.64	3.43	4917.0	1.5	1.0
b1[1,29]	41.1	0.129	9.82	24.0	40.2	61.6	5822.0	1.78	1.0
b1[1,30]	19.3	0.108	6.0	10.6	18.2	33.0	3111.0	0.95	1.0
b1[1,31]	20.8	0.0761	4.95	12.8	20.1	31.9	4227.0	1.29	1.0
b1[1,32]	12.5	0.0364	2.53	8.18	12.3	18.0	4808.0	1.47	0.999
b1[1,33]	5.53	0.0296	1.79	2.95	5.21	9.61	3656.0	1.12	1.0
b1[1,34]	30.3	0.115	8.46	16.6	29.3	49.0	5413.0	1.65	1.0
b1[1,35]	13.8	0.0737	4.33	7.58	13.1	23.9	3461.0	1.06	0.999
b1[1,36]	-0.047	0.0207	1.55	-3.31	-0.0588	2.86	5579.0	1.7	1.0
b1[1,37]	31.7	0.121	8.48	17.9	30.6	50.0	4903.0	1.5	1.0
b1[1,38]	22.0	0.0545	4.28	14.6	21.6	31.0	6164.0	1.88	1.0
b1[1,39]	34.8	0.111	8.68	19.7	34.0	53.3	6130.0	1.87	1.0
b1[1,40]	43.7	0.128	10.2	25.8	42.6	65.0	6398.0	1.95	1.0
b1[1,41]	16.4	0.052	3.69	10.2	15.9	24.6	5041.0	1.54	1.0
b1[1,42]	23.9	0.0869	6.18	13.5	23.2	37.2	5063.0	1.55	1.0
b1[1,43]	31.3	0.127	9.18	15.9	30.2	51.1	5214.0	1.59	1.0
b1[1,44]	13.6	0.0624	3.63	8.41	12.9	22.2	3391.0	1.04	1.0
b1[1,45]	6.86	0.0361	2.0	3.94	6.47	11.6	3065.0	0.936	1.0
b1[1,46]	-0.852	0.0133	0.939	-2.97	-0.789	0.779	4996.0	1.53	1.0
b1[1,47]	26.6	0.133	7.88	15.2	25.0	44.6	3509.0	1.07	1.0
b1[1,48]	35.2	0.115	8.96	20.1	34.4	53.9	6113.0	1.87	1.0
b1[1,49]	19.9	0.109	6.29	10.8	18.7	34.1	3321.0	1.01	1.0
b1[1,50]	0.777	0.0118	0.854	-0.855	0.733	2.49	5212.0	1.59	1.0
b1[1,51]	7.3	0.0285	1.9	4.43	7.0	11.4	4434.0	1.35	1.0
b1[1,52]	36.5	0.133	9.46	20.0	35.6	56.2	5027.0	1.54	1.0
b1[1,53]	36.2	0.112	9.01	20.6	35.3	55.3	6514.0	1.99	1.0
b1[1,54]	42.7	0.127	10.1	25.5	41.8	64.3	6305.0	1.93	1.0
b1[1,55]	36.1	0.119	8.83	20.9	35.4	54.2	5514.0	1.68	1.0
b1[1,56]	13.5	0.0733	3.98	7.82	12.8	23.1	2958.0	0.903	1.0
b1[1,57]	40.4	0.126	9.85	23.1	39.5	61.0	6152.0	1.88	1.0
b1[1,58]	4.23	0.0339	2.12	1.42	3.76	9.39	3904.0	1.19	1.0
b1[1,59]	37.3	0.121	9.07	21.7	36.4	57.0	5599.0	1.71	1.0
b1[1,60]	30.0	0.136	9.01	14.9	29.0	49.4	4364.0	1.33	1.0
b1[1,61]	8.85	0.0306	2.07	5.35	8.66	13.4	4549.0	1.39	1.0
b1[1,62]	20.1	0.105	6.92	9.8	18.9	36.0	4309.0	1.32	1.0
b1[1,63]	3.29	0.016	1.14	1.43	3.16	5.75	5092.0	1.55	1.0
b1[1,64]	25.0	0.119	7.84	12.7	23.8	42.3	4304.0	1.31	1.0
b1[1,65]	12.0	0.0445	3.15	7.1	11.5	19.0	5008.0	1.53	1.0
b1[1,66]	21.3	0.0904	5.53	12.8	20.4	33.7	3749.0	1.14	1.0
b1[1,67]	40.5	0.127	9.87	23.4	39.5	60.9	6082.0	1.86	1.0
b1[1,68]	22.6	0.17	9.0	8.76	21.5	42.8	2792.0	0.852	1.0
b1[1,69]	38.3	0.123	9.55	21.1	37.3	58.6	6013.0	1.84	1.0
b1[1,70]	14.5	0.038	2.96	9.36	14.2	20.7	6067.0	1.85	1.0
b1[1,71]	25.5	0.133	8.83	11.2	24.4	44.8	4403.0	1.34	1.0
b1[1,72]	46.5	0.153	11.0	27.7	45.5	70.1	5111.0	1.56	1.0
b1[1,73]	18.0	0.0656	4.38	10.9	17.5	27.4	4461.0	1.36	1.0
b1[1,74]	2.7	0.0119	0.823	1.3	2.6	4.47	4767.0	1.46	1.0
b1[1,75]	41.4	0.14	10.1	24.7	40.2	62.9	5153.0	1.57	1.0
b1[1,76]	30.4	0.114	8.33	16.9	29.2	48.5	5313.0	1.62	0.999
b1[1,77]	31.4	0.132	9.55	15.7	30.4	52.1	5269.0	1.61	1.0
b1[1,78]	20.0	0.104	5.92	11.4	18.9	33.8	3275.0	1.0	1.0
b1[1,79]	28.2	0.131	8.85	13.5	27.2	47.6	4589.0	1.4	1.0
b1[1,80]	28.6	0.108	7.77	16.2	27.6	45.9	5210.0	1.59	1.0
b1[1,81]	12.3	0.0481	3.22	7.09	11.9	19.3	4479.0	1.37	1.0
b1[1,82]	12.1	0.0353	2.53	7.76	11.8	17.4	5145.0	1.57	1.0
b1[1,83]	18.7	0.106	6.13	9.69	17.6	33.0	3367.0	1.03	1.0
b1[1,84]	36.2	0.128	9.57	20.2	35.1	56.3	5610.0	1.71	1.0
b1[1,85]	5.67	0.0282	1.93	2.86	5.32	10.1	4652.0	1.42	1.0
b1[1,86]	39.0	0.134	9.71	22.5	38.1	59.2	5271.0	1.61	0.999
b1[1,87]	24.2	0.0925	6.54	14.2	23.2	38.8	4997.0	1.53	1.0
b1[1,88]	17.6	0.232	6.19	8.2	16.8	31.0	711.0	0.217	1.01
b1[1,89]	34.2	0.12	8.51	20.1	33.3	52.2	5047.0	1.54	0.999
b1[1,90]	25.9	0.097	6.79	14.6	25.0	40.2	4907.0	1.5	0.999
b1[1,91]	2.78	0.00992	0.718	1.5	2.73	4.23	5236.0	1.6	1.0
b1[2,1]	35.1	0.114	8.26	20.9	34.2	52.7	5267.0	1.61	1.0
b1[2,2]	12.9	0.111	5.18	6.11	11.6	25.5	2186.0	0.668	1.0
b1[2,3]	7.48	0.0387	2.44	3.65	7.11	12.8	3986.0	1.22	1.0
b1[2,4]	26.8	0.0926	6.69	16.1	25.9	41.5	5229.0	1.6	1.0
b1[2,5]	45.0	0.137	10.6	26.6	44.2	66.8	5932.0	1.81	1.0
b1[2,6]	24.2	0.0708	5.21	15.4	23.5	35.2	5416.0	1.65	1.0
b1[2,7]	8.4	0.0268	1.94	5.3	8.15	12.7	5195.0	1.59	0.999
