name	Mean	MCSE	StdDev	2.5%	50%	97.5%	N_Eff	N_Eff/s	R_hat
theta_d_pr[1,48]	0.273	0.00951	0.931	-1.64	0.277	2.01	9577.0	2.47	1.0
theta_d_pr[1,49]	1.26	0.0074	0.728	-0.184	1.24	2.66	9676.0	2.5	1.0
theta_d_pr[1,50]	-0.484	0.00462	0.284	-1.1	-0.479	0.0317	3776.0	0.975	1.0
theta_d_pr[1,51]	-1.18	0.00583	0.416	-2.15	-1.15	-0.478	5077.0	1.31	1.0
theta_d_pr[1,52]	0.748	0.00984	0.845	-1.02	0.747	2.35	7379.0	1.9	1.0
theta_d_pr[1,53]	0.782	0.00987	0.887	-1.07	0.79	2.37	8076.0	2.08	1.0
theta_d_pr[1,54]	-0.0787	0.00864	0.934	-2.04	-0.0772	1.69	11677.0	3.01	1.0
theta_d_pr[1,55]	-0.532	0.00932	0.923	-2.45	-0.538	1.18	9798.0	2.53	1.0
theta_d_pr[1,56]	-0.297	0.00651	0.518	-1.42	-0.298	0.647	6329.0	1.63	1.0
theta_d_pr[1,57]	0.442	0.00903	0.901	-1.42	0.45	2.14	9962.0	2.57	0.999
theta_d_pr[1,58]	1.33	0.0124	0.868	-0.516	1.37	2.88	4911.0	1.27	1.0
theta_d_pr[1,59]	-0.967	0.00905	0.827	-2.73	-0.954	0.579	8355.0	2.16	1.0
theta_d_pr[1,60]	-0.571	0.0103	0.949	-2.48	-0.585	1.25	8521.0	2.2	1.0
theta_d_pr[1,61]	0.669	0.00644	0.43	-0.0971	0.629	1.58	4470.0	1.15	1.0
theta_d_pr[1,62]	0.0602	0.00864	0.806	-1.53	0.0271	1.64	8703.0	2.25	1.0
theta_d_pr[1,63]	-1.13	0.00611	0.445	-2.07	-1.11	-0.301	5321.0	1.37	1.0
theta_d_pr[1,64]	0.931	0.00987	0.864	-0.899	0.926	2.55	7663.0	1.98	1.0
theta_d_pr[1,65]	0.225	0.00681	0.592	-0.998	0.225	1.38	7566.0	1.95	1.0
theta_d_pr[1,66]	-0.0822	0.00922	0.948	-2.04	-0.0708	1.69	10575.0	2.73	0.999
theta_d_pr[1,67]	-0.0493	0.00904	0.966	-2.04	-0.046	1.78	11417.0	2.95	1.0
theta_d_pr[1,68]	0.089	0.00907	0.964	-1.93	0.0933	1.95	11304.0	2.92	1.0
theta_d_pr[1,69]	-0.224	0.00879	0.904	-2.07	-0.226	1.5	10572.0	2.73	1.0
theta_d_pr[1,70]	-0.755	0.00847	0.726	-2.22	-0.768	0.677	7338.0	1.89	1.0
theta_d_pr[1,71]	-0.422	0.00921	0.883	-2.24	-0.423	1.25	9194.0	2.37	1.0
theta_d_pr[1,72]	1.17	0.00793	0.761	-0.256	1.15	2.65	9223.0	2.38	1.0
theta_d_pr[1,73]	-0.243	0.00788	0.751	-1.81	-0.224	1.17	9086.0	2.35	1.0
theta_d_pr[1,74]	-0.0119	0.00895	0.948	-1.94	-0.00813	1.74	11215.0	2.9	0.999
theta_d_pr[1,75]	-0.628	0.0044	0.265	-1.21	-0.619	-0.161	3616.0	0.933	1.0
theta_d_pr[1,76]	-0.191	0.00928	0.922	-2.09	-0.198	1.54	9856.0	2.54	1.0
theta_d_pr[1,77]	-0.139	0.00961	0.969	-2.14	-0.15	1.65	10171.0	2.63	0.999
theta_d_pr[1,78]	0.532	0.00743	0.432	-0.24	0.495	1.44	3375.0	0.871	1.0
theta_d_pr[1,79]	-0.432	0.00988	0.86	-2.2	-0.429	1.16	7581.0	1.96	1.0
theta_d_pr[1,80]	0.103	0.00861	0.925	-1.77	0.0926	1.85	11536.0	2.98	0.999
theta_d_pr[1,81]	0.152	0.00861	0.914	-1.73	0.154	1.84	11262.0	2.91	1.0
theta_d_pr[1,82]	0.641	0.0102	0.868	-1.14	0.643	2.28	7283.0	1.88	1.0
theta_d_pr[1,83]	1.26	0.00913	0.774	-0.309	1.26	2.73	7194.0	1.86	1.0
theta_d_pr[1,84]	-0.0193	0.00584	0.355	-0.728	-0.0344	0.691	3685.0	0.951	1.0
theta_d_pr[1,85]	0.996	0.00764	0.615	-0.241	0.989	2.19	6477.0	1.67	1.0
theta_d_pr[1,86]	0.0117	0.00844	0.748	-1.49	-0.00807	1.45	7851.0	2.03	1.0
theta_d_pr[1,87]	0.195	0.0065	0.371	-0.483	0.162	0.959	3247.0	0.838	1.0
theta_d_pr[1,88]	0.235	0.00877	0.897	-1.64	0.241	1.89	10468.0	2.7	1.0
theta_d_pr[1,89]	0.168	0.00724	0.554	-0.99	0.151	1.24	5867.0	1.51	1.0
theta_d_pr[1,90]	-0.591	0.00507	0.383	-1.41	-0.581	0.103	5697.0	1.47	1.0
theta_d_pr[1,91]	0.524	0.00956	0.857	-1.33	0.538	2.1	8030.0	2.07	1.0
theta_d_pr[1,92]	0.27	0.00826	0.781	-1.35	0.259	1.77	8948.0	2.31	1.0
theta_d_pr[1,93]	-0.729	0.00455	0.272	-1.32	-0.718	-0.234	3574.0	0.923	1.0
theta_d_pr[2,1]	0.0701	0.00928	0.973	-1.92	0.0727	1.87	10988.0	2.84	1.0
theta_d_pr[2,2]	0.0461	0.00884	1.0	-1.98	0.0357	1.9	12777.0	3.3	1.0
theta_d_pr[2,3]	-0.0722	0.00878	0.969	-2.06	-0.0832	1.76	12198.0	3.15	1.0
theta_d_pr[2,4]	0.21	0.00982	0.974	-1.8	0.227	1.99	9820.0	2.54	0.999
theta_d_pr[2,5]	0.357	0.0101	0.985	-1.7	0.366	2.19	9568.0	2.47	1.0
theta_d_pr[2,6]	-0.228	0.0094	0.956	-2.21	-0.214	1.56	10354.0	2.67	1.0
theta_d_pr[2,7]	-0.126	0.00955	0.952	-2.12	-0.134	1.67	9941.0	2.57	1.0
theta_d_pr[2,8]	0.186	0.00901	0.93	-1.72	0.184	1.88	10664.0	2.75	1.0
theta_d_pr[2,9]	-0.735	0.0119	0.955	-2.64	-0.77	1.11	6480.0	1.67	0.999
theta_d_pr[2,10]	-0.119	0.00893	0.931	-2.07	-0.119	1.63	10865.0	2.8	1.0
theta_d_pr[2,11]	0.0953	0.00867	0.935	-1.85	0.102	1.81	11639.0	3.0	1.0
theta_d_pr[2,12]	0.0136	0.00844	0.978	-1.97	-0.00444	1.89	13422.0	3.46	1.0
theta_d_pr[2,13]	0.0568	0.00885	0.929	-1.83	0.0507	1.79	11021.0	2.85	0.999
theta_d_pr[2,14]	0.154	0.00883	0.976	-1.84	0.169	1.98	12211.0	3.15	0.999
theta_d_pr[2,15]	0.118	0.00942	0.985	-1.91	0.126	1.96	10922.0	2.82	1.0
theta_d_pr[2,16]	0.147	0.00915	0.965	-1.85	0.162	1.96	11140.0	2.88	0.999
theta_d_pr[2,17]	0.176	0.00982	1.01	-1.91	0.169	2.12	10608.0	2.74	1.0
theta_d_pr[2,18]	0.123	0.00919	0.94	-1.83	0.133	1.87	10464.0	2.7	0.999
theta_d_pr[2,19]	0.037	0.00989	0.982	-2.03	0.0481	1.86	9861.0	2.55	1.0
theta_d_pr[2,20]	-0.0144	0.00957	0.974	-2.02	-0.0163	1.84	10374.0	2.68	0.999
theta_d_pr[2,21]	0.387	0.0106	1.01	-1.75	0.41	2.27	9180.0	2.37	0.999
theta_d_pr[2,22]	-0.0695	0.00979	1.01	-2.11	-0.0614	1.8	10563.0	2.73	1.0
theta_d_pr[2,23]	-0.3	0.00973	0.961	-2.24	-0.298	1.52	9758.0	2.52	0.999
theta_d_pr[2,24]	0.249	0.00993	0.99	-1.76	0.256	2.1	9951.0	2.57	0.999
theta_d_pr[2,25]	0.0324	0.00894	1.0	-2.0	0.039	1.88	12512.0	3.23	0.999
theta_d_pr[2,26]	-0.00125	0.00787	0.946	-1.98	0.00917	1.83	14446.0	3.73	0.999
theta_d_pr[2,27]	0.00831	0.00889	0.954	-1.97	0.0049	1.81	11511.0	2.97	0.999
theta_d_pr[2,28]	-0.0988	0.00807	0.9	-2.0	-0.101	1.59	12429.0	3.21	1.0
theta_d_pr[2,29]	-0.191	0.00889	0.975	-2.2	-0.202	1.69	12019.0	3.1	1.0
theta_d_pr[2,30]	-0.167	0.00967	0.965	-2.2	-0.16	1.69	9954.0	2.57	1.0
theta_d_pr[2,31]	-0.125	0.00935	0.948	-2.01	-0.134	1.65	10274.0	2.65	0.999
theta_d_pr[2,32]	-0.201	0.00918	0.974	-2.17	-0.195	1.63	11250.0	2.9	1.0
theta_d_pr[2,33]	0.213	0.00952	0.95	-1.72	0.223	1.99	9963.0	2.57	0.999
theta_d_pr[2,34]	-0.173	0.00873	0.914	-2.01	-0.187	1.59	10959.0	2.83	1.0
theta_d_pr[2,35]	-0.127	0.0095	0.959	-2.06	-0.136	1.69	10189.0	2.63	0.999
theta_d_pr[2,36]	-0.366	0.00952	0.923	-2.2	-0.375	1.42	9391.0	2.42	1.0
theta_d_pr[2,37]	0.125	0.00932	0.993	-1.94	0.125	2.0	11357.0	2.93	1.0
theta_d_pr[2,38]	0.0927	0.00888	0.965	-1.87	0.0923	1.89	11803.0	3.05	0.999
theta_d_pr[2,39]	-0.143	0.00946	1.02	-2.26	-0.151	1.8	11743.0	3.03	0.999
theta_d_pr[2,40]	-0.039	0.00863	1.0	-2.11	-0.0413	1.84	13524.0	3.49	0.999
theta_d_pr[2,41]	0.0734	0.0088	0.976	-1.93	0.0523	1.93	12297.0	3.17	1.0
theta_d_pr[2,42]	-0.176	0.00934	0.948	-2.11	-0.205	1.6	10307.0	2.66	0.999
theta_d_pr[2,43]	0.52	0.0105	0.994	-1.51	0.52	2.37	8902.0	2.3	0.999
theta_d_pr[2,44]	0.112	0.00986	0.944	-1.86	0.0979	1.89	9167.0	2.37	1.0
theta_d_pr[2,45]	0.252	0.00979	0.951	-1.73	0.262	2.0	9434.0	2.44	1.0
theta_d_pr[2,46]	0.224	0.00849	0.898	-1.68	0.243	1.92	11195.0	2.89	1.0
theta_d_pr[2,47]	-0.199	0.01	0.994	-2.26	-0.182	1.66	9850.0	2.54	1.0
theta_d_pr[2,48]	-0.0154	0.00918	0.982	-2.02	-0.0281	1.84	11437.0	2.95	1.0
theta_d_pr[2,49]	0.128	0.00929	0.948	-1.82	0.124	1.9	10412.0	2.69	0.999
theta_d_pr[2,50]	0.343	0.0093	0.89	-1.51	0.349	2.02	9155.0	2.36	1.0
theta_d_pr[2,51]	-0.723	0.0128	0.99	-2.66	-0.747	1.2	5946.0	1.54	1.0
theta_d_pr[2,52]	-0.268	0.00992	0.992	-2.28	-0.285	1.6	10001.0	2.58	1.0
theta_d_pr[2,53]	-0.0613	0.00918	0.977	-2.04	-0.0717	1.8	11329.0	2.92	1.0
theta_d_pr[2,54]	-0.119	0.0097	0.984	-2.12	-0.112	1.75	10301.0	2.66	1.0
theta_d_pr[2,55]	0.0607	0.00886	0.99	-1.96	0.0516	1.92	12493.0	3.23	0.999
theta_d_pr[2,56]	0.468	0.0112	1.0	-1.63	0.484	2.33	8027.0	2.07	1.0
theta_d_pr[2,57]	0.0626	0.00933	0.968	-1.98	0.0574	1.91	10772.0	2.78	1.0
theta_d_pr[2,58]	0.0373	0.00929	0.981	-1.98	0.0355	1.89	11156.0	2.88	1.0
theta_d_pr[2,59]	-0.0314	0.00956	0.978	-2.09	-0.00327	1.83	10477.0	2.7	1.0
theta_d_pr[2,60]	0.049	0.00911	1.01	-2.0	0.055	1.95	12251.0	3.16	1.0
theta_d_pr[2,61]	-0.142	0.00956	0.923	-2.06	-0.149	1.57	9329.0	2.41	1.0
theta_d_pr[2,62]	-0.149	0.00898	0.977	-2.21	-0.161	1.68	11836.0	3.06	0.999
theta_d_pr[2,63]	0.487	0.0119	0.983	-1.62	0.51	2.32	6823.0	1.76	1.0
theta_d_pr[2,64]	-0.158	0.00942	0.999	-2.21	-0.169	1.75	11248.0	2.9	1.0
theta_d_pr[2,65]	0.323	0.0103	0.97	-1.69	0.335	2.12	8907.0	2.3	0.999
theta_d_pr[2,66]	0.0142	0.00924	1.02	-2.1	0.0218	1.95	12272.0	3.17	1.0
theta_d_pr[2,67]	-0.0648	0.00956	1.02	-2.13	-0.0708	1.88	11439.0	2.95	0.999
theta_d_pr[2,68]	0.163	0.0105	1.0	-1.9	0.149	2.07	9093.0	2.35	0.999
theta_d_pr[2,69]	-0.0872	0.00963	0.982	-2.05	-0.0842	1.77	10383.0	2.68	1.0
theta_d_pr[2,70]	0.0815	0.00896	0.988	-1.97	0.0893	1.9	12148.0	3.14	0.999
theta_d_pr[2,71]	0.121	0.00903	0.987	-1.91	0.127	2.0	11941.0	3.08	0.999
theta_d_pr[2,72]	0.0389	0.00945	0.974	-2.02	0.0136	1.94	10619.0	2.74	1.0
theta_d_pr[2,73]	-0.146	0.00894	0.969	-2.11	-0.155	1.66	11745.0	3.03	0.999
theta_d_pr[2,74]	-0.05	0.00885	0.973	-2.08	-0.0434	1.81	12078.0	3.12	0.999
theta_d_pr[2,75]	-0.37	0.00972	0.913	-2.2	-0.391	1.39	8809.0	2.27	0.999
theta_d_pr[2,76]	-0.187	0.00962	0.954	-2.15	-0.192	1.63	9853.0	2.54	1.0
theta_d_pr[2,77]	-0.123	0.00996	0.99	-2.22	-0.114	1.75	9882.0	2.55	0.999
theta_d_pr[2,78]	0.428	0.0106	0.95	-1.54	0.424	2.25	8089.0	2.09	1.0
theta_d_pr[2,79]	0.054	0.00852	0.96	-1.97	0.0564	1.83	12678.0	3.27	0.999
theta_d_pr[2,80]	-0.0773	0.0091	0.992	-2.13	-0.0652	1.82	11864.0	3.06	0.999
theta_d_pr[2,81]	0.03	0.00968	0.989	-2.05	0.0337	1.89	10444.0	2.7	1.0
theta_d_pr[2,82]	-0.358	0.0112	1.02	-2.43	-0.369	1.58	8375.0	2.16	0.999
theta_d_pr[2,83]	-0.00902	0.00842	0.96	-2.01	-0.00871	1.8	12974.0	3.35	0.999
theta_d_pr[2,84]	0.361	0.00973	0.973	-1.69	0.375	2.2	9995.0	2.58	1.0
theta_d_pr[2,85]	-0.21	0.00927	0.974	-2.18	-0.206	1.63	11030.0	2.85	1.0
theta_d_pr[2,86]	-0.101	0.00932	0.967	-2.1	-0.0978	1.76	10778.0	2.78	1.0
theta_d_pr[2,87]	-0.113	0.00872	0.898	-1.98	-0.124	1.6	10598.0	2.74	1.0
theta_d_pr[2,88]	-0.473	0.0121	1.03	-2.61	-0.448	1.46	7265.0	1.88	1.0
theta_d_pr[2,89]	0.00164	0.00897	0.973	-2.02	-0.00176	1.88	11778.0	3.04	0.999
theta_d_pr[2,90]	0.0566	0.00906	0.953	-1.93	0.0666	1.81	11060.0	2.86	1.0
theta_d_pr[2,91]	0.0456	0.0102	0.984	-1.93	0.0537	1.89	9327.0	2.41	1.0
theta_d_pr[2,92]	0.169	0.01	0.992	-1.89	0.178	2.02	9796.0	2.53	0.999
theta_d_pr[2,93]	0.119	0.00973	0.886	-1.73	0.121	1.8	8299.0	2.14	1.0
theta_d_pr[3,1]	-0.351	0.00873	0.912	-2.29	-0.35	1.34	10912.0	2.82	1.0
theta_d_pr[3,2]	0.539	0.00886	0.888	-1.25	0.552	2.2	10047.0	2.59	1.0
theta_d_pr[3,3]	-0.249	0.0089	0.926	-2.15	-0.264	1.48	10838.0	2.8	1.0
theta_d_pr[3,4]	-0.0243	0.00868	0.925	-1.96	-0.0118	1.74	11352.0	2.93	1.0
theta_d_pr[3,5]	0.643	0.00846	0.876	-1.17	0.641	2.26	10706.0	2.76	0.999
theta_d_pr[3,6]	0.0719	0.00788	0.776	-1.54	0.058	1.54	9709.0	2.51	1.0
theta_d_pr[3,7]	0.169	0.00826	0.889	-1.66	0.168	1.82	11585.0	2.99	0.999
theta_d_pr[3,8]	-0.656	0.00861	0.907	-2.49	-0.665	1.06	11099.0	2.87	1.0
theta_d_pr[3,9]	-0.0228	0.00768	0.748	-1.58	-0.0163	1.38	9479.0	2.45	1.0
theta_d_pr[3,10]	-0.285	0.00858	0.921	-2.1	-0.301	1.48	11526.0	2.98	0.999
theta_d_pr[3,11]	-0.951	0.00782	0.829	-2.7	-0.948	0.581	11242.0	2.9	1.0
theta_d_pr[3,12]	0.193	0.00806	0.879	-1.62	0.188	1.86	11902.0	3.07	0.999
theta_d_pr[3,13]	-0.514	0.00753	0.724	-2.0	-0.506	0.845	9239.0	2.39	0.999
theta_d_pr[3,14]	0.381	0.00895	0.925	-1.54	0.388	2.11	10685.0	2.76	0.999
theta_d_pr[3,15]	0.455	0.0096	0.918	-1.42	0.455	2.16	9147.0	2.36	1.0
theta_d_pr[3,16]	0.29	0.00911	0.924	-1.6	0.281	1.98	10279.0	2.65	0.999
theta_d_pr[3,17]	-0.165	0.00832	0.854	-1.93	-0.159	1.43	10534.0	2.72	1.0
theta_d_pr[3,18]	0.168	0.00803	0.835	-1.58	0.184	1.71	10823.0	2.79	1.0
theta_d_pr[3,19]	-0.463	0.00882	0.927	-2.39	-0.467	1.32	11065.0	2.86	1.0
theta_d_pr[3,20]	-0.469	0.00856	0.931	-2.41	-0.463	1.32	11845.0	3.06	1.0
theta_d_pr[3,21]	0.123	0.00866	0.864	-1.7	0.129	1.72	9963.0	2.57	0.999
theta_d_pr[3,22]	-0.257	0.00786	0.924	-2.19	-0.255	1.51	13789.0	3.56	0.999
theta_d_pr[3,23]	0.598	0.00844	0.827	-1.07	0.603	2.09	9601.0	2.48	1.0
theta_d_pr[3,24]	0.418	0.00854	0.87	-1.38	0.421	2.03	10380.0	2.68	1.0
theta_d_pr[3,25]	0.444	0.00918	0.923	-1.52	0.452	2.21	10106.0	2.61	0.999
theta_d_pr[3,26]	0.0247	0.00861	0.911	-1.8	0.021	1.77	11210.0	2.89	0.999
theta_d_pr[3,27]	0.0787	0.00857	0.935	-1.86	0.0845	1.86	11916.0	3.08	1.0
theta_d_pr[3,28]	-0.249	0.00781	0.71	-1.7	-0.247	1.06	8250.0	2.13	1.0
theta_d_pr[3,29]	-0.768	0.00801	0.795	-2.42	-0.764	0.71	9866.0	2.55	0.999
theta_d_pr[3,30]	0.294	0.00925	0.857	-1.48	0.292	1.89	8583.0	2.22	1.0
theta_d_pr[3,31]	-0.271	0.00766	0.772	-1.92	-0.263	1.17	10136.0	2.62	1.0
theta_d_pr[3,32]	-0.392	0.0085	0.873	-2.2	-0.397	1.26	10550.0	2.72	1.0
theta_d_pr[3,33]	0.0579	0.00827	0.939	-1.9	0.0542	1.79	12885.0	3.33	0.999
theta_d_pr[3,34]	0.0936	0.00831	0.749	-1.47	0.0914	1.51	8135.0	2.1	1.0
theta_d_pr[3,35]	-0.173	0.008	0.866	-1.99	-0.178	1.44	11704.0	3.02	1.0
theta_d_pr[3,36]	-0.442	0.00709	0.696	-1.87	-0.438	0.864	9646.0	2.49	0.999
theta_d_pr[3,37]	-0.175	0.00866	0.919	-2.11	-0.163	1.51	11259.0	2.91	1.0
theta_d_pr[3,38]	0.277	0.00864	0.896	-1.58	0.274	1.98	10737.0	2.77	0.999
theta_d_pr[3,39]	-0.342	0.009	0.917	-2.22	-0.341	1.33	10379.0	2.68	0.999
theta_d_pr[3,40]	0.314	0.00847	0.86	-1.47	0.326	1.91	10321.0	2.66	1.0
theta_d_pr[3,41]	0.0363	0.00728	0.8	-1.62	0.0378	1.53	12088.0	3.12	0.999
theta_d_pr[3,42]	-0.0674	0.00829	0.838	-1.81	-0.0586	1.47	10222.0	2.64	1.0
theta_d_pr[3,43]	0.681	0.0085	0.828	-1.03	0.684	2.27	9490.0	2.45	1.0
theta_d_pr[3,44]	-1.85	0.00714	0.658	-3.25	-1.84	-0.665	8492.0	2.19	1.0
theta_d_pr[3,45]	-0.253	0.00864	0.783	-1.92	-0.265	1.25	8213.0	2.12	0.999
theta_d_pr[3,46]	0.436	0.00621	0.623	-0.836	0.427	1.63	10056.0	2.6	1.0
theta_d_pr[3,47]	-0.433	0.00868	0.885	-2.23	-0.433	1.25	10398.0	2.68	0.999
theta_d_pr[3,48]	0.111	0.00841	0.955	-1.9	0.121	1.92	12881.0	3.33	0.999
theta_d_pr[3,49]	0.262	0.0085	0.868	-1.56	0.258	1.94	10432.0	2.69	0.999
theta_d_pr[3,50]	-0.321	0.00708	0.66	-1.71	-0.321	0.934	8676.0	2.24	1.0
theta_d_pr[3,51]	-0.759	0.00897	0.788	-2.42	-0.75	0.692	7715.0	1.99	0.999
theta_d_pr[3,52]	-0.206	0.00895	0.924	-2.16	-0.207	1.51	10654.0	2.75	0.999
theta_d_pr[3,53]	-0.256	0.00854	0.902	-2.2	-0.253	1.42	11157.0	2.88	0.999
theta_d_pr[3,54]	-0.413	0.0083	0.856	-2.14	-0.425	1.17	10648.0	2.75	0.999
theta_d_pr[3,55]	0.22	0.0093	0.926	-1.74	0.21	2.0	9919.0	2.56	1.0
theta_d_pr[3,56]	1.82	0.00843	0.796	0.131	1.82	3.28	8923.0	2.3	1.0
theta_d_pr[3,57]	0.169	0.00885	0.927	-1.77	0.185	1.9	10964.0	2.83	1.0
theta_d_pr[3,58]	-0.715	0.00829	0.834	-2.45	-0.717	0.866	10121.0	2.61	1.0
theta_d_pr[3,59]	0.173	0.00922	0.935	-1.75	0.18	1.93	10299.0	2.66	0.999
theta_d_pr[3,60]	0.143	0.00842	0.898	-1.76	0.145	1.81	11392.0	2.94	0.999
theta_d_pr[3,61]	-0.233	0.00729	0.719	-1.71	-0.248	1.15	9719.0	2.51	1.0
theta_d_pr[3,62]	-0.39	0.00781	0.819	-2.07	-0.393	1.15	10977.0	2.83	1.0
theta_d_pr[3,63]	0.872	0.0085	0.794	-0.756	0.877	2.34	8743.0	2.26	0.999
theta_d_pr[3,64]	0.34	0.0092	0.879	-1.5	0.34	1.99	9133.0	2.36	1.0
theta_d_pr[3,65]	0.827	0.00794	0.778	-0.817	0.822	2.28	9595.0	2.48	0.999
theta_d_pr[3,66]	0.0414	0.00859	0.932	-1.9	0.036	1.76	11781.0	3.04	0.999
theta_d_pr[3,67]	-0.234	0.00927	0.956	-2.15	-0.225	1.59	10636.0	2.75	1.0
theta_d_pr[3,68]	-0.233	0.00872	0.914	-2.15	-0.22	1.43	10980.0	2.83	1.0
theta_d_pr[3,69]	-0.275	0.00935	0.952	-2.27	-0.279	1.49	10347.0	2.67	1.0
theta_d_pr[3,70]	0.371	0.00894	0.905	-1.53	0.371	2.1	10244.0	2.64	0.999
theta_d_pr[3,71]	0.232	0.00917	0.925	-1.68	0.232	1.97	10160.0	2.62	0.999
theta_d_pr[3,72]	0.307	0.00871	0.873	-1.46	0.319	1.95	10033.0	2.59	1.0
theta_d_pr[3,73]	-0.688	0.00847	0.877	-2.51	-0.703	0.955	10722.0	2.77	0.999
theta_d_pr[3,74]	0.0757	0.00919	0.934	-1.81	0.0808	1.82	10316.0	2.66	1.0
theta_d_pr[3,75]	-0.376	0.00615	0.61	-1.68	-0.376	0.776	9837.0	2.54	0.999
theta_d_pr[3,76]	-0.21	0.00783	0.884	-2.06	-0.203	1.45	12751.0	3.29	0.999
theta_d_pr[3,77]	-0.246	0.00873	0.898	-2.05	-0.244	1.43	10576.0	2.73	1.0
theta_d_pr[3,78]	0.751	0.00756	0.724	-0.732	0.75	2.11	9187.0	2.37	1.0
theta_d_pr[3,79]	-0.502	0.0081	0.839	-2.21	-0.498	1.05	10733.0	2.77	1.0
theta_d_pr[3,80]	-0.0268	0.00865	0.909	-1.88	-0.0255	1.67	11021.0	2.85	0.999
theta_d_pr[3,81]	-0.0761	0.00878	0.915	-2.01	-0.0968	1.64	10875.0	2.81	1.0
theta_d_pr[3,82]	-0.264	0.00851	0.893	-2.08	-0.263	1.41	10994.0	2.84	1.0
theta_d_pr[3,83]	1.09	0.00832	0.834	-0.641	1.1	2.65	10057.0	2.6	0.999
theta_d_pr[3,84]	-0.709	0.00807	0.822	-2.42	-0.71	0.819	10368.0	2.68	1.0
theta_d_pr[3,85]	0.359	0.00809	0.787	-1.29	0.35	1.82	9467.0	2.44	1.0
theta_d_pr[3,86]	-0.123	0.00788	0.811	-1.8	-0.114	1.42	10576.0	2.73	1.0
theta_d_pr[3,87]	0.854	0.00699	0.632	-0.463	0.855	2.03	8170.0	2.11	1.0
theta_d_pr[3,88]	-0.616	0.00858	0.914	-2.5	-0.632	1.1	11346.0	2.93	1.0
theta_d_pr[3,89]	1.05	0.00797	0.81	-0.647	1.06	2.54	10325.0	2.67	1.0
theta_d_pr[3,90]	-0.381	0.00763	0.827	-2.13	-0.376	1.16	11751.0	3.03	0.999
theta_d_pr[3,91]	0.299	0.00894	0.873	-1.47	0.297	1.93	9544.0	2.46	1.0
theta_d_pr[3,92]	0.581	0.00764	0.852	-1.19	0.584	2.17	12434.0	3.21	1.0
theta_d_pr[3,93]	0.346	0.00707	0.708	-1.11	0.343	1.69	10004.0	2.58	0.999
theta_d_pr[4,1]	0.184	0.00815	0.777	-1.39	0.195	1.63	9091.0	2.35	0.999
theta_d_pr[4,2]	-0.662	0.00759	0.761	-2.18	-0.67	0.793	10041.0	2.59	1.0
theta_d_pr[4,3]	0.112	0.00863	0.816	-1.54	0.101	1.65	8956.0	2.31	0.999
theta_d_pr[4,4]	-0.414	0.00819	0.77	-1.98	-0.411	1.07	8821.0	2.28	1.0
theta_d_pr[4,5]	-0.21	0.00746	0.749	-1.67	-0.232	1.25	10059.0	2.6	1.0
theta_d_pr[4,6]	-0.553	0.00824	0.775	-2.16	-0.548	0.905	8858.0	2.29	0.999
theta_d_pr[4,7]	0.497	0.00865	0.835	-1.26	0.518	2.05	9304.0	2.4	0.999
theta_d_pr[4,8]	0.671	0.00762	0.769	-0.901	0.673	2.1	10186.0	2.63	0.999
theta_d_pr[4,9]	-0.527	0.00891	0.78	-2.13	-0.541	0.913	7659.0	1.98	0.999
theta_d_pr[4,10]	0.314	0.00703	0.669	-1.09	0.334	1.56	9073.0	2.34	1.0
theta_d_pr[4,11]	0.29	0.00811	0.733	-1.23	0.287	1.67	8185.0	2.11	1.0
theta_d_pr[4,12]	-1.05	0.00725	0.725	-2.52	-1.05	0.306	10000.0	2.58	1.0
theta_d_pr[4,13]	-0.576	0.00944	0.856	-2.33	-0.579	1.01	8221.0	2.12	0.999
theta_d_pr[4,14]	-0.114	0.00779	0.747	-1.67	-0.115	1.3	9205.0	2.38	1.0
theta_d_pr[4,15]	0.814	0.00694	0.682	-0.61	0.829	2.09	9665.0	2.5	1.0
theta_d_pr[4,16]	-0.57	0.00793	0.788	-2.21	-0.571	0.907	9875.0	2.55	0.999
theta_d_pr[4,17]	-0.374	0.00649	0.58	-1.6	-0.365	0.728	7983.0	2.06	1.0
theta_d_pr[4,18]	1.26	0.00948	0.792	-0.358	1.27	2.72	6989.0	1.8	1.0
theta_d_pr[4,19]	0.161	0.00702	0.756	-1.38	0.156	1.58	11621.0	3.0	1.0
theta_d_pr[4,20]	-0.0549	0.00845	0.882	-1.81	-0.0802	1.62	10886.0	2.81	1.0
theta_d_pr[4,21]	0.719	0.00805	0.671	-0.665	0.72	2.01	6937.0	1.79	1.0
theta_d_pr[4,22]	-0.204	0.00791	0.815	-1.9	-0.2	1.29	10614.0	2.74	1.0
theta_d_pr[4,23]	-0.505	0.00803	0.737	-2.03	-0.508	0.891	8415.0	2.17	1.0
theta_d_pr[4,24]	-1.15	0.00708	0.661	-2.5	-1.14	0.0726	8711.0	2.25	1.0
theta_d_pr[4,25]	0.0245	0.0083	0.745	-1.53	0.0207	1.4	8056.0	2.08	1.0
theta_d_pr[4,26]	0.87	0.00721	0.66	-0.5	0.868	2.1	8370.0	2.16	1.0
theta_d_pr[4,27]	0.679	0.00692	0.715	-0.797	0.681	2.03	10658.0	2.75	1.0
theta_d_pr[4,28]	0.0614	0.00905	0.828	-1.66	0.0671	1.62	8369.0	2.16	1.0
theta_d_pr[4,29]	-0.382	0.00803	0.663	-1.72	-0.398	0.909	6809.0	1.76	1.0
